	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones
TOTAL (AGROPECUARIA + MANUFACTURERA + EXTRACTIVA)	143017.9	73591.1	13313.4	2514.3	15651.7	4148	18973.9	8213.3	10629.6	5592.4	20511.9	6603.4	7572.9	4571.1	13111.7	3329.5	12120.1	3370.6	9405.5	7826.7	7081.6	16170.1	7415.2	2074.6	7230.5	9176.9
INDUSTRIAS AGROPECUARIAS	1036.5	40504.7	50.1	1462.2	137.2	2742.8	70.1	6390.5	33	4240.4	150.9	4830.1	3.1	3305.9	215.9	2505.5	46.3	2815.8	73.3	6956.2	60.6	3991.5	88.6	662.2	107.6	601.5
ANIMALES VIVOS DIVERSOS	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0
BANANO	0	9946.8	0	0	0	0	0	454.6	0	500	0	432.5	0	13.5	0	0	0	182.2	0	5905.1	0	2432.7	0	18.4	0	7.8
"BULBOS, RAICES Y PLANTAS ORNAMENTALES"	38.5	264.6	0	14.5	10.5	18.1	0	36.4	5	17.8	10	31.8	0	12.8	0	46.6	12.9	24.6	0	0.5	0	17.7	0	9.5	0.1	34.5
CAFE	0	28974.3	0	1431.1	0	2704.9	0	5801.6	0	3489.2	0	4230.4	0	3138.5	0	2395.8	0	2351.5	0	1049.8	0	1293.6	0	539	0	549
CARDAMOMO	0	18.8	0	0	0	0	0	0	0	15	0	0	0	0	0	3.8	0	0	0	0	0	0	0	0	0	0
CAUCHO NATURAL (HULE)	443.9	513.6	50.1	0	27.5	0	0	0	27.9	182.3	59.7	59.1	0	60.1	124.5	59.3	30.3	90.5	30.5	0	60.6	62.2	0	0	32.8	0
"FRUTAS FRESCAS, SECAS O CONGELADAS"	199.1	351.2	0	12.7	40.8	17.9	38.1	22.3	0	36	0	0	0	0	0	0	0	167.1	0	0	0	85.5	88.5	4.8	31.6	4.8
MIEL DE ABEJAS	0	74.5	0	0	0	0	0	74.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTROS PRODUCTOS DEL REINO ANIMAL Y VEGETAL	27.1	18.3	0	3.9	0	1.9	0	1.2	0	0.1	0	0	0	0	1.5	0	0	0	4.8	0.8	0	1.5	0	3.6	20.8	5.4
"PLANTAS, SEMILLAS Y FRUTAS PARA USO MEDICO Y PERFUMERIA"	327.5	37.9	0	0	58.4	0	32	0	0.1	0	81.3	0	3.1	0	90	0	3	0	37.9	0	0	0	0.1	37.9	21.8	0
SEMILLA DE AJONJOLI	0	304.8	0	0	0	0	0	0	0	0	0	76.3	0	81	0	0	0	0	0	0	0	98.3	0	49.1	0	0
INDUSTRIAS MANUFACTURERAS	140428	14406.2	13039.1	1052.1	15498.1	1405.2	18535.7	1822.8	10556.9	1308.3	20351.5	1750.2	7450.3	1239.3	12892	823.9	11883.4	554.8	8922.2	870.5	6882.2	1257.4	7310.5	1381.9	7106	939.8
ABONOS Y FERTILIZANTES	861.5	0	39	0	0	0	33.4	0	0	0	175.8	0	86.9	0	179.1	0	258.7	0	0	0	56	0	0	0	32.6	0
ALIMENTOS PREPARADOS PARA ANIMALES	19.3	0	0	0	0	0	0	0	19.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APARATOS ELECTROMECANICOS DE USO DOMESTICO	2229.4	0.4	438.9	0	54.2	0	843.7	0	58.1	0.4	17.8	0	127.2	0	230.6	0	67.7	0	100.3	0	168.4	0	53.8	0	68.6	0
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO	96.6	0.2	2.7	0	10.3	0	19.8	0	4.9	0.2	11.8	0	0.3	0	1.2	0	2.5	0	12.2	0	3	0	2	0	26	0
APARATOS TRANSMISORES Y RECEPTORES	1385	20.3	48.3	0	9.5	0	139.1	0	21.3	0.2	131.6	0	19.2	20.1	227.5	0	97.8	0	26.6	0	365.9	0	280.3	0	18	0
