	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones
INSTRUMENTAL MEDICO Y OTROS	1733.3	1.1	158.1	0	69.9	0	112.5	0	187.6	0	96.7	0.5	103.5	0.1	186.7	0	133.8	0	88.5	0.1	222.5	0.5	234.6	0	138.8	0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES"	590.2	4.3	371.2	0.1	11.6	0	15.7	0.5	27.5	1.2	20	0.1	46.8	0.4	1.6	0.7	44	0.2	17.3	0.1	23.9	0.4	9.6	0.5	0.8	0
LAMINA Y ALAMBRE	509.4	0	48.1	0	7.1	0	0	0	75.9	0	8.2	0	5	0	27.9	0	32.7	0	170.9	0	113.8	0	18.8	0	1	0
LECHE Y OTROS PRODUCTOS LACTEOS	90.3	0	0.1	0	30.8	0	0.1	0	7.5	0	32.3	0	2.8	0	0	0	0	0	5.6	0	0.2	0	7.1	0	3.8	0
MANUFACTURAS DE CAUCHO	431.9	0	11.1	0	10.6	0	36.6	0	34.7	0	148.7	0	20	0	25	0	31.4	0	35.2	0	48.7	0	20.1	0	9.8	0
MANUFACTURAS DE CERAMICA	708.2	42.6	3.1	0.3	79.5	0.6	122.5	0.6	67	23.1	21	0	115	0.4	78.5	1	15.1	14.3	63.7	1.6	19.5	0	44.7	0.8	78.5	0
MANUFACTURAS DE CUERO	128.4	163.9	1.3	0	16.7	0	15	23.6	6.5	10.9	2.9	0	3.6	33.9	2.3	21.6	42.9	0	1.5	30.7	12.6	11	21.8	23.2	1.2	9.1
MANUFACTURAS DE MADERA	801.8	2919.9	5.3	155.8	68.4	301.3	3.6	234	4.6	289.3	603.6	35.3	29.2	342.8	13	465.7	7.7	179.9	9.5	236.9	38.5	233.4	12.6	150.5	5.5	294.9
MANUFACTURAS DE PAPEL Y CARTON	3642.1	229.6	174.6	0.2	223.5	20.7	493.7	88.5	310.3	95.8	208.7	24.4	346.5	0.1	228.1	0	390.2	0	434.4	0	412.8	0.1	268.7	0	150.7	0
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC"	306.9	0	48.5	0	18.4	0	27.3	0	0.7	0	0	0	42.6	0	105.9	0	39	0	0.8	0	1.4	0	19.5	0	2.9	0
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS	177.8	2.1	24.9	0	1.1	0.6	0	0	6.1	0.6	6.5	0	2.7	0.3	13.7	0.3	43.1	0	17	0	25.8	0	21.9	0.2	15.2	0
MANUFACTURAS DE PIELES	2252.8	0	230.8	0	0.8	0	334.6	0	230.6	0	48.6	0	394.4	0	436.6	0	273.9	0	0	0	126.3	0	172.7	0	3.4	0
MANUFACTURAS DIVERSAS	1841.6	5.1	95.6	0	143	1.2	61.8	0.2	178.4	0.6	203.6	0.5	45.7	0.6	182.3	0.1	339.8	0.3	150.2	0.6	187.1	0	201.7	0.9	52.2	0
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS	67428.9	43.8	7597	0.2	10917.9	0	4786.8	7	6173.8	0.1	10755.5	1	1822.1	0.6	6443.2	3.9	4939	0	4112.4	8.2	3206.3	0	3564.3	1.9	3110.6	20.8
MATERIALES PLASTICOS Y SUS MANUFACTURAS	4396.1	67	112.9	0	265.1	30	291.4	29.6	548.1	0	447.4	1.1	703.9	0.8	35.9	0	631.2	0.1	623.3	0	309	0.1	252.5	5.4	175.5	0
MATERIALES TEXTILES (TEJIDOS O TELAS)	2363.8	0.9	46	0	3	0	19.5	0.5	557.1	0	359.9	0.2	497.1	0	311.4	0.2	110.7	0	7.8	0	79	0	10.1	0	362.3	0
MOTA DE ALGODON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC."	1875.8	4.5	288	0.4	46	1.4	37	0.3	200.1	0.3	202.4	0	160.3	1.4	277.8	0.1	157.4	0	166.8	0	183	0.6	80.1	0	77.1	0
NEUMATICOS Y TUBOS	321.2	0	11.7	0	0	0	0	0	0	0	24.6	0	55.8	0	4.3	0	0	0	203.2	0	0	0	3	0	18.5	0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES"	11.7	0.4	0	0	0	0	0	0.1	5.8	0	0	0	0	0.3	0	0	4.1	0	1.7	0	0	0	0	0	0.1	0
OTRAS MANUFACTURAS DE METALES COMUNES	2415.2	4.1	244.4	0	146.4	0	150.8	0.1	139.4	0	203.5	0	100.7	0.8	235.4	0	155.5	0	351.9	2.7	148	0.5	308.1	0	231.1	0
OTROS ACEITES ESENCIALES	18	28.4	0	0	0	0	17.8	0	0	0	0	28.4	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0
PAPEL Y CARTON	193.9	219.1	0	80.4	53.6	24.5	64.6	20.1	1	37.9	0	54.6	37.9	0	31.1	0	5.6	0.6	0	0	0	1.2	0	0	0	0
PINTURAS Y BARNICES	2405.5	49.7	79.1	0	170.5	0	346.3	0	194.6	0	268.1	0	116.4	0	64.6	0	383	14.8	211.6	34.9	127.4	0	383.5	0	60.5	0
PREPARADOS A BASE DE CEREALES	685.7	0	16.1	0	64.8	0	30.6	0	50.1	0	139.9	0	34.8	0	52.8	0	34.7	0	65.8	0	68.3	0	51.1	0	76.9	0
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS"	117.7	0	0	0	92.3	0	1.9	0	0	0	12.2	0	0	0	0	0	0	0	10.2	0	0	0	0	0	1.1	0
PREPARADOS DE LEGUMBRES Y HORTALIZAS	228.6	0	38.2	0	6.1	0	0	0	0.4	0	67.6	0	3.7	0	0	0	28.7	0	17.2	0	25.2	0	17.1	0	24.6	0
PREPARADOS DE FRUTAS	274.8	772.2	27.8	36	22.1	18	26.2	54	71	72	21.7	90	0	36	21.4	0	0	45	0	99	28.4	81	27.4	117	28.8	124.2
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS"	708.3	0	58.9	0	39.6	0	15.2	0	24.7	0	70.4	0	67.9	0	17	0	176.6	0	11.5	0	111.1	0	58.4	0	56.9	0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA	2527	320.1	148.6	0	103.2	0	255.6	0	355	0.1	141.3	0	166.3	0	111.4	70	533.4	70	126.7	0	241.6	120	212.4	60	131.6	0
PRODUCTOS FARMACEUTICOS	5795.1	0	442.2	0	323.9	0	162.7	0	559.5	0	664.3	0	278.1	0	840.5	0	723.5	0	627.1	0	242.5	0	519.1	0	411.7	0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O"	17.2	0.2	0.1	0	1	0	0.1	0.1	0.7	0	0.4	0	0.9	0	9	0	0	0.1	2.7	0	1.5	0	0	0	0.8	0
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS"	41.7	0	2.6	0	8.4	0	0	0	0.3	0	4.4	0	4.9	0	1.1	0	2.2	0	8.3	0	2.8	0	6.8	0	0	0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS"	63.3	0.1	5.3	0	4	0	0.1	0	15.7	0	4.9	0	0.7	0	19.7	0	5.7	0	0.7	0	0.4	0	2.5	0	3.7	0
TUBERIA Y SUS ACCESORIOS	2752.4	0	254	0	38.2	0	83	0	108.6	0	90.9	0	1455.6	0	77.3	0	312.4	0	122.5	0	104.1	0	13.9	0	92	0
VEHICULOS Y MATERIAL DE TRANSPORTE	4458.9	12.2	308	0	154	0	202.2	0	379.7	4.5	394.8	0	485.8	0.2	469.4	0	210.1	0	623.5	0	205.1	7.5	279.3	0	746.9	0
VIDRIO Y SUS MANUFACTURAS	846.8	3.1	92.6	0.4	10	0	51.3	0	13.6	0	176.4	0.2	5.4	0.2	23.9	0	193.2	0	164.6	0	87.1	0	25.5	2.3	3.2	0
INDUSTRIAS EXTRACTIVAS	1616.6	237.8	89.4	0	89.5	0	119.2	74.8	65.8	0.5	184.7	0	126.2	0	15.4	19.8	120.9	23.9	51.7	21.6	112.6	19.9	37.6	0	603.6	77.3
ALUMINIO	822.7	33.8	83.7	0	81.7	0	66.5	0	32.4	0	182	0	91	0	4.9	0	112.8	0	41	0	112.3	0	7.1	0	7.2	33.8
CEMENTO	9.5	0	0	0	4.8	0	0	0	0	0	0	0	0	0	0	0	4.7	0	0	0	0	0	0	0	0	0
COBRE Y SUS MANUFACTURAS	14.3	0	0	0	0	0	0	0	9.3	0	1.2	0	0	0	0	0	3	0	0.4	0	0	0	0.3	0	0	0
DESPERDICIOS Y DESECHOS DE METALES (CHATARRA)	0	67.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.9	0	0	0	0	0	0	0	43.5
ESTA&O	0.1	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIERRO Y ACERO	690.8	0	5.3	0	1.2	0	42.7	0	0	0	1.2	0	34	0	0.7	0	0	0	10.3	0	0	0	0	0	595.5	0
MARMOL	0.6	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTROS DERIVADOS DE PETROLEO	10.7	0	0	0	0	0	10.1	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS	2	0	0.4	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0
PLOMO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRODUCTOS MINERALES DIVERSOS	64.7	0.5	0	0	0	0	0	0	23.9	0.5	0	0	0.5	0	9.2	0	0	0	0	0	0	0	30.2	0	0.8	0
ZINC	1.1	136.1	0	0	0.2	0	0	74.8	0	0	0.3	0	0	0	0	19.8	0.3	0	0	21.6	0.3	19.9	0	0	0	0
