,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
TOTAL,538690.5,62497.2,55111.4,14364.5,40668.2,9606.5,44903.3,5127.4,51301.5,411.4,48623.7,179.6,45152.4,138.6,42998,15158.3,31219.6,5084.7,41619.6,612.4,46685.9,735.6,42931.4,410.5,47475.5,10667.8
INDUSTRIAS AGROPECUARIAS,10.2,31.3,0,0,0.4,0,0.5,0,0,0,0,0,0,0,2.2,0,3.9,0,0.2,0,0.4,0,2,31.3,0.5,0
ALGODON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BULBOS, RAICES Y PLANTAS ORNAMENTALES",0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
CAUCHO NATURAL (HULE),5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,3.9,0,0,0,0.4,0,0,0,0,0
"CEREALES DIVERSOS (CENTENO, CEBADA, AVENA, SORGO, ETC)",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
ESPECIAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRUTAS FRESCAS, SECAS O CONGELADAS",1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0
LEGUMBRES Y HORTALIZAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.5,0,0.1,0
MATERIAS VEGETALES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIEL DE ABEJAS,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.1,0,0.2,0
OTROS PRODUCTOS DEL REINO ANIMAL Y VEGETAL,0.7,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0.2,0
PIMIENTA,0.3,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PLANTAS, SEMILLAS Y FRUTAS PARA USO MEDICO Y PERFUMERIA",0.4,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEMILLA DE AJONJOLI,0,31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2,0,0
INDUSTRIAS MANUFACTURERAS,537734.1,62164,54797,14325,40659.6,9579.2,44718.4,5127.4,51203.2,383.8,48591.5,131.5,45003.4,138.5,42992.1,15130,31207.8,5045,41604.8,602.7,46560.3,717.3,42924.6,342.1,47471.6,10641.5
ALIMENTOS PREPARADOS PARA ANIMALES,10.9,0,0,0,0,0,0,0,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APARATOS ELECTROMECANICOS DE USO DOMESTICO,8937,0.5,814,0,621.2,0,1572.5,0,771.4,0,1246.3,0,189.6,0,339.6,0.1,877.9,0,538.9,0,650.2,0,410.5,0.2,905,0.2
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO,57.6,0.3,0.7,0,0.1,0,0.6,0,0.3,0,0.5,0,1.2,0,0.4,0,0.5,0,1.3,0,0.5,0,9.5,0.1,41.9,0.1
APARATOS TRANSMISORES Y RECEPTORES,2014.4,0,53.9,0,0.8,0,141,0,796.8,0,1.6,0,526.8,0,8.1,0,480,0,0.5,0,0.1,0,4.7,0,0.1,0
ARMAS Y MUNICIONES,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
ARTICULOS DE VESTUARIO,7532.9,2887.3,1110.3,9,423.7,0,528.6,69,395.1,325.2,290,131.4,990.4,127.5,507,37.7,557,80.4,624.2,584.7,719.3,717.3,760.3,339.7,627,465.4
AZUCAR,1.3,59031.4,0,14307.4,0,9579.2,0,4971.9,0.2,0,0.6,0,0,0,0.1,15080.4,0,4944.2,0.4,0,0,0,0,0,0.1,10148.3
