,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
LEGUMBRES Y HORTALIZAS,1.3,182.5,0,0,0,34.2,0,40.4,0,31.6,0.1,8.6,0,33.2,0,0,0,0,0,0,0,17.3,1.2,0,0.1,17.3
MANZANA,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0
MIEL DE ABEJAS,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0.4,0
OTROS PRODUCTOS DEL REINO ANIMAL Y VEGETAL,33.4,5.2,0.4,0.4,2.3,0,3,3.9,1.4,0.9,2.6,0,1.4,0,0.5,0,1.8,0,6.6,0,0.7,0,12.7,0,0.1,0
"PLANTAS, SEMILLAS Y FRUTAS PARA USO MEDICO Y PERFUMERIA",11.3,0,3.5,0,0,0,3.3,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEMILLA DE AJONJOLI,0,480.2,0,0,0,307.8,0,29.9,0,0,0,58.1,0,0,0,24.5,0,29.9,0,0,0,0,0,29.9,0,0
INDUSTRIAS MANUFACTURERAS,324817.4,24026.4,28093.6,16653.8,31613.9,843.3,20847.5,367.7,32652,558.1,20135.2,477.6,27347.2,740.5,28925.7,1461.4,29213.8,549.1,24454.5,527.3,33675.2,786.5,20667.3,514.4,27191.3,546.8
ABONOS Y FERTILIZANTES,4.3,0,0.2,0,0,0,0,0,4,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0
ALIMENTOS PREPARADOS PARA ANIMALES,4.8,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APARATOS ELECTROMECANICOS DE USO DOMESTICO,2989.3,25.3,368.1,0.4,143.4,0.4,284.2,8.7,275.5,2.3,155.8,1.7,222.7,0.8,220.6,1,142.7,0,262.4,0,283.5,10,118.6,0.1,511.8,0
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO,71,0.6,0,0,0.2,0.5,0.2,0,38,0,3.5,0,3.2,0,7.8,0,2.6,0,0,0,0.1,0.1,2.5,0,12.9,0
APARATOS TRANSMISORES Y RECEPTORES,748.7,1.1,206.7,0.3,76.6,0.2,7.2,0,0.3,0,82.3,0.2,36.4,0.2,11.3,0,44.1,0,13.7,0,69.1,0,78.3,0.3,122.7,0
ARMAS Y MUNICIONES,412.6,0,208.9,0,0,0,0,0,0,0,0,0,0,0,0,0,203.7,0,0,0,0,0,0,0,0,0
ARTICULOS DE VESTUARIO,504,1112.2,20.1,8.3,57.2,30.7,45,23.4,6.3,12.9,77.3,53.4,140.7,66.6,14.3,558.4,6.3,73.8,9.2,39.3,50.8,36.4,54.4,84.5,22.4,124.4
AVES DE CORRAL BENEFICIADAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZUCAR,0,16001.7,0,16001.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZUCARES Y ARTICULOS DE CONFITERIA,8.7,0,0.5,0,0.5,0,0,0,0,0,0.8,0,0,0,1.2,0,1,0,1.1,0,1.4,0,1.6,0,0.5,0
BATERIAS ELECTRICAS,3925.4,4441.9,481.8,551.1,269.6,718.2,413.4,147,261.9,307.2,227.1,296.9,427.1,338.9,187,505.2,266.1,270.3,235.1,321.1,447.8,461.4,295.8,258.5,412.7,266.2
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES,3237.8,0.1,230,0,163.8,0,128,0,250.7,0.1,283.8,0,237.7,0,344,0,301.8,0,240.6,0,416.9,0,235.1,0,405.3,0
CAFE SOLUBLE Y MOLIDO,6.8,23.2,0,0,0,0,0,0,0,0,0,0,3.8,21.7,0,1.6,0,0,0,0,0,0,1.1,0,1.9,0
CALZADO,126.8,1.3,0.7,0.3,9.1,0.1,0.2,0,39.7,0.3,0.2,0.1,19.2,0,3.7,0,0.5,0,5.1,0,0.1,0,17.6,0.6,30.9,0
CAMARON Y LANGOSTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARNE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERAS,18.6,0,1.9,0,0,0,0,0,3.7,0,0,0,0.1,0,0.1,0,0.3,0,0,0,6.9,0,1.3,0,4.3,0
CLAVOS Y TORNILLOS,243.9,0.8,1.4,0,21.1,0,8.6,0,58.5,0,14.4,0,32.1,0,25.8,0,14.3,0.8,8.2,0,18.9,0,26.2,0,14.4,0
DETERGENTES Y JABONES,533,0,0,0,0,0,64.6,0,51.5,0,61.3,0,151.2,0,21.4,0,18,0,79.8,0,14.5,0,42.5,0,28.1,0
"DISCOS, MATRICES Y CINTAS (DE GRABACION)",46.4,0,7.8,0,0.5,0,0.6,0,2.7,0,0.7,0,3.2,0,0.6,0,2.3,0,9.2,0,0.2,0,18.5,0,0.2,0
GRASAS Y ACEITES COMESTIBLES,15.6,0,0.1,0,0,0,0.7,0,0.7,0,0.9,0,0.2,0,0.2,0,0.1,0,1.6,0,0.2,0,0.5,0,10.5,0
HARINAS DE CEREALES,7.4,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0.1,0,0.6,0,0.5,0,0,0,0,0,0,0
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,321.4,8.8,35.1,0.2,43.9,0,35.7,0.1,10,0,5.3,0,13,0,23.1,0,31.7,8.1,26,0,12,0,51.1,0.3,34.3,0
HILOS E HILAZAS,21614.6,410.3,2596.7,0,1262.5,0,1645.7,0,2769.7,0,1598.1,32.4,2023,106.3,1345.3,97.8,1517.9,12.3,2255.1,0,1143.5,0,1921.3,109.1,1536,52.3
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES",551,0,0.2,0,183.6,0,0,0,0,0,0,0,0,0,183.6,0,0,0,0,0,0,0,183.6,0,0,0
INSTRUMENTAL MEDICO Y OTROS,3307.5,2.4,247.6,0.2,161.6,0.9,114.5,0,221.2,0.3,377.8,0.2,410.5,0.7,283.6,0,232.4,0,247.8,0,594.9,0,183.2,0,232.2,0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",154.8,27.9,6.6,6.2,46.3,3.8,5.9,0,1,0.5,2.5,9.7,12.6,0.7,44.8,0,2.8,0,0.3,0,16.7,0.2,6.8,0.8,8.5,6.1
LAMINA Y ALAMBRE,4122.6,0,149.9,0,59.9,0,69.5,0,6.2,0,144.7,0,22.7,0,70.1,0,832.2,0,85.8,0,1042.2,0,910.2,0,729.4,0
LECHE Y OTROS PRODUCTOS LACTEOS,53.1,0,23.6,0,0.2,0,0.8,0,0,0,0,0,0.7,0,0,0,1.1,0,2.4,0,0,0,22.8,0,1.4,0
MANUFACTURAS DE CAUCHO,1263.5,0,177.3,0,38,0,15.2,0,106.7,0,168,0,75.3,0,152.6,0,50.3,0,30.2,0,89.2,0,271.9,0,88.8,0
MANUFACTURAS DE CERAMICA,66.2,1.4,5.6,0,0.3,0.5,0.1,0.2,0.3,0.3,9.8,0.1,8.9,0,19.1,0,1.8,0,8.4,0,8.7,0,3.2,0.2,0,0
MANUFACTURAS DE CUERO,54.4,0.2,5.3,0,1.4,0.1,11.5,0,0.2,0,0.2,0,0,0,0.4,0,0,0,34.8,0,0,0,0.5,0.1,0,0
MANUFACTURAS DE MADERA,67,1,2.1,0,0.9,0,0.6,0,0.7,0.3,17.7,0.5,0.6,0,0.6,0,19.8,0,13.7,0,1.4,0,0,0.1,8.9,0
MANUFACTURAS DE PAPEL Y CARTON,9216.3,1106,756.3,58.3,462.8,58.5,639.4,89.8,862.3,50.8,737.4,57.7,746.1,163.2,720.6,267.8,753.1,71.5,834.4,78.4,1031.6,78.6,719.1,45.3,953.3,86.2
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",46.3,0,5.9,0,3.4,0,0,0,19.4,0,0,0,2.2,0,0.2,0,9.1,0,6,0,0,0,0,0,0,0
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,355.3,63.5,68.9,9.4,20,0,29.7,0,12.3,13,34.4,5.8,23.7,34.9,44.6,0.4,6.8,0,12,0,21.7,0,47.7,0,33.4,0
MANUFACTURAS DE PIELES,57.5,0,0,0,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANUFACTURAS DIVERSAS,3881.3,1.8,787.8,0.1,328.4,0.1,278.1,0,296.5,0.5,195.8,0,200.9,0,336.5,0,487.2,0,197.6,0,175,0.8,301.9,0.2,295.6,0
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,31477.7,199.5,2587.4,0.5,6576.9,0.6,740.6,4,1678.2,56.8,1949.9,1.1,1878.3,1.6,2965.4,14,4837.8,26.8,2630.7,85.9,1657.1,8,811,0.3,3164.6,0
MATERIALES PLASTICOS Y SUS MANUFACTURAS,24799.6,132.9,3334.3,16.1,2797,13.1,1543.2,29.2,1475.8,32.3,1374,10.8,1144.3,3.5,1723.5,13.1,3071,0,2551.8,1.8,2593.6,0.1,1694.6,1.3,1496.4,11.6
MATERIALES TEXTILES (TEJIDOS O TELAS),83317.9,74.4,7916.4,0,5455,1.3,5007.4,0.5,8888.3,12.7,7322.8,0.3,7171.1,0.5,10181.4,2.1,5733.3,50.4,5447,0.8,6566.8,0.4,8564.5,5.3,5064,0
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.",343,8.2,37,0.5,4,3.1,10,0.3,38.1,1.7,31.9,1.5,40.9,0.7,22.5,0,22.8,0,13.8,0,53.8,0,22,0.4,46.1,0
NEUMATICOS Y TUBOS,9174.4,0,1154.2,0,626,0,682.9,0,1380.6,0,705.1,0,900.1,0,836.3,0,549.1,0,495,0,627,0,739.3,0,478.8,0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",4.6,0.9,4.2,0,0,0.2,0,0,0,0.2,0,0.1,0,0.1,0,0,0,0,0,0,0.1,0.2,0.2,0.1,0,0
OTRAS MANUFACTURAS DE METALES COMUNES,2480.4,14.1,224.7,0.1,162.3,0,226.3,0,226.6,1.8,197.9,2.2,355.7,0,225.6,0,160.7,3.9,116.2,0,88.6,6,225.5,0,270.5,0
OTROS ACEITES ESENCIALES,85.4,0,9.3,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,5.2,0,0,0,0,0
PAPEL Y CARTON,1073.1,100.6,132,0,98.9,0,13.4,63.4,78.7,0,13.9,0,89.9,0,21.4,0,102.7,15.8,87.4,0,172.2,21.5,66.8,0,195.7,0
PESCADO Y MOLUSCOS,12.6,0,0,0,0,0,7.4,0,0,0,0,0,0.1,0,0,0,1.2,0,1.7,0,0.1,0,0.7,0,1.4,0
PINTURAS Y BARNICES,13710.6,0,1453.1,0,614.7,0,1013.1,0,1397.2,0,921.1,0,1386.3,0,1942.9,0,950.1,0,955.7,0,867.8,0,890.5,0,1318.1,0
PREPARADOS A BASE DE CEREALES,305.8,0,17.2,0,5.9,0,24.2,0,27,0,59.5,0,25.8,0,24,0,21.4,0,25.6,0,20,0,38,0,17.2,0
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",429.7,0,41.5,0,12.4,0,16.1,0,57.1,0,30.8,0,48.3,0,33.2,0,9.7,0,38.1,0,55.4,0,48.8,0,38.4,0
PREPARADOS DE LEGUMBRES Y HORTALIZAS,283,0,115.6,0,0,0,0,0,0,0,0,0,0,0,72,0,0.1,0,0,0,95.2,0,0,0,0,0
PREPARADOS DE FRUTAS,195.4,0.5,9.5,0,5.6,0,11.7,0,25.4,0,2.6,0,4,0,6.9,0,14.3,0.5,49.4,0,11.5,0,51.9,0,2.7,0
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS",49.6,0,4.4,0,0.1,0,0,0,0,0,2.3,0,0,0,0,0,18.6,0,6.1,0,10.7,0,1.9,0,5.5,0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,7402.1,14.8,664.4,0,546.3,0,597,0,709.9,0,846,0,627.6,0,517.9,0,611.1,14.8,399,0,944.5,0,583.3,0,355.2,0
PRODUCTOS FARMACEUTICOS,2330,0,258.2,0,189.2,0,78.6,0,400.1,0,99.4,0,150.6,0,134.1,0,180.4,0,183.6,0,153.6,0,319.1,0,183.1,0
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,31.5,0,1.2,0,0.6,0,0,0,0.1,0,0,0,0.2,0,0.5,0,6.2,0,0.5,0,3.8,0,3.7,0,14.7,0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",68.3,2.2,6.5,0.2,19.9,1.1,0.3,0.1,0.3,0,0.8,0.1,23.3,0.1,3.4,0,4.1,0,1.3,0,0.4,0,0.6,0.6,7.3,0
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",37.9,0,2.8,0,2.7,0,6,0,3.6,0,3.6,0,0.2,0,0.6,0,0.8,0,12.5,0,2.2,0,1.7,0,1.2,0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",25.9,0.1,1.2,0,0.3,0,2.7,0,11.6,0,1.8,0,3.3,0,1.6,0,0.1,0,0,0,2.9,0,0.1,0,0.4,0
TUBERIA Y SUS ACCESORIOS,2999.4,0,144,0,156.3,0,588.5,0,1173.8,0,106.8,0,47.5,0,99.3,0,231.6,0,125.6,0,44.4,0,231.6,0,50,0
VEHICULOS Y MATERIAL DE TRANSPORTE,86030.8,246,3572.6,0,10915.7,9.6,6463.2,0.9,9750.2,63.9,2252.7,2.8,8630,0,5976.4,0,7732.2,0,6663.4,0,14244.4,162.9,851.5,6,8978.5,0
VIDRIO Y SUS MANUFACTURAS,110.8,0.8,5.1,0.1,6.9,0.3,9.4,0.1,29.6,0,12.3,0.1,1.7,0.1,2.9,0,3.6,0,28.9,0,6.6,0,2.8,0.2,1,0
INDUSTRIAS EXTRACTIVAS,105743.4,65417,4261.1,14683.7,15831.1,6294.8,4931.5,5981.7,429.9,581.8,5928.8,533.4,4350.5,626.1,9049.2,9370.4,7355.2,5111.7,19461.9,8287.8,4675.3,7561.3,26246.9,2165.6,3222,4218.7
ALUMINIO,386.2,4170.3,67.1,3085.2,21.5,89.3,5.2,94.6,0.7,121.5,1.6,144.4,65.2,209.5,90.6,230.9,70.9,58,1.5,34.6,0,62.4,1.6,30,60.4,10
ASFALTO,53.3,0,0,0,0,0,0,0,0,0,0,0,27.2,0,0,0,0,0,26.1,0,0,0,0,0,0,0
CEMENTO,12406,0,2457.2,0,0,0,2327,0,0,0,0,0,2489.2,0,0,0,0,0,2621.7,0,0,0,0,0,2510.9,0
COBRE Y SUS MANUFACTURAS,61.8,32.8,4.5,0,1.3,0,0,0,0,0,33.2,29.5,1.1,0,20.5,3.3,0.8,0,0,0,0.4,0,0,0,0,0
DESPERDICIOS Y DESECHOS DE METALES (CHATARRA),0,346.1,0,80.5,0,48,0,4,0,14.6,0,21,0,55,0,66,0,49,0,0,0,0,0,3.3,0,4.7
DIESEL,39483.5,0,0,0,5546.8,0,0,0,0,0,0,0,0,0,67.9,0,550,0,7874.3,0,0,0,25444.6,0,0,0
ESTA&O,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,6.2,0
GASES INDUSTRIALES,266.6,0,0,0,22.6,0,22.5,0,22.5,0,58.5,0,21.8,0,42.7,0,21.6,0,21.6,0,0,0,21.5,0,11.4,0
GASOLINA,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0
HIERRO Y ACERO,23469.8,0,1711.9,0,2349.4,0,2519.9,0,405,0,5787.6,0,1728.9,0,2008.2,0,469.5,0,790.7,0,4571.8,0,767.4,0,359.6,0
KEROSENE,28940.8,0,0,0,7799.6,0,0,0,0,0,0,0,0,0,6803.2,0,6240,0,8098,0,0,0,0,0,0,0
OTROS DERIVADOS DE PETROLEO,494.8,0,2.3,0,82.7,0,57,0,0,0,1.8,0,12.7,0,0.7,0,2,0,19.2,0,64.3,0,8.1,0,243.9,0
PLOMO,45.2,52860.5,0,10653.6,0,4883.3,0,5282.5,0,0,45.2,0,0,0,0,8709.4,0,4245.5,0,7704.2,0,6425.3,0,1165.1,0,3791.7
PRODUCTOS MINERALES DIVERSOS,127.3,15.4,18,0,7.3,0,0,0,1.7,0,0.9,0,4.4,15.4,15.5,0,0,0,9,0,38.8,0,3.7,0,28.1,0
ZINC,0,7992,0,864.4,0,1274.2,0,600.6,0,445.7,0,338.5,0,346.2,0,360.9,0,759.2,0,549,0,1073.7,0,967.2,0,412.4
