	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones
CLAVOS Y TORNILLOS	184.3	0	2.2	0	0.6	0	32.1	0	2	0	2.6	0	1.5	0	2.5	0	89.4	0	26.5	0	0.7	0	6.3	0	18	0
DETERGENTES Y JABONES	572.1	0	29.1	0	27.8	0	26.7	0	39.5	0	67.5	0	43.7	0	165.8	0	50.2	0	59.4	0	10.6	0	30.8	0	21.1	0
"DISCOS, MATRICES Y CINTAS (DE GRABACION)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRASAS Y ACEITES COMESTIBLES	6.3	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	6.2	0	0	0	0	0	0	0	0	0
HARINAS DE CEREALES	3378.9	0	0	0	0	0	1964.1	0	14.2	0	0	0	0	0	0	0	10.9	0	22.2	0	1351.9	0	5.1	0	10.6	0
HERRAMIENTAS ARTICULOS DE CUCHILLERIA	332.4	0.2	8.2	0	18.5	0	7.1	0	78.8	0	11.1	0	88.7	0	12.2	0.1	48.7	0	23.3	0	10	0	4.6	0	21.2	0
HILOS E HILAZAS	289	0	13.8	0	31.8	0	0	0	12.8	0	30.9	0	28.4	0	12.8	0	42.8	0	13.7	0	87.7	0	1	0	13.3	0
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES"	12848.9	0	1325.9	0	411.6	0	994.2	0	1074.1	0	764.5	0	1231.4	0	1393.8	0	1581.6	0	1030.2	0	1625.6	0	338.8	0	1077.3	0
INSTRUMENTAL MEDICO Y OTROS	935.3	0.2	109.6	0	54.6	0	25.6	0	107.2	0	137.4	0	12.2	0.1	116.7	0.1	56.9	0	164.6	0	96.6	0	27.2	0	26.9	0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES"	59.7	1	0.5	0	3.3	0	0	0	22.5	0	0	0	0	0.2	17.2	0.7	7.6	0.1	0.9	0	0.1	0	7.7	0	0	0
LAMINA Y ALAMBRE	1310.7	0	0.4	0	7.4	0	3.9	0	0	0	0.3	0	0	0	2.9	0	16	0	0.6	0	0.2	0	495.5	0	783.6	0
LECHE Y OTROS PRODUCTOS LACTEOS	506.4	0	20.4	0	93.6	0	30.7	0	60.8	0	0	0	128	0	0	0	45.7	0	64.3	0	0	0	63.1	0	0	0
MANUFACTURAS DE CAUCHO	469	181.9	16.5	0	60.7	121.7	25.9	51.7	24.6	0	44.1	0	26.7	0	176.1	0	28.6	8.5	31.2	0	18.1	0	11.8	0	4.6	0
MANUFACTURAS DE CERAMICA	429	0.5	0.2	0	0.9	0	7.9	0	37.8	0	0	0	296.9	0.1	71.3	0.3	0.1	0.1	6.4	0	0.2	0	0.5	0	6.8	0
MANUFACTURAS DE CUERO	5.6	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	5	0	0.4	0	0	0	0	0
MANUFACTURAS DE MADERA	114.5	7.5	0.2	0	19.9	0	0	0	0.8	0	24.6	7.4	3.6	0	0	0	23.2	0	1.7	0	0	0	28.7	0	11.8	0
MANUFACTURAS DE PAPEL Y CARTON	696.8	0.6	18.9	0	11.8	0	59.9	0	179.2	0	13.1	0	69.5	0	98.2	0.4	36.4	0.2	43.3	0	73.9	0	81.9	0	10.6	0
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC"	6	0	0	0	0	0	0	0	2.4	0	0	0	0	0	3.6	0	0	0	0	0	0	0	0	0	0	0
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS	0.3	0.8	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0
MANUFACTURAS DIVERSAS	873.9	56.7	95.2	0	35.8	31.3	79.6	0	60.3	0	41.6	0	71.7	0	21.3	0	62.3	25.4	154.8	0	101.9	0	97.8	0	51.7	0
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS	10358.7	2.7	1647.8	0	731.7	0	823.3	1.2	451.7	0	1221.9	0	489.4	0.6	2264.7	0.6	530.6	0.4	753.7	0	588.4	0	633.2	0	222.3	0
MATERIALES PLASTICOS Y SUS MANUFACTURAS	6205.5	123.7	213.1	0	521.9	3.6	143.4	0	670.1	0	195.8	0	322.3	0.1	586.5	81.4	464	0	877.1	0	635.4	38.4	1072	0	503.9	0
MATERIALES TEXTILES (TEJIDOS O TELAS)	907.5	0.6	6	0	5.9	0	161.3	0	80.7	0	45.9	0	78.6	0.2	169.9	0.4	135.2	0.1	100.5	0	0	0	77.3	0	46.1	0
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC."	44.4	3.5	3.5	0	11.9	0	11.8	0	0.4	0	8.9	0	0.2	0.3	0.2	1.8	1.4	0.9	1.4	0	0.7	0	2.3	0	1.7	0.4
NEUMATICOS Y TUBOS	231.5	10	15.8	0	12.7	0	32.3	0	20.8	0	47.6	10	33.5	0	28.9	0	0	0	12.9	0	13.8	0	1.5	0	11.7	0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES"	0.9	0.4	0	0	0.1	0	0	0	0	0	0	0	0	0	0.1	0.3	0	0.1	0.1	0	0	0	0.5	0	0.1	0
OTRAS MANUFACTURAS DE METALES COMUNES	619.7	1	37.4	0	16.9	0.1	218	0	12.3	0	35	0.1	42.5	0	61.3	0.5	2.6	0.1	96.7	0	54.7	0	7.1	0.1	35.1	0
OTROS ACEITES ESENCIALES	0	2.5	0	0	0	0	0	0	0	0	0	1.1	0	0	0	0	0	1.4	0	0	0	0	0	0	0	0
PAPEL Y CARTON	1756.4	0	23	0	24.2	0	28.1	0	68	0	39.9	0	219.2	0	347	0	504.1	0	52.2	0	53.1	0	212.2	0	185.4	0
PINTURAS Y BARNICES	2341.4	0	169.4	0	226.9	0	154.9	0	139.6	0	148.2	0	283.4	0	212.9	0	284.8	0	296.9	0	237.7	0	125	0	61.9	0
PREPARADOS A BASE DE CEREALES	2931.4	0	221.2	0	138.1	0	435.3	0	274.5	0	387.5	0	10	0	398	0	216	0	318.6	0	223.3	0	159.6	0	149.4	0
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS"	274	0	0	0	0	0	54.5	0	0	0	0	0	54.5	0	0	0	54.5	0	55.4	0	0	0	0	0	55.2	0
PREPARADOS DE LEGUMBRES Y HORTALIZAS	15.1	0	0	0	0	0	15.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PREPARADOS DE FRUTAS	34	62.1	17.1	0	0	0	0	0	0	30.2	0	31.9	0	0	16.9	0	0	0	0	0	0	0	0	0	0	0
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS"	1240.5	0	104.7	0	12.1	0	70.4	0	137.8	0	254.1	0	114.8	0	128.1	0	2	0	162.9	0	189.5	0	0.3	0	63.9	0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA	24258.5	6.9	1318.9	0	1695.2	0	2243.9	0	2132.8	0	1953.2	0	2918.1	0	3690.9	6.9	1172.9	0	2404.2	0	2215.7	0	807.1	0	1705.7	0
PRODUCTOS FARMACEUTICOS	4691.2	0.9	96.8	0	347.2	0.9	120.2	0	464.6	0	48	0	1780.7	0	512.5	0	21.1	0	267.6	0	30.5	0	883.8	0	118.3	0
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS	1814.4	9.2	100.5	9.2	102.4	0	130.7	0	254.9	0	55.9	0	291.3	0	30.4	0	387.1	0	234.6	0	164.9	0	29.5	0	32.1	0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O"	49.5	0.6	0.1	0	0.1	0	0	0	0.2	0	0	0	0	0.1	0	0.1	0.1	0.1	0.9	0	47.7	0	0.4	0.2	0	0
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS"	40.1	0	39.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS"	20.1	0	0	0	0	0	0.4	0	1.8	0	1.2	0	0	0	0	0	0	0	0.2	0	16.5	0	0.1	0	0	0
TUBERIA Y SUS ACCESORIOS	229.5	0	15.1	0	0	0	0.6	0	2.3	0	0.6	0	159	0	4.7	0	7.2	0	27.6	0	7.7	0	4.5	0	0.3	0
VEHICULOS Y MATERIAL DE TRANSPORTE	10224.6	71.5	572	0	377.8	0	838.5	0	1038.4	0	462.3	32	1404.6	15.1	1268.8	24.4	716.9	0	530.5	0	633	0	857.7	0	1524.2	0
VIDRIO Y SUS MANUFACTURAS	276.1	0.2	1	0	74.7	0	1	0	0.5	0	9.8	0	10.5	0	38.7	0.2	7.2	0	2.9	0	55.9	0	0.8	0	73.2	0
INDUSTRIAS EXTRACTIVAS	4067.2	90.1	280.4	0	64.7	0	100.8	0	294.8	0	84.1	0	989.1	44.1	483.2	3.5	183.7	0	342.9	42.5	274.7	0	902.9	0	65.8	0
ALUMINIO	602.6	0	3	0	0	0	0	0	12.2	0	0	0	9.8	0	12.5	0	0	0	237.8	0	0	0	261.5	0	65.8	0
COBRE Y SUS MANUFACTURAS	125.6	0	28.4	0	0	0	0.1	0	4.6	0	0.3	0	0	0	26.6	0	55.8	0	0	0	0.1	0	9.6	0	0	0
DESPERDICIOS Y DESECHOS DE METALES (CHATARRA)	0	86.6	0	0	0	0	0	0	0	0	0	0	0	44.1	0	0	0	0	0	42.5	0	0	0	0	0	0
GASES INDUSTRIALES	224.9	0	0	0	19.6	0	0	0	0	0	19.6	0	19.6	0	72.7	0	73.8	0	0	0	0	0	19.6	0	0	0
GASOLINA	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0
HIERRO Y ACERO	2513.7	0	224.6	0	0	0	87.9	0	176.1	0	0	0	929.5	0	215.1	0	2.1	0	59.6	0	213.4	0	605.4	0	0	0
MARMOL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTROS DERIVADOS DE PETROLEO	600.2	0	24.4	0	45.1	0	12.8	0	101.7	0	64.2	0	30.2	0	156.1	0	52	0	45.6	0	61.2	0	6.8	0	0	0
PLOMO	0.2	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRODUCTOS MINERALES DIVERSOS	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0
