	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones
DETERGENTES Y JABONES	736.4	17.9	187.7	0	31.5	0	0	0	6.6	0	146.6	0	33.7	0	177.3	0	9.7	0	55.5	0	66.1	0	8.8	0	13	17.9
"DISCOS, MATRICES Y CINTAS (DE GRABACION)"	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0
GRASAS Y ACEITES COMESTIBLES	30.2	0	0	0	0	0	0	0	9.6	0	1.1	0	0	0	9.3	0	0	0	9.4	0	0.7	0	0	0	0	0
HARINAS DE CEREALES	495.1	0	0	0	12.6	0	0.6	0	0	0	11.1	0	0	0	238.9	0	221.3	0	0	0	10.5	0	0	0	0	0
HERRAMIENTAS ARTICULOS DE CUCHILLERIA	442.7	0.6	26.4	0	22.3	0	51.6	0	7.5	0	24.2	0	139.2	0.2	34.9	0.2	13.2	0.1	61	0	20	0	41.1	0	1.4	0
HILOS E HILAZAS	253.7	0	66	0	0	0	0	0	55	0	0	0	0	0	35.3	0	38.8	0	0	0	0	0	0	0	58.7	0
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES"	10446.3	4.8	353	4.8	917.5	0	1596.2	0	1058.8	0	3020.9	0	2493.1	0	91	0	241.5	0	216.5	0	78.4	0	49.8	0	329.6	0
INSTRUMENTAL MEDICO Y OTROS	800.2	43.9	137.7	0	82.6	0	109.1	16.6	12.7	0.2	34.2	0.1	46.1	1.2	7.8	1	154.6	0.4	9.8	0	85.8	0	39.4	0	80.3	24.6
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES"	17.9	3.8	0	0	0	0	3.8	0	0	0.5	0	0.1	0.5	2.4	2.8	0.6	0	0.2	1	0	9.6	0	0	0	0.2	0
LAMINA Y ALAMBRE	2828.2	1.6	1956.8	0	1.6	0	2.5	1.6	0	0	504.8	0	175.4	0	3.2	0	2.4	0	0.1	0	54.8	0	66.8	0	59.6	0
LECHE Y OTROS PRODUCTOS LACTEOS	328.6	0	0	0	0	0	29.1	0	0	0	68.7	0	0	0	0	0	0	0	35.2	0	0	0	35.4	0	160.1	0
MANUFACTURAS DE CAUCHO	456.3	784.6	0.5	57.8	5.9	0	80.4	0	20.8	0	129.1	229.7	25.8	0	3.4	126.1	12.1	67.4	79.5	0	17.1	64.9	7.3	147.4	74.4	91.3
MANUFACTURAS DE CERAMICA	500.6	7.4	0.1	4.3	20.4	0	1.4	0	2.4	0.1	34.4	0.2	403.8	0.3	0	1.5	2.1	0.8	0.4	0	0.8	0	34.4	0.1	0.4	0
MANUFACTURAS DE CUERO	15	0	14.4	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0
MANUFACTURAS DE MADERA	362.6	100.1	71.7	0	0	23.1	26.3	0	111.7	32.7	0.1	0.1	0	0.4	53.8	0	28.7	0	0	37.3	26	6.6	42.8	0	1.5	0
MANUFACTURAS DE PAPEL Y CARTON	989.7	821.6	65.8	6.2	21.8	0	58.8	0	135.7	0.1	46.1	0.1	63.5	5.9	43.5	20.5	69.7	1.3	123.7	296.5	190.3	490.9	49.2	0	121.7	0
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC"	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.4	0	26	0	0	0	0	0	19.6	0
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS	1.1	0.1	0	0	0	0	0	0	0	0	0.1	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0.9	0
MANUFACTURAS DIVERSAS	2050.8	79.3	88.8	0	19.6	0	204.5	11.3	42.7	0	75.2	0.1	65.9	0.2	46.4	0	363.8	3.3	88.2	0	753.4	0	214.4	0	88	64.5
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS	13878.4	56.1	872.9	0	524.9	0	482	0	1086.8	0.2	4392.8	0.7	543.5	1.4	1406.5	1.9	1300.2	1.4	735.1	0	483.2	0	1694.3	0	356.3	50.6
MATERIALES PLASTICOS Y SUS MANUFACTURAS	5132.8	11.1	263.8	3.6	216.6	0	514.4	0	316.8	0	576.8	0	339.1	0	429.1	0	361.3	0.1	504.9	7.3	758.5	0	487.7	0	363.8	0
MATERIALES TEXTILES (TEJIDOS O TELAS)	316.3	0.5	41	0.5	4.6	0	25.6	0	52.2	0	7.2	0	5.6	0	0.7	0	59.1	0	1.8	0	26	0	83.4	0	9.2	0
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC."	82.9	18.6	0.2	0	1.7	0	0.4	0	0.1	0.4	22.8	0.6	1.5	5.9	20.8	4.7	18.6	7	1.9	0	11.8	0	1.6	0	1.5	0
NEUMATICOS Y TUBOS	17.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5	0	8.2	0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES"	27.1	5.7	0	0	0.3	0	0	1.9	0	0.1	21.7	0.2	0.4	0.5	0	1.5	0	1.5	0	0	0.5	0	1.3	0	2.9	0
OTRAS MANUFACTURAS DE METALES COMUNES	440.2	38.5	29.9	0	36.2	16.1	43.6	0	18.4	0	18.2	0.2	30	0.9	62	1.9	110.5	1.3	37.8	18.2	13.6	0	23.2	0	16.8	0
OTROS ACEITES ESENCIALES	103.9	0	43.9	0	0	0	21.7	0	23.7	0	0	0	0	0	0	0	14.7	0	0	0	0	0	0	0	0	0
PAPEL Y CARTON	1566.6	8.4	51.9	8.4	55.9	0	24.9	0	112.6	0	24.8	0	211.4	0	181.5	0	181.8	0	184.5	0	357.8	0	0	0	179.5	0
PINTURAS Y BARNICES	3040.8	0	390.2	0	137.5	0	461.2	0	318	0	366.2	0	3.6	0	369.1	0	239.8	0	166	0	291.7	0	110.9	0	186.6	0
PREPARADOS A BASE DE CEREALES	6.9	0	0	0	2.9	0	0	0	0.4	0	0	0	0.3	0	0	0	3.3	0	0	0	0	0	0	0	0	0
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS"	249.2	3.2	0	0	0	0	53.5	0	0	0	0	0	0	0	7	0	54.2	0	0	0	55.2	0	23.8	3.2	55.5	0
PREPARADOS DE LEGUMBRES Y HORTALIZAS	112.3	0	30.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.5	0	0	0	41.5	0
PREPARADOS DE FRUTAS	0.3	44.8	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	44.8
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS"	949.8	0	0	0	97.9	0	0	0	12.3	0	221.7	0	20.7	0	84.1	0	21	0	161.1	0	198.6	0	46.2	0	86.2	0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA	12332.3	7.9	1047.6	0	1275.4	0	1040.1	6.3	855.3	0	1673.2	1.5	679.1	0	1492.6	0	446	0	676.1	0	1022.4	0	1152.1	0	972.3	0
PRODUCTOS FARMACEUTICOS	6623.2	98.7	702.9	0	138.5	0	1693.3	0	452.7	0	335.6	0	155.5	0	332.3	0	202	0	331.6	98.7	560.3	0	760.6	0	957.9	0
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS	1849	0	155.1	0	112.4	0	42.9	0	272.6	0	139.1	0	131.8	0	195.3	0	129.7	0	223.4	0	166.6	0	124.1	0	156.1	0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O"	235.9	44.1	1.7	40.4	0.3	0	26.3	0	26.3	0.2	24.6	0.1	20.5	0.4	27.1	0.3	10.2	0.6	1.1	1.9	30.9	0	63.5	0.1	3.4	0
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS"	0	10.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.8
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS"	1.9	0	0	0	0	0	0.1	0	0	0	0	0	0.3	0	0	0	0	0	0.1	0	0.1	0	0.6	0	0.7	0
TABACO ELABORADO	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4	0
TUBERIA Y SUS ACCESORIOS	309	0	66.3	0	6.8	0	137.5	0	15.6	0	16.2	0	4.8	0	6.3	0	1.5	0	0.2	0	18.6	0	11.7	0	23.8	0
VEHICULOS Y MATERIAL DE TRANSPORTE	21069.7	176.5	1170.6	0	1093.7	0	2289.2	0	2248.8	31	1147.6	38.1	1536.4	0.1	2123.6	38.3	1435.1	21.7	2282.8	0	1239.8	27.7	2836.8	0	1665.5	19.6
VIDRIO Y SUS MANUFACTURAS	338.8	3.7	41.3	0.5	0.4	0	1.3	0	85	2.7	36.5	0	18.5	0.1	18.6	0.1	11.9	0	10.8	0	16.3	0	16.4	0.3	81.6	0
INDUSTRIAS EXTRACTIVAS	9786.5	14.2	494.4	0	95.1	0	1015.8	0	248.6	0	157	0	90.9	0.2	1853.9	0	855.6	13.3	2147.2	0.6	1062.3	0	1457.6	0	307.9	0
ALUMINIO	76.7	0.3	0.1	0	0	0	0	0	0	0	14.9	0	0	0.1	59.1	0	0.7	0.1	0	0	0	0	0	0	1.8	0
COBRE Y SUS MANUFACTURAS	155.1	0	0	0	0	0	11.9	0	0	0	63.2	0	33.3	0	46.8	0	0	0	0	0	0	0	0	0	0	0
GASES INDUSTRIALES	30.2	0	0	0	13.4	0	16.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GAS PROPANO	0	13.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.2	0	0	0	0	0	0	0	0
HIERRO Y ACERO	7495.8	0	344	0	72.9	0	756.5	0	40.9	0	68.3	0	18.3	0	1706.3	0	760.6	0	2147	0	431.9	0	1079.8	0	69.4	0
OTROS DERIVADOS DE PETROLEO	942.3	0	140.1	0	7.9	0	230.6	0	207.8	0	3.8	0	39.1	0	41.7	0	94	0	0.2	0	129.5	0	47.6	0	0	0
OTROS METALES COMUNES	6.9	0	0	0	0	0	0	0	0	0	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0.6	0	0	0	0	0	0
PRODUCTOS MINERALES DIVERSOS	82.4	0	10.2	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0.3	0	0	0	0	0	0	0	71.8	0
ZINC	996.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500.9	0	330.2	0	165	0
