,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
"PLANTAS, SEMILLAS Y FRUTAS PARA USO MEDICO Y PERFUMERIA",177.2,219.3,9.9,10.3,9.2,11.7,9.4,23.3,5.8,12.9,0.6,10,31.6,14.3,12.6,28,14.4,32.6,22.4,0.7,37.6,12.5,15.2,24.6,8.4,38.4
PLATANO,0.00,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0,7.9,0,0,0,0,0,0
SEMILLA DE ALGODON,"1,524.70",0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.30,0.00,17.50,0.00,207.7,0,298.9,0,385.3,0,559.1,0,35.7,0,9.2,0,0,0
SEMILLA DE AJONJOLI,0.00,626.60,0.00,47.00,0.00,36.90,0.00,0.60,0.00,94.00,0.00,58.80,0.00,47.00,0.00,98.00,0.00,0.00,0.00,49.00,0.00,48.30,0.00,49.00,0.00,98.00
TABACO EN RAMA O SIN ELABORAR,0.00,24.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOMATE,0.00,3.20,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,2.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
YUCA,0.00,2.40,0.00,0.00,0.00,0.20,0.00,2.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
INDUSTRIAS MANUFACTURERAS,"433,660.60","348,588.30","32,842.50","22,693.70","34,306.20","27,554.90","40,082.00","29,811.50","32,229.10","31,342.80","38,811.20","24,975.20","35,274.60","32,744.00","35,051.10","32,750.10","36,735.50","28,256.80","34,326.50","26,666.20","38,199.30","29,491.30","36,670.00","28,566.80","39,132.60","33,734.90"
ABONOS Y FERTILIZANTES,709.30,"2,118.50",5.80,457.00,26.10,178.10,32.90,318.80,125.30,301.10,50.10,89.30,136.70,151.80,34.60,124.60,37.00,158.60,20.30,92.40,85.00,94.40,69.40,60.80,86.10,91.90
ALIMENTOS PREPARADOS PARA ANIMALES,"1,299.20","1,801.80",0,67.8,69.8,168.4,128.10,108.5,118.90,188.9,125.90,333.80,176.80,173,77.50,134.3,137.10,156.1,128.10,119.50,71.8,128.1,195.60,127.1,69.50,96.5
APARATOS ELECTROMECANICOS DE USO DOMESTICO,"13,732.60","1,998.80",457.20,135.10,812.70,162.50,"1,124.80",132.40,900.40,149.60,920.50,113.70,"1,302.90",322.40,"1,596.90",91.30,"1,104.50",159.00,"1,297.80",137.20,"1,757.90",359.40,"1,268.10",94.50,"1,188.90",141.70
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO,577.80,107.50,40.50,0.8,17.40,2.5,57.70,13.1,91.20,22.00,85.40,2.50,68.80,6.2,22,9.00,46.30,0.5,3.30,8.40,80.70,12.3,43.40,0.6,21.10,29.7
APARATOS TRANSMISORES Y RECEPTORES,841.00,"1,278.60",23.10,23.3,16.30,70.5,177.20,23.1,21.60,77.5,79.30,25.1,11.2,90.9,45.2,528.3,44.3,73.9,105.8,22.8,134.5,154.1,20.4,8.8,162,180.2
ARMAS Y MUNICIONES,164.20,0.00,0.00,0,0.00,0,0.00,0,126.30,0,0.00,0,0.00,0,0.00,0,0.00,0,37.90,0,0.00,0,0.00,0,0.00,0.00
ARTICULOS DE VESTUARIO,"2,202.80","6,320.00",262.30,447.2,229.00,424.1,249.60,457.6,38.30,437.1,314.30,365.6,176.00,658.3,62.40,475.1,64.60,376.9,286.70,376.7,243.80,364.7,198.60,627.2,77.30,"1,309.40"
AZUCAR,0.00,2.80,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1.2,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0
AZUCARES Y ARTICULOS DE CONFITERIA,"2,049.20","5,862.70",231.80,313.9,192.50,581.7,134.80,738.5,101.60,485.5,225.60,344.1,173.00,404.2,136.30,510,128.80,447,127.20,365.9,120.00,554.9,214.50,586.5,263.20,530.5
BATERIAS ELECTRICAS,"1,333.30",702.90,193.40,43.6,131.20,31.8,133.10,35,1.40,67.2,216.40,80.3,173.00,121.4,102.50,99.9,56.10,79.9,15.10,54.9,118.70,18.5,192.40,50.4,0.00,19.9
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES,"53,648.30","2,491.50","4,212.00",154,"4,139.70",203,"4,563.00",236.3,"4,595.70",131.8,"4,339.70",223.3,"4,344.80",96.1,"4,706.20",133.8,"5,023.60",323.4,"2,944.20",226.2,"5,919.70",278.6,"3,528.00",169.8,"5,331.60",315.3
CAFE SOLUBLE Y MOLIDO,207.10,48.70,0,6.40,49.9,0.00,93.4,5.7,0,0.00,53.2,0.00,0,15.3,0,0,0,0,0,14.5,0.1,6.9,10.3,0,0.2,0
CALZADO,309.10,"7,529.70",0.3,432.80,20.4,614.50,7.4,507.00,28.8,766.20,43,498.20,14.1,628.70,62.1,579.40,14.3,471.60,65.8,401.20,16.6,894.30,0,468.70,36.3,"1,267.20"
CAMARON Y LANGOSTA,25.80,209.60,0.00,0.00,0.00,7.20,21.90,36.00,0.00,21.60,0.00,12.00,3.90,20.00,0.00,25.20,0.00,17.00,0.00,4.20,0.00,7.20,0.00,28.80,0.00,30.40
CARNE,"2,301.20","4,413.10",285.40,454.50,249.90,280.10,0.00,277.90,0.00,333.20,123.60,405.90,115.70,400.10,196.20,566.10,254.20,147.00,336.60,134.80,263.10,513.00,115.30,267.50,361.30,632.90
CERAS,417.90,"3,467.60",31.8,414.4,18.8,266.70,40.7,255.80,24.9,282.6,31.8,222.50,54.6,325.40,20.5,312.5,40.6,262.10,38.5,294.40,43.7,211.30,16.5,312.90,55.5,307.00
CLAVOS Y TORNILLOS,42.90,60.80,1.4,9.30,0.3,0.60,0.9,2.20,5,0.1,1,0.80,3.8,3.20,8.6,0.00,12.9,5.10,3.5,29.40,1.2,1.30,3,8.80,1.4,0.00
DETERGENTES Y JABONES,"3,818.00","25,747.20",330.10,"1,610.00",339.20,"1,939.90",393.90,"2,325.10",245.60,"2,016.80",326.00,"2,070.20",261.60,"2,420.40",342.2,"1,955.30",304.4,"2,087.00",318.3,"2,388.70",322.1,"2,038.00",338.3,"2,104.80",296.1,"2,791.10"
"DISCOS, MATRICES Y CINTAS (DE GRABACION)",18.70,11.10,1.9,0,0,0,0,2,3,1.10,4.2,0.00,7.7,2,1.7,1.3,0,0.2,0,0,0,2.4,0,0.1,0.2,1.9
GRASAS Y ACEITES COMESTIBLES,"1,226.40","3,533.40",121.4,149.80,96.4,307.40,79.2,286.20,7.2,344.20,44.3,266.40,18.2,232.7,111.00,323,115.2,306.90,124.50,303.10,150.6,369.9,206.5,287.3,151.70,356.5
HARINAS DE CEREALES,"4,108.20",904.80,10.6,42.00,11.80,56.30,0.1,91.50,19.1,103.80,435.30,104.00,536.2,92.60,819.6,53.40,727.4,41.40,784.3,57.80,540.60,120.40,210.5,89.3,12.8,52.40
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,132.60,156.10,0.9,44.60,19.7,0.6,8,20.8,14.1,28,13.6,0.20,18,1.1,6.4,10.2,11.5,6.7,11.7,3.1,6.9,21.8,6.1,14.4,15.8,4.4
HILOS E HILAZAS,"2,177.60","1,307.40",227.50,48.1,280.00,202.90,214.40,87.30,154.20,58.2,179.60,69.40,266.00,87.70,131.40,163.00,156.20,92.00,201.70,110.20,179.40,111.60,105.50,175.6,81.80,101.30
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES","13,725.20","21,628.70",397.50,"1,465.90",360.1,"1,716.10","1,926.80","1,614.80",812.50,"1,750.40","1,907.50","1,246.80","1,262.80","2,479.30","1,258.10","2,972.30",721.60,"1,995.60","1,205.30","2,010.50","1,256.50","1,466.90",918.80,"1,287.20","1,697.80","1,623.00"
INSTRUMENTAL MEDICO Y OTROS,"1,750.80",291.80,186.70,21.90,246.00,9.70,166.50,17.20,50.70,17.70,229.30,17.60,136.80,38.40,59.20,31.50,113.70,21.80,74.20,21.80,168.70,9.70,184.00,37.60,135.10,46.90
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",109.20,614.20,3.60,28.40,11.40,24.60,11.20,78.80,1.80,33.7,18.20,21.90,2.40,43.50,4.30,26.60,18.70,66.00,0.80,88.00,8.30,42.8,21.70,121.50,6.80,38.3
LAMINA Y ALAMBRE,"40,728.20","24,623.70","3,175.30","1,876.90","3,547.70","1,622.10","3,705.70","1,724.00","4,081.90","4,125.10","4,245.40","2,286.90","3,356.30","3,192.60","3,148.20","3,174.20","2,746.00","1,735.90","3,141.70",837.2,"2,440.60","1,680.80","3,240.50",838.6,"3,898.80","1,529.40"
LECHE Y OTROS PRODUCTOS LACTEOS,"36,685.50","1,773.50","3,340.20",314.60,"3,517.10",186.40,"2,359.40",162.60,"2,349.20",157.60,"3,328.00",74.70,"1,846.40",169.80,"2,938.70",148.80,"3,960.10",85.90,"4,274.60",193.20,"2,943.70",67.40,"3,404.40",79.90,"2,423.80",132.60
MADERA EN TROZA,3.10,0.00,0.00,0,0.00,0,0.00,0,0.00,0,3.10,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
MANUFACTURAS DE CAUCHO,"1,478.30",518.50,209.00,61.7,134.10,27.3,146.00,62.3,151.90,20.7,92.20,35.2,60.70,14.4,71.60,84.7,171.30,36.9,115.20,28,108.20,46.8,69.50,67.2,148.40,33.3
MANUFACTURAS DE CERAMICA,994.40,"5,996.70",68.30,342.20,92.50,365.80,34.10,684.40,52.00,555.90,40.50,425.30,125.80,668.50,84.30,468.90,49.30,553.90,53.00,402.70,159.80,499.30,144.00,292.4,90.90,737.50
MANUFACTURAS DE CUERO,88.00,98.60,21.60,6.8,3.10,8.7,13.60,13.4,1.00,14.5,3.50,0.6,14.30,4.5,0.40,8.1,1.10,0,27.10,1.3,1.00,10.5,0.60,2.50,0.80,27.7
MANUFACTURAS DE MADERA,812.50,"2,933.00",29.20,163.70,54.70,240.50,24.50,302.70,22.30,339.80,34.70,274.00,21.40,203.20,29.40,408.50,15.20,198.70,37.80,89.60,224.30,202.00,142.90,159.70,176.20,350.50
MANUFACTURAS DE PAPEL Y CARTON,"32,736.30","18,877.30","2,265.90","1,527.00","2,619.20","1,793.80","2,669.20","1,787.00","2,410.40","1,129.80","2,235.10","1,274.00","3,021.70","2,159.80","2,501.00","1,139.80","2,473.00","1,107.00","2,997.30","1,181.80","2,987.70","1,273.00","3,320.40","1,617.60","3,235.30","2,886.90"
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",66.10,541.00,0.00,28.20,1.60,7,5.90,47.30,0.10,149.60,0.00,39.20,0.00,38.80,15.40,62.50,0.00,39.8,28.40,20.00,0.10,25.90,4.30,48.60,10.10,33.90
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,15.80,61.40,0.00,0.00,0.00,1.10,1.00,45.20,0.00,0.00,0.00,0.80,0.20,0.60,0.00,7.50,12.80,2.20,0.90,0.30,0.10,1.60,0.10,0.50,0.60,1.40
MANUFACTURAS DE PIELES,248.80,96.20,28.40,0,0.00,0.00,28.40,11.1,0.00,14.6,31.10,0.00,6.50,0.00,0.00,0.00,32.9,10.1,42,22.1,36.60,0,36.60,24.10,6.30,14.1
MANUFACTURAS DIVERSAS,"9,765.00","5,832.90",611.50,308.50,750.90,367.90,897.50,395.10,908.70,466.30,689.00,332.30,901.30,397.10,584.90,451.20,815.50,509.70,425.50,491.50,747.60,439.80,"1,351.70",714.90,"1,080.90",958.50
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,"11,313.30","12,104.50",849.80,748.00,649.10,"1,235.30",460.50,737.10,787.90,"1,176.10",848.70,698.70,"1,354.00","1,398.80","1,001.60","1,242.50",749.10,913.20,"1,035.90",838.80,"1,731.10","1,218.10","1,008.70",881.50,836.80,"1,016.40"
MATERIALES PLASTICOS Y SUS MANUFACTURAS,"32,231.10","33,867.60","2,070.60","2,261.20","2,711.00","2,713.30","3,281.90","2,650.90","2,370.80","2,500.70","3,029.90","1,990.70","2,612.50","2,675.30","2,390.10","3,524.10","2,908.60","2,788.20","2,910.60","2,884.40","2,270.50","2,651.40","2,782.50","3,533.50","2,892.00","3,694.00"
MATERIALES TEXTILES (TEJIDOS O TELAS),911.70,"7,169.20",68.10,352.70,40.40,450.30,282.60,934.30,54.10,561.20,179.20,731.70,65.10,678.90,71.60,401.30,10.70,779.00,36.10,515.50,7.10,527.40,15.40,812.40,81.40,424.50
MELAZAS DE AZUCAR,79.20,0.00,4.7,0,7.80,0,5.7,0,6.1,0,4.80,0,7.3,0,8.50,0,0.00,0,9.2,0,13.10,0,7.30,0,4.60,0
MOTA DE ALGODON,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.40,0.00,0.00,0
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.",964.80,"2,909.10",24.50,132.30,82.50,227.80,24.20,200.40,100.60,252.80,67.60,182.50,138.20,337.60,103.10,203.70,172.50,220.10,35.50,300.40,93.60,258.10,57.40,167.80,65.10,425.60
NEUMATICOS Y TUBOS,"7,798.80",70.10,409.00,0,855.9,0.2,990.10,0,607.7,0.1,697.80,0,751.7,0,665.80,19.1,857.1,13.1,528.2,0.1,516.8,0.2,347.5,37.4,571.2,0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",2.40,4.10,0,0.20,0,0.1,0.10,0.1,0.4,1.10,0.3,0,0,1.3,0.1,0.5,1,0.2,0,0.5,0.5,0,0,0.1,0.1,0.1
OTRAS MANUFACTURAS DE METALES COMUNES,"13,237.80","11,927.50","1,225.30",370.60,"1,016.70",351,"1,047.60",605.2,"1,206.40",938.50,"1,145.60",682.8,"1,154.00",615.8,"1,442.40","1,183.40","1,072.10","1,698.60",923.90,"1,897.30",713.10,"1,920.20","1,049.70","1,002.30","1,240.80",661.80
OTROS ACEITES ESENCIALES,22.10,0.70,0.4,0,1.60,0,10.10,0.00,0.50,0.00,0.40,0.00,4.20,0,2.10,0.00,0.00,0.70,0.90,0.00,0.00,0.00,0.00,0.00,1.90,0.00
PAPEL Y CARTON,"5,530.50",718.20,811.10,77.60,59.90,37.60,327.70,55.5,275.40,79.10,744.90,44.50,530.80,57,664.40,40.7,643.00,60,382.90,76.6,362.90,62.8,544.90,79.9,182.60,46.90
PESCADO Y MOLUSCOS,99.40,0.00,17.4,0.00,0.00,0.00,28.40,0.00,0.00,0.00,0.00,0.00,53.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PIELES Y CUEROS,157.50,0.00,9.10,0.00,0.00,0.00,11.80,0.00,16.30,0.00,0.00,0.00,50.20,0.00,0.00,0.00,8.10,0.00,0.00,0.00,0.00,0.00,62.00,0.00,0.00,0.00
PINTURAS Y BARNICES,"8,779.90","5,720.30",457.10,507.20,654.00,543.30,944.00,569.10,596.90,490.10,910.50,545.20,597.5,499.20,632.5,293.4,547.1,291.00,714.60,497.90,777.9,422.9,540.20,513.50,"1,407.70",547.50
PREPARADOS A BASE DE CEREALES,"26,316.10","20,611.50","2,063.50","1,316.10","1,720.90","1,380.40","2,204.40","1,818.30","1,439.70","1,717.50","2,103.00","1,601.10","2,703.70","1,656.40","2,251.70","1,824.90","2,214.10","1,478.10","1,773.70","1,808.30","2,438.80","1,905.00","3,071.20","1,938.80","2,331.30","2,166.70"
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS","10,531.80","6,650.00","1,072.00",283.00,"1,672.60",460.90,"1,679.00",595.90,724.40,635.80,686.70,435.20,378.60,786.20,461.30,440.80,808.20,516.90,966.40,572.20,858.70,655.50,568.30,772.90,655.60,494.70
PREPARADOS DE LEGUMBRES Y HORTALIZAS,"2,030.90","6,723.90",157.60,456.20,156.50,609.50,176.90,860.60,125.40,744.20,192.50,423.80,141.90,541.90,123.30,695.60,173.80,634.10,238.20,216.20,164.60,546.60,237.90,564.10,142.40,431.10
PREPARADOS DE FRUTAS,"3,713.90","9,170.10",174.40,504.80,236.10,"1,029.10",185.60,784.20,251.60,943.20,293.00,630.90,339.90,769.00,381.40,708.10,599.80,813.50,284.10,798.00,438.20,691.20,265.60,693.00,264.30,805.10
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS","1,462.60","9,442.70",93.00,589.30,129.00,646.90,152.50,769.80,118.40,627.90,107.10,831.00,166.40,902.30,112.10,846.80,62.40,817.60,124.20,828.80,152.30,895.40,153.90,958.50,91.30,728.50
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,"11,744.50","12,878.80",910.1,922.8,"1,057.80",952.20,976.70,"1,086.20",815.1,"1,154.60",946.2,857.80,"1,112.80","1,399.30",700.60,729.3,844.60,"1,157.80",856.6,956.8,"1,248.40","1,153.00",938.90,"1,248.20","1,336.70","1,260.90"
PRODUCTOS FARMACEUTICOS,"32,334.90","28,312.80","3,323.20","1,871.10","3,069.60","3,183.20","5,019.40","2,659.20","2,448.40","2,456.80","3,608.90","2,183.00","2,190.50","2,132.60","2,559.50","2,533.90","2,996.90","2,294.50","1,599.10","2,060.90","1,526.30","2,834.60","1,385.90","2,167.10","2,607.10","1,936.00"
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,50.70,160.40,3.30,21.4,17.60,7.6,0.90,28.6,1.40,24.8,0.50,0.5,10.90,19.5,0.00,21.6,0.20,2.6,5.80,3.6,5.40,6.7,0.30,4.5,4.50,19
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",40.00,"2,812.20",0,89.00,0.10,100.6,0.70,272.9,0.2,155.9,6.80,225.9,0.00,127.9,0.30,227,6.3,262.1,0.2,131,9.8,183.90,9.7,286.1,6.00,749.8
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS","21,263.80","4,718.80","1,682.80",285.40,"1,475.50",356.70,"1,831.70",433.70,"1,313.50",490.30,"1,876.90",405.80,"1,771.80",390.90,"1,590.20",432.20,"2,072.50",308.60,"1,728.50",317.80,"1,786.70",515.60,"2,054.00",393.00,"2,079.60",388.60
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",58.70,63.80,3.80,8.30,6.30,2.5,2.50,0.6,8.50,1.9,12.50,7.8,4.10,0.4,0.60,2,8.10,4.4,2.40,2.4,4.80,31.6,0.70,0.3,4.40,1.5
TABACO ELABORADO,10.90,36.10,0,20.3,0.10,15.8,1.10,0,2.00,0,0.10,0,3.5,0,0,0,0.2,0,0.4,0,0.10,0,2.60,0,0.8,0
TUBERIA Y SUS ACCESORIOS,"3,542.20","10,103.20",217.70,451.9,315.70,886.5,298.90,998.30,229.00,851,200.80,634.4,368.70,"1,315.10",280.70,"1,731.80",314.00,654.7,301.70,731.6,235.00,421.8,335.60,829.7,444.30,596.40
VEHICULOS Y MATERIAL DE TRANSPORTE,"2,355.00","3,797.50",201.40,259.1,193.10,292.5,82.60,128.4,79.3,392,365.8,314.3,115.6,392.9,404.00,282.4,120.00,350.7,70.30,422.9,95.60,138.3,262.10,542.3,365.20,281.8
VIDRIO Y SUS MANUFACTURAS,"6,524.50","4,653.20",217.8,164.7,116.7,201.5,603.7,715.5,"1,183.90",555.1,310.3,289.8,27.6,381.9,24.4,283.7,135.1,621.3,522,270.6,"1,608.60",421.5,"1,384.10",363.6,390.3,384.00
INDUSTRIAS EXTRACTIVAS,"17,063.10","12,751.70","1,015.10",621.50,"1,034.50",677.50,"1,201.00","1,286.80",921.10,"1,490.00","2,217.90","1,132.00","2,039.00",932.90,"2,304.90","1,027.90","1,569.00","1,245.10","1,277.60","1,263.20","1,026.40","1,137.80","1,147.80",835.60,"1,309.00","1,101.40"
ALUMINIO,"5,595.70","2,000.70",553.4,136.7,250.3,65.1,538.7,310.6,312.4,163.6,860.2,96.7,486.7,9.5,516.6,24.9,429.8,325.1,385.3,335.2,271.2,75.7,544.3,153.2,446.8,304.6
CEMENTO,0.10,39.30,0.00,2.1,0.00,13.1,0.10,0.1,0,3.7,0,0.8,0,3.7,0,2.2,0,4.5,0,0.2,0,1.8,0,1.8,0,5.4
COBRE Y SUS MANUFACTURAS,609.10,61.90,3.3,0,0,0,89.5,11.9,60.8,1.7,54,0,47.10,0,77.9,39.90,116.30,0,7.60,4.7,38.2,0,71.8,1.8,42.4,1.8
DESPERDICIOS Y DESECHOS DE METALES (CHATARRA),"3,408.20",0.00,188.6,0.00,240,0,208.3,0,127.9,0,490.4,0,563.4,0,504.1,0.00,404.8,0,180.2,0,161.6,0,172.2,0,166.7,0
ESTA&O,1.20,0.00,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0.00,0,1.20,0,0.00,0
GASES INDUSTRIALES,272.30,"1,002.30",0.30,62.00,29.80,94.40,14.50,80.40,34.30,121.30,0.50,27.80,69.50,98.90,0.00,92.30,0.00,110.10,40.00,91.30,0.00,84.30,0.30,62.10,83.10,77.60
GASOLINA,0.00,1.00,0,0,0,0.3,0,0.3,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIERRO Y ACERO,"6,617.50","5,445.90",226.8,142.9,460.2,179.2,268.7,534.7,365.9,631.6,790,543.6,846.8,530.4,"1,172.20",615.5,573.90,532.5,646.2,408.2,480.7,587.4,312.5,379,473.8,361
MAGNESIO,0.00,100.50,0.00,27.3,0.00,37.2,0.00,0,0.00,1.8,0.00,8.8,0.00,7.1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,18.4
MARMOL,0,7.4,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
OTROS DERIVADOS DE PETROLEO,362.20,134.10,22.8,20.1,36.1,8.2,58.4,6.6,2.1,4.9,16.8,14.1,13.6,12.1,27.9,22.2,31,7.7,17.60,13.9,59.8,8.1,28.1,5.2,47.9,10.9
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,18.60,0.70,14.9,0,0,0.7,0,0,0,0.00,0,0,0,0,0,0,0.5,0.00,0,0,0,0,0,0,3.1,0
