,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
SEMILLA DE AJONJOLI,0.00,431.30,0.00,0.00,0.00,46.20,0.00,0.00,0.00,48.00,0.00,96.00,0.00,72.00,0.00,1.00,0.00,0.00,0.00,48.00,0.00,48.00,0.00,72.00,0.00,0.00
TABACO EN RAMA O SIN ELABORAR,0.00,"4,552.00",0.00,355.80,0.00,942.10,0.00,680.70,0.00,543.60,0.00,628.10,0.00,363.00,0.00,691.10,0.00,347.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOMATE,0.00,8.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
YUCA,0.00,10.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.90
INDUSTRIAS MANUFACTURERAS,"495,972.60","351,768.30","38,655.20","24,492.50","42,170.90","29,785.50","41,507.60","31,192.90","40,906.20","24,782.10","43,787.20","32,839.70","39,035.60","29,783.50","42,414.60","28,627.30","41,062.70","29,662.10","41,500.50","27,203.30","46,384.70","29,707.50","40,511.30","33,061.50","38,036.10","30,630.40"
ABONOS Y FERTILIZANTES,278.50,"1,849.20",0.00,124.10,24.60,246.60,10.20,205.60,0.00,160.30,21.40,136.70,0.30,145.00,57.90,192.70,40.20,70.30,11.30,124.10,42.10,127.20,35.80,179.50,34.60,137.40
ALIMENTOS PREPARADOS PARA ANIMALES,860.60,"2,238.70",67.7,160.6,102.2,101.6,67.30,119.5,59.10,148.6,52.80,312.70,146.20,224.6,49.80,111.8,38.60,179.3,99.30,246.60,45.2,141.6,60.60,168.7,71.80,322.9
APARATOS ELECTROMECANICOS DE USO DOMESTICO,"14,154.70","1,203.40",560.10,73.20,"1,279.60",175.70,"1,098.80",109.30,"1,391.20",156.60,"1,309.60",117.60,832.20,77.30,"1,508.40",94.00,"1,191.80",105.30,"1,073.00",76.60,"1,425.60",49.90,"1,231.40",62.40,"1,253.00",105.50
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO,"5,234.10",124.90,"3,886.50",29.9,29.30,0.2,30.00,29.6,135.30,0.10,379.30,8.60,20.60,12.3,600.5,0.00,8.00,13.5,60.50,8.20,32.80,0.4,18.80,15.5,32.50,6.50
APARATOS TRANSMISORES Y RECEPTORES,"1,551.10","2,146.20",29.90,190.6,329.10,33.9,23.20,490.8,9.80,54.8,145.40,161.3,63.8,0.1,460.6,4.4,66.8,22.5,30.4,218.1,30.5,956.6,105.9,6.6,255.7,6.7
ARMAS Y MUNICIONES,775.80,0.00,0.00,0,0.00,0,0.00,0,209.30,0,306.50,0,4.90,0,0.00,0,0.00,0,0.00,0,246.10,0,9.10,0,0.00,0.00
ARTICULOS DE VESTUARIO,535.90,"6,162.40",28.80,369.5,50.70,383.2,34.60,380.9,42.60,278.2,20.20,562.7,34.10,692.5,33.50,638.6,68.70,335.7,27.20,409.3,11.30,519.2,102.80,621.3,81.50,971.30
AZUCAR,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZUCARES Y ARTICULOS DE CONFITERIA,"6,293.00","6,325.60",428.60,572.2,413.50,550.3,392.70,604.2,703.10,393.6,586.60,514,384.30,412.5,530.70,441.6,452.90,504.8,704.70,594.9,446.70,566.6,636.00,619.3,613.30,551.6
BATERIAS ELECTRICAS,"1,136.50",670.80,22.10,35.3,48.10,63.2,100.00,50.9,1.20,38.3,133.40,43.9,1.10,64.9,243.60,47.7,133.10,90.9,62.70,44.1,115.00,40,275.90,123.3,0.30,28.3
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES,"57,508.70","5,751.80","4,303.70",248.1,"5,055.40",235,"5,629.90",339.5,"4,094.20",245.1,"4,650.50",351.7,"5,183.20",707.4,"4,306.20",497.1,"5,322.50",706.2,"4,554.30",784.4,"5,108.30",513.5,"4,851.50",729.5,"4,448.90",394.4
CAFE SOLUBLE Y MOLIDO,130.10,25.80,32.5,2.20,34.5,10.20,1.8,0,0,0.00,0,0.00,0,1.9,0,9,0,0,0,0,0,2.5,61.1,0,0.1,0
CALZADO,983.30,"6,975.70",43.4,739.90,35.2,600.80,40,422.60,7.7,321.60,163.2,364.60,61.2,802.30,57,493.90,66.7,791.60,25.6,362.50,163.5,641.40,269.2,864.50,50.5,570.10
CAMARON Y LANGOSTA,89.10,108.00,0.00,0.00,0.00,10.00,0.00,21.50,0.00,22.90,69.70,15.50,12.90,2.60,0.00,3.90,0.00,18.60,0.00,9.30,6.50,2.10,0.00,1.60,0.00,0.00
CARNE,"3,440.30",281.80,272.00,0.00,629.30,0.00,514.40,0.00,183.40,8.20,318.70,0.00,273.60,0.00,396.70,4.10,374.40,8.20,117.60,4.10,0.00,84.10,125.90,83.60,234.30,89.60
CERAS,554.80,"6,445.70",36.3,532.7,75.4,478.40,39.4,676.40,41.6,399.1,33.6,583.50,32.3,666.30,31.6,467.1,31.8,607.70,72.5,556.30,52.3,509.20,76,470.80,32,498.20
CLAVOS Y TORNILLOS,97.60,61.20,4.8,0.00,2,13.00,5.9,3.00,24.7,0.4,10.7,0.50,0.7,0.90,8.2,20.10,2,0.10,5.5,0.10,4.8,2.90,24.6,5.20,3.7,15.10
DETERGENTES Y JABONES,"3,543.30","23,074.20",238.80,"1,934.40",381.70,"1,907.20",255.00,"2,378.30",238.70,"1,521.20",327.20,"2,378.40",288.30,"2,344.40",306.8,"2,264.50",216.4,"1,638.20",331.3,"1,897.80",358.9,"1,828.30",308.4,"1,431.10",291.9,"1,550.50"
"DISCOS, MATRICES Y CINTAS (DE GRABACION)",7.90,20.90,2.3,2.2,0,0,4.7,0.6,0.2,0.00,0,0.10,0.1,14.3,0,2.7,0,0.3,0.7,0,0,0,0,0.1,0,0.6
GRASAS Y ACEITES COMESTIBLES,"2,397.70","3,214.10",122.4,215.20,131.4,250.80,161.2,331.10,119.6,214.40,137.4,272.50,178.9,249.8,343.00,321.5,392.3,212.10,182.40,291.00,173.2,293.8,275.7,280.2,180.20,281.6
HARINAS DE CEREALES,833.30,953.70,47.3,73.60,73.60,36.20,53.40,49.70,12.5,90.20,63.40,83.10,83.10,109.50,49.60,63.20,92.20,63.00,81.80,127.60,100.50,163.20,85.00,49.30,91.00,45.20
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,293.30,270.40,51,50.30,19,9.9,55.5,45.6,5.8,9.2,9.7,34.00,20,10.7,8.5,22,39,5.5,19.5,24.3,14.2,31.2,27.2,19.4,23.8,8.4
HILOS E HILAZAS,207.50,"3,421.80",23.90,150.4,0.00,202.50,78.80,228.10,40.40,155.5,24.90,428.50,3.30,252.60,3.50,295.40,4.60,352.30,1.50,227.10,14.60,464.90,11.40,273.3,0.50,391.20
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES","20,122.30","30,614.70",995.00,"1,252.90","2,295.30","2,349.20","2,042.10","2,136.70","1,189.90","2,267.40","3,280.00","2,433.60","1,890.00","1,643.70","2,135.40","3,362.40","1,217.40","2,653.10","1,154.30","2,179.80","1,902.50","2,704.90",686.00,"3,658.10","1,334.30","3,972.70"
INSTRUMENTAL MEDICO Y OTROS,"1,978.30",527.80,117.30,29.60,141.80,81.50,75.60,16.60,253.40,85.20,257.00,60.10,142.80,37.00,176.30,41.90,108.60,5.50,173.50,21.10,167.10,85.90,208.40,37.40,156.60,25.80
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",509.40,963.00,9.20,21.50,10.60,37.80,2.50,46.00,0.40,19.3,14.40,31.00,12.50,19.30,11.30,45.10,19.70,103.30,107.30,181.30,186.50,147.3,80.80,54.80,54.30,256.2
LAMINA Y ALAMBRE,"39,110.20","16,765.80","1,772.20","1,826.40","4,616.30","1,610.50","3,561.10","1,211.90","3,475.60",850.90,"3,677.50","2,112.50","3,257.40","1,628.90","2,625.20","1,212.50","3,285.20","1,125.10","3,362.70","1,672.60","3,940.00",839.00,"2,919.20","1,414.90","2,617.70","1,260.70"
LECHE Y OTROS PRODUCTOS LACTEOS,"43,314.30","2,044.20","3,173.90",129.50,"2,364.50",126.90,"3,910.40",146.00,"3,283.20",270.70,"3,599.10",113.80,"3,185.40",130.80,"4,078.80",135.50,"5,476.50",252.10,"3,615.10",161.60,"3,458.70",119.70,"3,583.10",310.20,"3,585.70",147.40
MANUFACTURAS DE CAUCHO,"1,810.00",732.00,145.40,77.9,227.70,62.4,116.60,135.5,142.60,32.4,217.70,46,158.70,63.9,264.40,80.4,139.80,18.5,108.30,92.3,111.00,8.2,87.10,38.6,90.80,75.9
MANUFACTURAS DE CERAMICA,926.20,"5,894.00",158.10,387.20,66.00,527.40,102.40,626.80,28.00,435.30,38.20,554.40,67.00,554.00,38.80,405.50,41.60,484.30,82.70,387.80,114.40,413.80,94.10,555.70,94.80,561.90
MANUFACTURAS DE CUERO,54.30,81.30,1.20,3.30,2.60,0.20,1.10,1.00,2.20,0.50,6.80,2.00,0.30,0.10,1.80,8.00,7.50,18.40,3.40,4.60,14.30,2.10,0.00,26.4,13.20,14.60
MANUFACTURAS DE MADERA,893.80,"2,405.70",63.40,134.2,107.90,155.9,156.70,282.3,31.00,156.6,52.60,293.7,38.10,206.8,36.90,271.6,72.50,138.8,128.60,182.7,115.80,188.9,32.00,214.80,58.40,179.4
MANUFACTURAS DE PAPEL Y CARTON,"11,665.70","20,097.70",682.60,"1,675.20",709.10,"1,733.10",947.70,"1,908.90","2,026.70","1,496.00",784.30,"1,894.40",881.70,"1,916.90",797.30,"1,819.40",658.90,"1,606.20",865.40,"1,396.60","1,776.30","1,519.00",602.60,"1,499.60",933.30,"1,632.40"
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",12.20,653.30,0.10,24.60,4.50,7.30,0.00,73.50,0.00,48.90,6.70,181.90,0.10,16.10,0.00,4.20,0.00,10.90,0.80,66.70,0.00,83.20,0.00,100.10,0.00,35.90
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,44.50,43.60,0.10,1.90,0.00,0.6,0.00,1.00,11.70,1.30,0.00,5.20,3.90,1.40,13.60,2.50,4.70,17.20,2.40,1.80,2.00,2.80,1.70,2.70,4.30,5.20
MANUFACTURAS DE PIELES,521.00,79.70,14.60,0.00,96.90,0.00,16.70,16.80,43.30,0.00,63.50,4.80,0.00,30.70,46.70,0.00,46.70,9.50,48.50,4.60,95.50,13.20,0.00,0.00,48.50,0.00
MANUFACTURAS DIVERSAS,"33,262.60","5,717.70","2,021.90",397.8,"2,888.90",541.00,"2,546.30",670.8,"3,135.50",460.3,"2,809.70",464.00,"2,952.90",550.00,"2,974.10",329.00,"2,452.20",538.7,"2,974.10",457.8,"2,606.60",437.8,"2,790.50",450.40,"3,109.90",420
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,"13,929.80","9,510.70","1,149.90","1,005.60",794.10,"1,267.90",945.80,989.70,"1,118.80",768.10,909.10,"1,508.90",713.50,551.40,963.60,621.40,"1,146.00",574.20,"1,326.90",215.00,"2,256.80",742.70,"1,563.10",587.30,"1,042.20",678.50
MATERIALES PLASTICOS Y SUS MANUFACTURAS,"35,683.90","38,938.20","2,804.80","2,210.30","3,177.80","3,272.90","2,982.70","4,105.40","3,101.20","2,827.90","2,780.80","3,560.00","2,344.30","3,473.30","2,842.00","3,303.10","2,447.10","3,066.80","2,782.70","2,787.30","3,763.10","2,878.50","3,383.20","3,479.40","3,274.20","3,973.30"
MATERIALES TEXTILES (TEJIDOS O TELAS),440.40,"4,630.90",47.90,220.80,14.60,220.40,5.40,377.00,75.00,376.00,94.10,399.20,51.90,557.30,40.10,330.60,14.60,417.90,44.50,540.90,8.10,276.10,19.70,455.40,24.40,459.40
MELAZAS DE AZUCAR,97.80,0.00,6.90,0.00,12.20,0.00,5.70,0.00,5.90,0.00,4.50,0.00,6.30,0.00,9.20,0.00,11.30,0.00,13.90,0.00,9.10,0.00,5.70,0.00,7.20,0.00
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.","1,454.90","4,788.30",52.10,299.90,127.70,153.4,26.20,484.60,40.8,349.6,71.90,384.90,50.10,506.2,148.80,337.90,76.10,345.2,226.7,493.5,385.90,351.3,152.30,690.5,96.40,391.3
NEUMATICOS Y TUBOS,"10,627.00",317.10,813.70,9.30,830.80,3.20,"1,155.50",29.00,883.00,10.30,983.90,15.40,605.60,8.40,"1,136.30",58.40,"1,098.60",32.60,585.10,4.10,"1,023.80",75.00,476.00,42.30,"1,034.90",29
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",9.40,2.20,0.40,0.60,2.00,0.10,0.10,0.00,0.00,0.30,0.90,0.00,1.80,0.30,0.60,0.00,2.40,0.10,0.50,0.20,0.00,0.10,0.10,0.60,0.50,0.00
OTRAS MANUFACTURAS DE METALES COMUNES,"13,173.20","7,789.70","1,022.30",353.5,963.4,323.2,980.30,623.6,"1,305.30",533.7,"1,359.70",873.8,900.7,828.3,"1,419.80",856.9,889.5,609.2,"1,099.90",810.7,"1,491.30",714,955.7,759.4,785.4,503.4
OTROS ACEITES ESENCIALES,9.30,23.70,0.2,2.60,3.1,0.1,0.50,0,0.1,2.70,0.10,1.1,0.1,1.5,2.8,0.7,0.1,6.8,0.8,0,0.3,4.2,0.8,2.6,0.3,1.4
PAPEL Y CARTON,"14,259.60","2,387.20","2,088.30",10.10,"1,254.20",60.20,"1,074.90",62.30,"1,292.60",58.10,930.80,24.30,785.20,219.70,547.90,35.70,911.80,227.00,"1,229.90",301.70,"1,604.90",345.00,"1,425.70",444.20,"1,113.50",599.10
PESCADO Y MOLUSCOS,69.00,0.00,31.9,0,0.10,0,37.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PIELES Y CUEROS,78.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.50,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,40.30,0,0.00,0.00
PINTURAS Y BARNICES,"9,944.00","5,628.30",808.9,417.00,624.70,351.30,575.10,468.40,"1,044.40",562.20,"1,062.50",450.20,842.50,611.50,636.70,353.30,768.10,340.70,790.80,430.50,966.60,516.00,980.00,668.50,843.90,458.70
"POLVORA, EXPLOSIVOS Y ARTICULOS DE PIROTECNIA",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PREPARADOS A BASE DE CEREALES,"28,486.20","22,917.60","1,843.50","1,529.80","2,808.00","1,650.70","1,543.00","1,976.00","2,211.90","1,592.10","2,850.40","1,971.10","2,460.10","1,930.90","2,739.80","1,965.20","2,584.90","2,181.10","2,795.80","1,708.80","2,227.50","2,041.20","2,442.20","2,335.90","1,979.20","2,034.80"
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS","7,538.80","6,716.70",542.00,655.40,"1,848.00",839.50,866.30,952.30,498.60,602.50,305.10,720.90,313.70,633.00,433.60,310.30,358.40,396.00,702.50,374.30,555.60,380.70,406.00,406.10,709.10,445.60
PREPARADOS DE LEGUMBRES Y HORTALIZAS,"1,740.00","6,582.70",104.90,263.80,165.50,402.70,203.70,599.20,167.10,502.50,214.50,507.10,74.60,791.80,133.40,550.60,81.40,519.60,95.10,541.60,184.80,479.90,178.40,648.00,136.70,775.90
PREPARADOS DE FRUTAS,"6,498.10","6,667.90",379.20,802.40,556.70,885.90,587.90,822.20,600.50,527.40,505.40,774.40,497.20,414.00,502.50,410.70,483.80,381.00,648.00,392.90,778.00,428.60,484.30,380.70,474.70,447.60
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS","2,002.00","7,492.40",146.30,744.10,137.60,668.50,198.40,780.30,102.60,650.30,165.60,891.70,133.80,687.30,158.50,631.90,183.90,416.20,323.20,577.20,166.60,479.90,168.50,624.90,117.10,340.20
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,"11,257.70","12,160.00",589.80,891.00,929.90,786.30,875.00,945.80,"1,012.30",904.40,923.20,"1,145.50",957.70,935.10,"1,010.10",892.70,"1,011.60","1,166.80","1,009.20","1,258.80","1,258.90",929.60,873.20,"1,321.00",806.80,983.00
PRODUCTOS FARMACEUTICOS,"28,689.00","25,464.00","2,119.20","1,416.30","2,373.70","3,518.80","2,014.10","1,197.70","1,844.70","1,915.50","2,744.90","2,852.40","3,857.00","1,617.60","2,935.60","1,978.60","2,273.40","3,433.00","2,597.10","1,659.50","2,314.90","2,749.60","1,868.80","2,070.20","1,745.40","1,054.90"
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,168.30,54.10,0.00,1.40,1.10,8.60,56.00,11.60,26.50,7.50,0.10,1.50,4.40,0.80,10.30,7.60,5.70,6.20,6.30,0.00,45.80,1.80,6.10,6.60,6.10,0.40
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",116.90,"2,493.40",34.60,143,1.50,142.8,1.80,165.1,12.10,115.5,14.80,133.4,0.70,214.1,19.90,274.20,11.60,215.7,2.30,170.3,3.50,273.50,13.20,461.6,1.10,184.2
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS","27,250.00","7,845.30","2,315.40",515.40,"1,856.90",618.6,"2,203.50",928.3,"2,058.40",516.7,"1,967.60",719.4,"2,229.30",647.2,"2,862.70",672.9,"1,879.10",690.6,"2,434.70",530.6,"2,393.40",584.50,"2,733.80",710.4,"2,315.20",710.8
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",143.00,27.70,5.50,2.50,7.40,0.50,3.60,0.50,9.10,2.80,13.60,0.90,59.90,6.30,9.00,5.70,6.60,0.50,4.30,3.50,3.40,2.30,13.20,0.20,7.30,2.10
TABACO ELABORADO,"6,865.10",397.50,595.90,15.90,412.90,227.9,344.70,113.8,374.90,0,468.10,0,668.10,0,866.30,30.1,955.30,9.9,758.20,0,456.40,0,448.20,0,516.10,0
TUBERIA Y SUS ACCESORIOS,"5,849.70","13,448.00",415.1,442.8,566.20,"1,249.10",509.80,"1,303.10",452.30,807.2,539.00,"1,039.70",735.9,"1,020.40",246.7,763.7,843.1,"1,460.10",333,864.7,361.10,"1,199.90",467.00,"1,658.60",380.5,"1,638.60"
VEHICULOS Y MATERIAL DE TRANSPORTE,"4,985.70","4,411.60",337.60,840.4,122.30,459.1,638.20,299.90,744.20,586.2,543.10,150.8,165.40,349.90,379.80,285.30,518.80,226.3,243.90,374.8,469.00,204.5,306.20,502,517.20,132.30
VIDRIO Y SUS MANUFACTURAS,"9,473.10","3,126.60","1,042.10",232.4,332.10,131.3,"1,596.60",196.1,980,219.7,723.5,145.9,360,185.8,162.10,236.5,426.10,230.7,"1,356.30",344.9,773.00,544.6,"1,421.60",436.1,299.70,222.6
INDUSTRIAS EXTRACTIVAS,"15,702.90","15,179.70","1,398.20",962.8,"1,166.00","1,848.40",846,"1,225.90","1,454.50","1,552.70","1,330.70","1,343.00","1,223.30","1,376.80","1,066.60","1,444.70","1,146.30",804.5,"1,492.90","1,107.70","1,709.20",941.1,"1,574.70","1,313.80","1,294.40","1,258.30"
ALUMINIO,"6,995.00","3,301.60",735.80,464.90,640.20,555.60,379.00,532.10,639.10,187.30,599.70,180.50,497.60,166.80,374.80,182.20,463.40,279.20,682.60,212.70,758.10,86.40,565.10,180.20,659.70,273.90
CEMENTO,0.00,11.80,0,0,0.00,0,0.00,0.1,0,5.3,0,0,0,0,0,0,0,5.1,0,0,0,0.1,0,0.7,0,0.4
COBRE Y SUS MANUFACTURAS,788.30,6.00,207.00,0,26.70,0.8,25.50,0,20.5,0,6.4,0,66.7,0,41.6,0,34.7,0,14.3,0,13.3,4.9,97.9,0.1,233.7,0
DESPERDICIOS Y DESECHOS DE METALES (CHATARRA),"1,966.90",0.00,82.9,0,121.6,0,48,0,128.7,0,171.9,0,142.80,0,105.7,0.00,123.80,0,216.50,0,240.3,0,327.1,0,257.7,0
ESTA&O,0.00,12.00,0,0.00,0,0,0,0,0,0,0,12,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0
GASES INDUSTRIALES,75.70,439.70,0,16.5,1.90,7.9,0.00,49.6,18.30,7.7,1.00,0,0.00,81.30,0.70,40.40,0,58.40,52.60,45.1,0.40,84.9,0.20,47.9,0.60,0
GASOLINA,30.20,140.60,0.00,0.20,0.00,3.00,0.00,14.40,0.00,36.90,30.20,40.20,0.00,0.00,0.00,33.70,0.00,0.00,0.00,0.10,0.00,11.90,0.00,0.00,0.00,0.20
HIERRO Y ACERO,"5,165.70","6,302.30",298.8,285.4,338.8,783.7,357.1,255.3,545.9,443.8,480.3,497.1,500.4,847.6,500.3,570.5,490.2,237.9,445.6,627.6,644.1,496.4,492.6,722,71.5,535.1
MAGNESIO,0.00,121.80,0,0,0,7.1,0,9.4,0,0,0,71.9,0,0,0.00,32.8,0.00,0.6,0,0,0,0,0,0,0,0
MARMOL,0.00,5.80,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,5.8,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
OTROS DERIVADOS DE PETROLEO,440.1,286.6,63.9,25.7,17,22,26.5,8.2,63,15.1,21.6,13.3,8.1,32.7,24.5,31.9,29.1,30.2,54.8,23.1,41.5,19.9,45.8,31.1,44.3,33.4
OTROS METALES COMUNES,3.00,0.00,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0
PLOMO,3.40,18.80,0,0,0,0,0,0.3,0,0.00,0,0,0.1,0,0,7.2,0,0.00,3.4,0,0,0,0,0,0,11.3
