,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
LECHE Y OTROS PRODUCTOS LACTEOS,"12,730.10","1,113.60","1,025.50",109.1,"1,434.90",109.9,"1,090.50",76.5,806.5,54.3,"1,104.20",166.8,"1,195.90",80.3,968.3,144.1,974.6,50,"1,136.50",75.1,853.5,81.7,"1,307.40",82.4,832.4,83.4
MADERA EN TROZA,0.00,0.10,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0
MANUFACTURAS DE CAUCHO,866.00,290.00,143.90,9,31.40,17.9,68.50,31.8,52.20,19,92.20,12,65.10,10.1,62.90,48.5,40.00,21.7,123.90,44.7,35.90,22.5,87.30,10.4,62.80,42.4
MANUFACTURAS DE CERAMICA,273.90,"1,853.60",25,151.9,22.1,146.8,23.1,155.9,13.5,91.7,3.6,139.5,10.5,90,22,95.7,59.7,204.1,19.5,142.4,38.5,178.2,33.7,302.5,2.7,154.8
MANUFACTURAS DE CUERO,32.10,54.90,0.10,0,3.50,0,0.10,1.7,9.50,1.1,1.70,16.3,0.1,4.5,2.4,1.3,2.1,0,1.5,0,3.8,0.6,3.6,6.1,3.6,23.1
MANUFACTURAS DE MADERA,"3,596.70",299.20,244.8,2.3,269.8,2.1,219.2,18.4,230.4,7.3,440.3,27.6,236.70,19.3,257.60,46.1,286.10,48.4,266.60,40,320.90,28.2,446.30,29.9,378.00,29.6
MANUFACTURAS DE PAPEL Y CARTON,"23,538.50","4,819.50","2,108.10",438.5,"1,964.00",243.9,"1,889.30",465.9,"2,102.80",356.4,"2,269.80",343.6,"2,131.80",391.4,"1,926.40",389.4,"1,430.30",219.1,"2,359.10",418.8,"1,937.00",453.7,"1,705.70",553.3,"1,714.00",545.6
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",128.90,441.40,16.00,55.7,24.50,7.5,5.40,108.00,6.30,79.5,5.20,53.90,13.1,16.6,0.2,5.8,0.20,32.7,8.4,15.20,20.80,20.9,15,25.7,13.70,19.9
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,1.50,69.30,0.00,0,0.40,0.5,0.00,0.90,0.00,0,0.00,0.40,0.20,0.1,0.00,0,0.20,1.3,0.00,2.90,0.00,16.20,0.20,25.90,0.50,21.00
MANUFACTURAS DE PIELES,998.80,21.10,176.40,0,74.10,0.00,33.6,0,38.30,1.4,56.70,0,53.2,0,73.5,1.9,61.8,7.3,132.7,0,111.3,10.5,118.2,0,69.2,0
MANUFACTURAS DIVERSAS,"8,883.40","2,358.00",923.60,176.3,550.90,160.5,873.80,189.1,728.20,195.3,723.40,186,716.50,198.2,824.70,161.5,575.8,168.7,653.2,259.4,941.00,166.6,443.50,245.1,929,251.2
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,"13,107.40","8,070.60","1,905.20",386.8,973.5,"1,248.40",897.4,977.1,955.8,668.9,"1,065.00",615.5,882.40,433.5,"1,221.30",738.3,964.00,614,995.50,583.2,990.90,451.4,"1,171.80",497.1,"1,084.70",856.3
MATERIALES PLASTICOS Y SUS MANUFACTURAS,"25,276.20","13,683.20","1,594.00","1,159.70","1,816.10",900.1,"2,652.90","1,779.80","1,935.70","1,457.10","2,340.80","1,063.40","1,821.70",975.2,"1,851.20","1,025.00","1,786.70",647.7,"2,268.50",787.4,"2,341.00","1,177.40","2,565.70","1,673.30","2,301.70","1,037.40"
MATERIALES TEXTILES (TEJIDOS O TELAS),434.10,"4,133.20",59.2,204.5,1.2,213.6,46.40,425.1,76.3,402.4,9.7,355.8,39,384,32.4,392.9,35,352.5,63.7,490.7,54.1,324.3,6.8,247.2,10.5,340.3
MELAZAS DE AZUCAR,35.70,0.00,6.5,0,0,0,5.50,0,3.6,0,0,0,3.1,0,2.9,0,1,0,3.6,0,7.2,0,0,0,2.4,0
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.",937.10,"1,820.80",15.6,107.5,140.3,193.7,5.1,111.3,126.4,111.1,82.4,178.9,196.9,119.9,139.9,237,25.3,206.8,5.8,83.3,66.8,142.5,36.4,147.4,96.10,181.4
NEUMATICOS Y TUBOS,"8,528.70","2,356.60",703.7,219.9,743.9,213.4,885.1,225.9,368.7,159.8,679.3,206,836.9,131.3,697.1,253.4,582,142.5,906.3,187.1,664.9,225.4,"1,068.50",226.5,392.5,165.3
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",2.6,2.3,0,1,0.5,0.1,0,0.2,0.3,0,0.2,0.3,0,0.1,0.1,0.1,0.6,0.1,0.3,0,0.40,0.2,0,0.1,0.00,0.2
OTRAS MANUFACTURAS DE METALES COMUNES,"8,825.80","1,775.10",655.1,194.4,790.5,284,532.7,356.3,506.1,187.3,"1,295.10",82.4,684.2,187.1,994.2,84.4,724,56.3,457.7,125,664.5,54.3,745,114.2,776.7,49.4
OTROS ACEITES ESENCIALES,11.60,0.00,0,0.00,0,0,0.10,0,0.8,0.00,0.2,0,0.4,0,0.8,0,0.3,0,3.2,0,0.2,0,5.5,0,0.1,0
PAPEL Y CARTON,"6,221.00",137.20,645.2,4.80,417.2,9.6,457.50,0,337,15.90,443.6,0.8,411.70,6.2,596.50,8.5,739.4,15.00,544.40,2.90,680.10,41.20,398.00,18.80,550.6,13.50
PESCADO Y MOLUSCOS,118.10,128.70,11.1,7.5,11.4,2.5,33.7,0,14.7,25.2,0,30.7,0,0,0,0,0,0,1.7,0,0.9,30.9,32,32,12.7,0
PIELES Y CUEROS,148.40,0.00,9.90,0.00,1.1,0.00,56.60,0,40.8,0.00,5.40,0.00,23.1,0,1,0,1.3,0,0,0,9.2,0,0,0,0,0
PINTURAS Y BARNICES,"3,316.20","1,803.80",248,188.40,404.9,131.2,214.3,206.30,177.6,124.50,297.4,75.20,349.6,81.50,240.6,173.80,279.70,69.5,330.50,110.10,266,223.7,266.70,208.10,240.80,211.60
PREPARADOS A BASE DE CEREALES,"12,823.20","14,164.40",809.5,"1,043.00","1,314.20",465.6,"1,268.20","1,384.90","1,016.20",880.40,"1,171.60","1,097.10","1,340.40","1,726.20",857,944.70,"1,096.60","1,346.70",848.7,"1,283.30",976.4,"1,435.20","1,190.10","1,522.60",934.5,"1,034.70"
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS","4,059.40","4,904.50",291.40,407.70,398.60,567.10,731.80,503.80,349.90,257.70,252.60,452.8,172.9,339.1,326.1,427.8,322.1,373.3,237.20,334.1,337.6,339,462.8,383.7,176.2,518.4
PREPARADOS DE LEGUMBRES Y HORTALIZAS,879.10,"3,959.80",68.60,252.50,48.60,269.00,49.50,388.30,145.40,715.50,130.60,262.3,11.60,181.40,113.00,249.10,22.50,201.10,74.40,209.70,83.00,313.70,61.90,371.20,70.10,546.20
PREPARADOS DE FRUTAS,"2,756.80","2,155.40",234.4,126.7,156.4,207.1,270.3,189.5,255.9,130.8,262.4,186.3,111.5,162.6,218.2,232.80,173.1,192.8,271.2,237.4,282.5,148,255.1,188.60,265.8,152.90
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS","1,245.50","13,151.90",64.10,543.90,119.80,"1,049.80",189.60,"1,007.10",59.50,841.70,51.50,"1,074.80",233.40,"1,221.70",126.80,"1,271.40",117.1,"1,183.70",105.2,"1,245.80",61.80,"1,133.40",83.9,"1,138.10",32.8,"1,440.60"
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,"11,802.40","5,423.20",964.4,393.6,"1,297.60",413.5,"1,122.80",295.7,900.9,283.3,"1,454.80",438.6,698.00,540.00,852.10,427.60,605.70,451.40,"1,151.20",474.80,989.30,538.10,"1,015.90",655.00,749.80,511.50
PRODUCTOS FARMACEUTICOS,"47,469.70","21,528.20","3,288.40",729.4,"5,558.80","2,479.00","4,815.40","2,213.50","3,308.50","1,167.60","3,075.70","1,771.20","3,958.40","2,183.40","5,579.70","2,189.10","3,558.20","1,315.20","3,408.60","1,153.50","4,379.90","2,009.90","3,393.70","2,040.70","3,144.50","2,275.90"
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,24.90,533.1,0,10,2.1,65.4,1.7,13.7,6.3,24.4,3.7,23,1.1,38,2.4,70.1,1.2,59.7,3.8,57.9,1.3,64.7,0,56.3,1.1,50
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",68.80,889.80,0.1,43.4,2.6,86.5,17.3,99.5,1.2,11.7,20.5,55.9,0,86.8,4.3,102.2,1.2,49,6.4,63.6,2.5,75.7,4.6,124,7.9,91.6
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS","11,453.50",584.40,702.2,29.4,610,59.8,836.4,69.9,689.6,12.5,904.9,58.3,761.1,26.3,"1,189.40",56.7,"1,076.80",23.4,"1,431.40",60,"1,006.10",24.6,"1,336.00",71,909.6,92.6
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",14.70,30.00,0,1.9,1.6,3,0.2,0,0,0.4,0,5.9,8.6,5.8,0.6,1.5,0,0.4,0.1,0.7,2.2,4.6,0.8,4.9,0.6,0.8
TABACO ELABORADO,2.00,0.00,0.00,0,0.10,0,0.10,0,0.20,0,0.30,0,0.1,0,0.1,0,0.3,0,0.2,0,0.4,0,0.3,0,0,0
TUBERIA Y SUS ACCESORIOS,"2,319.30","1,852.60",185.20,16.3,241.00,80.3,225.30,240.6,88.40,150.3,162.10,334.2,166.80,219,235.50,163.4,167.70,186.7,231.50,172.4,123.20,123.2,253.60,108,238.90,58.3
VEHICULOS Y MATERIAL DE TRANSPORTE,"1,176.90","2,298.90",70.1,0.2,146.10,52.4,96.40,91.3,60.10,160.9,49.70,28.6,95.5,2.4,296.1,307.4,59.6,292.3,147.4,311.2,19.7,957.4,79.40,23.6,56.8,71.3
VIDRIO Y SUS MANUFACTURAS,"8,555.90","2,123.40",335.5,429.6,235.1,150.2,"1,153.30",62,904.7,39.9,683.4,84.2,606.2,240.8,848.10,147.3,686.80,104,625.00,131.8,826.90,108.3,925.80,389.7,725.30,235.5
INDUSTRIAS EXTRACTIVAS,"15,410.90","2,413.90","1,388.60",138.9,"1,423.00",157.4,"1,652.90",259.6,730.1,302.4,806.1,282.6,938.2,207.1,978.30,277.7,914.70,176.9,"1,452.60",192,"1,562.60",174.8,"1,735.60",130.6,"1,828.30",113.9
ALUMINIO,"2,785.70",55.1,310.2,0.3,159.1,0.1,297.6,5,206.6,0.4,173.3,0,169.3,0,187.9,29.8,170.8,2.5,357.7,10.7,197.4,0.2,265.1,4,290.8,2.2
ASFALTO,1.30,1,0,0,0,0,0,0,0,1,0,0,0,0,1.3,0,0,0,0,0,0,0,0.00,0,0,0
CEMENTO,"4,448.30",0.20,573.9,0,573.9,0,573.9,0,0,0,0,0.2,0,0,0,0,0,0,382.6,0,590.5,0,876.7,0,876.9,0
COBRE Y SUS MANUFACTURAS,69.1,4.90,0.4,0,4.5,0,1.1,0,27,0.1,0,0,0.4,0,0,0,0.2,0,0.4,3.8,3,0.9,0.6,0,31.6,0
DESPERDICIOS Y DESECHOS DE METALES (CHATARRA),"6,928.80",0.1,401.5,0,523.4,0,536,0,458.1,0,583.8,0,705,0,725.9,0.1,655,0,615.9,0,667.5,0,515.6,0,541,0
GASES INDUSTRIALES,221.3,89.5,12.3,58.9,4.5,29.6,65.5,0,2,0,8.8,0,25.3,0,1.8,0.8,11.4,0,15.4,0,26.7,0.3,16.8,0,30.9,0
HIERRO Y ACERO,484.8,"1,140.70",61.6,2.2,106.2,18.4,107.6,83.1,26,126.1,23.9,198.6,23.7,120.8,41.5,188.3,13.5,124.7,21.5,89.7,2.4,122.6,43.5,42.4,13.5,23.9
MARMOL,0,92.3,0,2.1,0,1,0,30.4,0,27.4,0,17.7,0,0,0,4,0,1,0,3.5,0,0.5,0,2.5,0,2
OTROS DERIVADOS DE PETROLEO,57.5,158.3,1.7,15.3,4.7,2.8,9.2,7.8,0.1,6.5,11.5,14,4.9,35.7,0.9,0,10.4,4.8,6.4,24.8,3.7,22.9,4.1,7.8,0,16
OTROS METALES COMUNES,0,8.1,0,0.7,0,1.2,0,0,0,0,0,1.8,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0
PLOMO,5.1,0,0,0,0,0,0,0,2.2,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0
PRODUCTOS MINERALES DIVERSOS,343.9,863.8,27,59.4,36,104.3,58.5,133.4,4.6,140.9,4.8,50.4,0,50.7,12.8,50.3,47.5,43.9,46,59.4,65,27.4,4.2,73.9,37.5,69.8
ZINC,64.9,0,0,0,10.6,0,3.6,0,3.5,0,0,0,6.6,0,6.3,0,5.8,0,6.9,0,6.4,0,9.1,0,6.2,0
