,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
TOTAL (AGROPECUARIA + MANUFACTURERA + EXTRACTIVA),476828.8,248014.7,29258.2,19430.4,37027.5,19095.8,43053.9,21393.4,30795,19654.3,37744.4,21885.7,38816.2,23031.5,35239.5,19308.7,45826.7,22286.7,39808.4,21353.4,44064.5,21478.6,46595,20330.1,48599.6,18765.9
INDUSTRIAS AGROPECUARIAS,967.1,15540.4,71.8,2446.5,46.5,2077.2,139.9,3176.8,30.6,1772.2,263.9,2392,111.1,2637.8,34.1,99.1,16.4,282.8,16.1,196.9,70.1,206.6,106.5,150.9,60.1,101.6
AJO,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
ANIMALES VIVOS DE GANADERIA,35.2,162.4,0,122.4,0,0.5,0,0,0,3.5,9.2,36,0,0,7.1,0,0,0,0,0,0,0,19,0,0,0
ARROZ,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BULBOS, RAICES Y PLANTAS ORNAMENTALES",31.7,49,0,0,0,2,0.1,0.7,0,1.9,0.2,0,31.4,24.9,0,0,0,0,0,0,0,17.5,0,1.7,0,0.4
CAUCHO NATURAL (HULE),22.3,14969.3,0,2316.8,0,1969.6,0,3138.2,0,1754.6,3.3,2346.7,0,2545.8,0,90.1,0,262.7,0,177,16.3,165.7,0,134.1,2.7,67.9
CEBOLLA,0,16.3,0,0.3,0,0.2,0,13.5,0,0.1,0,0.3,0,0.5,0,0.3,0,0.4,0,0.2,0,0.3,0,0.2,0,0
"CEREALES DIVERSOS (CENTENO, CEBADA, AVENA, SORGO, ETC)",0,14.6,0,0,0,11.5,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0
ESPECIAS,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.1,0,3.7,0,0.3,0,0.9,0,8.3
FLORES Y FOLLAJES,13.8,0,1.5,0,0,0,1.4,0,2.7,0,0.7,0,1.5,0,1,0,0.7,0,0,0,2.3,0,1,0,0.9,0
FRIJOL,0,3.4,0,0.1,0,0.3,0,0.5,0,0.3,0,0.6,0,0.1,0,0.1,0,0,0,0.5,0,0.4,0,0.2,0,0.2
"FRUTAS FRESCAS, SECAS O CONGELADAS",14.5,82.1,0,4.2,0,10.9,0,14.9,0,4.2,0,3.2,14.5,8.8,0,5.1,0,3.2,0,2.3,0,8.7,0,3.9,0,12.8
HUEVOS DE AVES,207.6,0,31.1,0,19.9,0,38.3,0,19.3,0,50.1,0,43.7,0,5.1,0,0,0,0,0,0,0,0,0,0,0
LEGUMBRES Y HORTALIZAS,0.1,39.2,0,2.6,0,2.1,0,2.8,0,1.4,0,2.6,0,2.3,0.1,2.5,0,3.3,0,5.8,0,5.6,0,4.1,0,4.1
MAIZ,18.1,66,0,0,0,0,0,0,0,0,0,2.5,0,55.5,0,0,0,0,0,0,0,8,0,0,18.1,0
OTROS PRODUCTOS DEL REINO ANIMAL Y VEGETAL,113,27.7,8.6,0,0.6,12.6,8.9,6.4,8.6,0,0,0,20,0,20,0,0.2,0,3.7,4.7,24.6,0,0,4.1,17.7,0
PIMIENTA,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,6.9
"PLANTAS, SEMILLAS Y FRUTAS PARA USO MEDICO Y PERFUMERIA",379.5,82.7,30.5,0,25.9,67.6,91.1,0,0,0,69,0,0,0,0.8,0.2,15.5,13.1,12.4,0.9,26.9,0,86.6,0,20.8,0.8
SEMILLA DE AJONJOLI,131.4,0,0,0,0,0,0,0,0,0,131.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDUSTRIAS MANUFACTURERAS,455514.1,213660.7,28797.4,14305.3,36951.8,15404.7,37378.5,17682.1,30675.1,16790.8,37355.7,17640.5,38617.2,19432.1,32841.6,17992,45762.3,20501.1,39658.5,20095.1,43882.3,18879.8,46397.6,18104.1,37196.3,16833.1
ABONOS Y FERTILIZANTES,372.2,718.5,0,42,148.1,54.7,0,102.8,4.2,62,46.2,89.1,0,112.5,37.3,24.5,41.5,63.9,0,52.1,17.9,33.8,77,65.8,0,15.2
ALIMENTOS PREPARADOS PARA ANIMALES,1302,1652.5,190.5,185.5,105.1,101.2,190.1,116.4,48,123.6,79.5,303.5,65.5,227.5,101.9,67.1,92,80.4,66.9,107.8,188.8,99.5,95.1,88,78.6,152.1
APARATOS ELECTROMECANICOS DE USO DOMESTICO,3117.3,1786.1,264.8,48.3,239.5,83.2,264,59.9,194.7,99.7,262.4,158.9,215.8,21.5,342.3,198.3,190.8,296.4,298,322.1,377.8,106.1,211.1,223.1,256.1,168.6
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO,10972.3,242.1,727.2,1.5,812.8,2.2,835.8,12.7,812.3,8.9,891.9,51.2,806.1,1.4,710.9,66.6,1335.1,43.3,468.7,23.1,766.9,11.7,1669,1.3,1135.6,18.1
APARATOS TRANSMISORES Y RECEPTORES,15449.1,438.3,939.2,3.4,1939.3,17,644.5,8.2,1116.7,236.6,1415.7,11.3,1096.8,7,775.2,24,771.7,22.3,2290.5,20.4,1794,65.9,1951.7,0.1,713.9,22
ARMAS Y MUNICIONES,302.2,0,1.6,0,0,0,0.4,0,3.3,0,84.8,0,0,0,0,0,0,0,4.8,0,3.5,0,203.8,0,0,0
ARTICULOS DE VESTUARIO,30039.8,1512.9,853.3,103,3197.9,65.7,2291.8,87.8,1967.4,66.4,1934,68.3,1425.3,106.8,2472.3,94.2,1957.8,128.8,3502.3,240.6,4005.5,102,3818.7,78.5,2613.6,370.7
AZUCARES Y ARTICULOS DE CONFITERIA,233.6,2683.5,35,184.9,27.7,243.8,10,171.9,32.4,328.5,12.6,200.6,13.7,281.2,17.6,242.8,8.9,216.1,22.5,180.2,21.9,191.5,0,193.2,31.3,248.8
BATERIAS ELECTRICAS,2261.6,1345.4,69.4,130.6,34,117.6,44.4,186.6,19.2,0.1,35.3,108.7,154,133.7,572.6,108.8,1215.6,161.6,37.8,138.3,22.6,173.8,25.5,85.2,31.1,0.2
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES,2061.4,5504,135.2,312.9,243.1,456.3,137.5,524.9,263.8,183.2,174.5,214.5,127.4,269.6,107.4,646.8,65.4,746.9,92.6,469.5,97.1,489.9,342.2,817.5,275.2,371.8
CAFE SOLUBLE Y MOLIDO,0,3.8,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0
CALZADO,29498.8,1206.8,1308.6,68.6,2942.5,71.7,2506.7,171.3,1354.9,20.3,2170.5,103.1,2298.2,169.6,1954.8,18.6,2610.7,87.7,2264.8,112.9,2931.9,26.5,4101.1,220.2,3054,136.5
CAMARON Y LANGOSTA,5.1,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERAS,159.7,9511.5,6.3,681.1,5.8,626.5,9,802.1,20.1,831.1,2.6,766,7.4,747,2.7,834,27.2,796.9,7.2,930,54.6,1001.2,4.8,735.1,12,760.6
CLAVOS Y TORNILLOS,470.6,7.3,33.5,0,35.6,1.9,22.7,0,24.6,1.6,39.7,0.9,14.9,0.9,91.6,0,50.8,0.6,53.3,0.1,48.6,0.9,35.6,0.3,19.6,0
DETERGENTES Y JABONES,313.9,17147.8,11.3,1235.4,82.3,1250.9,0.9,1178.6,13.4,1823.6,49.3,1319.8,59,1652.1,0.2,1442.5,24.6,1476.4,1.2,1212.5,60.9,1797.4,6.6,1299.1,4.3,1459.5
"DISCOS, MATRICES Y CINTAS (DE GRABACION)",66.3,1.2,6.7,0,2.5,0,0.1,0,5.1,0,1.7,0,4.2,0,27.7,0,2.9,0,10.1,0,0,0,3.7,0,1.6,1.2
GRASAS Y ACEITES COMESTIBLES,415.1,8774.8,376.4,513.6,0,518.3,0,730.1,0,814.5,0,788.1,10.6,603.1,0,441.1,19.2,1012.2,0,803.7,8.9,815,0,596.9,0,1138.4
HARINAS DE CEREALES,27.5,46.1,0,0,0,9.6,0,0,9.6,0,0,15.5,0,0,0,0,0,10.5,1.1,0.1,0,0,16.9,10.5,0,0
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,1372.5,506.9,85.1,43.4,101.5,53,158.6,24.4,146.2,14.4,162.8,36.2,94.5,13,68.1,13.5,136.2,41.8,108.5,51.1,115.6,134.8,58,24.5,137.5,56.9
HILOS E HILAZAS,573.4,471.2,120.3,4.2,3,15.2,7.1,18.7,7.2,14.6,128.5,16,46.1,103.3,5.6,30.1,3.1,51.2,164.8,24.7,42.1,41.2,14.1,107.5,31.5,44.4
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES",2982.3,4416.6,30.9,151.1,75.1,305.2,225.3,264.4,109.8,411.1,506.6,668.3,212.4,654.5,308.4,402.4,163.9,391.7,86.3,442.7,362.2,356.8,670.9,179,230.5,189.4
INSTRUMENTAL MEDICO Y OTROS,8756.5,1512.3,437.8,63.1,747.2,59.7,716.3,85,732.7,93.5,1049,38.3,1109.2,107.6,530.1,82.3,547.2,312.9,562.4,182,631.3,238.2,827.7,29.3,865.6,220.4
JOYERIA DE FANTASIA,3.5,0,0,0,0,0,0.5,0,1.4,0,0,0,0,0,0.4,0,0,0,0.1,0,1,0,0,0,0,0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",8585.7,353.9,576.6,12.6,493.7,84.3,513.3,9.2,226.2,15.9,354.9,14.9,527.9,11.8,394.5,34.2,805.7,31.4,1045.7,95.8,1256.6,10.5,1729.2,5.8,661.7,27.5
LAMINA Y ALAMBRE,1540.5,22.9,178.2,0.7,21.8,2.9,48.6,0.5,22.5,0,41.2,1.4,104.6,0,129.8,1.3,818,11,14.6,0,86.4,1.8,19.9,3.3,54.7,0
LECHE Y OTROS PRODUCTOS LACTEOS,5780.2,2208.5,219.4,249.8,514.2,342.6,550.7,580.6,537.6,190.8,799.7,80.8,334.8,125.1,486.6,103,522.2,171.9,193.9,59.5,664.4,140.2,402.7,71.9,553.8,92.3
MANUFACTURAS DE CAUCHO,1137.4,634.3,11.7,54.6,82,18.1,90.7,64.4,42.6,68.7,108.2,54.7,75.7,35.3,164.3,14.4,133.2,22.7,161.3,126.8,26.6,101.6,107.7,65.8,133.3,7.2
MANUFACTURAS DE CERAMICA,606.7,1711.1,5.5,151.5,28.7,129.9,54.1,77,52.3,136.6,13.8,170.2,18.4,178.2,49.2,103.8,57.8,170.7,89.8,137.6,124.6,185.3,61.7,85.5,50.7,184.7
MANUFACTURAS DE CUERO,457.7,68.9,2.6,4.1,53.1,1.5,30.4,1,28.7,0.9,29.8,0.1,32.4,7.1,15,1.2,76.7,38,29.7,2.5,53.5,0,23.7,3.2,81.8,9.4
MANUFACTURAS DE MADERA,340.2,1170.3,11.5,108.5,17.8,113.3,10.1,59.3,29.3,103.9,22.4,143.5,56,59,18.2,232.6,80.5,143.5,33.5,33.9,31.7,68.8,23,44.3,6.3,59.7
MANUFACTURAS DE PAPEL Y CARTON,5180.9,16044.8,207.4,619.8,463,976.2,538.2,1230.6,549.2,1363.9,477.3,1238.1,443.9,1235.4,426.4,1092.1,321.9,1527.4,512.3,2104.9,505.6,1661.5,286.3,1080.6,449.4,1914.4
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",108.4,437.8,0.6,27.2,0.4,15.8,3.5,18.8,1.8,22,15.5,32.9,4.7,35,43.8,40.2,2.2,65.8,6.5,46.1,12.6,44.1,0.5,56.7,16.3,33.1
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,980.3,580.3,61.2,43.2,71.8,42,91.3,46.1,55.2,41.9,51.6,52,52.4,52.9,34.2,49.7,65.7,44.2,121.7,51.2,91,43.2,90.4,65.4,193.8,48.3
MANUFACTURAS DE PIELES,207.6,93.3,21.1,0,67.8,17.6,21.3,0,0,0,47.9,0,0,0,0,0,0,75.8,24.4,0,0,0,0,0,25.2,0
MANUFACTURAS DIVERSAS,11975.9,2887,867.7,161.3,1002.2,227.2,920.3,271.7,933.9,317.2,943.6,178.4,861.8,222,799.1,327.4,1239.2,289.3,909.6,246.2,1139.6,173.8,1084.2,235,1274.6,237.5
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,70852.1,7071.1,6997.7,182.4,4968.6,909.9,3686.3,432,3768.5,140.8,3688.8,1049.5,6590.7,876.8,4137.7,848.8,6969.1,816.7,7307.2,670.7,5541.5,407.5,8197.9,240.6,8997.9,495.2
MATERIALES PLASTICOS Y SUS MANUFACTURAS,8630.2,7567.5,567.2,541.8,749.5,663.9,723.7,635.3,461.7,709.9,426.3,546.3,646.5,777.9,477.4,466,772,752.7,569.9,612.9,869.3,574.1,985.9,714.2,1380.7,572.6
MATERIALES TEXTILES (TEJIDOS O TELAS),5621.1,670.6,379.6,58.6,502,56.3,613.5,20.9,314.9,34.2,479.8,91.5,575,53.1,433.7,30.3,418,105.6,330.6,50.7,450.3,34.2,464.2,68.2,659.4,66.9
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.",852.7,2090.5,59.7,156.1,58.9,276.4,64,229.4,51.2,130.6,46.6,109.6,66.6,134.7,68.3,165.1,71.2,97.1,38.7,204.8,64.5,63.3,87.1,348.7,175.8,174.7
NEUMATICOS Y TUBOS,4452.7,503.2,265.1,502.9,102.4,0,562.1,0,521.3,0,838.2,0,395.9,0,760,0.3,89.5,0,218.9,0,110.8,0,321.9,0,266.6,0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",18.9,2.2,0.1,0.3,0.3,0.2,1,0,2.1,0.4,0,0.5,0.4,0,0.9,0.3,8.6,0.4,1.1,0.1,0.5,0,0.5,0,3.4,0.1
OTRAS MANUFACTURAS DE METALES COMUNES,3574,2254.6,589.7,103.7,163.2,212,216.9,55.9,578.2,67.9,163.6,209.7,193.4,162.9,165.8,177.8,660.3,167.1,312.9,234.8,244.3,247.8,133.1,354.1,152.6,260.8
OTROS ACEITES ESENCIALES,326.2,165.4,21.4,37.4,23.6,45.6,0,82.4,2.3,0,13.5,0,3.7,0,15.8,0,129.2,0,0,0,65.8,0,23.8,0,27.1,0
PAPEL Y CARTON,4656.6,990.4,321.3,53.3,245.4,72.9,208.1,58.6,465.7,109.8,211.3,36,1579.5,98.8,317.4,81.1,338.1,80.3,215.8,103.3,102.6,101.4,233.5,121.5,417.8,73.5
PESCADO Y MOLUSCOS,12934.9,0,13.1,0,1927.4,0,3031.1,0,1514.9,0,1315.5,0,9.9,0,12.2,0,1185.3,0,13.1,0,1959.2,0,1938.2,0,15.2,0
PIELES Y CUEROS,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
