,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
TOTAL,401233.1,98257.3,38615.6,5551.8,29536.3,5893.8,36915.2,7863.2,28384.4,5662.2,41042.9,7221.5,33021.5,8997.7,25194.5,7714.5,26183.1,6554.5,26917.3,10605.3,43191.6,11008.4,39826.9,11382,32403.9,9802.4
INDUSTRIAS AGROPECUARIAS,888.4,4483.2,41.2,596.4,37.2,408.8,54.9,554.3,108.4,400,99.2,88.9,113.6,191.6,61.6,970.1,51.2,303.2,123.2,237.7,71,622.1,33.9,81.9,93,28
ANIMALES VIVOS DE GANADERIA,225.8,4,0,0,3.4,0,0,0,27.1,0,21.9,1,0,0,35.2,0,0,0,87.8,3,21.6,0,0,0,28.8,0
"BULBOS, RAICES Y PLANTAS ORNAMENTALES",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
CAFE,0,4338.7,0,594.3,0,407.3,0,551.3,0,399,0,86.6,0,151.5,0,951,0,297.6,0,234,0,616.1,0,50,0,0
CARDAMOMO,0,56.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8,0,26
CAUCHO NATURAL (HULE),7.7,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,6.4,0,0.7,0,0,0,0,0,0,0
CEBOLLA,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
ESPECIAS,0,0.9,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLORES Y FOLLAJES,1.7,0.6,0,0,0.3,0,0.3,0.6,0,0,0.5,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0,0
"FRUTAS FRESCAS, SECAS O CONGELADAS",1,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,1,0,0,0,0,0,0,0
HUEVOS DE AVES,440.3,0,28,0,24.9,0,33.2,0,31.8,0,60.2,0,89.5,0,17.1,0,17.1,0,24.8,0,40.8,0,32.5,0,40.4,0
LEGUMBRES Y HORTALIZAS,0,16.5,0,2.1,0,1.6,0,1.6,0,1,0,1.3,0,1.3,0,1.1,0,1,0,0.7,0,1.8,0,1,0,2
MAIZ,0,38.8,0,0,0,0,0,0,0,0,0,0,0,38.8,0,0,0,0,0,0,0,0,0,0,0,0
OTROS PRODUCTOS DEL REINO ANIMAL Y VEGETAL,140.1,4.2,8.6,0,8.7,0,21.4,0,0,0,9.7,0,19.2,0,9.2,0,21,0,8.6,0,8.7,4.1,1.3,0,23.8,0
"PLANTAS, SEMILLAS Y FRUTAS PARA USO MEDICO Y PERFUMERIA",71.7,0.3,4.6,0,0,0,0,0,49,0,6.8,0,4.8,0,0,0,6.4,0.3,0,0,0,0,0,0,0,0
INDUSTRIAS MANUFACTURERAS,331290.1,92735.2,19817.7,4862.8,29337,5442.1,28406.7,7283.8,24784.5,5234.4,31243.3,7080.9,24689.5,8173,25045.6,6737.6,24505.3,6234,24094.2,10346.3,35114.4,10345.8,34207.8,11275.7,30044.3,9718.8
