,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
"PLANTAS, SEMILLAS Y FRUTAS PARA USO MEDICO Y PERFUMERIA",388.8,38.8,5.7,0,1.9,38.4,47.7,0.1,15.9,0,26.6,0,79.6,0,13.6,0.3,60.7,0,51.6,0,47.8,0,5.3,0,32.2,0
INDUSTRIAS MANUFACTURERAS,420145.3,191223.3,20366.3,11704,29117.5,13918,40878,15067.8,35065.1,15071.4,34382.3,15374.6,34955.3,18398.8,32710.8,18300.1,40243.7,16016.2,37371.5,16277.2,36450.6,17313.5,41338.3,19302.1,37265.8,14479.6
ABONOS Y FERTILIZANTES,287.6,988.9,21.7,33.1,37.9,88.8,13.1,108,29.2,92.4,0.4,142.4,0,84.5,70.5,141.7,24.2,38.4,15.1,126.8,4.4,68,36.1,31.7,35,32.9
ALIMENTOS PREPARADOS PARA ANIMALES,1413.4,2256,14.9,28.5,28.3,190.4,28.9,66,268.3,211,56.6,583.6,0,343,38,94.4,268.2,222.1,290.3,177.6,16.3,92,143.9,143.4,259.7,104.2
APARATOS ELECTROMECANICOS DE USO DOMESTICO,3440.5,1213.2,159.3,9.5,342.4,202.1,328.6,71.7,245.6,108,247.1,134.8,330.2,169.4,333,99.7,234,27.6,272.2,81.2,401.8,65.5,450.5,60.6,95.7,183.4
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO,9350.7,146.7,435.2,7.9,502.8,5.9,729.1,1.5,508.5,8.5,1173.6,2,882.9,9.9,594.8,7.5,400.5,5.5,1311.4,29.8,828.7,45,1439.4,3.5,543.8,19.6
APARATOS TRANSMISORES Y RECEPTORES,16985.8,412.9,780.6,9.4,437.2,2.1,834.8,6.4,568.3,8.2,653.5,64,707.2,117.4,697,7.6,2336.8,3.2,3060.7,168.2,2249.6,16.4,1788.9,5,2871.3,5.1
ARMAS Y MUNICIONES,168.6,0,0,0,0.1,0,0,0,0,0,0,0,168.5,0,0,0,0,0,0,0,0,0,0,0,0,0
ARTICULOS DE VESTUARIO,29036.3,1492.9,1629.5,115.6,2364.7,104.1,2328.5,102.7,1942.8,128.4,2591.8,177.5,2973.4,175.1,1754.5,141.4,2003.1,88,2478.5,111,3394.4,143.3,2704,91.5,2871.1,114.4
AZUCAR,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0
AZUCARES Y ARTICULOS DE CONFITERIA,160.2,1909.1,10.9,148.4,16.2,124.8,17.4,181.8,40.7,116.5,0,79.6,29.9,229.5,8.2,149.4,9.6,170.9,4.5,143,8.8,175.8,14,224,0,165.5
BATERIAS ELECTRICAS,1006.8,2653.5,46.7,154.5,86.8,210.8,104.6,166.7,98.5,190.3,159.5,200.1,70,95.2,65.8,408.6,22.3,168.2,133.1,346.6,13.1,209.2,76.2,302.1,130.2,201.3
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES,2217,4010.4,105.1,415.9,137.4,404.2,245.4,318.4,146.7,426.1,363.6,273.8,346.6,330.2,89.4,342.5,110.9,199.1,115.6,407.7,166.4,466.4,195.6,181.5,194.4,244.5
CAFE SOLUBLE Y MOLIDO,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.2,0,0,0,0,0
CALZADO,26776.2,1413.3,1259.4,57.3,1638.7,13.2,1970.7,61.3,1918.5,14.4,2345.3,154.5,2524,169.2,2194.6,280.3,2446.3,309.8,2001.8,56.2,2638,133.7,3675.6,100.2,2163.4,63.3
CAMARON Y LANGOSTA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERAS,167.5,8411.7,24.6,550.7,3.5,639.8,8.5,645.3,13.8,720.6,7.2,773.6,8.7,588.9,0.3,754.3,44.7,666.3,10.9,690.4,25.8,856.2,4.1,861.7,15.4,663.8
CLAVOS Y TORNILLOS,198.2,15.4,21.3,0,24.3,0,18,0.8,4.3,0,2.8,0,7.9,0,12.8,0.1,15.8,0,22.6,0.1,10.3,4,36.8,5.8,21.4,4.4
DETERGENTES Y JABONES,296.8,14636.9,2.5,978.8,13.7,877.6,13.1,1041,18.6,1185.6,0.7,1438.8,53.9,1093,5,1454.4,53.7,1386.1,81.2,1250.6,27.8,1267.5,1.5,1724.3,25.1,939.3
"DISCOS, MATRICES Y CINTAS (DE GRABACION)",33.1,0,0.3,0,4.1,0,0,0,0.2,0,13.9,0,0.1,0,4.4,0,0.3,0,5.4,0,0,0,3.8,0,0.5,0
GRASAS Y ACEITES COMESTIBLES,181,6159.7,0,816.6,12.1,301.1,2.4,637.9,0,1047.1,0,465.9,0,1026.7,15.5,1021.5,6.7,181.1,0,117.8,1.2,133.6,0,63,143.2,347.5
HARINAS DE CEREALES,19.2,63.6,9.6,4.8,0,0,0,0,0,9.6,0,9.6,4.8,0,0,0,4.8,9.6,0,0,0,9.6,0,0.8,0,19.5
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,1927.2,824,38.4,7.4,118.5,84.1,431.3,37.6,190.5,22.1,47.7,42.2,187,79.6,167.4,63.1,110.5,177.5,239.8,15,134.6,15.8,143.2,86.8,118.4,192.7
HILOS E HILAZAS,464.2,273.9,5,5.4,20.8,44.5,10.8,16.8,20.8,8.5,180,11.8,12.6,9.3,8,34.1,12.4,67.4,95.1,9.2,89.7,0,2.3,30.3,6.5,36.5
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES",3122.3,5504.5,428.7,30.2,339.3,178.7,252.1,203,116,406.7,52.8,509.8,216.2,431.2,228.2,1071.7,303.6,873.3,539.1,666.2,42.3,252.5,295,184.5,308.9,696.9
INSTRUMENTAL MEDICO Y OTROS,8853.3,1213.3,515.4,64,498.7,162.7,669.4,91.6,813.7,107.9,589.3,78,1041.1,65.9,1134.5,118,663.8,129.6,695.7,91.7,723.8,162.2,642.3,12.7,865.6,129
JOYERIA DE FANTASIA,0.5,0,0,0,0,0,0,0,0,0,0.2,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",6938.3,310.1,291.9,11.6,342.3,2,283.4,1.5,253.3,15.6,362.6,9.2,485.5,7.5,541.2,64.5,1127.2,65.8,1036,14,644.7,98.2,746.3,8.1,823.9,12.1
LAMINA Y ALAMBRE,1435.8,35.2,49.1,0,28.2,1.8,415.5,3.6,26.7,1.2,41.8,0.7,169.5,0.1,42.7,0.6,190.5,0.3,194.6,1.3,23.4,0.1,83.4,0,170.4,25.4
LECHE Y OTROS PRODUCTOS LACTEOS,6799.2,799,319.4,29.7,510.3,47.9,660.4,45.2,818.5,36.9,627.3,51.5,481.3,80.8,927.9,127.4,544,92.5,558.7,87.8,657.3,69.3,378,102.6,316.1,27.3
MADERA EN TROZA,0,237.4,0,0,0,0,0,0,0,21.5,0,0.9,0,70.3,0,46.9,0,0,0,0,0,0,0,15.8,0,82
MANUFACTURAS DE CAUCHO,1189.8,615.7,51.7,1.9,114.6,58.4,73.4,8.6,147.3,20.3,84.9,3.6,51.2,69,67.7,51.5,134.7,56,147.9,37,128.2,95.8,51.2,118.5,137.2,95
MANUFACTURAS DE CERAMICA,754.9,1090.8,30,31.2,40.8,39.7,73.7,56,67.5,79.9,37.3,36.8,49.1,85.4,52.1,172,86.1,84.7,107.7,42.9,18.7,194.3,161.9,85.3,29.9,182.5
MANUFACTURAS DE CUERO,299.7,24.1,15.6,0.1,24.6,0.1,29.1,1.7,13.2,1.1,12,10.5,43.9,0.8,10.8,1.1,21.6,4.7,32.7,1.6,26.7,1.3,33.6,1,35.6,0.2
MANUFACTURAS DE MADERA,239.6,394.1,6.3,1.2,4.8,27.9,12.3,1.9,24,143.5,23.7,17.4,32.2,54.2,19.3,0,16.8,16,2.8,22.7,16,62.1,66.5,2,15,45.2
MANUFACTURAS DE PAPEL Y CARTON,3446.7,14902.3,179.3,1111.6,297,1387.4,286.3,1020.1,166.3,1018.6,344.2,745,167.4,1160.4,208,1359.6,302.9,1229.2,361.3,1405.8,349.7,1315.7,440.3,1229.8,344,1919.3
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",233.6,57.7,11,2.6,19.8,1.8,31,1,3.1,0.1,9.8,0.2,27.7,1.2,6.7,13.3,26.1,5.9,72.5,0,7,5.1,12.7,3,6.2,23.5
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,850.1,358,35.7,25.4,167.2,20,74.8,16.4,62.7,23.1,48.1,26.2,81.7,29.9,60.6,28.1,92,27.4,52.3,33.4,43.3,47.7,42.5,40.5,89.1,40
MANUFACTURAS DE PIELES,154.4,119.1,0,0,0,0,0,0,0,0,0,0,0,0,21.8,0,22.4,62,44.2,0,23.1,0,21.9,0,21,57.1
MANUFACTURAS DIVERSAS,10671.8,2646.2,503.6,130.3,697.5,221.8,1347.8,185.3,408.5,230.7,603.9,150.3,777.9,299.4,505.1,346.7,1307.3,156.2,951.7,268.5,1273,304.4,1095.4,211.6,1200.1,141
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,58488.9,6446.2,2865.9,456.6,1616.4,305.2,3716.1,553.5,7325.2,306.8,6725.4,830.1,5050.1,658.9,4801.2,643.1,4323.3,562.5,4113.5,484.7,5093.1,499,7135.1,610.6,5723.7,535.2
MATERIALES PLASTICOS Y SUS MANUFACTURAS,7385,6969.5,259.7,308.3,479.8,442.2,725.8,671.3,382.5,483.8,558.7,377.9,509.5,1078.7,405.1,549.3,655.8,750.3,674,487.2,824.1,593.1,886.5,607.6,1023.7,619.8
MATERIALES TEXTILES (TEJIDOS O TELAS),7692.6,575.1,184.1,46.1,1206.8,28.7,815.8,80.9,351.9,15.6,575.5,28,664,36.2,838.4,29.7,833.5,27.3,702.3,59.2,623.9,68.3,440.1,73.6,456.2,81.5
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.",1111.7,1252.4,40.5,92.6,59.5,85.7,94.8,96.6,54.6,53.1,81.4,97.9,104.5,33.7,73.4,123.8,118.5,105.3,81.3,126.3,127.8,124.4,115,191.4,160.4,121.5
NEUMATICOS Y TUBOS,1461.4,1510.8,25.6,0,79.2,45,106.3,0,0,0,129.9,0.1,78.8,3.4,133.8,0,124.5,152.9,196.7,111.2,186.1,128.4,218.2,1028.3,182.2,41.5
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",17.1,3,0,0.2,2.6,0.1,3.4,0,0.3,0.4,0,0.2,1.4,1.5,0,0.1,0.2,0.1,1.4,0.2,0,0.1,2.2,0.1,5.6,0.1
OTRAS MANUFACTURAS DE METALES COMUNES,3681.4,1252.7,41.4,55.8,112.7,18,654,103.7,105.7,115.7,237.5,97.9,561.6,302.6,173.6,158.2,226.7,21.1,606.8,27.4,195.1,146.2,572.1,77.2,194.2,129
OTROS ACEITES ESENCIALES,165,435.3,28.6,18.7,0,14.2,23,69.4,13.1,48.5,0,15.2,47.2,39.9,0,50.4,20.6,1.6,21.1,69,3,86.4,0,0,8.4,22
PAPEL Y CARTON,2969.9,653.5,241.5,33.4,246.1,77,299.3,21.2,323,144.2,170.2,26.5,181.9,21.8,356.1,50.3,154.6,52.2,389.4,71,241.4,54,152.3,54.6,214.2,47.4
PESCADO Y MOLUSCOS,26079.2,0,27.7,0,1725.1,0,4218.4,0,4442.8,0,13.5,0,16.5,0,2751,0,3511.6,0,884.1,0,2887.5,0,2843.7,0,2757.2,0
PIELES Y CUEROS,93,0,0,0,12.1,0,16.2,0,8.1,0,20.2,0,12.1,0,16.2,0,8.1,0,0,0,0,0,0,0,0,0
PINTURAS Y BARNICES,3201.7,2270.7,290.8,48.5,204.3,160.3,492.8,115,269.3,86.5,302.3,60.6,283.2,111.9,237.1,74.5,226.1,77.6,341.4,183.3,241.2,553.1,121.3,589.5,192.1,209.9
"POLVORA, EXPLOSIVOS Y ARTICULOS DE PIROTECNIA",9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PREPARADOS A BASE DE CEREALES,590.6,9471.5,47.7,911.4,120.3,1172.5,210.1,1079.4,1.7,996.1,7.6,1019.5,2.6,1009,0,984.7,13,538.9,38.8,378.1,25.1,613.7,34.5,441.4,89.2,326.9
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",285.2,4358.5,0,274.7,31,407.3,25.7,377.6,28.7,253,21.5,384.1,30.3,342.7,0.1,414.7,26.2,316.3,26.8,437.9,26.3,394.8,36.6,368.1,32.1,387.3
PREPARADOS DE LEGUMBRES Y HORTALIZAS,12.5,445.3,0,23.5,0,25.9,0,44.7,1,16.4,0,46.4,0,38,0,54.9,0,36.7,0,21.1,10.6,48.9,0,30.4,1,58.3
PREPARADOS DE FRUTAS,24.1,4732.6,0,438.1,0,381.7,0,464.4,0,281.6,0,388.5,0,418.4,0,399.5,8,408.5,15.3,325.8,0.2,348.8,0.4,416.2,0.2,461.1
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS",6515.7,16138,414.5,1163.2,526.1,1523.1,393.1,1096.5,972.3,1192.8,496,1288.8,438.5,1313.6,313.8,1324.6,362.3,1242.4,721.7,1422.5,842.7,1484.8,623.1,1702.4,411.6,1383.3
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,4439.2,1954.5,428.5,102.6,226.7,155,682.7,224.8,586.6,111.2,214.7,263.9,338.5,207.6,251.7,142.6,340.7,180.8,400.1,154.3,244,180.3,186.8,97,538.2,134.3
PRODUCTOS FARMACEUTICOS,125367.3,51147.7,6795.7,2504.1,11496,3336.1,13624.5,4328.2,9393.8,4137,11780.1,3952.7,11264.1,5364.5,9991.6,4503.4,13075.5,4411.5,11228.1,4715.7,9001.3,4781,11244.2,6534.6,6472.2,2578.9
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,841.1,11,50,0.4,47.2,0,108.2,0,35.5,0.4,77.7,7.4,92.1,0.5,99.3,0.8,41.5,0,46.2,0.5,71.6,0.4,61.7,0.2,110.1,0.4
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",1431.5,315.4,61.4,25.3,160.2,45.8,174.3,37.9,62.9,15,37.9,15.9,171.9,51.4,74.5,19.8,90.3,27.6,228.6,38.9,132.7,11.8,173.1,15.4,63.6,10.6
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",18.5,164.9,0,5.4,0,7.8,0,23.2,4.1,0,0,3.9,6.5,11.7,0,29.8,4.3,17.5,0,15.6,3.6,23.2,0,3.9,0,22.9
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",433.6,32,13.5,0.6,28.1,0.6,38.3,5.2,23.7,0.8,45,2.9,51.6,3.3,32.9,3.9,45.8,2.9,43.1,4.4,29.6,3.6,46.9,1.7,35.1,2
TABACO ELABORADO,5556,1929.7,350.7,176.3,743.3,83.1,521.6,153.3,862.1,211.3,1411.7,114.5,367.6,196.3,538.4,165.2,709.5,138.9,12.5,127.6,15.3,152.2,23.2,141.6,0,269.4
TUBERIA Y SUS ACCESORIOS,1679.4,449,50.6,6.6,163.4,25.8,158,90.5,69.9,7.4,94.6,5.8,71.2,43.6,520.2,33.9,145.6,21.2,76.8,164.7,37.6,10.2,171.4,31.3,120.1,7.9
VEHICULOS Y MATERIAL DE TRANSPORTE,18290,695.8,1080.3,74.7,776.4,52.8,2170.5,240,587.3,12.2,469.6,35.3,2416.4,30.2,770.2,15.9,1937.9,173.7,1329.8,3.3,1232.8,31.7,1199,20,4319.7,6.1
VIDRIO Y SUS MANUFACTURAS,3184.1,2816.2,64.7,153,170.6,80.4,310.7,90.6,222.8,177.1,229.6,116.3,260.7,202.2,446.8,123,295.7,224.2,256,443.6,365.6,664.6,263.9,333.2,297,207.9
INDUSTRIAS EXTRACTIVAS,19247.3,13496,18.3,597.4,33,681,319.1,1485.6,122.2,768.5,3769.7,1014.1,38.7,2183.2,68.2,1635.1,109.3,1067.1,71.2,460.5,151.4,1513.8,14517.1,1243.1,29,846.8
ALUMINIO,494.3,3399,11.3,265.5,27.3,322.1,51.8,196.1,30.4,217.9,24.4,249.3,23.3,393.5,56.1,384.3,83,274.5,67,146.3,38.5,321.5,79.1,351.6,2.1,276.3
ASFALTO,0,4.6,0,0,0,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0
CEMENTO,1,46.9,0,0.3,0,5.1,1,7.9,0,2.5,0,0.1,0,5.3,0,11.8,0,0,0,0.4,0,10.9,0,2.6,0,0
COBRE Y SUS MANUFACTURAS,130.9,4.3,4.2,0,0.5,0,0.3,0,2,0,5,0,7.9,0,3.6,2.1,0,0,1.8,0,105.7,0,0.1,2.1,0,0
DIESEL,0,5017.8,0,0,0,29.5,0,801.8,0,173,0,243.6,0,1233.9,0,974.2,0,268.8,0,48.5,0,890.6,0,322.5,0,31.4
ESTA&O,9,0,0,0,0.1,0,0.6,0,0.6,0,0,0,0,0,5.6,0,0,0,1.4,0,0,0,0,0,0.7,0
GASES INDUSTRIALES,25.8,28.6,0,0,0,0,0,0,0,0,0,0,0,22.7,0,0,0,0,0,0,0,5.9,7.6,0,18.2,0
GASOLINA,1981,0,0,0,0,0,0,0,0,0,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIERRO Y ACERO,76.1,93.8,0,9.2,4.6,0,0,21.5,3.2,0,3.9,44.9,0,0,2.9,0.9,0,0,1,0,6.5,0,47.4,17.3,6.6,0.1
KEROSENE,1754.9,0,0,0,0,0,0,0,0,0,1754.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARMOL,17.9,2.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,17.9,0,0,0,0,0,0,0,0,0
NIQUEL,5.6,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0
OTROS DERIVADOS DE PETROLEO,14731.9,4248.9,2.9,310,0.6,316.7,265,448.3,82.6,160.8,0,285.2,1.7,520.4,0,245.5,4.2,516.1,0,214.5,0,254.2,14375,441.5,0,535.7
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,5.9,0.9,0,0.2,0,0.4,0,0.2,3.3,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0.9,0,1.4,0
PLOMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRODUCTOS MINERALES DIVERSOS,8,283.4,0,12.2,0,4.7,0.5,9.6,0,19,0,21.1,0,2.5,0,16.5,0,7.6,0,50.7,0.4,30.6,7.1,105.5,0,3.3
ZINC,4.9,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,4.2,0,0,0,0.3,0,0,0,0,0
PRODUCTOS NO ESPECIFICADOS,0,365.3,0,0,0,0,0,0,0,195.3,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
