,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
PRODUCTOS FARMACEUTICOS,114615.3,41906.6,7356.3,2421.1,7226.8,3333.5,11061.1,3301.4,11604.1,4315.1,12586.1,4484.9,8031.4,4149.6,10212.8,4537.3,8545,4025.7,10529.6,2601.3,9264.9,2877.4,8594,3636.1,9603.2,2223.1
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,514.3,2.9,48.1,0.6,11.9,0,56.4,0.1,56.5,0.8,55.3,0,19.2,0,3.2,0.8,14.1,0.4,11.3,0,11.9,0.2,144,0,82.4,0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",1571.8,184.7,78.4,10.7,140,4.3,259.9,15.2,152.6,9.8,93.2,13.5,66.9,18.3,139.3,10.5,147.1,7.4,165.5,11.1,100.7,18.5,83,27.1,145.2,38.3
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",26.9,78.1,16.6,0,0,0,0,2.7,0,2.6,4.6,3.7,0,3.9,0.1,0,0.2,7.9,0,15.6,5.4,13.1,0,7.8,0,20.9
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",341.8,37.1,12,5.9,17.2,1.3,61.3,8.6,30.9,0.4,51.9,3.8,44.6,4,23.6,5.9,11,1.5,16.9,1,25.1,0.9,26.8,2.3,20.5,1.4
TABACO ELABORADO,1649.9,2481.2,73.8,213.2,59.3,194.4,18.8,157.8,10.8,303.3,19.5,121.1,115.2,182.1,49.6,302.1,11.6,173.8,108.4,287.4,59.7,218.9,588.8,188.4,534.4,138.7
TUBERIA Y SUS ACCESORIOS,1162.3,2374.4,164.7,69.4,143,526.2,86.1,118.8,49.3,1377.2,80.5,61.2,143,57.6,64.3,46.6,139,36.6,80.3,28.9,86.9,26.3,70.7,11,54.5,14.6
VEHICULOS Y MATERIAL DE TRANSPORTE,9437.7,1290,1351.2,0.1,814.7,171.9,961.1,83.8,614.9,363,295.8,9.7,880.8,85.7,437.9,101.9,971.4,55.2,1467.5,9.6,609.4,17.3,528.7,126.1,504.1,265.7
VIDRIO Y SUS MANUFACTURAS,2920,1881.8,77.7,122.9,163.7,165,410.7,117.1,282,276.8,245.6,52.3,147,82,193.8,348.7,220.3,309.7,190.3,223.5,471.9,34.3,310.7,105.7,206.3,43.8
INDUSTRIAS EXTRACTIVAS,18113.9,11665.9,3392,1042.8,1970.1,686.5,443.1,806.5,3971.5,961.6,408.1,891.3,2947.6,969.7,4449.2,1068.1,182.8,1085.9,5,1027.9,83.2,1788.7,225,757.3,36.3,579.6
ALUMINIO,1673.7,2911.9,370.2,272.7,47.9,138.1,434.2,283.2,37.7,223.9,404.6,273.4,124.1,236.9,53.2,99.9,107.4,108.4,3.9,307.2,33.1,312.8,37.2,258.8,20.3,396.5
ASFALTO,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CEMENTO,0,90.5,0,28.2,0,0,0,0,0,7.5,0,0,0,5.7,0,11.7,0,11.3,0,9.1,0,0,0,7.4,0,9.5
COBRE Y SUS MANUFACTURAS,32.7,2.5,2.2,0,0,0.2,0,0,2,0,0,0,11.3,2.3,2.9,0,0.1,0,0.5,0,12.1,0,1.6,0,0.1,0
DIESEL,4101.4,2731,0,176.2,0,23.8,0,178.6,0,149.4,0,137.7,1048.6,262.1,3052.9,239.2,0,209.2,0,206.8,0,831,0,308.2,0,8.8
ESTA&O,4.1,0,0.3,0,0,0,1,0,0.5,0,0.2,0,0.3,0,1.2,0,0.1,0,0.1,0,0,0,0.3,0,0.1,0
GASES INDUSTRIALES,33.1,121.5,0,0,0,0,0,18.7,0,28,0,14.5,0,0,31.4,41,1.7,0,0,17,0,0,0,2.4,0,0
GASOLINA,10591.9,0,2791.4,0,1840.4,0,0,0,3786.6,0,0,0,885.8,0,1287.8,0,0,0,0,0,0,0,0,0,0,0
HIERRO Y ACERO,62.6,364.3,0,139.8,22.1,87.7,5.9,6.7,26.1,26,0.2,19.4,0,6.7,2,56,0.2,0,0.3,0,0,6.2,0,15.9,5.8,0
KEROSENE,743,0,0,0,0,0,0,0,0,0,0,0,743,0,0,0,0,0,0,0,0,0,0,0,0,0
MAGNESIO,0,34.2,0,0,0,0,0,0,0,0,0,34.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MARMOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTROS DERIVADOS DE PETROLEO,795.7,5133,227.9,405.7,59.5,423.5,1.6,274.5,118.7,488.7,1.3,356.8,134.3,448.6,17.9,619.2,0.5,747.1,0.3,472.5,38,589.5,186,149.2,9.7,157.7
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,0.2,2.2,0,0,0.1,0,0,0,0,0,0,0.6,0.1,0,0,0.6,0,0,0,0,0,0.8,0,0,0,0.1
PLOMO,0.2,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0
PRODUCTOS MINERALES DIVERSOS,74.8,274.8,0,20,0,13.3,0,44.8,0.1,38,1.8,54.8,0,7.3,0,0.6,72.7,9.8,0,15.3,0,48.4,0,15.4,0.2,7
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
