,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
TOTAL (AGROPECUARIA + MANUFACTURERA + EXTRACTIVA),584356.3,237406.2,34245,20107.9,50964,19693.7,43894.7,19649.8,70455.4,19507,69771.9,21303.5,44034.9,19331.3,45881.1,21096.6,43821.5,19391.5,42117.3,21055.7,51059.8,19591.4,47573.4,19670.4,40537.4,17007.3
INDUSTRIAS AGROPECUARIAS,770.7,1146.1,60.6,114.1,33.6,100.3,126.8,124.6,53.6,68.7,89.6,63.8,96.9,168.1,65.3,64.5,47.2,39.1,69.6,56.9,80.7,131.8,1.2,107.1,45.6,107.1
ANIMALES VIVOS DE GANADERIA,7.6,2.7,0,0,0,0,0,0,0,0,0,0.5,0,1.2,7.6,0,0,0,0,1,0,0,0,0,0,0
ANIMALES VIVOS DIVERSOS,0.6,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.4,0,0,0
ARROZ,0,78.1,0,0,0,0,0,0,0,0,0,0,0,78.1,0,0,0,0,0,0,0,0,0,0,0,0
BANANO,40.3,0,0,0,0,0,40.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BULBOS, RAICES Y PLANTAS ORNAMENTALES",0,79,0,6.9,0,6.9,0,4.2,0,0.9,0,1.1,0,0.3,0,3.6,0,9,0,7.1,0,3.3,0,13.5,0,22.3
CAFE,0.9,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAUCHO NATURAL (HULE),0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
CEBOLLA,0,16.2,0,0.4,0,0.4,0,0.2,0,0.4,0,6.8,0,6.3,0,0.1,0,0.2,0,0.2,0,0.3,0,0.5,0,0.6
"CEREALES DIVERSOS (CENTENO, CEBADA, AVENA, SORGO, ETC)",0,20.3,0,1.4,0,3,0,0.4,0,1.4,0,0,0,3.3,0,3,0,0,0,1.8,0,2.5,0,3,0,0.5
ESPECIAS,1,30.3,0,0.4,0.3,1.9,0,3.8,0,3.4,0,1.9,0,3.4,0,2.2,0.7,1.7,0,5.3,0,4.3,0,0.7,0,1.3
FLORES Y FOLLAJES,7.9,0.4,0.7,0,0.8,0,0,0,0.8,0,1.2,0,1.9,0,0.8,0,0,0,0,0,1.6,0,0,0,0,0.4
FRIJOL,0,1.5,0,1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FRUTAS FRESCAS, SECAS O CONGELADAS",0,216.8,0,13.9,0,8.5,0,3.6,0,14.3,0,19,0,8,0,13.8,0,8.5,0,12.4,0,15.6,0,41.9,0,57.3
HUEVOS DE AVES,146.5,0,0,0,0,0,0,0,12.1,0,0,0,77.9,0,56.5,0,0,0,0,0,0,0,0,0,0,0
LEGUMBRES Y HORTALIZAS,0,198.9,0,7.3,0,8.9,0,18.7,0,23.9,0,15.8,0,13.6,0,17.6,0,17.1,0,15.4,0,20.1,0,19,0,21.6
MAIZ,0,55.3,0,0,0,0,0,0,0,0,0,0,0,27.4,0,0,0,0,0,0,0,0,0,27.9,0,0
OTROS PRODUCTOS DEL REINO ANIMAL Y VEGETAL,187.9,133.9,32.3,0,15.2,0,13.6,4.9,0,0,0,9.6,2.3,21.8,0.4,10.7,0.8,0,53.5,7.5,36.2,79.3,0.8,0,32.8,0
PIMIENTA,0,40.7,0,2.9,0,5.1,0,3.8,0,2.4,0,5.1,0,3.8,0,3.4,0,2.7,0,3.6,0,4.7,0,0.6,0,2.5
"PLANTAS, SEMILLAS Y FRUTAS PARA USO MEDICO Y PERFUMERIA",377.9,60.8,27.5,38.3,17.4,1.8,72.9,0.3,40.7,1,87.6,4,14.3,0.8,0,10.1,45.7,0,16.1,2.6,42.9,1.5,0,0,12.8,0.4
TOMATE,0,211.1,0,41.7,0,63.5,0,84.6,0,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
INDUSTRIAS MANUFACTURERAS,542693.4,215570.6,34049.8,18208.4,50885.9,17254.1,43734.5,17287,49899.3,17710,49990.2,19213.9,43925.1,17437.4,45672.7,20064.3,43627.4,18037.9,42030.1,19878.8,50882,17591,47521,17944.7,40475.6,14943.1
ABONOS Y FERTILIZANTES,533.4,712.3,9.4,68.2,90.7,43.1,0,72.3,78.6,62.2,88.7,70.5,68.9,37.2,0,52.9,68.9,60.6,0,42.4,0,94.7,128.3,59,0,49.2
ALIMENTOS PREPARADOS PARA ANIMALES,846.7,2585.6,21.3,162.8,0,77.2,312.1,159.4,15,203.9,117.5,277.1,15,124.8,104.4,352.6,60.1,276.4,119.6,351.8,0,422.3,38,149.7,43.7,27.6
APARATOS ELECTROMECANICOS DE USO DOMESTICO,3719,1214,165.3,74.8,280.8,71.2,228.7,21.5,464.2,128.1,206.8,16.9,329.1,94.3,385.3,237.1,166,81.7,243.7,189.7,636,71.7,326,180.6,287.2,46.4
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO,9390.8,89.4,551.6,5.2,728.4,6.9,525.9,22.6,435.4,12.9,639.4,8,322,3.7,1166.3,13.7,766.7,3.4,683.5,3.1,1414.8,3.9,1061.1,3.3,1095.8,2.6
APARATOS TRANSMISORES Y RECEPTORES,20794.3,403.7,947.8,7.8,2686.1,85.5,1344.2,32.6,2970.8,14.6,2923.1,26.2,3349,17.1,1046,19.9,818.6,62.4,932.1,17.5,1712.9,22.3,1623.9,17.4,439.8,80.3
ARMAS Y MUNICIONES,377.1,0,0,0,59.2,0,0,0,0,0,0,0,8.9,0,21.1,0,288,0,0,0,0,0,0,0,0,0
ARTICULOS DE VESTUARIO,29071.9,1474.7,1579.6,76.8,2594.2,190.2,2190.7,71.5,2094.2,77.6,2063.5,85.7,2061.9,121.8,1998.9,114.8,1926.5,68.2,2888.3,188,3439.8,158.9,4249.2,216.6,1985.1,104.6
AZUCARES Y ARTICULOS DE CONFITERIA,2856.6,2841.1,150.9,214.3,358.5,332.4,261.8,212.2,258,226.3,6.3,229.4,247.6,193.4,142.8,260.5,128.5,247.3,343.5,213.8,223,167.2,238.6,307.4,497,236.8
BATERIAS ELECTRICAS,503.5,2007.5,35.9,125.1,60.5,157.3,12.6,79.2,11.8,161.2,13.7,178.9,20.2,227,10.1,104.1,23.4,134.7,15.9,211.3,34.2,269.2,223,227.2,42.3,132.1
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES,7480.8,9172.3,280.5,842.9,370.5,658.6,298.2,790.1,717.2,487.1,304.4,775,560.8,568,818.3,815.5,540,599.7,205.3,1165.8,1218.9,892.8,480.5,670.5,1686.1,906.4
CAFE SOLUBLE Y MOLIDO,14,33.2,0,0,0,0,0,0,0,23.2,0,0,0,0,13.7,0,0,0,0.3,1.5,0,0,0,8.5,0,0
CALZADO,31934.6,1485,1432.6,183.7,2563.2,116,3109.7,126.9,2625.3,100.6,2321.6,52,2011.8,183.3,2697.9,54.8,2257.6,82.8,2450.6,185.5,3014.5,34.3,3907.4,291.2,3542.3,73.9
CARNE,93.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.4,0,55.3,0,0,0
CERAS,175,7541.7,13.9,690.9,13.4,674.3,19.2,848.9,11.8,646.5,3,766.7,10.2,672.3,5.6,736.9,38,771.4,11.7,659.5,23.3,574.1,14.2,174.6,10.8,325.6
CLAVOS Y TORNILLOS,741,23.5,38.4,1.1,15.5,2.1,82.7,0,37,0,81.8,0.1,22.8,0.1,19.8,1.1,92.9,0,61,0.5,139,0.2,57.4,0.3,92.6,18.1
DETERGENTES Y JABONES,495.5,16050.1,11.7,1577.9,135.6,1331.5,26.8,1036.9,55.3,1630.3,27.4,1563.1,46.3,1248,2.8,1638.9,42.6,1341.1,14.9,1341.3,22.2,1159.2,78.9,932,31.2,1249.8
"DISCOS, MATRICES Y CINTAS (DE GRABACION)",55.9,0,0.2,0,8.9,0,0.8,0,0,0,0.8,0,14.1,0,0.5,0,1.4,0,16.9,0,1.4,0,1.8,0,9,0
GLICERINA CRUDA,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0
GRASAS Y ACEITES COMESTIBLES,95.4,6735,16.4,700.7,0,62.5,0,718.7,0,291.6,0.3,832.7,0.6,584.2,0,510.8,56.7,737.3,13.9,545.6,7.5,471.3,0,550.1,0,729.4
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,1624,1353.7,186.1,105.5,159.4,77.1,79.2,303.8,95.1,156.5,144.4,67.5,64.4,117.1,131.3,180.4,104.1,10.2,123.3,89.5,116.9,144.9,181.3,30.1,238.4,71.1
HILOS E HILAZAS,140.6,414.1,5,18.4,14,2.3,3.6,44.9,21.7,12.3,32.6,46.5,4.4,51.7,5.8,65.8,9.9,59.1,0.9,35.1,14.8,28,3,43.3,24.9,6.6
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES",6791.1,4211.8,101.8,195.1,503.7,197.5,510.3,411.8,622.9,317.8,1192.4,611.4,415.4,299.6,982.5,801.3,621.3,485.1,263.2,369.7,1056.7,158.8,333.7,135.2,187.2,228.5
INSTRUMENTAL MEDICO Y OTROS,10665,1686.6,542.7,116.3,732.2,152.5,662.7,168.7,957.4,105.3,746.9,166.6,937.2,95.7,1148,179.2,791.4,121.8,1063.7,122.1,1111.9,172.1,867.7,161.3,1103.2,125
JOYERIA DE FANTASIA,14.6,0,0,0,0,0,0,0,0.1,0,0,0,0,0,1.8,0,0.4,0,0,0,7.8,0,3,0,1.4,0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",8205.1,311.6,261.5,94.5,153.4,10.5,206.3,16.5,493.7,11.4,467.4,19,247.1,11,358.4,16.2,635.7,9.3,924.2,71.1,1270.9,33.7,1871,11.4,1315.5,6.9
LAMINA Y ALAMBRE,468,50,32.6,0,39.7,1.7,23.6,11.7,115.5,16.7,19.6,9.8,44,0,41.6,3.1,58.8,1.1,22.3,2.3,44,2.9,13.4,0.2,13,0.5
LECHE Y OTROS PRODUCTOS LACTEOS,3155,2437,253.8,123.2,355.7,109.5,97.2,253.8,238.2,193.5,293.7,141.3,275.9,247.4,269,232.9,414,190,237.1,284.2,192.7,168.2,310.6,341.8,217,151.4
MANUFACTURAS DE CAUCHO,1365.5,738.4,89.5,103.2,84.8,73.3,96.4,78.6,58.5,108.4,191.9,50.3,60.4,71.7,126.5,4.1,65.7,56.9,84.4,54.2,110.7,41.1,232.5,58.4,164.2,38.2
MANUFACTURAS DE CERAMICA,527.9,1055.8,28,57.8,65.2,108.7,78.1,123,23.7,230.4,11.5,59,40.5,70.7,11.3,103.7,60.4,32.1,91.4,112.9,42.6,9.2,28,88.8,47.2,59.5
MANUFACTURAS DE CUERO,417.3,99.3,23.5,36.6,16.9,7.4,34,8.1,24.3,3,47.2,1.6,23.4,12.2,12.4,19.7,76.8,2,10.5,4.5,85.5,3.4,52.4,0.7,10.5,0.1
MANUFACTURAS DE MADERA,145.8,1232.4,18.1,90.6,10,102.6,15,168.8,4.8,73.9,3.6,87.4,13.3,176.5,17.2,124.5,8.9,70.6,26.9,67,11.5,106.9,6.3,73.7,10.2,89.7
MANUFACTURAS DE PAPEL Y CARTON,4510.9,8416.6,244.6,891.2,361.2,749.1,384.3,644.3,414.4,720,304.9,799.6,457.4,813.9,410.4,937.7,296.2,637.9,377.2,811.8,453.6,435.5,491.3,416,315.5,559.6
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",330,436.7,25.2,54.6,30.9,18.2,3.2,25.8,0.9,6.3,68.3,2.1,3.9,22,74.5,35.1,7.7,47.9,4.6,51.5,86.7,40.9,4,77.2,20.1,55
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,1779.7,480.3,155.4,39.1,229.6,42.7,96.8,30.1,169,42.9,119.8,46.9,65.8,34.7,155.5,41.5,167.3,35.8,89.9,27.2,283.9,43.1,198.4,52.3,48.4,44
MANUFACTURAS DE PIELES,116.7,64.6,0,0,0,0,0,0,0,31.2,27.1,0,0,0,0,33.4,27.1,0,27.1,0,35.3,0,0,0,0,0
MANUFACTURAS DIVERSAS,11841.7,3510.6,834.7,239.7,1090.3,313.4,809.5,292.1,880.6,302.5,1169.2,394.5,941.7,301.3,818.2,290.6,967.5,321,800.4,258.2,1410.8,270.5,1056.6,243.7,1062.2,283
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,81574.3,4991.3,8567.3,539.6,8317,480.9,4910,244,9723.8,496.5,6632.8,407.7,8512.5,355.3,6473,381.9,5344.8,181.9,6967.5,623.6,6955.5,613.1,4992.4,261.6,4177.7,405.2
MATERIALES PLASTICOS Y SUS MANUFACTURAS,9134.4,10404.2,586.6,774.9,702.6,666.4,676.2,973.5,477.2,1132.1,458.6,1145.1,482.1,1047.8,680.4,746.5,1081,800.1,767.3,895.3,1258.6,647.5,1108.8,560.4,855.1,1014.5
MATERIALES TEXTILES (TEJIDOS O TELAS),6108.5,572.9,696,43.2,708.2,48.1,555.1,69.9,514.4,21.9,217.5,68.4,424.6,59.8,262.1,20.1,571.6,28.7,756.4,42.1,627.2,117.7,365.6,10.5,409.9,42.5
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.",956,2767.2,67.2,163.1,58.7,90,56.6,158.9,42.3,194.6,42,257.6,56.4,310.1,42.5,177.5,52.4,278.1,86.5,266.1,106.2,364.5,206.4,232,138.8,274.7
NEUMATICOS Y TUBOS,1286.8,99.7,125.5,0,63.2,0,243.2,35.6,35,0,76.8,3.8,109.1,34.5,65.8,0,109.3,1.9,69.5,0,61.8,1.3,171.8,0,155.9,22.8
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",14.6,5.2,2.6,0.1,0.6,0,2.7,0,2.9,0.3,0.1,0,0.1,0.1,0.5,1.3,0.6,0,0.4,2.4,0.7,0.6,2.6,0.4,0.9,0
OTRAS MANUFACTURAS DE METALES COMUNES,3165.3,4610.2,161.3,477.8,1129.7,342.8,234.4,284.8,125.5,400.8,193.6,444.2,254.3,396.7,116.2,349.9,187.4,373.4,161.5,422,298.2,390.6,134.1,178.4,169.2,548.9
OTROS ACEITES ESENCIALES,83.9,0,10.8,0,10.8,0,11.6,0,0,0,0,0,0.3,0,0,0,0,0,0,0,10.7,0,39.7,0,0,0
PAPEL Y CARTON,3442.6,2008.3,329.6,326.3,182.6,230.9,257.5,266.6,176.8,180.3,220.3,196.8,298.5,236,179.1,92.8,334.2,132.4,488.1,140.1,324.9,52.8,470.6,98.1,180.4,55
PESCADO Y MOLUSCOS,26192.3,0.1,9.7,0,2892.9,0,4668.4,0,1925.5,0,5410.7,0.1,10.1,0,6549.1,0,1729.5,0,9.5,0,50.1,0,1690.5,0,1246.4,0
PIELES Y CUEROS,65.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.8,0,11,0,0,0,0,0,0,0
PINTURAS Y BARNICES,1021,2932.1,81.5,40.4,69.8,21.8,112.4,62.4,112.4,162.8,47.4,94.9,100.4,89.9,25.9,170.5,103.6,110.6,49.1,306.2,127,702.8,130.3,174.2,61.3,995.6
PREPARADOS A BASE DE CEREALES,2551.4,9106.6,13.8,531.6,15.1,513,104.2,979.1,60.6,729,157.7,640.8,211.4,780.4,5.1,1035.1,588.1,783.9,331.9,875.7,234.9,696,165.2,847.7,663.4,694.3
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",187.4,5326.6,15.7,448.2,30.2,502.5,0.6,443.4,29.6,414.7,25.6,661.6,14.3,385.5,28.6,499.6,0.1,363.5,4,385.3,25.8,539.5,10.9,326.5,2,356.4
PREPARADOS DE LEGUMBRES Y HORTALIZAS,106.5,821.1,0,35,0.1,49.5,0,118.6,33.2,75,0,70.3,0,58.7,34.8,51.9,32.7,51.4,0,97.2,0,74,5.6,30.3,0,109.1
PREPARADOS DE FRUTAS,10.8,9110.8,0,746.2,0.1,611.9,0,548,0,936.9,10.7,925.9,0,795.7,0,753.3,0,708.1,0,879,0,733,0,692.5,0,780.3
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS",9299.5,14318.6,765,1234.8,598,1299.5,760.2,1197.5,1044.1,1508.6,787.6,1395.2,821.5,1070,805.8,1426.8,709.7,987.8,894.1,1237.4,1065.9,1013.8,562.2,876.6,485.5,1070.6
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,4320.6,3894.8,303.3,190.4,325.2,269.5,345.8,345.8,319.9,278.1,392,276.9,447.4,248.4,313.2,412.8,524.9,417.2,300.2,431.2,390.6,402.5,224.2,324.9,433.9,297.2
PRODUCTOS FARMACEUTICOS,194541.6,59948.8,11967.4,5090,18923.7,5816.7,14752.9,3990.3,17686.4,4364.1,16897.5,5000.7,16565.1,4865.1,14652.3,5254.8,17115.3,5842.1,14745.8,5302.8,18846.3,4672.5,17922.8,7564.3,14466,2185.5
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,1051.3,10.9,101,0,61.1,0.4,77,0.1,81.4,0,86,0,68,5.9,93.5,0,94.4,0,113.2,0,97.9,0.2,78.8,1.9,99.1,2.2
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",1024.2,147.9,45.9,47.3,135.7,3.2,69.2,10,28,10.5,114.3,1.2,63.4,1.5,126.7,9.5,79.2,11.1,101.9,15.9,45.3,9.3,142.9,5.1,71.6,23.3
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",57.3,942.7,0,35.3,3.9,78.1,0,79.2,1.4,86.5,3.6,45.1,43.1,79,0,78.2,0,74.5,0.2,80.9,2.3,74.9,0,33.9,2.9,197.1
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",554,86.7,13.1,1.8,36.1,1,57.1,1.1,88.2,1.4,46.8,5.8,54.7,4.4,38.2,22.6,45.8,21.3,36,13.4,50.1,8.4,54,2.3,34,3.3
TABACO ELABORADO,512.9,347.2,72.3,34,65.2,24.1,38.7,46,31.4,19.2,33.2,47.5,72.1,11,13.5,44.5,21.2,26.4,44.2,29.8,69.1,33.4,44.3,26.9,7.7,4.6
TUBERIA Y SUS ACCESORIOS,2440.3,233.2,62.5,3.5,144,16.6,95.2,81.3,133.4,8.5,100,63.9,112.6,10.9,777.1,3.1,524,7.4,89.3,8.6,98.5,18,58.5,7.8,245.3,3.6
VEHICULOS Y MATERIAL DE TRANSPORTE,23618.3,1624.2,1004.5,137.2,1630.8,225.9,3363.3,206.9,2112.7,220.4,3322.8,45.3,2025.2,14.3,889.5,252.5,2330.8,34,3036.6,192.4,1573.6,221.6,580.5,12.2,1748.1,61.6
VIDRIO Y SUS MANUFACTURAS,8093.7,2390.7,989.5,409.7,968.1,186.2,828.7,369.2,1217.8,69.4,1073.7,29.5,494.4,175.7,501.8,295.6,402.6,254,817.7,153,298.6,201.8,221.9,154.1,279,92.6
INDUSTRIAS EXTRACTIVAS,40892.1,20689.6,134.7,1785.5,44.5,2339.3,33.4,2238.2,20502.5,1728.3,19692,2025.8,13,1725.7,143.1,967.9,146.9,1314.5,17.6,1120,97.2,1868.6,51.2,1618.6,16.2,1957.2
ALUMINIO,189.5,15767.3,9,1498.7,1.8,1805.1,19,1224.5,13.9,1027.5,8,1503.3,5.6,1590.7,64.1,898.7,7,1285,8.7,1082.9,37.2,1305.7,11.1,737.9,3.9,1807.5
CEMENTO,0,62.2,0,12.6,0,6.6,0,0,0,6,0,4.2,0,4.4,0,0,0,4.8,0,9.1,0,14.1,0,0,0,0.3
COBRE Y SUS MANUFACTURAS,35,0.7,4.9,0,0,0,0.7,0,0.8,0.7,13,0,0.5,0,0.5,0,1.1,0,8,0,0.4,0,0.1,0,5,0
DESPERDICIOS Y DESECHOS DE METALES (CHATARRA),194.6,0,0,0,0,0,0,0,0,0,0,0,0,0,64.6,0,56.1,0,0,0,35.4,0,38.4,0,0,0
DIESEL,0,1051.4,0,65,0,52.2,0,23.7,0,55.1,0,0,0,75.2,0,0,0,0,0,26.9,0,325.4,0,328.5,0,99.5
ESTA&O,3,0,0.1,0,0.9,0,0.3,0,0.1,0,1.1,0,0,0,0.1,0,0.2,0,0,0,0.1,0,0,0,0,0
GASES INDUSTRIALES,13.9,29,4.1,0,0,0,0,0,0,0,0,29,2.9,0,0,0,0,0,0,0,0,0,0,0,6.9,0
GASOLINA,0,3.2,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0
HIERRO Y ACERO,161.9,84.8,65.2,2.2,38.9,0,9.1,28,22.3,0,0.7,16.7,1.6,9.9,1,28,6.2,0,0,0,16.6,0,0.2,0,0.1,0
KEROSENE,0,36.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2,0,0
MARMOL,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTROS DERIVADOS DE PETROLEO,40156.4,462,1.2,3.3,1.7,75.4,4.1,249.2,20465.3,7.4,19665.2,6,2.3,0,8.8,2.8,1,16.2,0.8,0,5.1,3.7,0.9,77,0.1,21
OTROS METALES COMUNES,0,1,0,0,0,0.8,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,5.4,0,0,0,0.6,0,0,0,0,0,0,0,0,0,4,0,0.4,0,0,0,0,0,0.5,0,0,0
PLOMO,0.1,2088.5,0,184.5,0,369,0.1,553.5,0,612.5,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRODUCTOS MINERALES DIVERSOS,129.9,423.1,50.2,19.2,0.6,30.1,0,159.2,0,19.1,4,97.7,0,42.3,0,8.2,74.9,8.6,0,1.1,0,8.7,0,0.2,0.2,28.9
ZINC,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0
PRODUCTOS NO ESPECIFICADOS,0,679.9,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2,0,0,0,0,0,210.9,0,438.8,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
