,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
"PLANTAS, SEMILLAS Y FRUTAS PARA USO MEDICO Y PERFUMERIA",16.1,137.1,0,10,0,8.2,0,7.8,0,9.2,0,39.7,0,0,0,37.3,0,0,0,2.2,0.9,20,15.2,0,0,2.7
SEMILLA DE AJONJOLI,0,18.5,0,0,0,0,0,0,0,0,0,8.9,0,0,0,0,0,0,0,0,0,9.6,0,0,0,0
INDUSTRIAS MANUFACTURERAS,367258.8,99059.5,24145.3,7410.1,25775.3,7722.7,27018.5,6039.5,28404.6,6750.3,27887.4,9121.9,26969.3,8425.8,34117,8956.2,26848.2,5911.2,34493,9047,35643,8090.5,42226.1,8806.5,33731.3,12777.9
ABONOS Y FERTILIZANTES,48.2,93.2,0,4.3,0,0,0,5.8,0.1,2.1,0,4.3,18.2,71.1,0.1,5.6,7.1,0,4.1,0,18.7,0,0,0,0,0
ALIMENTOS PREPARADOS PARA ANIMALES,795.2,261.1,7,17.5,0,17.5,94,17.5,148.1,0,311.8,33.9,0,0,51.6,16.4,12.7,28.5,69,34.2,70.1,38.4,0,20.6,30.8,36.7
APARATOS ELECTROMECANICOS DE USO DOMESTICO,9506.6,263.6,292.2,9.8,605.4,1.3,556.7,78.4,1320.3,8.6,749.1,48.9,686.3,15.4,784.9,1.9,691.8,38.3,616.1,26.7,711.9,2.3,1242.8,8,1249.1,24
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO,5462.8,8,195.4,0,260.9,0.4,293.3,0,430.4,0.1,372.6,0.2,321.1,0,690.5,0.1,420.8,0,419.2,7.1,459.5,0.1,629.7,0,969.5,0
APARATOS TRANSMISORES Y RECEPTORES,16123.7,225.4,943.2,5.7,732.5,12.3,943.7,0,1241.8,2.2,1011.5,12.7,1641,8.4,1496,4.8,1165.6,59.4,1630.6,26.2,1274.6,21.4,1556.8,26.6,2486.4,45.7
ARMAS Y MUNICIONES,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0
ARTICULOS DE VESTUARIO,37791,14753.6,3043.4,841.3,3503.2,992.5,3007.5,999.6,2335.4,546,3379.4,2066.8,1251.9,394.2,2364.3,1415,1972,522.6,4554.9,830.3,3420.4,766.5,4972.7,1601.5,3985.9,3777.3
AVES DE CORRAL BENEFICIADAS,28033.9,0,1406.5,0,1495.2,0,2319.3,0,2454.2,0,2515.3,0,2412.6,0,2340,0,2505.1,0,2244.3,0,2808.2,0,2501.5,0,3031.7,0
AZUCARES Y ARTICULOS DE CONFITERIA,70.9,173.8,7.7,1.6,8.3,37.6,5.9,0,5.6,0,13.9,1.1,8.2,8.3,9.6,0,1.6,21.7,0.1,24.6,1.4,11.2,0.6,2.2,8.1,65.5
BATERIAS ELECTRICAS,381.5,2048.3,19.5,515.3,22.4,281.7,39,137.5,26.5,151.1,32.2,39.3,20.1,65.7,24.1,242.4,31.1,122.7,32.6,15.5,18,144.5,77.1,326.2,39.1,6.3
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES,1820.2,1558.8,147.3,1414.6,222.6,0.1,108.8,0,105.7,0,67.1,0,61.4,0,54,16.5,146.8,31.4,196.3,29.1,406.8,15.4,82.8,39.5,220.7,12.3
CAFE SOLUBLE Y MOLIDO,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CALZADO,13720.4,467.5,610.9,22.8,915.6,18.8,733.5,12.8,1549.8,9.1,661.2,7.4,1250.6,2.2,948.2,19.3,1429.4,18.1,875.4,20.2,1098.4,20.3,2450.7,99.3,1196.7,217.2
CAMARON Y LANGOSTA,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0
CARNE,1577.1,0,93.3,0,130.1,0,95.6,0,138.2,0,97.8,0,199.3,0,297.5,0,86.7,0,67.5,0,124,0,174.9,0,72.4,0
CERAS,134.2,183.3,2.7,0.2,3.1,0.3,17.5,0.2,6.3,0.4,0.2,17.2,3.2,17.4,18.5,33.5,3.9,19.3,2,31.6,5,16.2,51.5,16.3,20.3,30.8
CLAVOS Y TORNILLOS,164,5.7,78.2,0,2.6,0,1.5,5.6,2.6,0,4.8,0,2.6,0,6.8,0,2.3,0,0.5,0.1,0.5,0,58,0,3.7,0
DETERGENTES Y JABONES,86.2,6606.7,14.2,508,2.5,674.4,1.6,587.8,3.6,549.2,2.7,524.8,9.1,462.8,10,794.9,12.1,411.6,19.7,639.1,6.5,469.5,2.6,334.9,1.4,649.9
"DISCOS, MATRICES Y CINTAS (DE GRABACION)",2118,433.3,196.5,56.1,185.6,39.6,170.9,34.5,45.1,65.4,165.5,21.3,161.3,30.6,159.8,39.2,175.7,40.6,239.4,47,154.8,33.3,314.6,25.6,148.8,0
GRASAS Y ACEITES COMESTIBLES,168.2,2556,0,231.3,2.8,93.4,0,150,0.7,87.9,3.4,155.6,6.6,47.3,21.9,395,0,109.7,14.8,45.8,25.9,336,26.2,126.9,65.7,777.2
HARINAS DE CEREALES,0.7,10.1,0,0,0.5,0,0,0,0,0,0,0,0.2,0,0,10.1,0,0,0,0,0,0,0,0,0,0
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,1481.1,253.8,119.6,0.5,127.9,0.4,203.5,34,110.9,1.2,114.2,40,88,6.6,126,51.9,69.2,4.6,111.2,51.5,109.2,26.1,129.9,3.2,171.5,33.8
HILOS E HILAZAS,162.4,31.4,0.9,0.8,0.6,11.3,12.1,3.5,59.5,1.2,33.5,3.5,0.8,1.1,1.9,0,3.4,5.4,3.8,3.6,0.4,0,8.6,0,36.9,1
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES",11914.1,1940.5,133.7,254.3,89.3,26.5,934.5,186.4,705.8,222,887.9,356.3,1194.5,277.8,837.2,197.5,1485.9,120.5,1331.1,82.2,1445.3,56.8,2246.4,104.5,622.5,55.7
INSTRUMENTAL MEDICO Y OTROS,6678.6,193.5,469.5,4.5,568.7,72.3,435.5,0.1,423.3,8.4,448.9,19.4,488.7,14.4,760.2,28.1,534.3,8.6,504.1,6.9,623.1,10.8,834.6,3.5,587.7,16.5
JOYERIA DE FANTASIA,17.8,0,0,0,15.1,0,0,0,0,0,0.5,0,0.1,0,1.8,0,0.1,0,0,0,0.1,0,0,0,0,0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",4587.1,107.5,282.2,2.2,196.9,3.2,330.7,0.9,120.6,1.2,266.5,2.2,142.5,3.1,228,25.8,456.6,32.7,652.9,6.8,666.4,21.1,945.1,1.1,298.9,7.2
LAMINA Y ALAMBRE,136,9.5,6.6,0.2,11.8,0,19.9,3.8,18.6,0.1,7.3,0,9.8,0,16,1.1,2.3,1.3,21.7,1,13,0.1,5.2,0.7,3.7,1.2
LECHE Y OTROS PRODUCTOS LACTEOS,1287,1118.1,153.1,137.7,107.9,52.4,40.7,70.8,38.5,146.6,146,58.1,82.2,124.7,60.1,95.4,80.2,73.9,107.2,111.5,61,61.7,276.2,72.6,133.8,112.8
MANUFACTURAS DE CAUCHO,155.5,192.6,5.1,18,5.4,22.3,3.2,29.6,17.6,0,5.3,43.9,0.2,15.8,12.8,6.4,6,4.3,22.2,9.4,53.2,19.8,16,1.1,8.4,21.8
MANUFACTURAS DE CERAMICA,851.5,31.4,59.7,0.2,95.4,5.1,96.1,0,57.4,0.6,26.5,2.7,47.4,5.3,110.9,5.2,27.8,0.8,47.2,7.8,54,1.7,174.9,1.3,54.3,0.7
MANUFACTURAS DE CUERO,257.5,6.2,2.2,0.6,15.4,0.2,24.5,0.5,19.1,0,6.4,0.1,9.7,0,21.2,0,16.6,0,22.5,4.3,16.1,0.1,81.3,0.2,22.4,0.2
MANUFACTURAS DE MADERA,291.7,9.8,6.3,0.1,21.4,0.5,36.6,0.1,28.5,1,15,0,20.2,1.9,31,2.1,23.1,3,7.7,1,11.7,0.1,84.9,0,5.3,0
MANUFACTURAS DE PAPEL Y CARTON,6237.8,1418.7,188.4,75.4,163.9,171,147.6,69,137.6,162.3,106.2,86.9,204.7,243,194.8,93.9,136.5,91,432.4,96,331,133.1,3853.4,88.2,341.2,109
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",99.1,48.8,0.3,0,22,0,8,11,15.7,0,0,0.4,16.7,7.2,0.2,9.9,11.1,0,5.7,0,6,13.8,13.3,5.4,0.1,1.1
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,391.3,125.7,16.7,4.3,17.9,6.7,41.2,2,12.6,6.2,11.7,8.2,66.4,9.7,27.2,7,15.8,22.6,34.2,18.4,83.1,15.3,43.6,12.7,20.9,12.5
MANUFACTURAS DE PIELES,9.5,213.5,9.5,0,0,0,0,0,0,0,0,39.7,0,0,0,0,0,92.4,0,0,0,81.4,0,0,0,0
MANUFACTURAS DIVERSAS,7425,1194.4,755.7,65.8,451.6,74.7,498.1,53.7,573.5,43.3,345.2,134.7,450.3,109.6,500.8,112.6,447,47,561.8,71.8,702.1,56.5,937.7,45.5,1201,379.2
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,35757.3,3374.8,1454.2,149,1779.2,136.3,2064,330.5,2728.1,302.2,3243.1,317.1,3617.8,423.4,4081.8,72.6,2630.8,296.2,2988.8,331.2,3734.1,770.1,3783.2,70.9,3652.1,175.3
MATERIALES PLASTICOS Y SUS MANUFACTURAS,18249.8,648.5,1945.8,92.1,1223.1,19.4,1274.3,57.2,2359.3,50.5,1454.6,44.7,908.7,68.4,1962,36,807.7,63.6,1848.9,51.5,1419.1,44,1295,63.6,1751.1,57.2
MATERIALES TEXTILES (TEJIDOS O TELAS),23271.2,697.1,1444.9,35.2,2786.3,29.1,1724.2,157.2,1190.8,303.7,1793.9,33.1,1978.6,9.4,2064.2,6.8,1582.9,19.5,2690.5,38.9,2161.7,8.2,2452.9,27.3,1400.3,28.9
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.",1300.6,116,112.8,16.7,71.1,13.4,137.2,8.2,155.4,11.8,180.8,13.6,58.4,2,110.4,4.4,53.2,1.3,141.8,17.7,72.9,22.8,102.6,2.4,104.1,1.5
NEUMATICOS Y TUBOS,439.2,0.6,0,0,0,0.6,103.6,0,40.7,0,0,0,2.2,0,43,0,0,0,41.4,0,87.1,0,0,0,121.1,0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",15.6,2.2,3.3,0.1,3.4,0.4,0.5,0,1.8,0.1,0.6,0,2.1,0,0.3,1,0.3,0.2,1,0.2,0.7,0,0.7,0.1,0.9,0
OTRAS MANUFACTURAS DE METALES COMUNES,2543.6,106.4,327.6,1.4,420.9,4.7,275.1,46.1,182.4,4.7,232,5.2,182.8,1.5,140.2,6.7,76.6,3.7,156.3,7,194.9,11.2,204.5,5.1,150.2,9.2
OTROS ACEITES ESENCIALES,0,482.3,0,3.7,0,29.3,0,11.3,0,0,0,58.5,0,73.1,0,30.7,0,33.9,0,54.7,0,33,0,95.8,0,58.2
PAPEL Y CARTON,5671.4,500.3,585.8,55.2,240.4,45.9,446.6,102,421.8,52.6,255.3,47,269,1,720.7,33.4,310.5,23.3,615.6,35.9,375.3,35,701.2,34.5,729.2,34.5
PESCADO Y MOLUSCOS,1977.6,0,80,0,76.8,0,69.6,0,70.7,0,79.7,0,67.9,0,69.2,0,66.5,0,68.1,0,1178.5,0,60.8,0,89.9,0
PINTURAS Y BARNICES,4303.6,936.2,153.2,81.4,266.8,50.9,294.2,24.5,359.8,13.9,138.1,70.5,579.5,22.1,409.5,63.8,421.6,48,345.5,116.4,483.1,114.9,432.6,197.4,419.7,132.6
PREPARADOS A BASE DE CEREALES,793.2,7136.8,55.3,498.9,27.9,464.4,40.3,403,35.2,712.4,30.1,569.9,58.5,673.5,41.3,525.9,84.7,556,68.8,936.3,185.8,533,83.7,639.5,81.7,623.9
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",2986.2,2131.4,196.8,221.1,185.8,144.7,267.6,136.4,273.8,229.1,402.9,159.9,368.7,292.7,306.2,205.5,174.8,98.2,133.5,193.6,368.8,188,112.6,142.5,194.7,119.5
PREPARADOS DE LEGUMBRES Y HORTALIZAS,464.9,131.5,37,2,76.5,13.9,53.1,9.7,52.1,27.2,30.6,6.7,28.9,12.7,29.2,12.7,30.1,21.3,19,5.5,41.3,0.4,24.9,11.4,42.2,7.9
PREPARADOS DE FRUTAS,168.9,762.4,0,58.2,15.4,53.1,25.3,19.3,16.8,71.3,12.1,57,15.2,45.1,18,141,28.3,58.8,3.3,64.8,11.1,69.4,4.1,50.9,19.4,73.5
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS",4573.3,9008.5,182.9,586.1,399.3,587.6,221.1,688,331.8,740.2,233,867.9,483.6,1049.2,271.6,1094.1,528.3,406.1,258.6,1080.7,349.6,566.3,728.6,808.8,584.9,533.5
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,9806.3,1415.9,1143.1,41.1,528,57.6,468.4,68,907.6,80.2,968.7,203.9,654.2,251.8,1949.5,105.3,245,55.6,409.5,177.7,1133.9,113.8,582.9,137.3,815.6,123.7
PRODUCTOS FARMACEUTICOS,81315.7,29916.5,6246,845,6718.5,2922.1,7354,1309.6,5852.1,1832.6,6108.3,2482.9,5958.2,3371.7,8561.2,2675.7,7133.2,1873.7,8478.6,2857.8,7566.4,2742.3,6052.6,3030.3,5286.8,3972.8
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,432.2,0.4,30,0.1,59.5,0,17.4,0,22.1,0,33.8,0,30.2,0,51,0,27.5,0,39.4,0,37.6,0,18.2,0.3,65.6,0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",3112.9,2342.3,195.6,383.8,195.3,17.6,247.7,85.5,137.2,136.4,230.4,182.9,165.7,18.4,199.8,135.8,291.3,191.5,374.5,582.3,312,151.6,466.3,229.9,297.2,226.7
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",2974.8,2.1,244.5,0,251.7,0,300.9,0,242.2,1.3,280,0,309.7,0.7,245.8,0,90.1,0,333.5,0,136.6,0.1,237.6,0,302.2,0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",400.1,10.6,10.8,0,41,1.4,28.6,0,51.6,0.5,92.2,0.1,36.3,0.9,61.8,0.1,16.3,0.8,16.3,1.9,22.4,0,12.3,0.4,10.5,4.6
TABACO ELABORADO,426.2,1817.1,5.3,68.4,29.6,396.6,20.5,69.6,34.4,147.1,11.5,210.1,25.6,122,7.5,145.6,28.7,114.9,31.2,143.3,16.4,114,184.7,144.8,30.7,140.7
TUBERIA Y SUS ACCESORIOS,151.9,663.9,19.4,64.6,5.5,112.5,12.1,14,8.8,14.8,21,57.3,14,41.2,9.8,16.4,1.8,67.7,18,0.8,22.7,119.4,0.4,114.6,18.4,40.5
VEHICULOS Y MATERIAL DE TRANSPORTE,2404.5,78.8,100.9,0.2,181.1,4.7,241,0,267.2,0,194.9,1.3,133.2,0,204.9,0.5,160.2,42.9,168.6,0.3,272.8,3.6,388.2,25.2,91.4,0
VIDRIO Y SUS MANUFACTURAS,3611.3,233.2,302.4,12.9,187.7,0.2,110,4,507.4,1.4,50.1,2.6,144.4,1.7,350.1,10.8,77.5,2.4,390,98.2,557.8,75.7,501.8,5.9,432,17.5
INDUSTRIAS EXTRACTIVAS,5457.5,299.9,343.4,5.1,1280.9,26.4,118.2,50.4,644.1,46.5,453.8,9.1,45.4,7.9,587.8,1.5,71.3,32.3,346.8,3.2,1093.8,12.1,328.2,83.9,144,21.6
ALUMINIO,701,22,76.8,2.8,68.7,1.9,53.1,1.2,20.5,1.9,32.5,1,5.5,2.4,102.4,1.5,25.1,1.9,134.9,0.9,64.1,1.3,90.4,4.1,26.8,1.1
CEMENTO,0,10.5,0,2.3,0,0,0,0,0,3.8,0,0,0,3,0,0,0,0,0,1.4,0,0,0,0,0,0
COBRE Y SUS MANUFACTURAS,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0
DESPERDICIOS Y DESECHOS DE METALES (CHATARRA),3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0
ESTA&O,2.8,0,1.1,0,0,0,0,0,0.6,0,0.3,0,0.6,0,0,0,0,0,0,0,0.3,0,0,0,0,0
GASES INDUSTRIALES,2800.7,0,217.5,0,348.6,0,0,0,553.6,0,305.9,0,0,0,426.1,0,0,0,147.2,0,619.9,0,182.1,0,0,0
HIERRO Y ACERO,700.3,3,37.1,0,33.9,0,36.5,0,54.2,0,55.6,0,37.7,1.1,18.3,0,36.4,0,34.4,0.2,266.3,0.9,54.4,0,35.5,0.7
NIQUEL,0.3,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
OTROS DERIVADOS DE PETROLEO,1223.5,234.1,10.8,0,829.3,24,28.5,49.2,0,40.7,58.2,5.8,1.4,0,40.9,0,9.7,24.8,24.1,0,142.9,9.9,0,79.7,77.9,0
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,2.2,0.5,0,0,0.4,0.5,0.2,0,0.9,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.5,0,0,0
PLOMO,1.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0
PRODUCTOS MINERALES DIVERSOS,21.3,27.9,0,0,0,0,0,0,14.3,0.1,0.2,0.7,0,1.3,0.1,0,0,5.6,6.1,0.3,0.3,0,0,0.1,0.3,19.8
ZINC,0.1,1.6,0,0,0,0,0,0,0,0,0.1,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
