,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
GASES INDUSTRIALES,0,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,23.2,0,0,0,0,0,0,0,0,0,0
GASOLINA,22126.9,0,0,0,0,0,18691.7,0,0,0,0,0,0,0,1794.2,0,0,0,0,0,1641,0,0,0,0,0
HIERRO Y ACERO,2759.5,55.3,1.4,10.8,31.8,5.3,0,0,0,0,0.4,0,6.4,0,2696.3,0,15.4,0,3.5,4.6,0.6,30.4,0,4,3.7,0.1
KEROSENE,7249.2,1.7,0,0,0,0,0,0,0,0,0,0,1833.6,0,0,1.7,5415.6,0,0,0,0,0,0,0,0,0
MARMOL,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTROS DERIVADOS DE PETROLEO,8455.4,1960.6,5.2,0,8094.2,2.8,35.4,27.2,18.6,20.5,0.9,1.9,0.8,9.5,47.6,0,0.7,642.2,92.6,193,65,306.1,35.4,324.5,58.9,432.9
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,11,2,0.8,0.1,0,0,0.5,0,1.3,0.2,1.4,0,0,0.2,0,0.1,0,0,0.5,0,0,0.9,6.5,0.6,0.1,0
PRODUCTOS MINERALES DIVERSOS,111.2,254.2,2.6,19.7,0,20.2,11.6,13.4,1.3,11.5,0.3,64.7,34.3,11.4,3.5,14.1,23.2,28.2,22.6,23.9,11.7,24.3,0,0.2,0,22.8
INDUSTRIAS MANUFACTURERAS,362891.8,147213.3,29923.7,8946.6,23930.6,11226.1,28124,10056.8,29674.4,12866.7,29206.4,11727,29080.2,14172,36068,14116.8,25813.8,11074.8,30953.7,11941.1,32687.8,14406,34200,13555,33229.1,13124.5
ABONOS Y FERTILIZANTES,277.1,448.8,0,38.3,6.2,30.6,24.9,27.2,46.6,74.2,0,20.4,71.6,40.6,5.1,14.3,26,68,45,36.8,0.1,30.6,51.5,34.9,0,32.9
ALIMENTOS PREPARADOS PARA ANIMALES,714.1,951.2,45.7,78.4,3.4,53,0,40.6,111,70.3,30.9,60.7,31.7,144.1,28.9,53.3,169.6,107.9,98.9,70.3,0,24.3,168.3,126.9,25.7,121.4
APARATOS ELECTROMECANICOS DE USO DOMESTICO,4359.2,703.9,324.8,3.8,371.9,71.9,385.2,71.8,716.4,46.9,314.3,118.6,315.4,92.3,236.7,104.8,276.7,8,345.8,34.6,288.3,114.7,423.4,4.8,360.3,31.8
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO,10207,2486.9,2174.5,548.6,351.6,3.6,449.2,0.7,1132.1,5,951,8.9,632.4,8.6,633.2,7.5,657.7,3,784.4,410.8,779.9,1.9,1095.2,746.7,565.7,741.6
APARATOS TRANSMISORES Y RECEPTORES,13531.6,63.6,897.1,0.6,326.1,0.3,857.3,0,680.8,2.7,1332.1,4.7,1077.7,0.4,1417.2,26.9,1134.5,2.5,1569.7,1.2,1587.4,3.4,2284.7,1.3,367,19.6
ARMAS Y MUNICIONES,1.3,0,0,0,0,0,0.4,0,0.1,0,0.2,0,0.5,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0
ARTICULOS DE VESTUARIO,30630.1,1414.1,2906.9,90,3141,69.8,2409.4,61,1807.8,114.3,2565.5,84.4,2126.8,104,2184,93.4,1813.2,116.6,2483.9,163.5,3393.5,192.9,3111.7,98.9,2686.4,225.3
AVES DE CORRAL BENEFICIADAS,3505.2,15.7,441.4,0,258.1,0,278,0,211,0,200.4,0,244,15.7,140.5,0,275,0,186.5,0,411.4,0,443,0,416,0
AZUCAR,0,183.4,0,0,0,0,0,0,0,0,0,91.7,0,0,0,0,0,0,0,91.7,0,0,0,0,0,0
AZUCARES Y ARTICULOS DE CONFITERIA,133.5,908.9,0.7,57,0,40.8,7.8,104.5,23.3,116.6,0.2,40.2,0,69,0,17.8,0.1,21.5,25.3,154.3,44.1,75.8,22.6,154.7,9.2,56.6
BATERIAS ELECTRICAS,350.1,2681.2,75.9,268.9,28.7,389,19.8,167.5,8.3,183.3,15.2,109.3,17.7,126.1,28.4,277.4,16.2,94.2,15.3,305.7,45.1,92.5,16.8,478.1,62.8,189.4
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES,1371.3,2218.9,172.5,139.9,134.8,86.2,78.2,276.5,173.9,249.6,51.1,174.1,23.3,100.5,106.8,160,117.2,248.5,169.1,44.9,180.7,195,102.5,231.8,61.4,311.9
CAFE SOLUBLE Y MOLIDO,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0
CALZADO,29033.2,865.4,2296.1,29.6,2283,22.2,1997.7,62.2,2070.6,20,1716.1,129.2,1905.8,132.3,2437.7,89.3,2055.7,109.6,2491.8,117.8,2931.9,62.5,2954,62.7,3892.9,28
CAMARON Y LANGOSTA,129.3,0,0,0,0,0,0,0,104,0,25.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARNE,697.4,0,104.9,0,0,0,0,0,0,0,0,0,54.9,0,167.3,0,0,0,128.9,0,172.5,0,0,0,69,0
CERAS,144.1,4595.8,12.9,182,6.2,375.9,15.3,281,22.8,405.4,21.9,142.5,2.3,501.2,10.3,412.7,7.5,393.9,25.2,461,7.1,558.2,4,448,8.6,434.1
CLAVOS Y TORNILLOS,191.7,10.5,7.5,0,22.3,0,18.8,0.2,5.3,4.9,36.3,0,17.9,2,32.7,0.6,12.3,0,7.6,0,14,0,13.8,0,3.2,2.8
DETERGENTES Y JABONES,253.3,13398.7,6.4,967.6,6.3,1339.6,5.8,826.8,3.4,1300.3,22.7,1123.8,30,1115.3,7.9,954.7,66.6,975.6,29.4,1222.7,34.5,1334.7,12,1198.1,28.2,1039.3
"DISCOS, MATRICES Y CINTAS (DE GRABACION)",42.2,2.5,18.5,0.1,10.4,0.6,0.9,0.1,0.6,0,0.2,1.3,4.7,0.1,0.8,0,1,0.2,1.1,0,1.1,0,0.4,0,2.5,0
GRASAS Y ACEITES COMESTIBLES,1033,9731.9,59.7,675.4,79.1,729,75.2,925.8,58.5,1056.4,64.4,1061.5,93.6,1816.9,73.6,1856.9,128.2,262.8,159.5,187.9,116.2,161.8,39.9,413,85.1,584.4
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,1710.5,798.2,190.4,46.3,108.8,126,236.9,95.9,186.8,3.9,137,61.5,134.2,83.2,144.7,14.6,61.7,65.2,97.8,100.5,135.5,57.7,151.2,60.7,125.4,82.7
HILOS E HILAZAS,404.8,342.8,47,24.5,10.8,18.3,15.8,30.2,13.4,8.3,17.7,9.6,36.1,67.3,24.1,11.8,32.6,17,57.9,86.3,73.7,41.3,53.1,4,22.6,24.2
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES",886.4,2421.2,66.3,30.2,40.1,0,151.5,287.1,112.5,289.3,78.3,404.7,167.8,72.2,37.8,258.8,3.4,168.6,116.3,229.6,61.9,217.7,47.3,364.1,3.2,98.9
INSTRUMENTAL MEDICO Y OTROS,7813.5,620.5,781,38.1,674.9,29.4,752.5,23.6,679,21.4,846.7,41.9,488.8,16.6,732,41.8,670,12.9,506.6,26.6,616,37.5,492.3,16.9,573.8,313.9
JOYERIA DE FANTASIA,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.1,0,0.2,0,0,0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",5050.9,190.5,211.4,42.3,198,3.2,180.4,48.8,200.6,4.4,75.8,0.1,174.9,4.2,509.8,15.9,486.8,54.7,1016.5,1.5,459.2,4.8,1209.2,8.8,328.4,1.6
LAMINA Y ALAMBRE,259.3,42.5,11,0,14.5,2.2,17.7,0,18.1,0,21.3,0.2,25.4,0,18.6,0.1,39.4,37.2,23.1,0,18.6,1.4,27.7,0.4,23.9,1
LECHE Y OTROS PRODUCTOS LACTEOS,11000.4,1071.2,468.5,52,1150.7,76.7,1189.5,44.1,1130.6,63,863,134.7,1363.7,118.8,200,104.4,349.3,61.8,991.9,44.5,997.2,237.3,1320.7,126.6,975.2,7.1
MADERA EN TROZA,0,47.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2,0,0,0,0,0,0
MANUFACTURAS DE CAUCHO,847.9,354.4,79.9,4,55.5,60,130.9,3.9,55.9,58.4,106.9,44.7,94.3,48.6,29.9,43.3,93.5,3.2,43,26.2,52.4,17.9,42.5,12.8,63.1,31.5
MANUFACTURAS DE CERAMICA,649.5,375.8,37.4,7.6,47.1,8.7,66.2,6,112.9,9.1,29.4,2.8,50.1,38.5,15,35.8,25.7,12.5,44.9,95.7,154.2,19,43.1,88.8,23.8,51.2
MANUFACTURAS DE CUERO,303.9,20.9,14.5,1.7,26.5,0.4,11.1,0.4,34.2,1.8,13.7,6.9,29,1.4,18.6,0.6,18.5,0.6,16.5,1.4,28.3,2.6,43.6,1,49.3,2.3
MANUFACTURAS DE MADERA,214,120.8,6.4,14.8,22.4,0.3,3.5,0,18.8,0.5,16.8,0.1,11.7,4.1,6.2,1.1,3.9,16.3,80.3,1.5,31.2,0.1,5.2,1.8,7.8,80.3
MANUFACTURAS DE PAPEL Y CARTON,4868.4,2895.6,442.5,171.2,377.3,208.9,475.2,244.5,531.3,194,295.6,213.2,552.7,229.4,420.5,205,364.4,174.7,413.7,300.4,386.7,296.8,259.7,391.7,348.8,265.9
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",142.3,44.2,6.7,1.7,6,0.1,11.1,0.1,11.6,0,20,0,53.7,2.2,7.7,23.4,1.8,16.1,7.7,0.2,1.6,0,5.2,0.5,9.4,0
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,752.5,171.1,54.8,4.1,131.9,4,53.9,4,51.8,12.4,24.9,19.5,101.3,8.9,52.9,15.1,38.3,14.9,39.1,20.6,50.6,27.7,63,22.3,90.1,17.5
MANUFACTURAS DE PIELES,59.5,214.3,6.6,0,0,0,0,0,0,0,0,81.4,25.1,0,0,0,27.9,0,0,89.6,0,0,0,0,0,43.3
MANUFACTURAS DIVERSAS,8714.3,2387.1,804.1,90.6,681.8,337.7,655.4,211.9,637.9,246.8,623,233.5,636.8,131.5,755.6,203.2,707.1,98.8,725.6,256.4,913,215.2,884.1,192,690,169.5
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,54853.7,5020.6,5093,164.1,2804.8,624.6,3302.3,191.3,4864.4,273.8,3612.2,110,5341.7,338,6378.2,807.2,2865.9,235.2,4975.9,107.2,3714.2,455.7,6558,529.9,5343,1183.6
MATERIALES PLASTICOS Y SUS MANUFACTURAS,7973.2,2547.4,564,72.9,769.8,292,1034.6,126.3,575.9,331.4,570.8,98,499.7,277,436.1,221.8,441.1,249.5,491.7,166.2,726.4,291.6,690.5,160.8,1172.7,259.9
MATERIALES TEXTILES (TEJIDOS O TELAS),8698.8,508.8,668.3,17.8,947.7,38,729.4,31.9,948.3,22,569.9,44.4,770.2,75.3,797.8,33.6,508.1,46.4,782.8,23.9,786.8,106.5,524.9,61.6,664.6,7.3
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.",1989.6,455.1,166.2,41.4,150.1,2.2,304.2,61.5,118,17.1,127.8,4.6,126.8,46.2,115.8,25.9,89.2,47.1,218.7,59.4,333.4,20.1,101.3,33.7,138.1,95.9
NEUMATICOS Y TUBOS,168.8,1555.1,15.5,159.8,6.3,165.4,23.3,46.2,23.7,267.3,4.8,206.1,20.3,84.3,15.6,43.9,26.8,261.1,0.8,111.6,0.5,0,20.3,118.1,11,91.4
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",31,3.5,8.7,0.2,0.4,0,0.7,0,2.4,0.3,0.7,0.1,0.8,0.2,0.1,1.2,1,0.4,0.2,0.2,3.2,0.2,12.9,0.4,0,0.5
OTRAS MANUFACTURAS DE METALES COMUNES,3125.2,3095.8,331.8,5.5,115.2,7.3,171.6,100.4,153.2,46.7,497.2,30.9,134.6,66.9,141.4,173.7,642,294.1,213.9,84.1,294,1862,277.2,104.9,153.3,319.2
OTROS ACEITES ESENCIALES,43,615.6,27.4,102.2,0,170.4,0,23.7,0,17.6,1.9,25.4,8.6,62.5,0,14.7,0,50.1,0.6,0.8,3.4,54.5,1,19.6,0,74
PAPEL Y CARTON,4331.3,490.4,231.6,27.2,648.2,149.3,294.7,31.1,326,32,314.4,51.3,370.3,48,24.9,1.9,1318.5,52.3,350.8,55.1,156.9,2.9,17.9,1.2,277.2,38.1
PESCADO Y MOLUSCOS,2226.8,7.5,50.3,0,41.2,0,1383.2,0,29.1,0,395.8,0,35.4,0,39.7,7.5,53.8,0,40.1,0,55.7,0,53.3,0,49.1,0
PIELES Y CUEROS,121.7,0.5,60.1,0,0,0,45.2,0,16.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
PINTURAS Y BARNICES,3570.1,2388.4,422.2,86.7,441.2,127.7,211.4,87.1,432.3,137.1,223.8,106.2,350,129.9,252,79.8,233.9,127,433.5,348.2,225.2,401.3,174,576.6,170.6,180.9
PREPARADOS A BASE DE CEREALES,905.8,11081.2,176.6,657.5,36,798.3,41.5,894.6,103.8,973.3,29.5,934.8,116.6,1079,128.6,798.6,0.7,1000.5,73.9,982.3,76,1126.8,46.5,891.6,76,944
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",221.1,3757.3,26.9,382.6,0,478.7,31.8,278.4,20.7,304.2,25.8,264.7,0,401.6,27.2,287.9,23.8,272.8,0.4,306.6,21.2,307.5,22.9,243.8,20.3,228.5
PREPARADOS DE LEGUMBRES Y HORTALIZAS,62.9,192.6,0,3.3,0,6.2,18.2,10.2,0.2,12.1,7,4.8,5,1.1,4.4,1.2,0,19.3,18.1,42.3,0,34.2,0,44.5,10.1,13.3
PREPARADOS DE FRUTAS,24.5,4726.8,0,301.6,0,274.9,1.3,400.3,14.4,443.8,0,275.8,0,426.9,0,447.6,0,439.3,0,374.6,5.9,527.4,2.8,403.6,0,411
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS",6433.3,10751.6,438,703.1,497.8,826.3,455.7,924.5,524.1,1275.5,920.3,806.5,182,808,683.3,920.1,356.5,655,555.3,906,799.2,984.3,652.4,1051.4,368.7,891
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,4696.4,2386.8,728.9,173.4,357.8,173.3,403.5,165.2,386.3,217.2,430,285.3,218.2,205.3,475.2,306.5,288.5,281,484.8,177.9,251.3,134.6,283.8,138.3,388.3,128.8
PRODUCTOS FARMACEUTICOS,102559.3,37957.8,7099.2,1881.4,5284.3,2570.7,6711.2,2373.8,8993.5,2985.5,8559.8,3915.5,8760.3,4340.1,13462.5,4260.1,8150.8,3213.5,8141.9,2821.5,8909.2,3519.4,7696.7,3240,10790,2836.5
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,385,6.1,1.8,1,19.2,0,30.7,0.3,21.8,0.7,26.6,0,59.3,0.8,41.2,0,40.6,1.4,37.8,0.4,25.8,0.5,51.4,0,28.8,1
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",2895.2,195.3,360.6,10.8,449.9,16.6,308,18.2,211.6,8.7,142,7.7,122.4,7.9,188,11.2,170.3,53.8,201,11.3,318.7,28.3,202.8,12.1,219.8,8.6
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",14.5,45.7,0,3.7,0,5.4,0,7.4,0,3.2,0,21.5,0,0,0,0,0,0,0,0,14.5,0,0,0,0,4.6
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",387,48.3,21.8,0.3,34.8,7.8,70.9,0.4,45.6,12.1,12,2.3,43.2,4.7,17.9,3.5,13.7,3.3,21.8,1.3,26.7,0.9,62.2,2.4,16.5,9.4
TABACO ELABORADO,452.3,2070.4,44.7,193.8,14.5,165.7,17.8,231.4,65.5,153.5,13.6,57.4,0.2,178.9,64.1,154.5,58,169.3,43.7,175.5,34.1,224.2,31.3,254.9,64.8,111.3
TUBERIA Y SUS ACCESORIOS,1601.2,694.1,183.9,9.4,67.8,55.4,102.9,2.5,117.8,68.9,194.4,0.8,224.7,127.6,50.8,94.6,160.1,18.2,117,91.5,55.1,70.6,188.6,86.1,138.2,68.2
VEHICULOS Y MATERIAL DE TRANSPORTE,12917.4,908.5,300.3,189.8,560.7,45.6,1723.1,6.8,542.9,56.5,1851.4,29.6,986.2,75.7,2139.1,214.3,629.7,31.5,607.9,156.2,1646.2,7,1018.8,92.9,911.1,2.6
VIDRIO Y SUS MANUFACTURAS,1919.5,2893.8,128.3,147.9,107.5,135.7,131.8,196.8,164.5,643.2,156.9,17.3,108,289.4,99.6,152.6,59.1,386,392.9,305.8,216.1,219.8,116.8,194.3,238,205
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
