,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
"CEREALES DIVERSOS (CENTENO, CEBADA, AVENA, SORGO, ETC)",618.2,0,20.2,0,69.6,0,39.5,0,46.9,0,57.1,0,72.3,0,27.7,0,74.6,0,38.9,0,49.9,0,14.5,0,107.2,0
ESPECIAS,7.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,7.4,0,0,0,0,0,0,0,0,0
FLORES Y FOLLAJES,25.5,97.1,0,3.2,0,9,0,2.5,0,8.5,0,11.2,0,21.5,0,5.5,0,5.8,0,21,0,4.5,25.5,1.8,0,2.5
FRIJOL,14.9,2,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,14.9,0.1,0,0,0,0
"FRUTAS FRESCAS, SECAS O CONGELADAS",58,26.2,0,0.2,0,0.2,0,0.3,0,0.6,0,0,0,0.3,0,0.8,0,0.5,0,0,0,23.2,41.6,0.1,16.4,0
HUEVOS DE AVES,0.7,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEGUMBRES Y HORTALIZAS,1069.1,1713.3,230.8,173.5,36.5,81,77.7,128,72.1,199.7,128.1,203.4,174.3,147.7,99.4,150.8,85.4,114.9,62.4,150.2,44.8,138.9,47.3,87.6,10.3,137.6
MAIZ,21.7,0,0.4,0,1.8,0,0,0,0,0,0,0,17.1,0,0,0,0,0,1.2,0,1.2,0,0,0,0,0
MANZANA,269.9,0,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0
OTROS PRODUCTOS DEL REINO ANIMAL Y VEGETAL,77.9,0.8,33.8,0,0,0,0,0,20.8,0.8,0,0,6,0,0,0,0,0,0,0,2.3,0,15,0,0,0
PAPA,4348.3,0,338.2,0,265.9,0,426.4,0,587.5,0,333.1,0,255.8,0,336,0,351,0,352.7,0,309.4,0,307.2,0,485,0
PIMIENTA,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0
"PLANTAS, SEMILLAS Y FRUTAS PARA USO MEDICO Y PERFUMERIA",4.2,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SEMILLA DE AJONJOLI,0,1559.4,0,40.5,0,186.3,0,129.2,0,109.4,0,173.9,0,220.7,0,215,0,88.2,0,88.8,0,96,0,172.8,0,38.4
TRIGO,1426.6,0,0,0,0,0,0,0,865.3,0,0,0,0,0,0,0,0,0,0,0,561.3,0,0,0,0,0
INDUSTRIAS MANUFACTURERAS,47625.4,21896.1,4419.2,751.3,5376.4,881.4,3632,4253.1,4266.6,368.4,2907.4,616.2,1539,3685.4,9323,4970.7,3618.2,3898.3,2418.1,505.3,4324.2,918.1,4139.6,350.3,1661.8,697.7
ABONOS Y FERTILIZANTES,245.5,354.3,0,0,9.1,0,6.6,0,0,0,0,0,6.8,0,0,0,6.4,0,0.1,0,184.8,0,14.3,0,17.5,354.3
ALIMENTOS PREPARADOS PARA ANIMALES,75.1,0,18.2,0,0,0,0,0,1.7,0,17.8,0,0,0,13.7,0,0,0,0,0,11.4,0,0,0,12.3,0
APARATOS ELECTROMECANICOS DE USO DOMESTICO,75.4,0.1,0.7,0,2.2,0,0.9,0,2.4,0,3.5,0,18.4,0.1,14,0,27.6,0,0.6,0.1,1.7,0,0.5,0,2.9,0
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO,11.2,0.1,0,0,2.9,0,0,0,0,0,0.3,0,0,0,0,0,7,0,0,0,0.2,0,0.7,0,0.1,0
APARATOS TRANSMISORES Y RECEPTORES,4948.5,0,1.2,0,44.4,0,167.1,0,22.8,0,131.4,0,35.4,0,4098.9,0,4.3,0,2.3,0,126.9,0,295.4,0,18.4,0
ARTICULOS DE VESTUARIO,375.3,6087.4,1,578.9,17,860.8,6,836,2,288.3,100.3,454.4,35.4,358.9,34.2,460.5,92.5,643.5,2.3,459,83.7,594.9,0.5,264.5,0.6,287.8
AVES DE CORRAL BENEFICIADAS,152.2,0,55.6,0,12.6,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,0,0,0,0,0
AZUCAR,64.4,14205.5,40.7,30.9,4,0,9.4,3332.9,0,0,0,0,0,3239.8,10.4,4396.2,0,3205.7,0,0,0,0,0,0,0,0
AZUCARES Y ARTICULOS DE CONFITERIA,22.4,0.9,0,0,0.1,0,0.1,0,0,0,0.2,0,0.2,0.8,0,0,1.3,0,0,0,14.2,0,0,0,6.2,0
BATERIAS ELECTRICAS,8.7,0,0,0,2.3,0,0,0,0,0,0,0,3.9,0,0,0,1.6,0,0,0,0,0,0.9,0,0,0
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES,31.3,25.1,15.4,25.1,15.7,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAFE SOLUBLE Y MOLIDO,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0
CALZADO,166.4,0,0,0,76.8,0,0,0,0.2,0,12.1,0,0,0,0,0,1.2,0,0,0,75.9,0,0,0,0.3,0
CARNE,175,0,1,0,0,0,20.2,0,46.5,0,99,0,2.3,0,0,0,0,0,0,0,6,0,0,0,0,0
CERAS,0.3,13,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,13,0,0,0,0
CLAVOS Y TORNILLOS,338.3,0,28.9,0,28.2,0,32.2,0,3.8,0,30.9,0,26.1,0,167.3,0,20,0,0.1,0,0,0,0,0,0.7,0
DETERGENTES Y JABONES,7.2,38.9,0,38.9,0.6,0,0.6,0,0.3,0,0,0,0.2,0,1.1,0,4.2,0,0.1,0,0,0,0,0,0,0
"DISCOS, MATRICES Y CINTAS (DE GRABACION)",10.4,0,0,0,0,0,0,0,0.2,0,0,0,0.1,0,3,0,0,0,5.1,0,0.3,0,1.7,0,0,0
GRASAS Y ACEITES COMESTIBLES,26,62.4,0,0,5.4,0,8.3,0,0,0,0,8.2,0,0,4.5,10.8,1.5,10.8,0,10.8,0,0,0.1,10.8,6.2,10.8
HARINAS DE CEREALES,1645.8,0,10.9,0,24.1,0,14,0,21.7,0,0,0,0,0,506.7,0,21.9,0,0,0,0,0,1000.9,0,45.5,0
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,214.3,0.5,27.6,0,25.7,0,43.6,0,6.5,0,18.2,0,26.4,0.3,7.8,0,18.3,0,9.2,0.2,12.1,0,18.1,0,0.9,0
HILOS E HILAZAS,25.6,43.5,0,0,0,0,0,13.5,4.7,14.8,0.9,0,0.2,0,0,0,0,0,3.1,0,0,0,0,15.2,16.7,0
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES",5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0
INSTRUMENTAL MEDICO Y OTROS,428.2,16.2,7,0,71.6,0,11.9,0,30.9,0,33.4,0,28.8,16.2,15.5,0,25.4,0,44.4,0,121.6,0,2.7,0,35.1,0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",223.2,174.7,2.2,0.7,34.7,0,0,2.1,36.3,4.2,13.5,2.1,2.4,1,30.7,4.5,3.5,4.9,3.8,1.5,57.9,152.8,32.1,0.3,6.1,0.5
LAMINA Y ALAMBRE,467.8,0,34.2,0,69.2,0,33.8,0,51.5,0,34.8,0,0.7,0,35.1,0,92.7,0,28.4,0,23,0,44.6,0,19.8,0
LECHE Y OTROS PRODUCTOS LACTEOS,305.9,0,37,0,15.7,0,43.6,0,34.5,0,84.5,0,19.1,0,24.5,0,6.8,0,16.5,0,17.6,0,6.1,0,0,0
MANUFACTURAS DE CAUCHO,79.2,112.5,7.5,0,15.5,0,6.9,0,3.3,0,0.8,112.5,8.5,0,0.5,0,18.6,0,4,0,8.1,0,1.1,0,4.3,0
MANUFACTURAS DE CERAMICA,4.6,317.2,0.2,56.5,0,13.6,0.6,26.4,1.1,32.1,0,18.3,0,20.9,1.6,75.3,0.6,19.9,0,19.6,0.1,17,0.3,0.2,0,17.5
MANUFACTURAS DE CUERO,50,0,2.1,0,0,0,12.3,0,8.4,0,2.1,0,18.6,0,0.1,0,0,0,3.4,0,0.4,0,2.5,0,0,0
MANUFACTURAS DE MADERA,95.9,46.8,0.5,0,8.2,0,11.8,0,11.5,16.1,2.9,0,2.4,0,0,0.2,3.3,0,19.8,0,0,0,2.5,30.5,33,0
MANUFACTURAS DE PAPEL Y CARTON,1097.7,3,45.8,0.1,37.2,0,80.5,1.7,159.8,0,76.7,0.1,112,0,37,0,38.3,0.4,174.7,0.5,198.4,0,103.2,0.1,34,0.1
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",42,0,1.4,0,0,0,0.2,0,0.2,0,35.9,0,0,0,0,0,0,0,3.4,0,0.8,0,0,0,0.1,0
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,0.9,1.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0.7,0,0,0,0,1,0,0
MANUFACTURAS DIVERSAS,1024.7,23.6,5.7,2.1,11.7,4.6,25.7,2.7,346.4,0.7,54.6,1.4,57.9,1,161.2,0.5,266.8,1,62.3,6.1,6.4,0.8,9.3,0.7,16.8,2
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,9842.3,31.8,1423.7,1.4,1647.1,0,872.9,16.5,429.9,2.3,557.3,0,176.6,0.1,2016.3,1.1,1665.4,10.1,295.3,0.1,282.3,0,267.4,0.1,208.1,0
MATERIALES PLASTICOS Y SUS MANUFACTURAS,2976.2,12.1,247.1,0,406.4,0.2,583.2,0,222.2,0.9,412.4,0.6,118.8,6.4,177.2,1.2,268.3,0.4,170.5,0.3,93.6,0,149.6,2.1,126.9,0
MATERIALES TEXTILES (TEJIDOS O TELAS),1166,44.6,15,0.1,31.2,0,172.8,0,171.4,5.7,47.8,0,132.8,0.1,196.1,0.1,139.5,0.2,6.2,4.1,103.2,34.2,135,0.1,14.9,0
MELAZAS DE AZUCAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.",679,6,21.6,0.5,91.6,0.5,90.8,0,58.2,0.2,47.1,0,29.4,1.1,22.7,0.5,54.2,0.8,96.4,1.5,62.6,0,48.3,0.8,56.1,0
NEUMATICOS Y TUBOS,49.1,0,0,0,0,0,0,0,21.5,0,0,0,10.6,0,0.5,0,5.9,0,0,0,8.1,0,0,0,2.6,0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",16,0.7,2.1,0.1,0,0,0,0,2.9,0,0,0,0,0,5.4,0,4.8,0.1,0.8,0.4,0,0,0,0.1,0,0
OTRAS MANUFACTURAS DE METALES COMUNES,315,19.3,11.8,0.1,17.2,0,24.8,15.8,84.4,2.4,4.9,0,3.7,0.1,95.8,0.2,28.3,0.2,24.1,0.4,7.4,0,7.3,0.1,5.3,0
OTROS ACEITES ESENCIALES,0,9.9,0,0,0,0,0,2.7,0,0,0,3.6,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0
PAPEL Y CARTON,13109.3,0,2008.4,0,134.8,0,832.8,0,1965.5,0,747.9,0,287.4,0,1282.2,0,363.3,0,1038.9,0,2375.4,0,1647.3,0,425.4,0
PESCADO Y MOLUSCOS,38,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PINTURAS Y BARNICES,66,2,7.4,0,36,0,0.9,2,1.6,0,5.4,0,0,0,5.7,0,2.3,0,2.4,0,0.4,0,3.7,0,0.5,0
PREPARADOS A BASE DE CEREALES,620.9,0.7,23.9,0,21.8,0,24.7,0,14.7,0,26.8,0,31.6,0,37.5,0.7,31.4,0,57.6,0,80.2,0,120.5,0,150.4,0
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",153.9,0,2.1,0,21.7,0,0.4,0,0.2,0,0,0,19.3,0,0.5,0,25.4,0,16.3,0,23.5,0,19.7,0,25,0
PREPARADOS DE LEGUMBRES Y HORTALIZAS,399.3,65.2,97.3,0,5.8,0,17.9,0,6.3,0,43.1,0,33.2,0,49.6,17.8,19.2,0,63.2,0,4.5,0,21.3,23.7,38,23.7
PREPARADOS DE FRUTAS,31.5,0.4,3.4,0,5.8,0,0.7,0,0,0,1.5,0,2.3,0,3.7,0.4,5.9,0,4.2,0,1.8,0,0.1,0,2.2,0
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS",3.9,0.4,0,0,0,0,0,0,0.3,0,2.1,0,0,0.4,0.1,0,0,0,0,0,0,0,0,0,1.4,0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,984.1,0,83.5,0,37.4,0,103.5,0,151,0,76.3,0,85.4,0,66,0,69.5,0,60,0,42.8,0,84.6,0,123.9,0
PRODUCTOS FARMACEUTICOS,409,74.9,16.7,0,100.4,0,11,0,19.8,0,7.9,0,36.6,37.4,33.9,0,48.4,0,36,0,38.5,37.4,11.6,0,48.2,0
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,284.8,0,30.6,0,33.1,0,0,0,54,0,42.9,0,0,0,0,0,45.8,0,33.3,0,5.9,0,38.6,0,0.6,0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",11.9,1,0,0,0.2,0.6,0,0,6.2,0,0.2,0.1,0.1,0.1,1.6,0,2.1,0,0.8,0.1,0.4,0.1,0.3,0,0.1,0
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",21.6,0,0,0,0.5,0,0.3,0,9.6,0,0,0,0.9,0,0,0,0.4,0,0,0,9.7,0,0.2,0,0,0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",0.9,5.3,0,0.9,0.1,0,0.1,0.7,0,0.7,0.2,0.7,0.4,0,0,0.6,0,0.1,0,0.7,0,0.2,0,0,0,0.8
TUBERIA Y SUS ACCESORIOS,243.8,0,0,0,73,0,59,0,14.8,0,1.7,0,0,0,60.7,0,3.8,0,5,0,0.8,0,1.5,0,23.6,0
VEHICULOS Y MATERIAL DE TRANSPORTE,3505.7,93,39.8,15.1,2177.4,0,118.6,0,234.8,0,119.6,14,153.9,0,85.8,0,141.9,0,86.7,0,171.2,64,45.1,0,130.9,0
VIDRIO Y SUS MANUFACTURAS,252.6,1.2,40,0,0,1.2,80.5,0,0.7,0,8.4,0,10.1,0,13.9,0,23.5,0,36.1,0,39,0,0,0,0.5,0
INDUSTRIAS EXTRACTIVAS,3186.7,26.6,95.1,0,1944.4,0,36.5,2.5,121.8,0,116.9,0,74.7,0,149.3,0,138.2,0.1,212.2,0,120.6,10.8,110.2,0,66.8,13.2
ALUMINIO,246.4,0,0.2,0,28.1,0,22.3,0,66.1,0,11.5,0,11.1,0,1.1,0,19.6,0,32.5,0,38.8,0,14.3,0,0.7,0
COBRE Y SUS MANUFACTURAS,21.9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,21.3,0,0,0,0,0,0,0
GASES INDUSTRIALES,32.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,0,0,0,25,0,0,0
HIERRO Y ACERO,22.4,0,9.8,0,0,0,0,0,0,0,0,0,0,0,6.3,0,6.3,0,0,0,0,0,0,0,0,0
NIQUEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTROS DERIVADOS DE PETROLEO,113.2,24,27.1,0,2.7,0,0,0,21.4,0,7.4,0,2.5,0,0,0,22.9,0,0,0,29.2,10.8,0,0,0,13.2
PRODUCTOS MINERALES DIVERSOS,2750.2,2.5,58.1,0,1913.6,0,14.1,2.5,34.2,0,98,0,61.2,0,141.9,0,88.8,0,150.8,0,52.7,0,70.9,0,66.1,0
