,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
GRASAS Y ACEITES COMESTIBLES,3720.2,0,0,0,0.8,0,1479.5,0,55.3,0,134.3,0,758.3,0,623.1,0,23.4,0,45.5,0,22.2,0,577.4,0,0.3,0
HARINAS DE CEREALES,3927.9,0,16.1,0,2064.7,0,20.3,0,15.4,0,0,0,31.1,0,15.4,0,15.4,0,0,0,0,0,0,0,1749.4,0
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,356.9,0.9,13.2,0,26.3,0,5.2,0.1,0.7,0,0.4,0,2.9,0.7,0.9,0,2.3,0,6.2,0,10.4,0,115,0.1,173.3,0
HILOS E HILAZAS,0.3,46.9,0,0,0,0,0,0,0.1,0,0,21,0,5.5,0,0,0,0,0,0,0.2,20.5,0,0,0,0
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INSTRUMENTAL MEDICO Y OTROS,1062.6,9.9,36.1,0,169.6,0,91.3,0,61.6,0,64.1,0,114.6,0.2,40.8,0,56.2,0,145,7.9,134.3,0,67.4,1.7,81.4,0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",256.2,23.9,1.8,0.4,56,0,28.3,2.4,0,1.3,1,8.7,0.9,2.2,0.5,2.9,38.6,0.2,7.9,0,73.2,0.6,4.5,5.3,43.6,0
LAMINA Y ALAMBRE,198,0,0.6,0,0,0,0.1,0,0,0,130.6,0,2.1,0,23.4,0,0,0,39.7,0,0.5,0,0.8,0,0.2,0
LECHE Y OTROS PRODUCTOS LACTEOS,269.6,0.8,7.9,0,11,0,0,0,4.9,0,5.1,0,67.5,0.8,25.3,0,1.3,0,53.8,0,0,0,6.2,0,86.4,0
MANUFACTURAS DE CAUCHO,261.9,2.7,57,0,2.8,0,2,0,0,0,65.3,0,13.7,0.3,0,0,5.9,0,82.3,2.4,0.2,0,17.3,0,15.4,0
MANUFACTURAS DE CERAMICA,10,36.5,0,0.2,0,0.1,3.9,20.5,0,0.6,0,1.4,0,0,0.5,0,1.2,0,0.1,0,4,0,0.3,4.7,0,9
MANUFACTURAS DE CUERO,34.9,45.3,0,0.5,0,0,0,1.2,0.8,6.8,0.2,4.4,2.6,0.9,5.5,1.5,0.1,8.2,0,0,3.7,0.3,11,21.4,10.9,0
MANUFACTURAS DE MADERA,91.8,397.8,0,0,1.5,0.3,24.9,107.5,0,0,63.2,85.1,0,0,0,0,0,100.5,0.1,0,1.7,0.8,0.4,103.6,0,0
MANUFACTURAS DE PAPEL Y CARTON,2301.1,0.8,644.1,0.2,98.4,0.2,422.5,0.1,341.4,0.2,49.4,0,48.6,0,349.5,0,38.9,0.1,60.3,0,215.5,0,25.1,0.1,7.3,0
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",478.5,0.1,11.2,0,43.6,0,57.9,0,51.8,0.1,62.9,0,53.9,0,58.3,0,51.7,0,27.4,0,28.6,0,20.5,0,10.6,0
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,2.2,3.6,0,0,0,2.5,0.5,0.7,0.2,0,0.5,0,0,0,0,0,0,0,0.7,0,0.4,0,0,0.4,0,0
MANUFACTURAS DIVERSAS,8227.1,7225.4,0.8,0,39.6,0.8,19.9,0.8,10.4,4.2,30.2,0.4,7684.8,7197.3,43.8,8.5,16.3,0,21.7,6.2,47.9,3.4,31.7,1.2,280,2.8
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,5208.5,211.1,243.5,1,398.2,22.8,1409.8,24.3,295.4,0.2,182.3,2.7,830.9,29.8,365.4,0,290.9,25.9,160.2,60,198.2,12.2,317,0.2,516.8,32
MATERIALES PLASTICOS Y SUS MANUFACTURAS,1143.6,25.7,57.5,0,129.5,0.2,134,0.7,139.9,0.4,168.3,2.2,66.3,3.1,48.1,0.4,82.4,0.3,121.6,16,29.4,0.1,90.5,1.1,76.1,1.2
MATERIALES TEXTILES (TEJIDOS O TELAS),976.6,15.6,13.9,0,29.9,3.6,125.6,0,141.4,1.2,21.7,10.7,87.3,0,29.2,0,22.7,0,409.8,0,49.2,0,20.6,0.1,25.2,0
MELAZAS DE AZUCAR,0,3257.4,0,0,0,0,0,0,0,352.6,0,0,0,0,0,420.1,0,2484.7,0,0,0,0,0,0,0,0
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.",126.9,8.1,0.5,1.8,3.4,0.5,23.3,0.6,0.4,1.9,12.2,3.1,0.5,0,1.5,0,4.5,0.2,18.4,0,53.4,0,8.6,0.1,0.3,0
NEUMATICOS Y TUBOS,279.1,0,0.3,0,17.4,0,16.1,0,38.9,0,20.7,0,11.4,0,37.3,0,3.7,0,109.7,0,2,0,14.2,0,7.4,0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",1.3,0.7,0,0,0,0.1,0.9,0.4,0,0.1,0,0,0.1,0,0.1,0,0,0.2,0,0,0,0,0.2,0,0,0
OTRAS MANUFACTURAS DE METALES COMUNES,250.5,6.7,2.6,0.3,19.7,0.1,14.1,0.1,2.2,0.7,2.4,0,10.1,0,38.4,0,1.6,0.5,10.6,0,15.5,0,41.4,0,92,5
OTROS ACEITES ESENCIALES,0,127.4,0,38.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0
PAPEL Y CARTON,21843.4,0,3626.6,0,42.7,0,1796.3,0,138,0,1100.3,0,1624.3,0,1861.9,0,1603.5,0,2320.2,0,841.6,0,3450.4,0,3437.7,0
PESCADO Y MOLUSCOS,22.4,11.2,0,1.5,22.4,0.7,0,2.8,0,2.6,0,0,0,0.6,0,0,0,0.8,0,0,0,0.5,0,0.7,0,1.1
PINTURAS Y BARNICES,531.8,0.4,35.6,0,34,0,2,0,0.1,0,8.4,0,42.8,0,105.4,0,0,0,106,0,54.5,0,38,0.4,105,0
PREPARADOS A BASE DE CEREALES,5107.6,5.7,397.4,0,423.1,0,326.1,0,479.3,0,300.2,0,520.5,5.7,497,0,513.9,0,508.7,0,520.7,0,259.1,0,361.6,0
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",191.3,0,0,0,27.7,0,27,0,0.4,0,0.5,0,51,0,0,0,0,0,26.9,0,26.9,0,2.1,0,28.6,0
PREPARADOS DE LEGUMBRES Y HORTALIZAS,370.6,64.4,25.8,0,25.5,34.8,102,0,99.1,0,0,0,33.1,2.7,0.3,0,18.6,0,33.2,0,33.1,0,0,26.9,0,0
PREPARADOS DE FRUTAS,8.3,7,0,0,0.5,0,3.2,0,0,0,1.3,0,0,4.7,1.4,0,0.4,0,0.4,0,0,0,0.6,2.4,0.4,0
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS",40.1,0,9.2,0,0.3,0,1.4,0,1,0,0,0,0.6,0,0,0,19.8,0,1.4,0,5.3,0,0.2,0,0.9,0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,597.8,37.2,44.4,35.9,71.4,1.2,17.8,0,1.7,0,15,0,72.7,0,65,0,24.8,0,44.6,0,59.6,0,91.1,0.1,89.7,0
PRODUCTOS FARMACEUTICOS,331.1,0,18.5,0,12.6,0,5.4,0,56,0,112.6,0,9.2,0,0.2,0,22.1,0,15.1,0,24.7,0,34.5,0,20.2,0
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,10.9,0,0,0,0,0,0.1,0,0.2,0,6.7,0,0,0,0.2,0,0,0,0,0,3.8,0,0,0,0,0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",44.2,14,2.7,0,1,1,0.7,1.1,0,0.5,0,7.7,0.1,3.4,0.4,0,30.5,0,1.3,0,5,0.3,1.3,0.1,1.1,0
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",23.4,9.2,0,0,1,0,0,0,0,0,0.3,0,0,9.2,13.4,0,2.1,0,1.8,0,0.5,0,3.8,0,0.6,0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",4.5,1,0.1,0,0,0,0,0.1,0.4,0.4,1.8,0,1,0,0,0.2,0.7,0,0,0,0.1,0.3,0.5,0,0,0.1
TUBERIA Y SUS ACCESORIOS,389.1,0,3.9,0,5.2,0,3.8,0,14.3,0,16,0,1.1,0,32.8,0,0,0,13.8,0,17.3,0,73.4,0,207.5,0
VEHICULOS Y MATERIAL DE TRANSPORTE,5242,532,62.1,58,44.4,0,114.3,0,120.7,181.7,1168.6,58.7,2900.4,1.8,183.5,83.2,59,20,89.7,3,139.4,124.9,172.5,0.6,187.4,0
VIDRIO Y SUS MANUFACTURAS,31.6,212.6,0,0,0,0,4,0,0,0.1,0.1,0,2.5,0,5.4,0,8.3,67.7,4,64.4,6.3,35.4,1,45,0,0
INDUSTRIAS EXTRACTIVAS,17907,64.6,1000.2,0,23.9,0,31.9,0.1,0,0,172.1,0,250.6,0,585.3,0,65.8,35.8,5285.7,0,10205.5,28.5,146.2,0.3,139.7,0
ALUMINIO,178.4,64.3,0,0,0,0,0,0.1,0,0,0,0,177.7,0,0,0,0,35.8,0,0,0.4,28.5,0.2,0,0,0
ASFALTO,8.1,0,0,0,0,0,0,0,0,0,5.4,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0
DIESEL,15183.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5081.2,0,10102,0,0,0,0,0
GASES INDUSTRIALES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GASOLINA,907.7,0,907.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIERRO Y ACERO,45.6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,42.2,0
OTROS DERIVADOS DE PETROLEO,178.7,0,42.8,0,0,0,0,0,0,0,60.1,0,25.7,0,0,0,0,0,0,0,0,0,0,0,50,0
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0
PRODUCTOS MINERALES DIVERSOS,1403.7,0.3,49.7,0,23.9,0,29.9,0,0,0,106.6,0,47.1,0,582.7,0,64,0,204.5,0,103,0,144.7,0.3,47.4,0
