	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones
BATERIAS ELECTRICAS	120.4	29.9	0.5	29.9	0	0	0	0	26.3	0	40.9	0	41.8	0	0	0	0.2	0	7.5	0	0	0	0.3	0	3	0
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES	0.2	1932.6	0.2	0	0	0	0	35.7	0	128.6	0	289.4	0	192.9	0	241.1	0	273.3	0	273.3	0	144.7	0	353.7	0	0
CALZADO	56.2	6.2	1.3	0	14.9	6	1.2	0	1.3	0	4.4	0	4.7	0	1.1	0.1	7.2	0	0.5	0	13.3	0	3.5	0	2.7	0.1
CARNE	596.6	0	0	0	32.8	0	36.7	0	36.7	0	32.8	0	0	0	46.2	0	194.1	0	10.9	0	48.4	0	56	0	101.9	0
CERAS	18.9	0	0.1	0	0.4	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	12.7	0	0.2	0
CLAVOS Y TORNILLOS	146.5	0	11.2	0	0.1	0	86.3	0	0	0	2.4	0	0	0	7.8	0	0	0	38.5	0	0.1	0	0	0	0	0
DETERGENTES Y JABONES	44.8	79.3	0	39.6	0.6	9.6	0.1	0	0	9	0	0	40.7	0	1	0	0.5	21.1	0.5	0	0.6	0	0.4	0	0.3	0
GRASAS Y ACEITES COMESTIBLES	4481.2	0	680.5	0	75.3	0	68	0	50.3	0	49.6	0	51.5	0	1285.9	0	1218.4	0	0.8	0	0	0	999.6	0	1.3	0
HARINAS DE CEREALES	2580.8	0	0	0	12.3	0	0	0	1791.7	0	0	0	117	0	116.5	0	0	0	132.1	0	207	0	58.5	0	145.8	0
HERRAMIENTAS ARTICULOS DE CUCHILLERIA	552.9	0.6	33.3	0	6	0	34.6	0	62.1	0	64.1	0	2	0.1	2.4	0.1	23.3	0.4	108.2	0	74.7	0	133.1	0	9.2	0
HILOS E HILAZAS	2.1	73.8	0	0	0	0	0	23.2	0	0	0	0	0.6	0	0.1	0	0	25.4	0.9	0	0.3	25.2	0.2	0	0	0
INSTRUMENTAL MEDICO Y OTROS	902.6	59.4	48.5	4.5	107.4	52.7	66.6	0	42.6	0	133.8	0	26.8	0	86.9	0.4	120	0.7	32.4	0	53.1	0	13.7	1	170.7	0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES"	437.8	23.6	0.5	0.5	40.9	1.9	101	6.3	1.2	3	44.7	0	25.3	0	44.1	2.3	8.9	0.5	35.3	3.9	70.3	4.9	63.6	0	2	0.2
LAMINA Y ALAMBRE	796	0	0.5	0	424.5	0	0.5	0	8.1	0	171.8	0	1	0	182.9	0	2.1	0	0	0	3.6	0	0.4	0	0.8	0
LECHE Y OTROS PRODUCTOS LACTEOS	284.9	1	21.9	0	14.5	0	107.5	1	18.9	0	0	0	0.1	0	72.5	0	15.9	0	7.4	0	1.7	0	12.4	0	12.1	0
MANUFACTURAS DE CAUCHO	91.1	0	9.3	0	0.2	0	4.2	0	8.4	0	29.3	0	0.1	0	13.8	0	0.3	0	0.3	0	20.6	0	0.7	0	4	0
MANUFACTURAS DE CERAMICA	18.1	35.1	0	0	0.7	0	2.6	0.1	0	1.6	0.2	0	0.4	30.5	1.1	0.1	0.3	0.4	0.3	0.1	10.2	1.5	2.4	0.3	0	0.3
MANUFACTURAS DE CUERO	107.8	158.9	5.4	0.2	14.1	0	5.5	4	2.5	3.6	7	0	4.1	40.2	2.1	97.2	23	2.6	14.2	10.3	2	0.8	15.8	0	12	0
MANUFACTURAS DE MADERA	455.1	386.6	0.6	0	0	108.8	33.5	0	0	0	12.7	99.4	69.6	2.5	1	0.1	121.6	100.6	0	0	62.6	4.3	93.9	69.8	59.6	1.1
MANUFACTURAS DE PAPEL Y CARTON	894.9	4.6	14.5	0	9.8	0.2	26.6	0	198.8	0.9	263.3	1.1	96	0	88.5	0.4	31.1	1.6	44.7	0	60	0	40.8	0.3	20.8	0.1
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC"	296.6	0	10.1	0	15.9	0	10.7	0	10.7	0	1.8	0	64	0	24.4	0	56.9	0	10.7	0	22.1	0	43.3	0	26	0
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS	1.7	4.2	0	0.3	0.3	0.4	0	0.4	0.2	1.6	0.6	0	0	0	0.3	0	0.2	0.1	0.2	1.2	0	0.2	0	0	0	0
MANUFACTURAS DIVERSAS	670.3	24.8	15.4	2.1	262.1	0.2	185.2	2.4	2.8	4.7	2.2	1	10	0	21.3	0.3	27.2	0.6	55.2	0.9	17.7	10.8	15.9	1.7	55.3	0.2
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS	7156	441.8	1353.2	256.2	225.5	0	307.3	0.6	539.3	68.7	335.5	30	208.7	11.1	1012.6	30.8	148	27.9	901.8	0	1936.4	0	150.1	0	37.7	16.5
MATERIALES PLASTICOS Y SUS MANUFACTURAS	1976	101.6	66.1	14.6	109.2	14	224.4	0	76.4	1	8	0	154.8	40.2	625	15.2	55	0.3	164	0.2	152	0.6	129.8	15.3	211.2	0.2
MATERIALES TEXTILES (TEJIDOS O TELAS)	816.7	105.5	180.9	0	81.9	2.1	21.5	50.7	22.1	0	13.8	0	170.1	47.9	116	0.2	40.5	0.1	7.1	0.5	30.5	2	4.6	1.7	127.9	0.3
MELAZAS DE AZUCAR	0	1027	0	0	0	0	0	456.5	0	0	0	0	0	0	0	0	0	0	0	0	0	570.5	0	0	0	0
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC."	208	10.7	34.3	0	4.5	0	0.1	0.1	9.9	2	37.2	0	7.2	0.6	2.9	2.9	19.9	1.9	9	0.3	39.2	0	42.9	0.4	0.8	2.6
NEUMATICOS Y TUBOS	130.5	0	27.2	0	13.3	0	0.5	0	11.2	0	0	0	13.2	0	11.8	0	0.3	0	13.8	0	2.9	0	24.8	0	11.6	0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES"	16.3	2.6	0	0	0.3	0	0	0	0	1.3	0	0	0	0	0.2	0.4	0	0.3	0.2	0.1	15.4	0	0.1	0.4	0	0.2
OTRAS MANUFACTURAS DE METALES COMUNES	7743.1	3.3	58	0	0.8	0	7535.9	0.2	13.1	0	34.3	0	4.6	0	22.9	1.6	12	1.1	8.5	0.2	23.2	0	23.4	0	6.4	0.1
PAPEL Y CARTON	21892.7	0	1285.1	0	4856.2	0	1590.4	0	1420.9	0	2241.3	0	2159.6	0	1090.1	0	1116.4	0	4925.6	0	763.4	0	375.3	0	68.3	0
PESCADO Y MOLUSCOS	0	18.2	0	1.4	0	1.5	0	5.2	0	6.8	0	0	0	0	0	0	0	0.9	0	2.4	0	0	0	0	0	0
PINTURAS Y BARNICES	743.6	0	8.8	0	0.4	0	133.1	0	62.4	0	48	0	80.9	0	97.3	0	32.7	0	30.8	0	114.8	0	31.6	0	102.9	0
PREPARADOS A BASE DE CEREALES	3827.5	4.8	479	0	679.1	0	287.2	4.8	677.9	0	257.6	0	9.8	0	4	0	6.8	0	284.3	0	218.5	0	728.8	0	194.5	0
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS"	159	0	33.7	0	2.4	0	32.3	0	1.3	0	53.3	0	11.1	0	7.5	0	3.4	0	4.8	0	5.3	0	0.4	0	3.5	0
PREPARADOS DE LEGUMBRES Y HORTALIZAS	192.7	10.8	0	0	0	0	0.4	10.5	0	0	0	0	32.2	0	0	0	47.8	0	53.2	0	0	0.1	0	0.1	59.2	0.2
PREPARADOS DE FRUTAS	12.2	40	2.5	0	0.1	0	0.5	0.7	0.8	33.9	0	0	2.7	0.3	1.4	5.1	1	0	1.4	0	0.2	0	0.4	0	1.2	0
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS"	87.4	5.3	0.4	0	1.3	0	0.3	5.3	0.5	0	0	0	0	0	0	0	45.4	0	2.7	0	21.6	0	13.5	0	1.7	0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA	1290.9	5	254.2	2.5	177.5	0	104.3	0	25	0	37.1	0	155.2	0	127.6	0	84.8	0	152.6	0	89.5	0	39.3	0	43.9	2.5
PRODUCTOS FARMACEUTICOS	314	0	25.2	0	17.8	0	8.5	0	17.3	0	8.7	0	44.8	0	55.5	0	3.3	0	0.2	0	13.9	0	73.3	0	45.5	0
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O"	132.7	7.9	0	0	34	0.4	0.1	0.5	0	0.5	0	0	0.6	0.1	2	0.4	30.9	0.2	0.2	5.3	19.1	0	2.2	0.2	43.5	0.2
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS"	12.7	1.4	6.3	0	0.7	0	0	1.4	0	0	0	0	0.3	0	0.6	0	1	0	2.3	0	0.3	0	0	0	1.3	0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS"	6.1	0.8	0.2	0	0	0.1	0.2	0.2	0	0.1	0.6	0	0.1	0.1	0	0.1	0.7	0.1	0.3	0.1	0.6	0	0.6	0	2.8	0
TUBERIA Y SUS ACCESORIOS	182.8	0	9.3	0	12.5	0	5.3	0	1.7	0	3.2	0	2.5	0	11.2	0	3.8	0	120.4	0	11.3	0	1.4	0	0	0
VEHICULOS Y MATERIAL DE TRANSPORTE	2946.8	214.9	103.9	0	115.9	0	158.8	6.7	152.8	0	99.9	126	1398.7	0.1	247.2	32.2	124.5	10.2	139	0	234.1	13.5	84.4	26.1	87.7	0.1
VIDRIO Y SUS MANUFACTURAS	12.4	319.7	0.1	21.3	0.4	21.1	0.3	0	0	0	0	0	0	0	3.2	188.5	0.7	23.3	1.6	12.7	0.7	22.5	5.3	8.3	0	22
INDUSTRIAS EXTRACTIVAS	12064.3	1.5	9074.3	0	33.7	0	131.2	0	143.3	0	507.4	0	123.8	0	388.7	0	219.4	0	986.9	0	145.8	1.5	217.9	0	92.1	0
ALUMINIO	17.5	0	0	0	0	0	17.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0
ASFALTO	13.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.6	0
COBRE Y SUS MANUFACTURAS	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0
DESPERDICIOS Y DESECHOS DE METALES (CHATARRA)	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0
DIESEL	8810.5	0	8810.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GASES INDUSTRIALES	28.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.8	0	0	0	0	0	0	0	0	0
HIERRO Y ACERO	779.1	0	221.1	0	0	0	31.5	0	0	0	460.3	0	0	0	2.1	0	0	0	0	0	30	0	0	0	34	0
MARMOL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NIQUEL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTROS DERIVADOS DE PETROLEO	201.2	0	0	0	0	0	0	0	49.4	0	0	0	0	0	0	0	47.6	0	50.2	0	0	0	54	0	0	0
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS	7.1	0	0	0	0	0	0	0	4.4	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0
PLOMO	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0
PRODUCTOS MINERALES DIVERSOS	2206.3	0	42.7	0	33.6	0	82.4	0	89.5	0	47.1	0	123.8	0	383.8	0	143	0	936.7	0	115.6	0	163.7	0	44.4	0
