	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones
PAPA	1381.5	0	96.8	0	399.4	0	446.2	0	245.5	0	0	0	0	0	56.6	0	0	0	0	0	0	0	0	0	136.9	0
"PLANTAS, SEMILLAS Y FRUTAS PARA USO MEDICO Y PERFUMERIA"	1256.2	1008.7	349.7	0	906.5	0	0	353.3	0	329.4	0	0	0	326	0	0	0	0	0	0	0	0	0	0	0	0
SEMILLA DE AJONJOLI	0	426.5	0	52.9	0	160	0	46.4	0	10.4	0	37.4	0	37.4	0	32	0	0	0	0	0	0	0	50	0	0
TRIGO	14854.5	0	0	0	0	0	0	0	0	0	14854.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INDUSTRIAS MANUFACTURERAS	113843.9	59811.2	13324	547.8	5168.4	6543.7	10131.2	856.8	10143	1026.7	8000.8	503.5	5460.2	15502	11412.3	13690.6	15035.3	16102.2	14052	1324	8819	1239.7	6113.4	1320.1	6184.2	1154
ABONOS Y FERTILIZANTES	42302.9	8.4	9586.8	0	0	0	4490.2	0	0	8.4	2910.8	0	0	0	3118.4	0	9727.5	0	9578.8	0	2720	0	170.5	0	0	0
ALIMENTOS PREPARADOS PARA ANIMALES	97.4	0	0	0	0	0	15.5	0	10.1	0	12.7	0	0	0	16.9	0	24.8	0	0	0	0	0	0	0	17.5	0
APARATOS ELECTROMECANICOS DE USO DOMESTICO	184.6	0.8	60.9	0	6.9	0	14.5	0	18.1	0	0.2	0.2	0	0	0.7	0	0.5	0	2.1	0.5	3.2	0	2.6	0	74.9	0
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO	501.2	0.5	47.1	0	21.7	0	73.1	0	41	0	5.4	0.4	1	0	27.7	0	118.4	0	35.7	0.1	7.2	0	48.1	0	74.7	0
APARATOS TRANSMISORES Y RECEPTORES	2200	45.5	24.4	0	102.1	0	85.2	36.2	1474.4	5.7	18.7	0.1	25.8	0	103.2	0	276.8	0	14.4	0.2	6.9	0	26.4	3.3	41.7	0
ARMAS Y MUNICIONES	42.8	0	0	0	0	0	42.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARTICULOS DE VESTUARIO	215	5356.2	4.4	322.1	8.6	517.1	1.3	538.1	176.6	306.6	0	281.9	0.4	307.7	6.8	392.2	7.9	371.9	0	691.8	6.3	767.9	1.9	462.8	0.8	396.2
AVES DE CORRAL BENEFICIADAS	96.7	0	0	0	0	0	7.9	0	7.9	0	48.9	0	0	0	0	0	16	0	16	0	0	0	0	0	0	0
AZUCAR	0	49441.3	0	0	0	5733.4	0	0	0	0	0	0	0	14931.9	0	12805.4	0	15380.9	0	0	0	100.8	0	344.9	0	144
AZUCARES Y ARTICULOS DE CONFITERIA	485.6	50.7	0.3	0	59	24	64.4	0	70.1	0	62.8	0	2.2	0	39.4	0	85.1	0	44.1	26.8	0	0	35.6	0	22.7	0
BATERIAS ELECTRICAS	1.9	0	0	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0.1	0	0	0	0.3	0	0.2	0	0	0
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES	315.3	823.7	42.2	0	0	119.6	42	0	27.1	0	61.1	0	0	0	0	0	0	0	16.9	201.2	24.1	126.5	101.9	57.9	0	318.5
CALZADO	73.5	1.2	0.1	0	4.5	0	0.3	0.5	0.4	0.1	0.9	0	0.9	0	14	0	1.4	0.1	19	0.3	11.5	0.2	1.8	0	18.7	0
CERAS	5.1	0	0	0	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	3.9	0	0	0	0	0	0	0
CLAVOS Y TORNILLOS	97.9	6.8	0.1	0	0	0	1.4	0	37.2	6.8	0	0	2	0	44.2	0	0	0	10.9	0	0.3	0	1.7	0	0	0
DETERGENTES Y JABONES	50.1	38.4	0.3	4.2	0.3	0.9	0.6	0	0	2.3	28.2	0	0.3	0	19.2	3.1	0.3	0	0.5	28	0.3	0	0	0	0.1	0
GRASAS Y ACEITES COMESTIBLES	6506.6	0	0.1	0	18.1	0	0.4	0	0	0	0	0	0	0	2747.1	0	44.7	0	139.2	0	1894.9	0	30	0	1632.1	0
HARINAS DE CEREALES	2256	0	21.1	0	31.6	0	13.4	0	2061.9	0	24.5	0	28.6	0	14.5	0	0	0	15.1	0	14.9	0	0	0	30.4	0
HERRAMIENTAS ARTICULOS DE CUCHILLERIA	610.2	11.9	14	0	63.3	0	38.2	0	32.1	10.7	68.6	0	274.4	0.9	52.6	0	0.8	0.1	11.9	0.2	4.1	0	36.4	0	13.8	0
HILOS E HILAZAS	11.5	73.2	0	1	2.6	21.8	2.2	0	0	0	3.1	0	0	0	0	0	0	0	0.2	50.3	2.3	0	0.2	0	1	0
INSTRUMENTAL MEDICO Y OTROS	1316.9	4.1	321.2	0	32.1	0	109.3	0	85	0.2	56.4	0	44.3	0	80.4	0	147.8	0	5.8	0.1	123.6	0	260	0.2	51.2	3.5
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES"	491	11.1	125.2	0	4.5	0.1	8.7	0	0.5	3.1	159.9	1	24.7	0	17.4	1	34.4	4.2	8.3	0.5	26.7	1.2	0.6	0	79.9	0
LAMINA Y ALAMBRE	1236.3	0	7.1	0	7.6	0	0	0	3.6	0	30	0	486.7	0	27.6	0	672.2	0	0.4	0	0.2	0	0.5	0	0.3	0
LECHE Y OTROS PRODUCTOS LACTEOS	277.9	0	0	0	9.5	0	33.6	0	44.8	0	6.3	0	0	0	7.1	0	0	0	0	0	56.5	0	22.6	0	97.4	0
MANUFACTURAS DE CAUCHO	764.4	5.9	0.2	0	1	0	61.5	0	22.8	5.9	668.5	0	1.3	0	1.4	0	3.2	0	0.1	0	2	0	2.4	0	0.2	0
MANUFACTURAS DE CERAMICA	15.5	766.4	0.1	120.9	0.3	48.2	7.2	65.2	0	45.3	0	30.3	0	34.3	0.6	53.2	0	54.3	4.8	83.1	0.2	150	2.4	42.2	0	39.4
MANUFACTURAS DE CUERO	49.8	68.3	1	0	0.1	0	4.6	0.3	0	29.8	0	0.2	0.5	17.1	0	0.2	1.5	3.8	5.8	6.1	33.1	0	2.6	0.8	0.5	9.9
MANUFACTURAS DE MADERA	91.6	671.4	11.7	44.3	0.4	44.3	5	162.3	48.3	0.2	0	89.6	0	16.1	19.6	113.5	0.1	0.5	1.1	93.2	1.5	0	1	107.4	2.9	0
MANUFACTURAS DE PAPEL Y CARTON	1890.2	1.6	50.6	0.1	140.7	0	287.2	0.3	260.1	0.2	119.7	0.1	283.7	0	79.6	0	271.2	0.3	30.7	0.5	30.9	0	252.5	0	83.1	0
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC"	67.2	0	16.6	0	0	0	0.3	0	0	0	0	0	0	0	0	0	10.9	0	0.9	0	0	0	27.1	0	11.5	0
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS	9.2	3.9	2	0	0.3	0	3	1.2	0	0.2	0	1.1	3.2	0	0	0.1	0	0.6	0.7	0	0	0.4	0	0.2	0	0
MANUFACTURAS DIVERSAS	970	17.2	53.2	1.7	84.1	0.2	93.8	0.4	49.1	4	152.3	1.9	296.2	0.8	145.6	3.1	4.3	0.8	1.3	0.5	31	2.9	18.7	0.3	40.5	0.6
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS	3288.8	672.3	497.1	0	117.4	0	151.3	0	168	496.5	70.6	0.1	126.5	141.7	356.8	0	246.2	0.8	377.3	9.3	245.1	12.1	520.8	11.8	411.8	0
MATERIALES PLASTICOS Y SUS MANUFACTURAS	4242.7	46.3	44.1	2.4	149.7	1.3	1391.6	3.6	688.3	2.1	1175.8	5.5	241.2	3.1	84	3.2	48.4	1.8	137.1	10.9	145	1.5	47.2	10.3	90.3	0.7
MATERIALES TEXTILES (TEJIDOS O TELAS)	726.5	64.6	118.4	0	7.8	0	18.4	2.3	6.9	0	154.4	0.2	0.7	0	177.4	0	6	0.2	39.9	62	50.3	0	93.6	0	52.5	0
MELAZAS DE AZUCAR	0	527.6	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	227.5
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC."	258.9	15.1	7.3	0	6.3	0	31.8	0	57.9	0	10.8	1.2	34.2	1.3	1.5	0	2.7	0.3	1.8	6.7	62.3	0	7.8	5.6	34.3	0
NEUMATICOS Y TUBOS	90.1	0	10.9	0	6	0	1.1	0	0	0	7.2	0	0.3	0	0	0	1.5	0	3.1	0	5.8	0	24.3	0	30	0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES"	4.8	0.7	0	0	0.6	0	0.8	0	0	0	0	0.1	0	0	0	0	0	0.2	0.3	0.4	0.1	0	1.2	0	1.7	0
OTRAS MANUFACTURAS DE METALES COMUNES	232	9.6	17.9	0	3.3	6.1	17.9	0	1	2.4	34.4	0	5.8	0	48	0	2.6	0.5	13.9	0.6	14.6	0	57.9	0	14.8	0
OTROS ACEITES ESENCIALES	0	126.9	0	29.5	0	0	0	0	0	29.5	0	28.5	0	0	0	0	0	0	0	0	0	0.9	0	38.5	0	0
PAPEL Y CARTON	34463.1	1.4	1134.9	0	3910.8	0	2603	0	4285.1	1.4	1485	0	3159	0	3670.1	0	2846.1	0	3095.8	0	2619.2	0	3430.9	0	2223.1	0
PESCADO Y MOLUSCOS	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2
PINTURAS Y BARNICES	281.5	3.2	0	0	0	0	78.9	0	0.3	0	8.3	0	34.4	0	33.3	0	10.2	0	0	0	12.1	0	71.5	3.2	32.7	0
PREPARADOS A BASE DE CEREALES	1124.7	24.7	24.3	0	34.5	0	4.6	0	51.9	0	6.5	0	12.7	0	9	0	38.4	0	5.7	0	6.6	0	267	24.7	663.2	0
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS"	88.2	0	0.5	0	27.3	0	28.7	0	0	0	0.2	0	1.7	0	1.4	0	1	0	1.3	0	26.1	0	0	0	0	0
PREPARADOS DE LEGUMBRES Y HORTALIZAS	752.8	59.3	353.2	0	71.5	26.7	43.9	0	45.9	0	81.4	0	18.2	0	81.2	0	24.9	32.6	0	0	32.5	0	0	0	0	0
PREPARADOS DE FRUTAS	2.7	24.6	0.1	0	0.8	0	0	0	0	0	0.3	0	1	13.2	0.1	0	0	0	0.1	0	0	11.4	0.2	0	0	0
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS"	5.7	0	0	0	0	0	1.4	0	1.1	0	0.5	0	0	0	0	0	0.5	0	1	0	0	0	0	0	1.1	0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA	1468.9	0.6	111	0	64.8	0	139.8	0	207.3	0	274.8	0	36.1	0.6	149.5	0	67.7	0	208.9	0	90.5	0	1.8	0	116.6	0
PRODUCTOS FARMACEUTICOS	819.9	0	10	0	7.8	0	46.2	0	12.4	0	9	0	69.2	0	38.9	0	11	0	6.5	0	218.7	0	341.8	0	48.5	0
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS	0.9	0.9	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0.9	0	0	0	0	0	0	0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O"	45	1.3	0	0	0.3	0	1.7	0.4	0.1	0.1	28.3	0.1	0	0.2	2.3	0	2.1	0	1.4	0.3	2.1	0.2	4	0	2.8	0
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS"	10.8	0	0.1	0	1.6	0	2.3	0	0.9	0	0.4	0	0.2	0	1.6	0	0.8	0	0	0	0	0	0.4	0	2.6	0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS"	44.9	1.5	0.7	0	3	0	0	0.1	6.3	0	0	0.4	0	0.1	0.1	0.4	0.1	0.2	0	0	0.1	0.3	0	0	34.6	0
TUBERIA Y SUS ACCESORIOS	466.9	5.7	360.6	0	5.9	0	0.1	0	4.8	5.7	0.6	0	71.5	0	8.4	0	0	0	0.1	0	0	0	7.9	0	7.1	0
VEHICULOS Y MATERIAL DE TRANSPORTE	1948.3	481.9	242.2	3	149.6	0	52.4	0	133.5	15.7	200.6	0.1	171.4	0.4	94.2	0	274.6	224.7	119.5	27	204.3	33.5	187.2	177.5	118.7	0
VIDRIO Y SUS MANUFACTURAS	241.5	331.2	0	18.7	0.2	0	6.6	45.9	0.2	43.8	11.4	60.5	0	31.7	70.3	15	0.3	23.4	69.2	23.3	81.7	29.8	0.1	28.6	1.5	10.5
INDUSTRIAS EXTRACTIVAS	39510	11.8	345.6	5.1	3408.4	0	56.1	0	139	1.2	21208.2	2.6	3490.9	0	6922.9	0	179.3	2.8	3125.5	0	275.7	0	131.5	0	226.9	0
ALUMINIO	33	6.5	18.9	0	0.6	0	13.4	0	0	1.2	0	2.5	0	0	0	0	0.1	2.8	0	0	0	0	0	0	0	0
CEMENTO	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0
COBRE Y SUS MANUFACTURAS	1	0.1	0	0	0	0	0	0	0	0.1	0.4	0	0.3	0	0	0	0	0	0	0	0	0	0.4	0	0	0
DIESEL	27808.5	0	0	0	0	0	0	0	0	0	21034.4	0	0	0	6774.1	0	0	0	0	0	0	0	0	0	0	0
GASES INDUSTRIALES	68.9	0	0	0	0	0	0	0	0	0	0	0	32.9	0	0	0	0	0	36	0	0	0	0	0	0	0
GASOLINA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIERRO Y ACERO	109.2	0	36.5	0	0	0	0	0	0	0	39.2	0	0	0	0	0	0	0	0	0	0	0	0	0	33.5	0
OTROS DERIVADOS DE PETROLEO	431	0	193.1	0	93.3	0	0.2	0	0	0	0	0	0	0	18.6	0	0	0	0	0	51.6	0	43.3	0	31	0
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS	27.9	0	5.4	0	0	0	0	0	0	0	0	0	0	0	15.2	0	0	0	7.3	0	0	0	0	0	0	0
PLOMO	0	5.1	0	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRODUCTOS MINERALES DIVERSOS	11030.2	0.1	91.7	0	3314.6	0	42.5	0	139	0	134.2	0.1	3457.7	0	115.1	0	179.1	0	3082.2	0	223.8	0	87.9	0	162.3	0
