,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
APARATOS TRANSMISORES Y RECEPTORES,428.6,0.3,44.5,0,0,0,52.8,0,1.8,0,93.6,0.3,0.3,0,2.3,0,0,0,2,0,23.3,0,150.7,0,57.4,0
ARMAS Y MUNICIONES,140.6,0,0,0,0,0,0,0,0,0,87.9,0,0,0,0,0,4.7,0,0,0,0,0,48,0,0,0
ARTICULOS DE VESTUARIO,1561.2,186.2,140.8,0,124.5,1.2,186.7,17.3,118.3,3.6,102.8,17.2,31.8,41.2,235.6,28.6,101.2,8.8,138.8,1.6,144.1,3.1,179.8,6,56.9,57.5
AZUCARES Y ARTICULOS DE CONFITERIA,33.6,0,10.3,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,2.4,0,8.1,0,0,0
BATERIAS ELECTRICAS,554.4,0,119.4,0,57.5,0,57.6,0,3.4,0,114.6,0,1,0,55.4,0,1.2,0,55.4,0,0,0,43.3,0,45.7,0
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES,744.8,8451,21.5,344.9,4.1,184.3,158.8,315,51.9,476.7,76.6,834.5,44.9,673.4,13.2,625,27.5,324.2,92.8,235.8,106.4,1134,90.4,714.6,56.6,2588.6
CAFE SOLUBLE Y MOLIDO,6.5,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0
CALZADO,122.7,0.1,9.6,0,5.3,0,75.5,0,1.9,0,7.6,0,0,0,14.9,0.1,0.6,0,1.5,0,1.6,0,2.4,0,2,0
CERAS,52.8,4.5,0.1,0,0,0.5,0,0,3.2,0,0.8,4,0,0,0,0,10.4,0,14.6,0,23.6,0,0,0,0,0
CLAVOS Y TORNILLOS,80.7,0,3.8,0,5.3,0,5,0,1.7,0,7.8,0,13.6,0,3.4,0,3,0,17.2,0,4.5,0,3.7,0,11.9,0
DETERGENTES Y JABONES,459.3,0,12.9,0,48.9,0,50.1,0,0,0,11.1,0,28.9,0,167.8,0,36,0,29.8,0,20,0,15.3,0,38.3,0
"DISCOS, MATRICES Y CINTAS (DE GRABACION)",3.1,0,0,0,0,0,0,0,1.5,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRASAS Y ACEITES COMESTIBLES,459.9,0,162,0,3.3,0,10.4,0,20.9,0,52.3,0,1.6,0,68.8,0,3.2,0,53.1,0,71.7,0,12.5,0,0,0
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,581.3,0.3,91.4,0,24.7,0,123.3,0,14.5,0,61.2,0.2,26,0,42.7,0,49.1,0,18.6,0,51.2,0.2,45,0,33.7,0
HILOS E HILAZAS,536.6,0,67.8,0,62.8,0,50.5,0,35,0,14.6,0,1.7,0,0,0,149.2,0,0,0,9.6,0,145.4,0,0,0
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES",16.5,0,2.2,0,0,0,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INSTRUMENTAL MEDICO Y OTROS,884.7,0,37.2,0,49,0,122.5,0,141,0,104.7,0,16.2,0,136.1,0,60,0,33.7,0,56.7,0,52.6,0,75,0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",1434.8,5,22.2,0,647.5,0.4,658.6,0,0,0,34.4,1.1,0.2,0.4,1.7,0.1,64.1,1.7,0,0.3,1.4,0.3,4.7,0.3,0.1,0.4
LAMINA Y ALAMBRE,143.2,0,77.4,0,9.8,0,9.8,0,0,0,8.5,0,2.4,0,9.5,0,4.5,0,13,0,0,0,2.4,0,5.8,0
LECHE Y OTROS PRODUCTOS LACTEOS,158.7,0,0,0,12.5,0,21.3,0,3.8,0,9.1,0,7.8,0,14.5,0,2.7,0,11.3,0,15.2,0,38.6,0,22.1,0
MANUFACTURAS DE CAUCHO,322.2,0,46.9,0,12.9,0,17,0,7,0,59.4,0,40.4,0,39.1,0,28.4,0,9.2,0,38.4,0,11.9,0,11.7,0
MANUFACTURAS DE CERAMICA,958.6,6.9,177,0,106.6,0.4,90.2,0,24.1,0,70,2.6,31.5,0,74,0.1,70.3,1.5,14.9,0.7,166.9,1.5,49.2,0.1,83.8,0
MANUFACTURAS DE CUERO,34.8,2.3,2.3,0,2.9,0.1,8.8,0,0.9,0,7.9,0.5,0,0,3.4,0.1,2,0.9,2.6,0,2.7,0.2,1.3,0.2,0.1,0.3
MANUFACTURAS DE MADERA,361,3386,28,87.7,15.6,272.5,23,334.8,11.1,293.5,2.8,243.1,3.9,416.7,12,230.5,149.5,200.9,4.6,293.4,25.1,393.3,43.7,301.1,41.8,318.4
MANUFACTURAS DE PAPEL Y CARTON,1921.7,51,215.9,0.4,81.7,45.8,148.7,0,150,0,221,0.2,116.2,0,217.3,0.8,168.3,2.8,212.9,0.4,103.5,0.3,206.1,0.3,80,0
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",306.6,0.1,78.3,0,2.8,0,57.5,0,13.8,0,21.7,0,5.8,0,36,0,69.1,0,8,0.1,1.6,0,10.4,0,1.6,0
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,236.3,100.6,24.3,0,9.3,0,3.3,0,6.3,0,8.8,0.3,49.3,98.2,2.5,0.1,0,0.3,21.2,0.3,3.7,1.2,42.7,0.3,64.8,0
MANUFACTURAS DE PIELES,2056.9,0,381.9,0,102,0,150.9,0,0,0,401.6,0,233.4,0,82.5,0,65.7,0,261,0,114,0,10.3,0,253.5,0
MANUFACTURAS DIVERSAS,2555.1,44.5,223.8,0,67.3,6.7,86.2,0,71.9,0.6,223.9,5.3,156.4,18,168.8,1.7,53.5,2.6,206.7,3.9,38.4,3.2,149.1,2.4,1109.2,0.1
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,89449.1,125.8,4074.3,0,2564.3,0.8,16413.9,1.1,5169.6,0,18201.1,14.4,1533.2,8.6,23158.8,6.6,3886.8,0,3909.2,94.4,3875,0,3567,0,3095.9,0
MATERIALES PLASTICOS Y SUS MANUFACTURAS,7018.4,202.9,611.4,25,308.6,0,625.9,0.3,315.6,25,386.9,28.9,562.6,9.4,1008.5,0.4,804.5,25,671,0.1,521.2,28.2,715.6,27.1,486.5,33.5
MATERIALES TEXTILES (TEJIDOS O TELAS),13946,414.8,1480.6,0,1826.9,18.2,2055.6,0.1,743.6,98.3,1849.2,288.4,2055.9,0,1744.1,0,612.9,0.1,595.3,0,264.8,0,86.9,0,630,9.7
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.",2510.5,38.3,382.7,0,225.5,3.7,254.5,0,129.7,0,212.7,12.3,235.3,0.6,292.5,3.2,121,0.1,339.7,5.9,191.5,6.2,45,1.2,80.4,5.1
NEUMATICOS Y TUBOS,69.8,0,6.3,0,0.8,0,2.4,0,25.4,0,4.1,0,0.7,0,1.9,0,26.2,0,0.7,0,0.3,0,0.6,0,0.4,0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",1.4,1.5,0,0,0,0,0,0,0.6,0,0,0.7,0.1,0,0,0,0.6,0,0,0.2,0,0.5,0,0.2,0,0
OTRAS MANUFACTURAS DE METALES COMUNES,3575,2.9,331.4,0,255.5,0.2,405.9,0.3,394.9,0,274,1.4,126.4,0,235.8,0.3,342.8,0,281.6,0.6,335.5,0,245.8,0.1,345.3,0
OTROS ACEITES ESENCIALES,0,35,0,1.1,0,0,0,0,0,5.3,0,0,0,10.4,0,0,0,0,0,0,0,18.3,0,0,0,0
PAPEL Y CARTON,77.8,5,2.4,1,0.4,0,13.7,0.4,0,0,0,0,0.9,0.5,1,0,1.3,1,56.7,0.5,0,1,1.2,0,0.1,0.5
PINTURAS Y BARNICES,2125.7,1.7,204.4,0,126.6,0,120.8,0,226.6,0,110,0,304.3,0,235.1,1.7,167.4,0,162.5,0,233.6,0,84.4,0,150,0
PREPARADOS A BASE DE CEREALES,370,0,27.9,0,5.6,0,13,0,27.1,0,52,0,1.5,0,29.8,0,8.2,0,52.5,0,67.2,0,70.5,0,14.5,0
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",122.6,0,0,0,0,0,50.1,0,0,0,6.5,0,0.2,0,0,0,12.4,0,0,0,7.8,0,45.5,0,0,0
PREPARADOS DE LEGUMBRES Y HORTALIZAS,255.9,0,5.6,0,0,0,39.8,0,14.8,0,20.3,0,42.3,0,35.1,0,15,0,0,0,28.7,0,22.1,0,32.3,0
PREPARADOS DE FRUTAS,235.2,0,20.5,0,0,0,40.5,0,20.9,0,25.7,0,15,0,21.1,0,21.1,0,21.6,0,23.2,0,1.5,0,24.1,0
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS",904.7,0,0,0,107.1,0,0,0,156.2,0,94,0,39.4,0,72,0,2.8,0,88.8,0,161,0,40,0,143.5,0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,2371.3,69.4,303.9,0.1,187.9,0,211.7,0,221.7,0,216.7,69.3,52,0,255.5,0,21.8,0,371.9,0,185.3,0,114.9,0,228,0
PRODUCTOS FARMACEUTICOS,6860.7,0,726.8,0,337.4,0,686.3,0,169.9,0,805.8,0,115.3,0,1898.2,0,278.2,0,235.7,0,992.2,0,226.6,0,388.4,0
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,100.5,0,100.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",15.2,28.8,0.4,0,1.2,0.2,0,0.1,0.6,0,3.3,1.3,0,22.7,6.6,0.1,0.5,0,1.3,0.1,0.4,0.6,0.6,0.7,0.2,2.9
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",22,0,3.6,0,0.9,0,0,0,0,0,9.3,0,0,0,0,0,1.3,0,3.4,0,1.9,0,1.2,0,0.4,0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",19,0.7,1,0,0.7,0,1.5,0,0.9,0,0.1,0.6,5.7,0,6.6,0.1,0.7,0,0.4,0,0.4,0,0.1,0,0.8,0
TUBERIA Y SUS ACCESORIOS,870.1,0,75.4,0,44.7,0,13.8,0,28,0,134,0,69.3,0,155.5,0,50.2,0,82.5,0,29.8,0,16.7,0,170,0
VEHICULOS Y MATERIAL DE TRANSPORTE,2192.8,79.3,730.1,0,167,0,158.5,0,135.1,0,175,79.3,43.8,0,335.1,0,60.6,0,130.3,0,50.4,0,108.9,0,98.1,0
VIDRIO Y SUS MANUFACTURAS,867.5,131.2,66.3,0,22,0,37,0,88.1,11.2,80.3,1,99.6,11.2,56.8,0,141.5,71.9,153.2,35.9,21.4,0,97.5,0.2,3.8,0
INDUSTRIAS EXTRACTIVAS,1237.5,495.1,41,0,108.4,0,19.7,0,65.1,0,147.2,8.7,241.4,83.5,28.8,164,151.1,199.6,130.6,0.1,88.9,0,101.7,39.2,113.7,0
ALUMINIO,759.6,486.3,15.3,0,100.8,0,6.6,0,57.8,0,60.1,0,208.3,83.5,25.6,163.9,36.2,199.6,88.3,0.1,45.2,0,95.1,39.2,20.2,0
CEMENTO,27.6,0,11.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14.1,0
COBRE Y SUS MANUFACTURAS,6.5,0,0,0,1.8,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0.7,0
GASES INDUSTRIALES,52.8,0,0,0,0,0,0,0,0,0,17.4,0,0,0,0,0,0,0,35.4,0,0,0,0,0,0,0
HIERRO Y ACERO,180.5,0,7.3,0,1.7,0,2.6,0,1.1,0,59.5,0,0,0,3,0,99.5,0,5.9,0,0,0,0,0,0,0
MARMOL,10.2,8.7,0,0,0,0,0,0,0,0,10.2,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTROS DERIVADOS DE PETROLEO,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,1.4,0
OTROS METALES COMUNES,1.6,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,19,0.1,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0.1,0,0,0,0,8.5,0,0,0,0,0
PRODUCTOS MINERALES DIVERSOS,172.8,0,5.2,0,4.1,0,0,0,0,0,0,0,33.1,0,0,0,15.5,0,0,0,34.9,0,2.7,0,77.4,0
ZINC,5.3,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
