,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
CAFE SOLUBLE Y MOLIDO,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.5,0,0.6,0,0,0
CALZADO,140.2,22.3,10.2,0,0.1,0,7.7,0,12.5,0,6.4,0,0,0,24.2,22.3,23.3,0,7,0,2.1,0,10,0,36.8,0
CERAS,18.1,1,0.1,0,0,0,1,0,3.9,0,0,0,0,0,0.4,0,7.6,0,0.2,0,2.3,0,2.7,0,0,0.9
CLAVOS Y TORNILLOS,76.2,0,18.6,0,2.9,0,2.3,0,4.3,0,5.4,0,1.3,0,7.3,0,4.4,0,14.7,0,3.9,0,4.6,0,6.4,0
DETERGENTES Y JABONES,590.3,0,107.7,0,50.7,0,0,0,91.3,0,0,0,83.7,0,71.5,0,59.3,0,7.1,0,65.1,0,30.2,0,23.9,0
"DISCOS, MATRICES Y CINTAS (DE GRABACION)",29.9,0,3,0,4.3,0,2.1,0,0,0,0,0,9.8,0,2.6,0,0,0,3.9,0,0.6,0,1.3,0,2.1,0
GRASAS Y ACEITES COMESTIBLES,97.4,0,0.2,0,0,0,9.7,0,0,0,0,0,12,0,0.6,0,58.6,0,0,0,0.1,0,0,0,16.2,0
HARINAS DE CEREALES,133.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.7,0,0,0
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,480.7,0,28.8,0,11.4,0,36.7,0,28.4,0,56,0,38.7,0,58.2,0,35.2,0,49.2,0,28.1,0,43.6,0,66.4,0
HILOS E HILAZAS,160.7,0,0.8,0,6.6,0,9.7,0,0.9,0,17.7,0,1.1,0,1.1,0,8.1,0,24.4,0,34.5,0,15.4,0,40.5,0
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES",15,0,0,0,0,0,10.5,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INSTRUMENTAL MEDICO Y OTROS,542.2,0,21.1,0,24,0,47.7,0,55,0,59.5,0,19.5,0,69.1,0,65.7,0,39.2,0,53.8,0,50,0,37.5,0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",110.6,6.2,10.2,0.9,32.2,0.1,0,0,1.6,1.9,6.9,0,0.7,0,2.3,0,0.9,0,0.5,1.7,52.3,0.1,1,1.5,2,0
LAMINA Y ALAMBRE,97.5,0,1.3,0,5.8,0,4.9,0,10.7,0,0.1,0,10.8,0,36.3,0,1.5,0,4.7,0,13.3,0,4.5,0,3.6,0
LECHE Y OTROS PRODUCTOS LACTEOS,46,0,1.2,0,2.2,0,1.1,0,0,0,10.2,0,0,0,3.5,0,6,0,2.4,0,6.3,0,9.6,0,3.4,0
MANUFACTURAS DE CAUCHO,304.1,0,76.5,0,29.8,0,16.5,0,6.6,0,23.4,0,7.3,0,33.2,0,9.4,0,35.7,0,24.4,0,5.6,0,35.7,0
MANUFACTURAS DE CERAMICA,631.8,13.9,52.5,1.4,11,0.7,43.9,0,105.3,3.3,78.3,0.3,36.6,4.3,32.2,0,94.6,0,77.1,3.1,12.9,0,68.9,0.6,18.3,0.2
MANUFACTURAS DE CUERO,50.3,0.4,6.6,0,0,0,6.4,0,0.3,0.2,0.5,0,3,0,12.1,0,8.9,0,0.6,0.1,0.3,0,4.7,0,6.9,0
MANUFACTURAS DE MADERA,48.7,2139.7,2.7,174.4,0,115.9,4.2,283.2,5.4,52.5,3.6,180.4,0.3,170.4,10.3,211.5,2.6,58.6,3.8,427.3,0,130.5,13.2,199.2,2.6,135.7
MANUFACTURAS DE PAPEL Y CARTON,1004,6.2,14.5,0.1,94.2,0,66.4,0,15.9,0,136.8,0,70.3,0,107.9,0,182.8,0,5,0.2,169,5.3,22.1,0,119.1,0.7
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",260,33.7,30.1,0,3.4,9.2,27.5,0,12.7,0,21.9,0,16.6,0,28.3,15.6,8,0,2.4,0,12.9,8.8,37.6,0,58.8,0
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,413.8,0.1,5,0,114.2,0,9.1,0,2.7,0,29,0,13.2,0.1,83.3,0,16.4,0,0,0,32,0,76.9,0,32.1,0
MANUFACTURAS DE PIELES,2641.2,106.3,531.1,0,49.3,0,465.4,30.2,310.4,0,134,76.1,478.9,0,82.1,0,397.9,0,0.1,0,108.9,0,83.1,0,0,0
MANUFACTURAS DIVERSAS,1089.2,12,64.8,2.1,87.4,3.8,102.5,0.4,102.8,0.5,82.3,1.2,78.2,0,78.9,0.1,152.9,0.4,94.9,1,58.1,0.9,83.5,1,103,0.6
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,35688,99.8,4486.5,0.1,6015.1,0,4080,2.2,3270.4,0,568.6,0,1515.2,52.7,2161.1,0,4292.7,14.7,2324.2,0,1412,6.1,1678,17.7,3884.1,6.4
MATERIALES PLASTICOS Y SUS MANUFACTURAS,3660.7,43.2,151.5,5.3,263.9,0,206.7,1.4,178.4,4.5,194.7,5.3,243.1,3.2,616.2,1,488,0,485.5,16.2,444,5.9,228.1,0,160.5,0.4
MATERIALES TEXTILES (TEJIDOS O TELAS),15533.6,1.9,1096.3,0.2,870.8,0,1352.3,0,2397.5,0,1317.4,0.1,1613.5,0,1925.9,0,2321.5,0.4,981.9,0,900.5,1,660.8,0.3,95.2,0
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.",1313.4,7.7,10.1,4.7,214.4,0,81.4,0.3,63.6,0,86.5,0.5,23.3,0,152.5,0,31.6,0,155.6,2.1,32.2,0,176.8,0,285.3,0
NEUMATICOS Y TUBOS,92.6,0,16.2,0,4.7,0,2.8,0,2.1,0,0,0,15.5,0,0,0,4.1,0,20.2,0,9.8,0,10.4,0,6.8,0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",16.8,0,5.1,0,0,0,1.9,0,0.9,0,2.1,0,0,0,2.8,0,0.7,0,0.3,0,0,0,3,0,0.2,0
OTRAS MANUFACTURAS DE METALES COMUNES,1646,0,131,0,72.9,0,241.1,0,94.1,0,228.1,0,126.2,0,123.7,0,99.5,0,146.8,0,64.2,0,142.8,0,175.6,0
OTROS ACEITES ESENCIALES,12.5,10.7,6.2,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,7.2
PAPEL Y CARTON,1.9,0,0,0,0,0,0,0,0,0,0.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PINTURAS Y BARNICES,1725.5,23.9,97.7,0,74.3,0,189.6,0,217.2,0,147.6,0,39.5,0,187.1,0,217.8,23.9,44.8,0,198.2,0,223.4,0,88.3,0
PREPARADOS A BASE DE CEREALES,385.4,0,21.9,0,46.7,0,34.5,0,23.8,0,25.6,0,6.9,0,23.9,0,45.3,0,14.5,0,66.9,0,31.3,0,44.2,0
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",93,0,2.6,0,7.4,0,5.6,0,0.1,0,12.7,0,0.3,0,8.7,0,0,0,5.6,0,3.6,0,46.1,0,0.2,0
PREPARADOS DE LEGUMBRES Y HORTALIZAS,103.5,0,8.4,0,25.9,0,0.2,0,14,0,7.8,0,7,0,0,0,22.9,0,0,0,5.4,0,8.6,0,3.1,0
PREPARADOS DE FRUTAS,199,0,18.7,0,0,0,32,0,0,0,15.6,0,0,0,16.8,0,15.4,0,0,0,47.5,0,6,0,46.9,0
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS",431.5,0.4,26.2,0,11.8,0,56.9,0,42.7,0,49,0,23.4,0,57.9,0,0.6,0,10.7,0.4,96.5,0,1.3,0,54.6,0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,1394.2,0.2,61.5,0,91.9,0,155.6,0,97.3,0,76.5,0,93.6,0,182,0,173.4,0,172.7,0.2,115.6,0,106.3,0,67.8,0
PRODUCTOS FARMACEUTICOS,6369.5,0,731.4,0,432.7,0,1205.2,0,658.7,0,412.8,0,712.2,0,879.5,0,256.2,0,121.8,0,406.9,0,357.6,0,194.5,0
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,1.8,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",6.6,4.4,3.2,0.6,0,0.7,0.4,0.3,0,0.4,0.2,1.5,0,0.4,0,0.1,1.6,0.4,0.1,0,0.3,0,0.2,0,0.6,0.1
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",13.3,0,0,0,0,0,1.1,0,0,0,0,0,1.3,0,0.1,0,0.8,0,0,0,0,0,1.2,0,8.8,0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",49.1,1.2,16,0.1,1.7,0.1,1.5,0,2.8,0.4,0.8,0.2,0.5,0,14.2,0,7.7,0,1.1,0,0.4,0.2,0.6,0.1,1.9,0
TUBERIA Y SUS ACCESORIOS,715.1,0,6.5,0,32.7,0,38.2,0,55.2,0,147.2,0,14.2,0,73.1,0,105.2,0,37.3,0,49.8,0,132.8,0,22.8,0
VEHICULOS Y MATERIAL DE TRANSPORTE,2501,21.9,560.7,0.1,287.3,0,120.6,0,196.2,0,142.5,0,142.7,0,145.4,0,249,0,162.7,9.2,218.4,0,79.3,0,196.2,12.5
VIDRIO Y SUS MANUFACTURAS,490.9,22.9,63.3,8.4,1.8,0,46.6,0,27.6,0,48.7,0,26.8,13.9,10.4,0,93.5,0,7.3,0.5,9.5,0,25.3,0,130,0
INDUSTRIAS EXTRACTIVAS,838.8,4.3,4.1,3.2,90,0.7,50,0,26.7,0,120.4,0,58.2,0,45.4,0,92.5,0.4,14.3,0,228.6,0,53.4,0,55.3,0
ALUMINIO,460.7,0,2.4,0,88.8,0,10.1,0,0,0,95.5,0,5.6,0,45.4,0,39.1,0,0,0,69.2,0,50.8,0,53.8,0
CEMENTO,12.2,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,9.6,0,0,0,0,0,0,0
COBRE Y SUS MANUFACTURAS,13.3,0,0,0,1.1,0,10,0,0,0,1.2,0,0,0,0,0,0.5,0,0,0,0.4,0,0,0,0,0
HIERRO Y ACERO,64.5,0,1,0,0,0,0,0,0,0,0,0,22.4,0,0,0,0,0,0.1,0,40.7,0,0,0,0.4,0
MARMOL,0,3.4,0,3.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTROS DERIVADOS DE PETROLEO,122.7,0,0,0,0,0,0.6,0,22.4,0,23.7,0,22.6,0,0,0,48.4,0,1.3,0,0,0,2.6,0,1.1,0
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
PRODUCTOS MINERALES DIVERSOS,46.8,0.9,0.7,0,0,0.5,29.2,0,4.3,0,0,0,5.1,0,0,0,4.4,0.4,3.1,0,0,0,0,0,0,0
ZINC,118.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,118.3,0,0,0,0,0
