	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones
APARATOS TRANSMISORES Y RECEPTORES	582.5	8.2	22.2	0	14.5	1.1	5.9	0	58.7	0	24.1	0.2	37.4	0.1	64.2	1.6	117.6	0	41.9	0.9	80.5	0	65.7	0	49.7	4.3
ARMAS Y MUNICIONES	440.8	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	142.6	0	0	0	53.4	0	244	0
ARTICULOS DE VESTUARIO	595.8	248.9	8.6	1.3	14.5	5	90.5	0.8	25.5	0	85	1.5	37.6	3	18.6	0.3	96.1	0	37	121.1	142.7	49.8	21.3	2.8	18.3	63.3
AZUCAR	1.1	498.3	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	236.9	0	261.4
AZUCARES Y ARTICULOS DE CONFITERIA	644.2	0.1	62.7	0.1	81.9	0	9.6	0	44.9	0	57.9	0	0	0	22.8	0	99.7	0	61	0	102.1	0	98.4	0	3.2	0
BATERIAS ELECTRICAS	307.9	67.7	6.4	0	168.9	41.5	14.5	0	5.4	0	15.5	26.1	20	0	8.4	0	7.7	0	8.9	0	8.4	0	3.2	0	40.7	0
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES	1824.6	2524.2	152.1	66.1	19.4	75.6	50.1	91.2	326.4	141.7	58.5	132	52.8	301.3	456.7	348.3	153.7	143.4	241.7	367.5	62.4	322.5	248.7	214	2.1	320.6
CAFE SOLUBLE Y MOLIDO	71.5	0	0	0	0	0	0	0	0	0	0	0	0	0	71.2	0	0	0	0.1	0	0.2	0	0	0	0	0
CALZADO	110.6	0.6	3.6	0	1.1	0.3	11.1	0	13.1	0	1.6	0.2	10.5	0	3.5	0	29.4	0	10.6	0	19	0.1	1	0	6.1	0
CAMARON Y LANGOSTA	0	354.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354.2	0	0
CERAS	789.2	1.7	20.9	0	152.1	0.1	64.3	0	2.6	0	90.7	0	73.5	0	104.8	0	31	0	17.6	1	47.2	0.6	134.5	0	50	0
CLAVOS Y TORNILLOS	1088.6	0	98.9	0	83.2	0	45.8	0	25.4	0	110.6	0	49	0	21.1	0	19.1	0	48.3	0	198.5	0	250.4	0	138.3	0
DETERGENTES Y JABONES	1679.9	7.9	59.4	0	77.5	0	101.5	0	305.1	0	97.3	0	107	0	221	0	250.3	0	55.4	0	284.3	0	61.6	0	59.5	7.9
"DISCOS, MATRICES Y CINTAS (DE GRABACION)"	1.3	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0.1	0	0	0	0	0	0.2	0	0.3	0	0.5	0
GLICERINA CRUDA	4.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	0	0	0	0	0	0	0
GRASAS Y ACEITES COMESTIBLES	77.9	8460.3	0	0	5.2	0	0.1	0	0	0	0	0	42.3	0	0	0	0	0	0	3260	25.1	0	5.1	5198.7	0.1	1.6
HARINAS DE CEREALES	62.9	0	15.2	0	0	0	7.9	0	0	0	0.1	0	11.9	0	0	0	4.3	0	9.1	0	0.1	0	14.3	0	0.1	0
HERRAMIENTAS ARTICULOS DE CUCHILLERIA	2237.3	32.9	209.9	0	232.9	0.2	90.2	0	60.5	0	329.8	0	141.9	0.3	120.3	0	164.1	32.1	264.5	0	274.9	0.2	203.5	0.1	144.8	0
HILOS E HILAZAS	29.4	0	0	0	16.2	0	4.2	0	2	0	2	0	0	0	0.3	0	0	0	4.4	0	0.4	0	0	0	0	0
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES"	9123.4	0	422.2	0	663	0	928.3	0	1650	0	313.7	0	1400.1	0	35.9	0	562.4	0	891.9	0	224	0	1058.1	0	973.9	0
INSTRUMENTAL MEDICO Y OTROS	11079	154.9	734.4	0	582.7	8.8	926.9	0	975.4	0.1	866.2	9.1	870.1	66.3	1906.4	13.7	783.3	2.6	983	0	848.3	22.2	992.2	4.2	610.1	28
JOYERIA DE FANTASIA	0.4	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES"	1128.4	199.9	92.3	14.7	3.2	8.2	8.4	34.1	1.9	17.6	20.5	11.1	15.9	14.3	483	17.1	419.8	19.3	7.2	7.5	68.5	12.4	2.2	23.7	5.6	19.8
LAMINA Y ALAMBRE	1645.6	15.3	6.8	0.1	65.9	0	18.7	0	145.4	0	107.7	0	100.9	0	150.9	0	377.8	0.1	139	0	118.5	15.2	355	0	59.1	0
LECHE Y OTROS PRODUCTOS LACTEOS	1091.8	0	0	0	60.3	0	64.9	0	8.6	0	124.8	0	51.4	0	173.5	0	281	0	5.8	0	80.5	0	62.4	0	178.6	0
MANUFACTURAS DE CAUCHO	2938.9	0.6	896.4	0	40.6	0	112.1	0	123.8	0	249.3	0	544.4	0	128.8	0	112.2	0.6	106.1	0	380.9	0	90.4	0	154	0.1
MANUFACTURAS DE CERAMICA	1185.9	5.7	70.7	0	33.3	1	59.4	0	166.7	0.4	40.7	0.7	112.9	0.5	353.4	0.6	47.4	0.7	153.1	0	34.3	1.2	90.6	0.7	23.3	0
MANUFACTURAS DE CUERO	214.2	177.6	7.5	0	7.4	26.2	28	0.4	12.1	0	54.5	0	13.2	0	1.8	11.9	21.5	0	9.8	16.5	20.5	76.1	32.3	23	5.7	23.5
MANUFACTURAS DE MADERA	287.1	63.7	6.6	0.1	2	0.3	32.5	0	75.3	0.2	33.9	0.1	0.4	0	4.5	0	90.4	31	15.5	0	24.4	0.3	1	0.4	0.6	31.1
MANUFACTURAS DE PAPEL Y CARTON	3623	131.4	316	1.4	97.7	1.9	298.6	1.4	372	0.2	522.3	1.7	556.3	4.5	139.6	10.6	70.4	1.4	266.8	38.4	419.4	40	223	27	340.7	3
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC"	782.2	0	143.6	0	35.6	0	129	0	145.8	0	14	0	45.2	0	60.6	0	15.3	0	14.5	0	106.9	0	52.5	0	19.3	0
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS	5959.9	6.6	3.6	0	1106.2	0.4	924.1	1.7	997.7	1.2	1347.7	0	2.6	0.1	764.6	0.3	186.6	1.2	614.5	0	2.1	0.9	2.2	0.5	7.9	0.2
MANUFACTURAS DIVERSAS	7305.6	198.8	375.9	9.7	460.1	0.8	363.7	9.9	414.2	4.2	765	5.5	519.3	1.8	656.3	1	655.2	77.9	475.6	6.7	980.3	11.9	905.5	1	734.5	68.6
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS	72286.9	2005	7222.9	2.6	3969.6	8.1	4517.2	11.7	6412.1	0	5394.1	15.4	4566.7	735.5	6131.1	8.5	7133.9	69.7	5060.5	26.4	7473.5	1110.7	8115	1.5	6290.4	14.9
MATERIALES PLASTICOS Y SUS MANUFACTURAS	13278.3	49.7	744.9	0.1	498.8	1.5	867.4	0.9	839.3	0	1127.2	0.7	620.5	0.8	1972.1	1.7	1802.9	0	1379.2	0	1348.9	8.3	1268.1	2.3	808.9	33.4
MATERIALES TEXTILES (TEJIDOS O TELAS)	306	15.7	43.4	0	8.2	0.9	16.2	0	0.7	0.1	22.4	0.2	8.1	0	40.3	0	4.2	0	24.4	0	101.2	1.5	12	0	24.9	12.9
MELAZAS DE AZUCAR	0	793	0	0	0	0	0	0	0	793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC."	453.3	52.1	60.3	1.6	52.1	2.8	12.2	1.4	35.6	6.2	3.6	1.4	22.7	3.6	20.6	3.1	127.4	1.1	1.3	1.2	45.4	25.8	10.9	3.4	61.2	0.3
NEUMATICOS Y TUBOS	1277.1	0.5	137.7	0	131	0	71.6	0	38.4	0	80.3	0	76.2	0	105.4	0	179.1	0	135.4	0.3	92.1	0	82.8	0.2	147.1	0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES"	2.8	1.4	0.2	0	0	0.1	0	0	0	0.1	0.2	0	0	0.6	0	0.4	1.3	0.1	0	0	1.1	0.1	0	0.1	0	0
OTRAS MANUFACTURAS DE METALES COMUNES	2386.4	3.8	198.2	0	252.3	0.1	212.7	0	85	0	172.5	0.2	205.5	1.5	260.3	0	129	0	254.1	0	149.4	1.5	264.7	0.5	202.8	0
OTROS ACEITES ESENCIALES	31.4	387.1	0	18.1	9.1	37.8	5	56.7	4	67.2	1.7	32.5	1.5	49.5	0	21.5	5	34.4	0	15.7	5	20.9	0	32.8	0	0
PAPEL Y CARTON	7630.8	187.9	570.1	0	615.4	0	646.5	0	240.3	18.8	1052.6	35.5	360.6	31.6	573.9	38.7	1028.3	32.5	405.2	20.3	551.8	10.4	818.7	0	767.4	0
PESCADO Y MOLUSCOS	3.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9	0	0	0
PINTURAS Y BARNICES	4583.9	45.5	386.7	0	540.4	0	279.5	0	506.7	0	400.1	1.4	222.9	0	224.4	0	259	0	435.3	0	449.3	4.3	438.7	15.2	440.8	24.7
PREPARADOS A BASE DE CEREALES	1059	0.1	45.8	0	7.7	0	165.1	0	93.4	0	71.7	0.1	42.9	0	20.3	0	87.4	0	187.4	0	115.6	0	60.6	0	161.2	0
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS"	1028.9	0	116.5	0	0.1	0	172.9	0	80.5	0	344.7	0	11.9	0	0	0	251.3	0	10.7	0	12.4	0	12	0	15.9	0
PREPARADOS DE LEGUMBRES Y HORTALIZAS	1233.6	206.3	152.1	0	9.4	0	42.6	28	149.7	0	236.1	0	96.6	35.1	66	50.1	154.3	46.6	79.8	0	88.4	0	100.7	46.6	58.1	0
PREPARADOS DE FRUTAS	30.8	905.9	2.9	52.8	5.6	97.2	0	106.3	1.5	157.4	0	297.3	0	45	4.3	26.9	0	17.4	0.8	34.7	12.3	17.9	3.2	26.5	0.2	26.5
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS"	4620.4	0.8	357.9	0.8	323.8	0	556.3	0	353.6	0	333.7	0	302.5	0	713.2	0	268.3	0	295.5	0	525.9	0	217.1	0	372.6	0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA	47014.2	34.4	4849.8	0	3919.4	0	2183.5	0	5223	14.9	3617.1	0	2539.2	0	5675	0	3338.2	0	4197.9	0	5068	0	1894	0	4509.2	19.5
PRODUCTOS FARMACEUTICOS	8782.1	196.6	425	0	417.6	0	291.6	69.2	908.3	41.7	587.8	81.4	526.4	0	1010.1	0	1085.1	0	1023.2	0	625.7	4.3	620.6	0	1260.8	0
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS	84.1	14.9	0	0	0	0	0	0	0.7	0	21.2	0	30.8	0	0	0	0	0	31.4	0	0	0	0	0	0	14.9
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O"	50.3	1.4	8.4	0	11.4	0.5	9.1	0	3.7	0	3.2	0.3	4.4	0.1	0.8	0.3	1.7	0	0.2	0	0.7	0.2	4	0.1	2.6	0
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS"	66.1	0.1	0.4	0	5.5	0	18.2	0	2.5	0	7.2	0	4.3	0	1.6	0	0	0	17.7	0	2.8	0	0.3	0	5.7	0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS"	146.7	4.2	20	0	3.8	0	8.3	0	12.8	0	1.9	0	13	0	12.4	0	22.2	1.3	15.5	0.7	17	0.7	5.2	1.5	14.7	0
TABACO ELABORADO	299.9	0	0.2	0	212.4	0	87.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0
TUBERIA Y SUS ACCESORIOS	3162.9	5.1	496.6	0	157.5	0	167.8	0	106.5	0	459.7	0	220.2	0	156.6	0	260.1	4.5	224.8	0	322	0	251.3	0	339.9	0.7
VEHICULOS Y MATERIAL DE TRANSPORTE	47581.5	171.5	3443.9	10.3	3415.9	1.7	1199.3	0	4070.7	1.9	6472.6	0	3359.2	24.9	3321.6	77.5	3889.7	19.7	2434.3	1.5	5992.5	7.8	3912	16.3	6070	9.9
VIDRIO Y SUS MANUFACTURAS	628.1	5.9	41	0	37.4	0.3	11	0	82.3	0	48.4	0.1	27.9	4.1	23.8	0.4	160	0	20.5	0	76.2	0.7	48.2	0.1	51.2	0.4
INDUSTRIAS EXTRACTIVAS	6862.4	47.7	568.5	0	339.4	2.9	582.5	0	1300.4	0	583.5	2.9	705.9	1.5	442.9	21.2	577.4	2.9	332	0	618.7	3	431.9	0	379.3	13.1
ALUMINIO	3587.8	6.4	404	0	300.1	0	449.6	0	302	0	241.3	0	455.5	0	141.5	0	368.9	0	58.2	0	406.3	0.1	234.5	0	226	6.3
COBRE Y SUS MANUFACTURAS	158.9	32.9	36.2	0	10.5	2.9	36.1	0	13.4	0	21.2	2.9	5.4	0	8.5	21.2	2.5	2.9	7.2	0	2	2.9	10.7	0	5.1	0
ESTA&O	53	0	0	0	0	0	0	0	0	0	20.9	0	0	0	1.5	0	0	0	0	0	6.7	0	0	0	23.8	0
GASES INDUSTRIALES	162.3	0	7.1	0	10.2	0	18.7	0	4.3	0	14.5	0	35.9	0	7.4	0	27.6	0	12.8	0	8	0	10.9	0	4.9	0
GASOLINA	24.7	0	1.6	0	1.1	0	6	0	0	0	0	0	3.9	0	4.3	0	0	0	7.7	0	0	0	0	0	0	0
HIERRO Y ACERO	430.2	6.1	24.7	0	6	0	0	0	42.8	0	36.9	0	3	0	97.4	0	20	0	0	0	99.5	0	98.2	0	1.7	6.1
KEROSENE	1.4	0	0	0	0	0	0.3	0	0.9	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0
MAGNESIO	1.4	0	0	0	0	0	0	0	0.1	0	0	0	0.3	0	0.8	0	0	0	0	0	0.1	0	0	0	0.1	0
NIQUEL	5.4	0	0	0	0	0	4.9	0	0	0	0	0	0	0	0.3	0	0	0	0.2	0	0	0	0	0	0	0
OTROS DERIVADOS DE PETROLEO	1714.5	0	91.7	0	10.7	0	64.6	0	250	0	247.1	0	200.4	0	180.9	0	149	0	242.5	0	92.5	0	73.9	0	111.2	0
OTROS METALES COMUNES	0.9	0	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS	0.3	1.5	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0.3	0	0	0
PRODUCTOS MINERALES DIVERSOS	716.7	0.8	1.8	0	0.7	0	1.6	0	687	0	0.7	0	0.8	0	0.1	0	8.5	0	3.3	0	2.2	0	3.6	0	6.4	0.8
ZINC	5	0	1.6	0	0.1	0	0.8	0	0	0	0.2	0	0.2	0	0	0	0.6	0	0.1	0	1.4	0	0	0	0	0
