,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
CLAVOS Y TORNILLOS,473.8,0.1,83.7,0,34.9,0,20.4,0,19.3,0.1,47.9,0,35.6,0,41.5,0,64.8,0,48.9,0,35.7,0,19.8,0,21.2,0
DETERGENTES Y JABONES,957.4,1.2,77.4,0,65.1,0,36.1,0,169.1,0,115.4,0,103.5,0,180.1,0,19.3,0,86.3,1.2,68.7,0,21.6,0,14.9,0
"DISCOS, MATRICES Y CINTAS (DE GRABACION)",1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0
GRASAS Y ACEITES COMESTIBLES,59.2,83.3,0.6,0,0,0,0.1,0,0,0,0,0,4.5,0,11.4,0,37.6,32.6,0,0,0,50.7,1.3,0,3.8,0
HARINAS DE CEREALES,2354.3,0,9.4,0,0,0,16.3,0,435.1,0,1860.7,0,0,0,16.4,0,0,0,2.1,0,0,0,14.4,0,0,0
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,2791.8,119.3,274.9,0.1,280.6,0,322.4,19.1,236.7,0,256.9,0,340.1,0.1,261.2,0.2,73.1,82.4,265.1,0.2,214.6,16.9,141,0.2,125.3,0.1
HILOS E HILAZAS,129.3,0,12.9,0,0,0,31.5,0,10.8,0,15.2,0,0.2,0,0,0,35.6,0,0.1,0,0.3,0,22.7,0,0,0
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES",4280.3,0,762.9,0,111,0,84.8,0,262.5,0,111.9,0,682.4,0,239.9,0,426.1,0,598.5,0,249.5,0,534.3,0,216.6,0
INSTRUMENTAL MEDICO Y OTROS,7908.3,415.8,663.3,17.5,545.4,5,647.5,0.4,1658.2,0.2,531.9,0.2,671,0.1,492.6,157.8,538,102.7,523.3,47.2,549.4,22.6,668.5,62.1,419.5,0
JOYERIA DE FANTASIA,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",311,53.2,7.3,0.6,44.8,2.8,7.5,1.4,70.5,18.1,24,0.2,1.5,0.8,11.3,5.2,79,6.8,17.4,2.8,18.7,3.7,29.1,10.6,0,0.3
LAMINA Y ALAMBRE,359.1,0.4,14.1,0,13.1,0,23.7,0,5.6,0,10.3,0,18.6,0,99.2,0.1,54.3,0,42.4,0,23.6,0.2,43,0,11.2,0
LECHE Y OTROS PRODUCTOS LACTEOS,701.9,0,123.3,0,0,0,49.4,0,11.8,0,167.9,0,0,0,68.8,0,53.6,0,0,0,52,0,128.8,0,46.4,0
MANUFACTURAS DE CAUCHO,1842.5,1.4,79.1,0,106.3,0,184.1,0,166.1,0,162.8,0,66.2,0,79.9,0,462.2,0,117,1.4,134.1,0,134.3,0,150.3,0
MANUFACTURAS DE CERAMICA,1702.3,6.3,10.5,0.9,1,0,15.8,1.1,40.6,0.3,105.6,0,14,0.3,35.6,0.8,584.1,1.2,755,0.2,47.9,0.5,73.8,0.8,18.4,0.2
MANUFACTURAS DE CUERO,64.8,203.2,11.3,0,9.8,0,0.3,0,1.3,0.2,10.9,7.4,0.3,0.4,0.1,0,0.1,0,5.9,0,0.1,0.2,0.5,89.3,24.2,105.7
MANUFACTURAS DE MADERA,134.1,391.6,16.2,0,22.6,24,17.2,43.2,2.6,72.2,2.5,72,6.8,55.9,38.2,1.6,13.5,32.7,0.9,24,10.1,0,2.5,42,1.1,24
MANUFACTURAS DE PAPEL Y CARTON,3479,183,118.2,0.5,601.6,2.8,476.3,0.2,220.4,0.3,169.5,1.3,321.1,1.2,474,89.8,77.7,35.3,235.6,3.5,306.8,14.8,230.1,14,247.7,19.4
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",1400.4,0,191.7,0,14.2,0,153,0,119.7,0,21.4,0,156.2,0,194,0,140.5,0,121.7,0,172.4,0,0,0,115.7,0
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,82.8,7.1,1.5,0,0.1,0.1,32.1,0,26,0.6,0.2,0,2.5,0,4.5,0.1,0.3,1.3,2.3,2.3,12.8,1.8,0.4,0.9,0.1,0
MANUFACTURAS DIVERSAS,7626.6,21.5,1037.1,1.1,512.3,5.7,357.5,0.4,476.7,7,565,0.5,939.4,0.2,1020.6,0.2,725.8,3.4,501.6,1.5,552.9,1.1,591.7,0.3,346.1,0.2
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,49675.7,852.6,5772.5,41.7,2685.6,3.6,2890.3,7.7,3039.1,4.5,6400.3,94.3,3013.1,271.1,3321.3,1.3,6656.1,17,2778.3,339.3,1982.4,33.6,1691.6,11.2,9445,27.2
MATERIALES PLASTICOS Y SUS MANUFACTURAS,6151.8,156.5,913.6,0.2,437.9,30.3,223.4,0.1,418.1,2,575.7,28.1,580.2,0.5,542,8.3,606.2,30.1,522.9,10.4,468.3,9.8,375.1,36.3,488.4,0.3
MATERIALES TEXTILES (TEJIDOS O TELAS),243,19.7,9.9,0,24.1,0.7,48.4,1.8,19.1,4.6,0.5,1.2,29.8,0.7,44.3,2.8,3.8,1,22.3,0,9.4,6,29.5,0,2,1.1
MOTA DE ALGODON,0,102.8,0,10.9,0,12.3,0,1.2,0,10.9,0,2.4,0,0,0,13.9,0,0,0,24.7,0,26.4,0,0,0,0
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.",544,25.4,22.6,0.8,6,0,4,1.8,66,1.7,5,0,43.7,1.7,93.1,5.4,64.8,4.3,29.5,2.3,62.8,1.3,41.3,3,105.1,3
NEUMATICOS Y TUBOS,958.1,0,48.5,0,67.8,0,62.9,0,2.3,0,168.3,0,15.6,0,77.9,0,40.7,0,64.8,0,50.5,0,54.4,0,304.6,0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",29.3,4.5,0.3,0.1,4.9,0,0,0.2,0,0.1,0,0,4.3,0.3,0,2.3,14.5,0.1,0.3,0.3,4.9,0,0,0.7,0,0.2
OTRAS MANUFACTURAS DE METALES COMUNES,4096.3,14.8,418.2,0.5,338.5,0.1,348.6,0.4,354.6,3,471.5,0,369.5,3.4,244.2,3,211.5,1.8,225.4,0.2,568.2,0.2,147.2,1.6,399,0.5
OTROS ACEITES ESENCIALES,70.5,83.5,7,3.5,30.4,13.3,2.3,0,0,0,0,34.2,1.1,0,8,13.3,2.4,0,19.3,3.5,0,0,0,14,0,1.8
PAPEL Y CARTON,2770.8,0,289.9,0,345.5,0,331.6,0,468.1,0,174.5,0,184.4,0,203.7,0,171,0,45.2,0,127.8,0,240.4,0,188.8,0
PESCADO Y MOLUSCOS,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7,0,0,0
PINTURAS Y BARNICES,3733.6,42.3,329,0,259.7,0,279.5,0,273.1,0,238,0,184.8,0,486.5,0,361.5,8.8,465.6,33.5,393,0,310.5,0,152.4,0
PREPARADOS A BASE DE CEREALES,1396.8,0,75.3,0,89.2,0,46.2,0,18,0,25.3,0,58.9,0,414,0,66.6,0,145.2,0,145.7,0,158.6,0,153.7,0
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",48.3,0,0,0,0.4,0,5.6,0,0,0,3.1,0,1.8,0,0,0,5.8,0,13.2,0,2.9,0,9.7,0,6,0
PREPARADOS DE LEGUMBRES Y HORTALIZAS,1589.4,0,131.3,0,370.3,0,120.8,0,149.1,0,152.7,0,45.2,0,46.6,0,55.8,0,303.6,0,110.8,0,0,0,103.4,0
PREPARADOS DE FRUTAS,99.8,2575.1,0.5,88.1,30.6,135.6,33.1,47.5,0,160.7,8.7,240.1,6.3,286.9,1.9,195.7,0,296.2,2,193.5,0,362,15,251.2,1.8,317.6
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS",2505.3,0.2,154.3,0,121.3,0,123.3,0,383.1,0,194.9,0,170.9,0,399.2,0,135.8,0.1,368.6,0,156.2,0,121,0,176.7,0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,31810.1,58.8,2858.4,0,1597.2,0,2286.1,0,2418.7,0,3425.8,0,2491.2,0,3223.8,0.9,1999.7,0,3448.9,58,2227.3,0,3361.6,0,2471.4,0
PRODUCTOS FARMACEUTICOS,15776.4,243.6,858.3,0,1190.5,0,1010.5,30.5,1986.2,99.5,884.4,96.8,1079,0,1201,16.8,2383.5,0,1180.4,0,1634.8,0,1802.3,0,565.5,0
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,457.4,0,46.5,0,0,0,2.2,0,0,0,242.7,0,0,0,0,0,3.2,0,46.5,0,41.8,0,28.1,0,46.4,0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",15.9,4.3,0.7,0,0.8,0.6,0,0.2,0.5,0,0.1,0.3,6.1,0.4,0.2,0.7,0.8,0.8,1,0.6,2.7,0.1,2.2,0.3,0.8,0.2
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",120,0,1.4,0,18.3,0,16.2,0,0,0,9.9,0,26.7,0,20.9,0,0.7,0,9.1,0,1,0,9.5,0,6.3,0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",107.2,2.7,0.8,0.5,17.1,0,3.8,0,3,0.1,9.9,0.1,19.3,0.2,12.6,0.5,1.4,0.2,9.5,0.2,22.9,0.1,6.7,0.8,0.1,0
TABACO ELABORADO,0,4.5,0,0,0,2.4,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUBERIA Y SUS ACCESORIOS,1560.6,2.4,79.4,0,172,0,257.7,0,214.6,0,120.2,0,136.2,0,64.5,0,164.8,0,130.8,0,74,2.4,80.6,0,65.7,0
VEHICULOS Y MATERIAL DE TRANSPORTE,28566.4,229.1,2416.6,0.5,4724.9,1.9,1259.8,9.7,3795.6,45.8,2993,0.9,1268.5,9.1,3041.7,3.4,3106.8,14.4,1576.2,9.5,1680.3,93.8,1235.5,40,1467.7,0
VIDRIO Y SUS MANUFACTURAS,968,5.5,99.1,0,38.8,0,23.9,0,194.3,0.1,141.1,0,109.8,0,105.5,0.4,57.8,0.6,48.1,4.1,20.9,0,57.7,0,70.9,0.2
