,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
"PLANTAS, SEMILLAS Y FRUTAS PARA USO MEDICO Y PERFUMERIA",281.8,217.3,25.4,0,16.1,0,17.1,0,38.5,117,47,0,16.7,52,9.4,30,25.2,0,30.5,18.3,40.8,0,8,0,7.1,0
SEMILLA DE AJONJOLI,0,1039.7,0,85.8,0,72.4,0,20.8,0,213.8,0,98.4,0,102.9,0,152.5,0,43.1,0,115.5,0,25.9,0,0,0,108.6
TABACO EN RAMA O SIN ELABORAR,0,8995.2,0,529.8,0,0,0,0,0,0,0,0,0,3419.5,0,1261.1,0,966.5,0,144.5,0,2673.8,0,0,0,0
INDUSTRIAS MANUFACTURERAS,158679.7,2548.4,18050.1,194.5,8249.5,155.7,15835.8,81.7,13542.2,338.4,15992.5,219.5,14311.1,370.5,15747,253.5,11844.4,484.9,10650,120.9,11693,131.2,10177,81,12587.1,116.4
ABONOS Y FERTILIZANTES,2981.4,0,2293.7,0,14.2,0,100.5,0,5.3,0,131.4,0,38.2,0,186,0,0.1,0,30.5,0,9.9,0,153.7,0,18.1,0
ALIMENTOS PREPARADOS PARA ANIMALES,4.6,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APARATOS ELECTROMECANICOS DE USO DOMESTICO,1284.6,2.1,153,0.1,23.3,0,89.4,0,21.6,0.2,204.4,0.1,131,0,71.7,0,221.2,0.7,116.5,0.8,99.9,0.1,48.7,0.2,103.9,0
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO,13.1,0.4,1.1,0.1,0,0,2.2,0,1,0.1,0.6,0,0.3,0,1.2,0,0.6,0,0.7,0.1,3.2,0,2.3,0.1,0,0
APARATOS TRANSMISORES Y RECEPTORES,1071.6,1.1,7.4,0.2,3.8,0,21.7,0,181.5,0.2,68.6,0,54.7,0,22.9,0,172.2,0.3,21.8,0,273.3,0.3,170.4,0.1,73.3,0
ARMAS Y MUNICIONES,207.5,0,0.6,0,0,0,172.9,0,0,0,0,0,1,0,0,0,1.7,0,0,0,1.3,0,29.9,0,0,0
ARTICULOS DE VESTUARIO,214.2,108,85.5,3.7,4.8,9.5,25.3,6.9,9.4,17.3,2.3,6.5,3.7,1.4,6.7,9.4,10.3,14.5,5,7.9,3.5,12.8,51.7,12.8,6.1,5.3
AZUCAR,0.6,0,0,0,0,0,0.1,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
AZUCARES Y ARTICULOS DE CONFITERIA,381.2,0,0,0,3.6,0,18.1,0,31.2,0,7.7,0,7,0,23.5,0,0,0,4.1,0,209.6,0,51,0,25.3,0
BATERIAS ELECTRICAS,50.2,0,8,0,0.5,0,0.8,0,0.1,0,10,0,0.3,0,1.7,0,0.5,0,1.4,0,18.6,0,1.9,0,6.5,0
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES,393.3,4.7,41.4,4.7,9.3,0,29.3,0,51.9,0,9.6,0,49.6,0,3,0,46.1,0,21,0,17.6,0,98.7,0,16,0
CALZADO,32,0.2,9.4,0,0,0,4.8,0,13.1,0,0,0,0.6,0,0.5,0.1,1.3,0,0.5,0.1,1.5,0,0.1,0,0.2,0
CERAS,809.5,27.6,60.7,7.7,70.8,12.2,72.8,0,9,0,81.2,3.5,144.1,0.3,41.6,0,52.8,0,60.7,1.9,118.4,0,86.1,1.9,11.4,0
CLAVOS Y TORNILLOS,720.5,0,33.5,0,65.6,0,63.4,0,21,0,70.5,0,49.6,0,107.7,0,122.8,0,63.7,0,74.1,0,31.1,0,17.5,0
DETERGENTES Y JABONES,1822.7,0,180.3,0,111.1,0,94.7,0,161.3,0,167.6,0,141.2,0,185.3,0,192.2,0,269,0,222.1,0,38.2,0,59.9,0
"DISCOS, MATRICES Y CINTAS (DE GRABACION)",41.7,0.3,6.1,0,0,0,0,0,0,0.2,6,0,1.4,0,16.2,0,1.5,0.1,8.8,0,0,0,1.4,0,0.2,0
GLICERINA CRUDA,18.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,0,0,0
GRASAS Y ACEITES COMESTIBLES,25.6,4.3,4,0,0,0,9.2,0,0,0,2.8,0,0,0,0.3,0,4.4,4.3,0,0,0.2,0,0.2,0,4.6,0
HARINAS DE CEREALES,132.5,0,0,0,0,0,33.5,0,0,0,0,0,0,0,20,0,0,0,21.4,0,43.8,0,0,0,13.8,0
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,1921.8,1.2,163,0.1,94.7,0,177.4,0,130.3,0.2,126.8,0,162,0,177.3,0.1,104.6,0.1,234.7,0.6,272.8,0.1,174.1,0.1,104.2,0
HILOS E HILAZAS,156.6,0,2.9,0,4.1,0,0,0,73.6,0,28.1,0,1.8,0,33.8,0,1.6,0,0,0,7.6,0,1.8,0,1.2,0
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES",5718,0,685.8,0,505.3,0,760.6,0,794.7,0,684.4,0,1157,0,71,0,458.6,0,265.8,0,28.4,0,56.5,0,250,0
INSTRUMENTAL MEDICO Y OTROS,6000.4,15.6,393.8,0,278.9,0,1153.1,0,646.2,0,234.4,2.3,344.6,0,385.7,2.5,469.5,0.7,631.6,5.1,438,4.5,423.1,0.1,601.5,0.5
JOYERIA DE FANTASIA,0.3,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",182.1,97.4,11.9,0.2,5.8,12,19.9,16,0.8,12.5,6.7,2.4,22,12.8,51.4,1.1,0.6,22.2,3.4,3.1,41.8,9.6,13.4,0.1,4.4,5.1
LAMINA Y ALAMBRE,2015.6,0,553.1,0,310.3,0,132.6,0,154,0,7.8,0,145.3,0,44.1,0,11.4,0,52.6,0,78.5,0,363.5,0,162.6,0
LECHE Y OTROS PRODUCTOS LACTEOS,44.6,0,1.9,0,1.4,0,7.5,0,8.8,0,0,0,0,0,0,0,5.1,0,0.2,0,0,0,16.6,0,3.1,0
MANUFACTURAS DE CAUCHO,1307.7,0,104,0,28.1,0,61.7,0,60.9,0,58.2,0,47.3,0,68.9,0,104.5,0,61.7,0,45.4,0,63.2,0,603.7,0
MANUFACTURAS DE CERAMICA,970.7,6.9,16.7,1,9.4,0,87.4,0,17.6,1.4,109.8,1,8.4,0.1,66.9,0.8,387,0.8,21.7,1.4,1.9,0.2,4.5,0.2,239.3,0
MANUFACTURAS DE CUERO,76.2,0.7,2.3,0,0,0,0.3,0,0.2,0,0.2,0,59.5,0,0,0.4,1,0,9.1,0.3,0.6,0,0.2,0,2.8,0
MANUFACTURAS DE MADERA,224.7,144.8,29,24.8,32.2,0,23.4,0,0.1,0,77.3,24.8,3.7,21.9,10.4,0,2,22.5,32.6,0,11.5,35.3,0.1,15.6,2.6,0
MANUFACTURAS DE PAPEL Y CARTON,2270.3,254.8,240,24.9,74.6,8.6,144.1,7.3,130.4,35.9,290,54.4,108.7,49,270.4,15.5,207.3,20.3,176.2,13.7,243.3,9.8,148.2,9.8,237,5.6
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",768.4,0,124.7,0,100.4,0,45.2,0,30.8,0,170.9,0,106.4,0,29.7,0,8.5,0,105.1,0,13.2,0,10.1,0,23.3,0
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,59.8,1.3,5,0,1.1,0.6,0.7,0,12.9,0,3,0,8.1,0.2,6.4,0.1,0.1,0,0.8,0,3.6,0,2,0,16.1,0.3
MANUFACTURAS DE PIELES,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,3.9,0,0,0,0,0,0,0,0,0
MANUFACTURAS DIVERSAS,4248.9,29.8,388.4,0,281.2,5.4,549.5,8.2,233.4,0,436.7,0,389.5,2.3,188.4,3.9,361.5,0.2,463.3,6.7,229.2,0.2,422.6,0,305.1,2.9
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,33314.2,71.1,4003,16.5,1361.8,0,2443.7,0,3295.9,41.2,3306.3,0.5,3269.1,0.1,4805.8,2.5,2261.3,2.4,1703.5,0.3,2310.9,0.9,1588,0,2964.7,6.6
MATERIALES PLASTICOS Y SUS MANUFACTURAS,6506.6,54.3,460.1,0.4,352.7,2.3,545.6,0.7,449.1,2,385.4,3.6,662.6,6.9,427,0.4,279.7,18.9,884.1,2,712.7,16.1,590.6,0,757.1,1
MATERIALES TEXTILES (TEJIDOS O TELAS),463,8.1,6.8,0,32.4,0,187.4,0,46.7,0,42.4,0.3,60,0,23.7,4.6,11.1,0.1,6.6,0.2,0.5,2.9,10.4,0,35,0
MOTA DE ALGODON,0.4,104.5,0.4,0,0,8.7,0,17.6,0,0,0,9,0,0,0,17.7,0,17.6,0,9.5,0,0,0,16.2,0,8.2
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.",125.4,12.2,37.5,1.5,3.5,0,19.4,0.2,0.6,2,0.1,0.3,1.4,0,8.6,0,2.7,3.4,3.6,1.1,35.2,2.1,7.6,1.4,5.2,0
NEUMATICOS Y TUBOS,280.5,0,27.3,0,11.3,0,32.3,0,0,0,68.9,0,1.2,0,27,0,3,0,46.9,0,1.9,0,12.8,0,47.9,0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",4.5,2.3,2.4,0.6,0.3,0,1.7,0.1,0,0.3,0,0,0,0,0,0,0,0.6,0,0.4,0,0.3,0,0.1,0,0
OTRAS MANUFACTURAS DE METALES COMUNES,2995.4,2.8,254.5,0.4,71.4,0,522.4,0.1,196.5,0.8,164.7,0,171.8,0,627.9,0,120,0.2,98.3,0.9,165.1,0.4,178.8,0.2,424.1,0
OTROS ACEITES ESENCIALES,109,52.7,32,0,2,33.5,6.5,0,1.6,4.5,21.6,0,32.7,0,5.5,3.5,1.7,0,0,0,5.3,3.9,0,7.3,0,0
PAPEL Y CARTON,1042.5,0,146.2,0,6.5,0,3.7,0,70.6,0,81.9,0,184.6,0,24.1,0,110.1,0,180.8,0,53.2,0,54.1,0,126.8,0
PESCADO Y MOLUSCOS,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0
PINTURAS Y BARNICES,5197,0,603.6,0,344.7,0,410,0,445.8,0,381.9,0,492.8,0,199.3,0,414,0,523.6,0,228.4,0,527,0,625.9,0
PREPARADOS A BASE DE CEREALES,130.4,0,3,0,5.2,0,0,0,0,0,21.1,0,20.5,0,17.3,0,0,0,33.1,0,5.9,0,16.7,0,7.6,0
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",57,0.2,0,0,6.4,0,0,0,0,0,10,0,11.9,0,4.3,0,10,0,3.1,0,3,0,8.2,0,0,0.2
PREPARADOS DE LEGUMBRES Y HORTALIZAS,459.5,603.3,67.9,0,28.9,0,142,0,30.4,131.3,2.5,0,14.3,196.9,0,98.4,0,98.4,31.1,49.2,94.7,0,30.4,0,17.3,29
PREPARADOS DE FRUTAS,18.3,412.9,0,82.7,0,41.7,0,0,0,0,2.8,58.8,0,14.4,0,29.9,0,74.8,3.3,15,8.5,29.9,3.7,15,0,50.7
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS",1486,4.9,213,0,69.7,0,255.7,0,71.1,0,221.7,0,181.1,0,91.6,0,132.9,4.9,58.4,0,115.8,0,1.5,0,73.5,0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,26443.7,67.1,2204.2,23.1,2131.7,0,2362.1,0,1784.9,0,3249.3,5,2503.5,38.9,3715,0,2063.4,0,1754.2,0,2057.8,0,1401.1,0,1216.4,0
PRODUCTOS FARMACEUTICOS,12947,329.4,750.6,0,657,21.2,754.8,0,1455.2,86,1652.4,40.9,1097.5,11.5,1749.3,0,1089.3,169.6,1177.4,0,1211.5,0,705.1,0,646.9,0
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,761.2,0,72.6,0,92.3,0,0.6,0,140.4,0,11.9,0,109.1,0,3.4,0,0,0,69.3,0,74.6,0,0,0,187,0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",41.6,5.3,10.4,1,4,0,1.8,1.1,0.1,0.5,2.8,0.1,0.1,0,10.1,0.2,1.4,0.9,5.3,0.8,1.9,0.6,3.4,0,0.4,0
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",59.8,0,5.7,0,0,0,10.1,0,4.4,0,5.2,0,2.9,0,0,0,7,0,12.1,0,10.1,0,2.4,0,0,0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",61,5.4,6.6,0.5,4.2,0,4.3,2.1,5.1,0,1.2,1,8.6,1.1,2.2,0.3,5.7,0,3.4,0,2.6,0.5,12.3,0,4.6,0
TUBERIA Y SUS ACCESORIOS,1135.1,0,123.6,0,150.1,0,117,0,73.3,0,93.5,0,34.2,0,86.1,0,89.5,0,36.5,0,40.6,0,41.7,0,249,0
VEHICULOS Y MATERIAL DE TRANSPORTE,26946.6,84.4,3190.3,0.1,707.5,0,4013.2,0,2580.3,0.4,2985.8,5.1,2100,9.5,1490.4,62.1,2183.4,6.1,1215.7,0,1857.1,0.2,2411.9,0,2211,1
VIDRIO Y SUS MANUFACTURAS,1913.5,26.8,216.6,0,171.4,0,99.5,21.4,88.9,1.2,281.5,0,164.1,3.1,333.8,0,103.4,0.3,116,0,183,0.7,82,0,73.3,0
INDUSTRIAS EXTRACTIVAS,6768.9,17.5,427.8,1.9,506.7,2.5,582.3,0,675,2.3,468.4,0.1,573.4,0,734.4,3.1,815.2,0,612.8,2.4,428.1,0.3,90.8,2.4,854.1,2.6
ALUMINIO,2738.6,0.1,211.8,0,204.5,0,203.5,0,244.6,0,267.4,0.1,258,0,462.5,0,314,0,274.7,0,11.5,0,33.9,0,252.2,0
COBRE Y SUS MANUFACTURAS,322,17.1,41.2,1.9,14.2,2.5,39.7,0,18.8,2.3,11.2,0,30.4,0,37.5,3.1,26.4,0,0.9,2.4,28.8,0,7.8,2.4,65.4,2.6
ESTA&O,65.6,0,24.1,0,8,0,0,0,0,0,0.4,0,4.3,0,14.3,0,1.8,0,0,0,0,0,0,0,12.6,0
GASES INDUSTRIALES,186.5,0,17.9,0,31.1,0,13.8,0,0,0,33.7,0,10.1,0,7.1,0,36.3,0,3.8,0,1.8,0,30.4,0,0.7,0
HIERRO Y ACERO,1855.8,0,29.2,0,163.5,0,216,0,163.7,0,48.4,0,155.5,0,175,0,161.6,0,183.2,0,187.8,0,0.3,0,371.6,0
MAGNESIO,2.8,0,0,0,0,0,2.1,0,0,0,0.5,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
MARMOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIQUEL,18.1,0,0.7,0,0,0,1.5,0,0,0,0,0,0,0,0,0,15.8,0,0,0,0.1,0,0,0,0,0
OTROS DERIVADOS DE PETROLEO,1444.8,0,95.9,0,80.1,0,100.5,0,221.9,0,106,0,96.3,0,15.9,0,245.1,0,149.2,0,175.1,0,10.7,0,148,0
OTROS METALES COMUNES,18.2,0,0,0,0,0,4.6,0,1.6,0,0,0,3.4,0,1.5,0,0,0,0,0,4.6,0,0,0,2.6,0
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,0.7,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
PRODUCTOS MINERALES DIVERSOS,76,0.4,6.9,0,5.4,0,0.3,0,6.5,0.1,0.9,0,14.4,0,3.3,0,14.2,0,1,0,18.4,0.3,3.5,0,1.1,0
ZINC,39.8,0,0.2,0,0,0,0.4,0,17.9,0,0,0,0,0,17.2,0,0,0,0,0,0,0,4.1,0,0,0
