	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones
PAPA	0.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0
PIMIENTA	187.4	0	12.4	0	9.3	0	18.3	0	8.8	0	15.3	0	10.6	0	8.4	0	13.1	0	5.2	0	51.8	0	17.8	0	16.4	0
"PLANTAS, SEMILLAS Y FRUTAS PARA USO MEDICO Y PERFUMERIA"	1566.6	30.7	167.9	0	44.6	0	127.8	0	38.4	0	123.8	0	40.5	0	130.3	0	87.2	0	159.8	0	229.4	0	145.6	30.7	271.4	0
SEMILLA DE AJONJOLI	46.7	367.7	0	0	46.7	0	0	0	0	0	0	27.5	0	27.5	0	0	0	0	0	0	0	35.5	0	193.6	0	83.6
TRIGO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INDUSTRIAS MANUFACTURERAS	831925.4	201727.3	56244.8	14516.4	60033.2	11182.1	60343.6	14884.3	63414.2	12464.1	75368.5	17218.2	70813.3	16908.4	70540.4	15212.7	72210.9	18904.4	73635.1	17217.7	85229.1	19295.8	78198.4	18239.3	65893.8	25684
ABONOS Y FERTILIZANTES	1056.8	139.4	53.7	12.1	49.6	0	33.5	32.7	40.8	31.9	104.3	13.5	37.1	0	27.5	29.5	163	6.5	137.9	6.5	89.4	6.5	218.3	0	101.7	0
ACEITE DE SEMILLA DE ALGODON	0.1	32.8	0	3	0	3	0.1	2.2	0	3	0	3.2	0	4	0	3.2	0	2.7	0	2.8	0	0	0	5.8	0	0
ALIMENTOS PREPARADOS PARA ANIMALES	5157.8	195	370	0	238.2	0	339.2	0	419.3	46	567.9	23	590.5	23	500.3	23	274.8	23	495.9	23	423.9	23	427.1	11	510.5	0
APARATOS ELECTROMECANICOS DE USO DOMESTICO	27971.9	459.7	1168.3	10	2295.8	10.5	1681.8	57.3	1847.3	77.1	2152.4	37	2199	15.4	2718.6	34.4	2756.7	10.4	2053.7	2.4	2838.7	30.3	3477.1	3.3	2782.5	171.7
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO	176.4	16.1	1	0.1	19.9	1.2	0.7	0.4	44.3	2.9	8.4	0.2	34	0	50.4	5.6	0.3	0.7	0.5	0.5	0.6	1	16.2	0.1	0.1	3.5
APARATOS TRANSMISORES Y RECEPTORES	13805.1	28.7	429.5	0.4	525	12.4	1087.7	1	147.4	6	49.8	0.1	3094.4	0.7	516.9	0.8	334.8	1.8	1650.2	0.7	2956.8	1.5	1976	0	1036.5	3.4
ARMAS Y MUNICIONES	612	0	0	0	74.1	0	2.3	0	257.3	0	0	0	5.4	0	0	0	0	0	179	0	0	0	0	0	93.9	0
ARTICULOS DE VESTUARIO	2360.7	5254.1	106.5	564.9	159.4	218.4	271.5	433.2	147.8	373.9	143.9	333.8	141.5	208.3	240	277.9	183.5	474.9	188.2	739.3	182	652.6	291.1	177.6	305.5	799.5
AZUCAR	1	10374.6	0.2	0	0.2	0	0	0	0.2	0	0	0	0.2	0	0.2	0	0.2	4.5	0	239.2	0	1333.2	0	1514	0	7283.7
AZUCARES Y ARTICULOS DE CONFITERIA	12585.3	6327.7	1134.5	336.7	913.9	241.4	901.5	532.4	1057.1	634.2	1023.5	634.8	954.3	676.3	1137.4	579	773.8	705.4	939.8	444.2	1495.1	499.6	1071.1	573.1	1183	470.6
BATERIAS ELECTRICAS	5241.6	9572.9	424.8	237.7	400.9	900.6	529.1	876	336.2	1.3	382	876.6	229.4	1413.8	469.1	551.3	561.2	563.6	292.8	407.4	636.4	1544	797.3	2068.4	182.4	132
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES	7166	8063.8	437.8	207.7	281.2	601.7	648.1	509.4	420.1	640.1	609.5	819.4	414.3	407.3	761.8	445.5	564.2	612.4	663.4	962.8	829.8	697.4	591.5	1024.3	944.4	1136
CAFE SOLUBLE Y MOLIDO	899.4	0	91.1	0	38.9	0	61.6	0	55.4	0	71.2	0	24.8	0	74.5	0	29.8	0	55.2	0	96.2	0	296.5	0	4.2	0
CALZADO	568.4	1278.2	1.6	19.4	14.3	154.9	71.9	36	36.1	140.3	65	138.4	48.7	123.9	39	95.1	45.2	124.9	81.5	153.2	47.4	17.5	74.9	172.6	42.6	101.9
CAMARON Y LANGOSTA	0	808.5	0	0	0	0	0	0	0	0	0	0	0	178.2	0	534.6	0	0	0	0	0	0	0	0	0	95.7
CARNE	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	0	0	0	0	0
CERAS	617.4	584.7	26.9	0	30.2	46.9	87.2	28.3	38.9	43.8	53.6	98.3	34	60.7	57	52.4	66.9	48.4	66	161.7	63.8	12.7	57.1	20.1	35.8	11.4
CLAVOS Y TORNILLOS	1423.7	280.4	45.4	40.2	68.2	59.3	119.7	50.2	106.4	0	99.9	0	252.9	45.7	94.8	2.1	140.1	0	70.4	73	139.4	0	148.1	9.9	138.5	0
DETERGENTES Y JABONES	11016	78.4	766.8	1.3	840.4	1.3	1266.9	0	733	0	1087.9	0	637	0.9	788.1	1.9	991.5	12.4	1059.7	60.6	765	0	1059.9	0	1019.8	0
"DISCOS, MATRICES Y CINTAS (DE GRABACION)"	1403.1	2.1	45	0	49.3	0.2	82.1	0.1	21.3	0	35.6	0	420.6	0	24.2	0.2	54.2	0.1	66.6	0.4	56.9	0.5	49.5	0	497.7	0.6
GRASAS Y ACEITES COMESTIBLES	2224.7	38937.8	273.1	4055.1	108.8	136.3	116.6	3377.2	89.6	1725.4	317.5	3849.5	176.5	3979.5	189.5	4193.4	354.3	3471.8	95.6	4545.2	139	2213.4	210.1	2867.5	154.2	4523.4
HARINAS DE CEREALES	5187.4	1085.3	176.4	0	427.1	0	486.3	0	468.5	0	435	0	589.1	0	324.7	0	361.2	0	375.8	0	520.9	243.6	455.1	334.5	567.3	507.2
HERRAMIENTAS ARTICULOS DE CUCHILLERIA	10544.9	39.1	889.1	1.4	1052.3	8.9	940.5	4.5	748.3	0	1273.1	0.4	567.1	4.5	1158.5	2	512.3	0.7	655.6	2	690.8	0.5	1286.6	0.6	770.8	13.7
HILOS E HILAZAS	5085	1554.9	382.3	46.1	613	63.4	308	119.4	339.8	179.4	568.8	211.3	531.3	9.1	421	85.1	466.4	0	367.8	149.8	425.9	356.3	249	197.8	411.7	137.3
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES"	9565.8	4659.4	153.3	187.1	184	23.4	832.7	494.8	789	465.9	1437.7	1836.2	1131.1	732.5	985.9	183.9	1133.7	420.3	874.4	65.8	561.1	239.2	456.9	10.5	1026.1	0
INSTRUMENTAL MEDICO Y OTROS	5100.7	210.9	223.8	76.1	286.4	15.4	323.5	18.5	387.1	0.1	266.1	1.1	398.5	1.6	352.4	0.4	337.4	0.5	575.9	53.2	491.5	1.2	913.3	4	544.7	38.9
JOYERIA DE FANTASIA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES"	1707.3	1249.5	78.1	0.5	102.4	0.6	185.4	64.2	68.2	0	103.6	47.7	106.5	0	122.8	0.3	129.3	111.6	105.4	1.2	481.5	954.3	132	40.7	92.2	28.5
LAMINA Y ALAMBRE	28314.7	4869.3	1596.2	624.1	1612.4	613.6	1845.8	339.9	1626.7	61.7	1763.1	93.7	1942.3	597.8	4045.9	362.7	3010.4	768.8	3651.1	338.8	4191.5	580	1526.9	127.4	1502.6	360.7
LECHE Y OTROS PRODUCTOS LACTEOS	15589.1	1264.7	1808.2	133.3	1487	156.5	1257.2	53.5	1620.9	51.5	1658.4	61.6	1512.5	121.6	1022.3	111.2	979.9	41.7	1151	63.1	859.2	177.5	1155.8	180.2	1076.8	113
MANUFACTURAS DE CAUCHO	3421.1	235.9	237.9	13.5	207.9	25.1	286.6	33.4	263.8	49.4	236.6	21.5	284.1	26.5	229.2	21.6	338.7	0	317.3	10.1	392.8	11.3	325.3	6.7	300.9	16.8
MANUFACTURAS DE CERAMICA	6655.1	115.5	800.5	18.1	587.3	15.4	670	0.5	542.7	0	524.4	0.1	440	0	493.4	21.1	637.8	14.9	541.4	10.5	473.6	11.8	449	15.7	495	7.5
MANUFACTURAS DE CUERO	153.2	646.1	25.6	18.4	4.5	268.8	1	26.4	9.7	71.2	4.5	32.6	9.9	67	35.1	30.9	7.8	16	1.5	44.5	1.8	4.5	35.3	61.5	16.5	4.2
MANUFACTURAS DE MADERA	3956.2	4740.5	228.7	571.8	368.5	403.9	225.9	462	313.1	511	366.3	545.1	304.5	239.8	297.9	226.9	357.8	354.3	440.6	199	344.2	398.1	313.1	584.4	395.5	244.2
MANUFACTURAS DE PAPEL Y CARTON	45784.3	2962.8	3615.6	260.8	2779.9	279.8	2835.3	142.9	3805.6	222.9	3746.2	182.3	4032.7	262.1	2976.9	251.5	4601.4	137.4	3428.3	224.7	3675.6	300.5	5208.6	367	5078.2	330.8
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC"	5412.5	568.1	312.5	49.9	569.6	62	366.5	63.6	354.7	26.2	451.6	48.4	459.3	72.4	487.4	15.9	624.3	50.1	317.7	40.1	522	30.8	514.2	86	432.7	22.9
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS	777.3	57.6	73.7	0	88.2	2.6	54.3	6.8	56.1	0	59.3	23	54.9	16	92.8	0	53.6	2.2	68.1	5.6	49.8	1	71	0	55.5	0.4
MANUFACTURAS DE PIELES	4819	40.2	111.3	0	151.5	0	222.5	0	567.7	0.2	255.5	0	402.1	18.4	416.3	0	713.3	0	656	0	148.7	0	273.4	21.6	900.6	0
MANUFACTURAS DIVERSAS	18184.3	5666.5	1007.4	501.5	1209.8	792.1	1119.8	309.6	1430.9	347.5	1401	426.4	1117.9	746.5	1920.5	543.1	1648.4	614.7	1663.5	357.2	1994.9	139.7	1982.6	539.7	1687.6	348.6
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS	95157	4578.9	6405.9	34.3	6657.1	166.4	5370.5	313.7	5672.4	411.9	9608.3	237.6	8219.4	455.7	7041.4	233.2	6714.4	775.4	8571.5	257.5	13343.8	1177.2	10743.7	77.8	6808.6	438.2
MATERIALES PLASTICOS Y SUS MANUFACTURAS	90470.7	6472.7	6089	587.4	7391.4	512.7	6770.9	749.3	7416	475.8	8746.1	670.8	7806.9	869.6	8189.9	421	7169	368.9	8870.4	362.7	8690.1	400.4	7863.6	304.8	5467.4	749.1
MATERIALES TEXTILES (TEJIDOS O TELAS)	10683.7	28755.3	1016.6	2270.7	984.2	2267.5	1044.8	2660.5	573.2	2592.8	696.9	2765.3	806.2	2441.2	1337.2	2657.1	1109.2	2854.8	827.2	2380.6	824.6	2132.8	592.4	2104.5	871.2	1627.3
MELAZAS DE AZUCAR	0.4	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0
MOTA DE ALGODON	0	37.2	0	4.1	0	0	0	13.7	0	7.2	0	0	0	0	0	0	0	8	0	0	0	0	0	4.2	0	0
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC."	4897.9	1554.4	162.8	249	285.7	217.8	261.5	80.9	390.4	214.1	579.7	150.3	698.2	41.8	380.5	8	349.7	22.7	405.5	40.1	612.2	56.1	501.9	92.8	269.8	380.6
NEUMATICOS Y TUBOS	2749.9	0.4	148.2	0	226.9	0	222.5	0.2	121.4	0	104.2	0	258.7	0	342.7	0	220.8	0.2	296	0	237.2	0	316.8	0	254.4	0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES"	9.3	6.6	0.5	0.6	0.2	1.3	1.2	0.2	0.6	0	1.8	0.1	0.7	0	1.8	0.8	0.2	1.6	0.5	0.6	0.4	0.8	0.8	0.1	0.7	0.6
OTRAS MANUFACTURAS DE METALES COMUNES	33906.1	1962.4	2408.2	238.4	2440.9	168.6	2573	123.3	2492.5	125.5	3411.2	235.4	2722.5	258.6	2524.2	86.2	3044.9	48.5	3155.9	233	3145.7	157.4	3185.5	114.1	2801.4	173.4
OTROS ACEITES ESENCIALES	2999.8	180.2	295.2	0	215.2	4	225.2	0	234.1	56.7	367.5	0	205.8	54.9	174	55.5	228.4	4.6	331.1	0	371.2	2.2	114.2	0	237.9	2.4
PAPEL Y CARTON	4168.5	1467.1	106.9	183.7	85.2	92.9	108.7	101.7	149.5	126.2	89.7	146.2	78.1	108.7	157.2	135.7	681.6	141.5	412.5	119.8	988.4	59.1	657.8	129.3	652.9	122.4
PESCADO Y MOLUSCOS	45	491.2	8	87	6.3	72	8.8	19	5.7	0	0	0	0	62.6	9.9	60.8	6.3	53.4	0	18.4	0	0	0	68	0	50
PIELES Y CUEROS	0	2219.1	0	253.9	0	241.7	0	101.1	0	191.4	0	260	0	159.7	0	162.5	0	164.2	0	190	0	151.3	0	215.3	0	128.4
PINTURAS Y BARNICES	25466.7	366	1688.9	6.6	1874.2	0.4	1598.2	72.6	1843.3	36.4	1907.6	5.5	1901.1	0	2199.7	29.5	2876.5	170.2	2411.3	6.9	2765.7	6.4	2198.7	14.6	2201.2	16.8
"POLVORA, EXPLOSIVOS Y ARTICULOS DE PIROTECNIA"	1179.8	39.8	53.1	0	102.5	0	27.2	0	153.3	0	49.6	0	171.1	0	156.2	0	124.3	0	95.5	15	103.1	15.6	143.6	0	0.4	9.1
PREPARADOS A BASE DE CEREALES	35601.8	10776.6	2372.7	806.8	3744.6	721.9	3577	1012.8	3542	1077.6	2800.8	1070.6	2464	1013.6	2175.8	733	2551.7	810.5	2743.3	810.9	3567.1	717.8	2936.7	1026.3	3126.1	974.8
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS"	5014.6	8260.9	306.4	920.6	432.7	625	301.4	657.7	503.2	704.9	352.5	594.1	368	477.2	620.4	364.9	501.6	803	350.8	513.2	485.6	813.1	408	854.1	384.1	933.2
PREPARADOS DE LEGUMBRES Y HORTALIZAS	2260	792.9	212.8	62.5	229.8	34.2	171.4	11.7	301.7	87.5	131.1	93.4	137.9	40.5	121.8	83.8	183.2	48.1	139.7	78.5	82	85	239.4	79.2	309.3	88.6
PREPARADOS DE FRUTAS	3274.5	1443.9	302.2	58.5	277.5	100.4	193.2	117.2	356.2	120.4	310.4	84.2	82.6	146.4	206.5	78.2	282	97.7	463.5	68.3	249.9	213.6	304.5	271.5	245.9	87.6
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS"	39466.4	222.4	2320.1	5.9	2672.2	11.9	3100.1	89.4	3323.7	0	3509.6	6.5	3613.8	0	3903.7	46.8	3355.9	7.1	3334.5	0	3617.9	0.5	3177.7	0.5	3537	53.7
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA	92740.6	1746	7476.3	0	7401.9	39.1	6645.1	229.7	6590	165.6	9278.2	266.7	7463.4	182.5	7899	229	8561.1	318.3	8337.4	68.9	7283.2	101.4	8935.1	60.9	6869.8	83.9
PRODUCTOS FARMACEUTICOS	41964.2	5232.6	2037	489.5	2968.2	483.9	3296.1	315.6	3463.9	254.8	4642	207.4	3549.1	454	3335.9	430.2	4021.3	534.2	3580.8	337.3	4064.8	698.1	4235.2	543.8	2769.9	483.9
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS	2121.2	0	398.9	0	163.7	0	208.3	0	54.6	0	55.1	0	96.5	0	110.6	0	281	0	29.7	0	371.8	0	212.6	0	138.3	0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O"	362.9	298.5	21.9	0.3	16.8	81.4	13.7	0.3	24.2	55.8	30.4	0.1	48.5	34.9	15.2	23.8	44.5	20.9	60.7	13.1	18.4	41.4	51.8	26.2	17	0.3
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS"	3138.7	102.4	183.3	4.2	239.3	8.3	135	16.6	260.1	12.7	232.6	7.2	224.1	9.4	211.6	9.5	185.2	7	282.1	7.7	395.9	4	341.8	12.5	447.8	3.3
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS"	938.1	22.7	13.5	1.9	125.6	4.1	118	0.1	20.8	6	51.1	0	44.1	0	145.4	0	23.8	6	45.8	0.9	139.6	3.4	20.6	0.1	189.7	0
TABACO ELABORADO	0.1	33.3	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5	0	18.9	0	0
TUBERIA Y SUS ACCESORIOS	7553.8	555.7	770.3	241.6	497.8	204.6	384.3	30.1	543.2	0.7	743.5	23.8	636	2.8	922.6	2.7	914.4	0.4	457.2	9.6	671.4	1.1	585.4	0	427.7	38.1
VEHICULOS Y MATERIAL DE TRANSPORTE	50156	340.8	3279.9	15.1	2015.6	1.2	4015.1	90.2	5170.1	27.3	5532.5	34.2	5050.7	25.8	4287.7	30.8	4744.5	13	4303.5	22.9	5740.9	55.2	3434.3	11.5	2581.2	13.6
VIDRIO Y SUS MANUFACTURAS	11050.6	11365.9	1069.2	2.3	1137.6	1	709.4	0.2	1017	0	812.2	0.1	987	14.9	997.2	643.3	827	3027.6	839.3	2273.2	872.1	1904	886.1	1182.6	896.4	2316.7
INDUSTRIAS EXTRACTIVAS	105210.5	88180.9	8609.9	4523.5	7682.4	8421.3	7806.6	10322.7	7150.6	11639.1	9683.3	5011.5	8638.9	29.8	9136.9	11171.5	9672	3044.4	9457.6	6281.9	8210.7	5119.5	8977.4	6327.7	10184	16288.2
ALUMINIO	47854.9	43.3	5841.2	0	3152.9	0	3435.3	0.1	4331.9	27	4661.3	0	3215.8	0	3374.4	9.5	4305.9	1.3	3985.8	0	3506.9	0.1	4426	2.4	3617.6	2.9
ANTIMONIO	0	71.3	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	35.3	0	0	0	0	0	0	0	0
ASFALTO	48	0	2	0	0.9	0	2	0	2.2	0	1.8	0	0.3	0	21.2	0	0.5	0	14.8	0	1.7	0	0.5	0	0	0
CEMENTO	3501.2	0	37.4	0	17.1	0	40.4	0	119.9	0	30.8	0	63.2	0	36.4	0	49.5	0	40	0	51.3	0	42.9	0	2972.4	0
COBRE Y SUS MANUFACTURAS	838.5	2.5	130	0	100.6	0	0.4	0	8.2	2.5	16	0	55.2	0	27.6	0	61.3	0	180.5	0	196.7	0	47.9	0	14.1	0
DESPERDICIOS Y DESECHOS DE METALES (CHATARRA)	206	99.2	12.9	1.8	6.4	2.5	26.1	1.9	19.3	4.3	12.9	5	25.7	2.6	25.7	4.1	25.7	3.1	12.9	2.8	12.9	38.7	25.7	31.2	0	1.3
ESTA&O	2.4	0	1.1	0	0	0	0	0	0	0	0.1	0	0	0	0.5	0	0	0	0	0	0.3	0	0.3	0	0	0
GASES INDUSTRIALES	11649.3	0	954.9	0	901.8	0	893.8	0	732.6	0	1003.7	0	931.5	0	941.5	0	949.8	0	1504.1	0	1205.2	0	1019.2	0	611.4	0
HIERRO Y ACERO	15155.5	75.6	557.3	4.5	871.8	0	1582.7	63	393.6	0	2364	0	1090.6	0	1624.9	2.3	1858.1	0	825.4	0	1252.7	5	1571.3	0	1163	0.8
MAGNESIO	15.2	6.8	0	0	0	0	0.3	0	0	0	0	0	0	2.2	4.7	0	0	0	0	0	3	2.3	0	0	7.1	2.3
MARMOL	253	52.8	4	11.5	34.2	0.1	28.4	0	7.3	8.4	27.1	0	32.7	0	30.5	0	3.9	15.1	5.1	8.4	31.5	4.8	40.9	4.5	7.4	0
NIQUEL	6.9	0	0	0	0	0	0	0	0	0	3	0	0	0	3.9	0	0	0	0	0	0	0	0	0	0	0
OTROS DERIVADOS DE PETROLEO	3173.6	91.1	295.7	0	176.8	10.9	157.9	77	437	3.3	620.4	0	314.6	0	252.7	0	154.6	0	143.8	0	167.8	0	111.6	0	340.7	0
OTROS METALES COMUNES	14.9	0	0	0	0	0	6.6	0	0	0	0.3	0	0	0	0.1	0	0.3	0	0	0	7	0	0.6	0	0	0
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS	61	87416.4	8.7	4505.6	11.2	8371.5	5.2	10174.8	1.7	11588.2	8.8	4942.1	0.7	0	3	11078.4	3	2933	0	6246.7	0.1	5043.3	15.5	6283.7	3.2	16248.9
PLOMO	159.4	0	0	0	7.7	0	16.2	0	33.7	0	0	0	37.7	0	2.8	0	17.4	0	0.3	0	13.5	0	0	0	30.3	0
PRODUCTOS MINERALES DIVERSOS	8031	141	411.9	0	489.7	0.4	729.3	6	529.3	5.4	470	8	652.3	25	1021.5	9.8	1282.6	24.6	484	23.9	534.6	0	851.2	5.9	574.6	32.1
ZINC	14075.9	180.8	352.6	0	1876.3	0	882.1	0	493.1	0	463.3	56.4	2218.4	0	1722.3	67.3	959.4	32	2261	0	1181.2	25.1	823.8	0	842.3	0
PRODUCTOS NO ESPECIFICADOS	163.6	0	0	0	35.1	0	0	0	40.9	0	0	0	0	0	43.3	0	0	0	0	0	44.3	0	0	0	0	0
