	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones
TOTAL (AGROPECUARIA + MANUFACTURERA + EXTRACTIVA)	2040063.6	429848.7	144757	32821.4	150290.8	30500	180409	37347.9	175201.3	30744.7	175958.2	31484.6	173259	38635.6	177604.7	37537.3	170019.7	43400.7	180228	37209.6	186522.1	36224.6	158048.5	35854.6	167765.2	38087.8
INDUSTRIAS AGROPECUARIAS	43477.7	56942.6	1179.2	4397.5	2870.2	4606.2	1923.3	5017	2421.2	3930.7	12369.2	4330.4	2539.2	4685.2	2329.1	6149	1705.4	5509.9	1449.5	4117.8	1838.5	4795.6	2216.7	4803.7	10636.3	4599.7
AJO	0.1	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALGODON	1035.4	0	34.8	0	105.4	0	118.6	0	38.2	0	160.6	0	72.6	0	74.7	0	212.2	0	36.6	0	72.1	0	72.9	0	36.7	0
ANIMALES VIVOS DE GANADERIA	384.6	8.4	44.5	0	54.8	0	58.6	0	55.6	0	93.3	0	0	0	0	0	0	0	18.1	8.4	14.8	0	18.3	0	26.6	0
ANIMALES VIVOS DIVERSOS	103.9	0	8.6	0	16.5	0	5.4	0	0	0	3.5	0	16.8	0	10.4	0	5.8	0	14.8	0	6.9	0	7.8	0	7.4	0
BANANO	18.4	0	4.7	0	0	0	2	0	0	0	0	0	2	0	2	0	3.9	0	0	0	2	0	2	0	0	0
"BULBOS, RAICES Y PLANTAS ORNAMENTALES"	385.9	19.6	14.6	0	21.7	0	5.5	5.1	0.3	0	129.8	0.2	98.8	5.2	68.3	0	22	4.9	23.9	0	0.6	0	0	4.3	0.3	0
CAFE	0	526.9	0	71.5	0	0	0	179.8	0	71.6	0	0	0	63.4	0	64.5	0	0	0	0	0	0	0	73	0	3
CARDAMOMO	0	7.9	0	0	0	0	0	4.4	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0
CAUCHO NATURAL (HULE)	4146.3	50429	398	4124.5	376.8	4100.5	258	4537.8	196.9	3502.8	274.9	3774.5	347.6	4076.3	311.7	5264.4	551.2	5107.7	238.7	3750.3	445.6	3835.4	309.6	4022.7	437.2	4332
CEBOLLA	2516.6	0	127.7	0	2.8	0	0	0	13	0	288.9	0	294.6	0	274	0	237.1	0	238.3	0	222.2	0	376.7	0	441.2	0
"CEREALES DIVERSOS (CENTENO, CEBADA, AVENA, SORGO, ETC)"	145.3	0	0	0	0	0	0	0	0	0	12	0	97.2	0	36.1	0	0	0	0	0	0	0	0	0	0	0
ESPECIAS	133.2	224	2	4	1.2	7	16.5	22.3	4	9.9	13.7	10.2	2	38.5	18.6	18.7	33	21.6	15.2	48.6	12.2	19	5.8	19.4	9	5
FLORES Y FOLLAJES	23.1	0	2	0	1.7	0	0	0	2.2	0	2.3	0	0	0	0	0	13.1	0	1.7	0	0	0	0	0	0	0
FRIJOL	12.8	74	0	0	12.8	14.6	0	0	0	0	0	59.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FRUTAS FRESCAS, SECAS O CONGELADAS"	5568.8	372.6	257.8	0	227.2	0	395.4	41.5	364.8	41.5	343.4	29.5	487	0	914.3	82.9	285.7	0	444.5	11.3	386.5	82.9	833.1	41.5	628.9	41.5
LEGUMBRES Y HORTALIZAS	2216.4	731.7	214.1	136.8	273.8	101.6	281.9	17.5	211.9	16.7	294	21.4	162	0.3	146.1	3.5	140.5	0	104	0	143.8	39.5	118.4	196.4	126.1	198
MAIZ	6564	106.7	11.3	0	1675.6	0	582.9	0	1266.4	0	1364.2	106.7	743.8	0	148.3	0	9.9	0	120.9	0	223	0	340	0	77.6	0
MANZANA	24.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.2	0	0	0	0	0	0	0
MATERIAS VEGETALES	18.1	0	3.2	0	0	0	6	0	3.1	0	3	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0
OTROS PRODUCTOS DEL REINO ANIMAL Y VEGETAL	599.2	22.8	11.9	12.5	9.2	0	43.1	2.4	96.8	2.4	80.5	0	42.9	0	130.1	0	79.3	0	21.3	0	55	5.7	18.4	0	10.7	0
PIMIENTA	461.8	168.5	13.4	9.9	47.2	9.9	51.5	18.5	64.6	16.4	27.5	22.4	15.1	14.1	45	3.2	10.7	13.3	10.6	15.7	103.5	11.5	40.9	15.6	31.7	18
