	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones
"FRUTAS FRESCAS, SECAS O CONGELADAS"	1150.2	19.2	130.6	0	56	0	93	0	61	0	29.9	0	16.3	0	135.6	3.9	90.9	9.4	51.2	5.9	100.2	0	262.4	0	123.2	0
LEGUMBRES Y HORTALIZAS	48.5	1289.5	5.5	150.9	14	167.3	4.3	1.1	1.4	0	6.9	0	7.8	11	0.5	110.9	0.1	219.1	1.8	250.3	3.4	119.3	0.8	179.6	2	79.9
MAIZ	4326.3	1675.7	12.5	0	18.8	127.4	104.1	721.4	227.7	318.9	385.5	135.4	51.9	38.7	21.4	34.2	2558.6	20.8	607.1	169.5	276.6	0.1	14.1	18.2	48.1	91
MANZANA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MATERIAS VEGETALES	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTROS PRODUCTOS DEL REINO ANIMAL Y VEGETAL	168.9	3.7	19.4	0	8.6	0	79	0	25.4	0	2.3	0.1	0.3	1.1	0	1.7	8.9	0	22.8	0	1.3	0	0.8	0.8	0.3	0
PIMIENTA	145.2	5.3	2.8	0	0.1	0	10.4	0	9.5	0	20	0	10.4	0	13.4	0	4.3	0	12.5	0	30.5	0	20.7	0	10.5	5.3
"PLANTAS, SEMILLAS Y FRUTAS PARA USO MEDICO Y PERFUMERIA"	1267	0	184.8	0	78.6	0	166.7	0	35	0	191	0	171.2	0	40.7	0	88	0	132.8	0	121.7	0	37.1	0	19.5	0
PLATANO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEMILLA DE AJONJOLI	0	1155.8	0	222.2	0	0	0	0	0	0	0	0	0	57	0	99.7	0	26.4	0	303.7	0	316.8	0	53	0	77
TABACO EN RAMA O SIN ELABORAR	3059.8	0	0	0	0	0	689	0	1345.3	0	1025.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TOMATE	0.6	4.2	0	0	0	0	0	0	0	0	0	4.2	0	0	0	0	0	0	0	0	0	0	0.6	0	0	0
TRIGO	1463	0	0	0	0	0	0	0	0	0	0	0	0	0	1463	0	0	0	0	0	0	0	0	0	0	0
YUCA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INDUSTRIAS MANUFACTURERAS	1006501	256248	71861.4	18892.4	72133.4	16695.4	83195.9	18195.4	66533.7	16858.4	86202.2	20077.6	87551.8	23881.2	89416.2	21042.6	91680	25368.7	81263.3	24563.7	105751.6	25259.9	93268.5	23216.4	77643.1	22196.3
ABONOS Y FERTILIZANTES	4245.1	9.5	76.4	0	89.1	0	113	0	59.8	0	100.4	0	37.7	0	201.5	0	256.7	0	477.2	0	453.2	0	189.1	9.5	2191	0
ACEITE DE SEMILLA DE ALGODON	2.3	75.3	0	3.3	0	4.4	0	5.3	0	7.3	0.1	3.3	0.1	13.3	1	6.2	0.9	7.9	0	1.6	0.1	8.7	0	8.5	0.1	5.6
ALIMENTOS PREPARADOS PARA ANIMALES	6648.5	142.9	385.3	0	491	0	500.5	0	563.2	0	732.6	23	486.6	19.4	637.7	0	779.3	31	624.3	15.5	542.8	23	656.8	15.5	248.4	15.5
APARATOS ELECTROMECANICOS DE USO DOMESTICO	32327.9	271.1	1924.1	2.9	2895.1	2.1	2787.1	55.8	2263	96.6	2777.9	42.5	1880.5	4.2	3420.2	0.8	3314.6	37	2704.5	10.6	3559.4	1	3207.9	0.4	1593.6	17.3
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO	6814.4	85.1	306.9	31	458.3	22.1	131	0.5	402.2	8.6	487	3.8	563.3	1.1	1255.8	0.4	1046.5	1.2	615.3	0.7	587.8	0.8	371	3.9	589.4	11
APARATOS TRANSMISORES Y RECEPTORES	38492.6	199.4	383.4	2.9	850.8	6.5	502.7	0.9	1865	5.1	2714	1.1	8379	90.4	7503.9	0.2	3026.4	0.2	3316.5	0.4	4790.5	0.5	2058	1	3102.4	90.2
ARMAS Y MUNICIONES	551.1	0	0	0	1.4	0	0	0	0	0	65.5	0	2.1	0	147	0	1.4	0	0	0	333.6	0	0	0	0	0
ARTICULOS DE VESTUARIO	3115.6	4357	200.2	91.4	114.1	305	277.8	361.9	290.8	62.3	251.1	156	249.4	329.5	270.6	457.1	142.2	378.6	212.2	853.8	293.8	749	576.6	328.7	236.6	283.7
AZUCAR	0	2998.9	0	1500	0	0	0	10.4	0	605	0	7.9	0	0	0	187.1	0	209.3	0	174.4	0	165.4	0	139.5	0	0
AZUCARES Y ARTICULOS DE CONFITERIA	16375.6	12652.5	1199	520.5	1097.8	864.1	1408.7	787.3	1435.7	471.8	1292.3	718.5	1353	946.8	1058.7	1355	1168	1710.1	1576	1202.2	1669	1452.3	1436.4	1749.8	1681	874.1
BATERIAS ELECTRICAS	6461.3	10306.5	325	787.3	722	0.8	339.9	373.1	583	202.3	629.2	591.9	353.4	925.8	621.2	1053.9	264.3	1112.8	588.6	1139.2	999.1	1470.1	835.7	1460.6	199.9	1188.6
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES	10171	7175.1	521.7	386.2	669.5	630.7	1108.5	644.2	616.3	431.3	787.3	918.9	897.8	1081.7	999.2	539.6	1182.4	85.7	767.2	342.3	791.8	556.5	802.3	813.9	1027	744.1
CAFE SOLUBLE Y MOLIDO	2019.1	0	172.2	0	99.7	0	35.5	0	113.6	0	63.7	0	189.4	0	64	0	395.8	0	70.4	0	318.5	0	285.2	0	211.3	0
CALZADO	1098.3	1312.2	1	12.7	95.6	13.5	134.6	20	73.4	40.3	43.9	167.3	24.4	154.4	129.1	131	94.4	79.5	205.2	107	130.4	250.3	97.1	151.7	69.1	184.5
CAMARON Y LANGOSTA	499.9	22480.5	0	1354.9	0	1381.3	0	555.4	19.9	2003.3	0	3078.5	0	2546.2	0	1696	0	2639.1	154.5	1963.8	169.9	313.4	155.5	759.9	0	4188.6
CERAS	757	952.8	104.1	35.2	31.4	89.7	51.2	101	24.3	31.6	44.4	69	55.6	0.5	85.2	190.9	86	178	24.4	0.1	135.8	33.8	56.9	188.5	57.7	34.5
CLAVOS Y TORNILLOS	1850.5	106	76	9.9	166.4	0	115	60.2	169	0	121.2	9.3	168.9	25.3	122.2	0	251.4	0	158.9	0	277.5	0.7	153.3	0	70.6	0.7
DETERGENTES Y JABONES	18388.8	91.3	973	2.3	1030.2	15.4	1717.9	6.7	1234.7	0.6	1787	2	1440.4	14.4	1793.1	0.2	1772.5	2.3	1419.3	2.2	1982.1	7.2	1717.9	37.1	1520.7	0.9
"DISCOS, MATRICES Y CINTAS (DE GRABACION)"	362.4	0.6	90.7	0.1	39	0.3	6.8	0	27.7	0	29.7	0	15.4	0	16.4	0	53.5	0.1	33.9	0	18.3	0.1	12.9	0	18	0
GLICERINA CRUDA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRASAS Y ACEITES COMESTIBLES	2035.1	59273.2	152.6	2895.3	42.7	2761.2	214	3655.7	151.5	4522.2	244.2	3193.4	166.4	6189.8	236.2	5622.1	141.9	5347	186.7	6465	190.1	6330.7	225.6	6074.7	83	6215.9
HARINAS DE CEREALES	7249.4	4223.7	388	182.6	394.7	124.5	442.1	388.3	409.1	182.3	284.7	523.9	652.9	419.8	458.7	295.8	417.2	485.3	774.1	479.7	836.2	347.6	859.7	364.1	1331.8	429.6
HERRAMIENTAS ARTICULOS DE CUCHILLERIA	12563.3	163.5	655.1	6.4	849.7	1.3	1143.6	0.9	1358.6	1.4	1112.6	0	1465.5	1	1001.8	0.7	1173.1	2.7	727.7	146.9	1110.4	0.3	1274.3	1.7	690.9	0.3
HILOS E HILAZAS	5914	5101.3	472.5	53.1	407.2	461.1	481.7	207.3	245.9	406.4	667.2	277.5	354.7	214.3	398.2	385.3	468.9	173.6	666.4	434	400.5	592.4	603.6	571.3	747.1	1325
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES"	15009.5	5593.4	1075.4	373.6	516.9	195.8	1201.2	509.7	1455.9	729.6	1681.7	1506	1658.3	1196	537.6	317.2	1687.4	179.6	2197.5	225.2	1247.3	0.1	798.8	360.6	951.5	0
INSTRUMENTAL MEDICO Y OTROS	4937.1	720.1	423.4	138.2	220	343	587.3	8.5	305.3	42.4	430	51.6	397.5	1.5	418.7	1.4	374.1	7.7	618.8	3.7	405.6	42.4	375.3	12.1	381.2	67.6
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES"	1445.8	1058.5	97	8.1	198.6	24.8	172.8	33.8	57.8	3.1	82.7	0.4	44.6	9.8	69.4	4.6	72.6	627.7	156.2	147.3	62.6	182.8	101.2	7.7	330.3	8.5
LAMINA Y ALAMBRE	23737.5	4629.5	1849.1	271	1065.1	342.8	1684.4	251.7	2279.3	629.9	2453.9	745.6	2184.6	467.8	2565.9	252.4	2399.6	508.1	2276.5	497.6	1789.9	211	2028.5	225.9	1160.7	225.7
LECHE Y OTROS PRODUCTOS LACTEOS	31701.7	1512.3	2600.4	0	2194.5	69	3746.8	151	2258.5	185	2782.4	231.4	3522.2	479.6	1822.9	88.4	2313.1	36.3	2135.4	63.5	3345.6	71.7	3605.9	71.2	1374.1	65.1
MADERA EN TROZA	0.3	0	0	0	0	0	0	0	0	0	0.2	0	0.1	0	0.1	0	0	0	0	0	0	0	0	0	0	0
MANUFACTURAS DE CAUCHO	3497.9	229.5	259.6	19.8	293.6	0	234.3	11.7	273.5	37.2	315	0.4	309.5	11.5	248	26.7	328.1	31.4	296.1	14.4	316.5	38.3	305.7	17.5	318	20.4
MANUFACTURAS DE CERAMICA	9543.3	885.8	969.4	0.4	1113.9	7.2	1089.6	13.4	824.8	19.5	453.5	48.2	901.1	15	778.8	77.6	701.4	130.6	942.6	115.2	640.6	146.2	640.2	151.7	487.4	160.9
MANUFACTURAS DE CUERO	422.1	249.1	7.2	25.9	8.6	11.2	3.1	80.2	2.5	0	286.4	21.4	4.4	0	45.5	1.1	3.7	3.9	6.4	60.1	25.4	45.3	12.6	0	16.2	0
MANUFACTURAS DE MADERA	5756.3	5946.9	479.8	243.3	418.2	213.7	646	370.6	338.4	167.5	515.1	367.9	541.5	444	487.8	432	336.8	882.5	438.4	942.6	507.1	793.6	648.1	720.4	399.3	368.8
MANUFACTURAS DE PAPEL Y CARTON	54643.7	3589.1	4981.6	352	3785.2	180.7	4429.8	261.9	2550.2	232.1	4021	280.9	3553.9	311.9	4709.9	357.9	3974.9	184.1	4179.3	235.5	6866.8	323.8	6355.3	460.8	5235.9	407.5
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC"	6801.2	682	442.6	78.1	422	11	531.6	36.9	451.6	28.8	565.5	185.6	596.2	85.1	620.3	59.2	623.6	66.1	455.3	50.2	726.4	24.2	672.7	23	693.5	33.8
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS	851.4	114.9	43.9	18.4	80	29.8	49.1	14.2	72.8	0	131.5	25.8	92.3	2	80.5	2	81.1	4	77.5	6.1	60.6	0.9	53.7	5.6	28.3	6.2
MANUFACTURAS DE PIELES	2274.7	103.6	75.7	0	78.8	0	93.3	75.6	51	2.3	167.3	7.6	95.2	0	201.8	0	586.9	13.9	140.4	0	241.9	0	282	0	260.4	4.2
MANUFACTURAS DIVERSAS	27859.4	7604.3	1767.2	566.8	1684	519.1	1491.5	726.9	1589.9	280	1758.3	669.2	1911	818	2647	941.4	3228.3	1011.4	4366.3	908.4	3522.2	866.4	1828.9	170.2	2064.9	126.5
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS	112723.8	2432.1	5671.3	310.9	6519.6	324.1	8051.3	141.1	5481.9	112.4	8802.2	132.7	10332.8	75.7	10555.8	109.1	9180.4	358.5	8300.9	263.1	15796.1	152.6	13799.6	63.4	10231.8	388.5
MATERIALES PLASTICOS Y SUS MANUFACTURAS	96123.1	6788.4	7903.7	635.4	8801.3	531.2	9368.7	467.3	6017.2	642.4	9383.5	748.3	8726.3	831.5	8825.5	593.8	7220.2	411	7578.2	622.2	7856.4	557.6	7991.7	513	6450.4	234.8
MATERIALES TEXTILES (TEJIDOS O TELAS)	12063.8	24375	760.3	2401.9	554	1904.1	653.9	2136.1	599.9	1460.8	1710.8	1944.8	459.8	2805.6	725.3	2354.3	1328.9	2116.1	1326.4	1933.7	946.8	2207.3	1911.5	2162	1086.2	948.4
MOTA DE ALGODON	0	72.4	0	8.8	0	0	0	14.9	0	0	0	0	0	6	0	10.4	0	4.4	0	12.2	0	9.8	0	0	0	5.9
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC."	5912.4	1773.1	398.8	134	540.1	3.6	506.7	30.8	162.5	32.1	435.2	76.6	350	123.3	531.6	320.7	616.8	250.6	607.7	140.8	605.2	231.5	640.5	183.4	517.3	245.6
NEUMATICOS Y TUBOS	3745.2	0	300.6	0	186.6	0	322.9	0	222.4	0	312.6	0	181.6	0	395.8	0	526.8	0	216.7	0	330.9	0	522.3	0	225.9	0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES"	20	7.5	0.5	0.2	0	0	0.7	0.6	0.2	0.7	1.4	0.2	4.7	1.4	6.3	2.9	0.8	0.8	0.5	0.4	3.1	0.2	1.2	0.2	0.5	0
OTRAS MANUFACTURAS DE METALES COMUNES	43234.5	2170.8	2936.8	146.7	2867.2	87.6	3808.9	151.8	3639.4	134.6	4531.9	123.2	3692.6	142.4	3955.9	171.6	4367.4	240.9	3028.7	249.3	4708.9	285.3	3250.6	195	2446.2	242.4
OTROS ACEITES ESENCIALES	3602.6	42.8	193.2	4	493.5	0	491.2	5.4	107.3	0	309.3	0	317.3	3.5	410.4	5	249.1	1.3	216.8	8.4	388.8	2.6	372.4	8.2	53.4	4.3
PAPEL Y CARTON	3832.7	1462.2	146.9	119.9	143.1	114.8	186	129.6	63.9	124.8	111.7	170.9	216.1	87.4	98.5	124.8	604.5	169.7	212.2	109.3	261.2	155.6	704.9	76.2	1083.7	79.3
PESCADO Y MOLUSCOS	6903.9	959.1	21.2	0	0	110.9	340	99.2	1630.7	69	652.6	0	795.8	0	0	129.3	3451.6	282.4	0	16.4	0	0	11.9	100	0	151.9
PIELES Y CUEROS	0	2499.3	0	237.7	0	216.3	0	248.6	0	224.2	0	289.6	0	220.6	0	236.5	0	231	0	153	0	244	0	143	0	55
PINTURAS Y BARNICES	27252	623.1	2339.4	17.2	2348	112.4	2481.2	19.9	1945.4	17.9	2269.3	9.5	2018.9	9.2	2126.4	37.4	2131.5	20.6	2110.6	39.2	2870.6	211.7	2885.8	57.5	1724.9	70.6
"POLVORA, EXPLOSIVOS Y ARTICULOS DE PIROTECNIA"	1848.8	31	162.4	9.5	0	0	94.7	0	139.7	21.5	193	0	232.5	0	95.6	0	297.8	0	243.5	0	34.9	0	85.4	0	269.5	0
PREPARADOS A BASE DE CEREALES	31425.3	13795.3	2435.4	802	2332.7	755.7	2138.4	787.5	2108.1	1097.1	2680.7	1058.6	2674.9	1044.9	2353.5	970.3	3312.8	1439.2	3010.3	1425.8	3106.5	2175.5	2859.8	1200.4	2412.2	1038.4
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS"	5767.6	8640.9	501.7	522.4	429.5	561.9	438.5	587.5	588.2	578.3	328.6	982	409.5	865.2	401.8	553.1	462.4	1044.6	428.8	592.2	564.3	826.3	753.9	850.3	460.4	677
PREPARADOS DE LEGUMBRES Y HORTALIZAS	1600.7	1050.1	48.7	0.3	174.8	58	123.4	98	66.2	94.2	162.6	62.3	54.5	90.2	58.6	141.6	118.3	73	77.4	110.7	342.5	169.4	299	148.6	74.7	3.9
PREPARADOS DE FRUTAS	3911.7	2959.1	277.9	186.7	356.1	164	416	241.5	251.8	243.5	241	242.4	303.1	167.2	299.6	247.9	382.2	241.8	306	165.5	298.1	384.1	438.4	602.8	341.6	71.7
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS"	44740.2	789.8	3681.4	144.4	3913.3	372.5	4462.6	6.5	2863.9	94.1	3018.5	46.3	3738.1	7.6	4339.2	1.7	4295.1	4.4	3746.3	0	4195	19.6	3714.8	29.4	2772	63.4
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA	101869.5	857.1	7806	45.5	8863.4	27	9078.5	232.5	7516	50.2	9666.4	54.6	7100.9	76.9	8005.5	72.6	8902.1	29.8	7692.3	7.7	9922.3	151.5	9849.5	80.4	7466.8	28.5
PRODUCTOS FARMACEUTICOS	60044	5834	5436.3	374.8	4159.8	283	6140.5	1916.3	3880.8	309.6	6716	179.8	5103.6	308.4	5187.5	241.4	4742.6	493.7	4035.5	120.7	5937	668.8	4478.9	635.9	4225.3	301.5
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS	1282	0	119.8	0	91.2	0	151.7	0	209.8	0	185.5	0	74.4	0	114.5	0	105.7	0	100.8	0	49.7	0	51.1	0	27.8	0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O"	633.4	57	12.4	0.3	25.8	25.6	100.3	3.5	17.1	10.1	45.2	0.2	53.2	10.5	21	1.9	16.9	1.4	91.1	0.7	29.5	2.1	97	0.5	124	0.2
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS"	5431.8	191.2	286.8	10.5	310.1	9.1	551.1	13.2	390.3	16.9	498.7	4.6	369.6	16.2	498.9	22.6	509.6	30.7	525.7	2.5	498.1	16.9	578.6	17.9	414.6	30
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS"	954.6	8.2	7.5	0	27.6	0.3	201.6	0.1	18.9	0.2	87.2	0.2	48.4	0.2	90.8	1.3	76	0	17.2	0.1	143.4	0	150.7	5.5	85.4	0.3
TABACO ELABORADO	5.9	0	0	0	0	0	0.2	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0	0	0.3	0	0	0
TUBERIA Y SUS ACCESORIOS	9207.5	326.4	720.5	34	558.2	16.8	674.4	12.2	613.6	8.2	479.2	2.7	536.3	2.7	572.5	3.2	1707.5	4.9	1289.2	57.9	1157.4	10	538.8	75.4	360	98.4
VEHICULOS Y MATERIAL DE TRANSPORTE	43631.4	903.2	5184.4	13.2	4916.5	622.3	3785.1	30.7	2795.9	0.1	2389.4	0.2	4083.1	0.1	2771.9	134.9	3096.9	81.1	1616.9	9.7	5379.7	11	3015.6	0	4596	0
VIDRIO Y SUS MANUFACTURAS	12307.8	12701.6	1027.8	2758.4	895.8	1762.3	1155.3	1039.4	784.4	80	1109.2	18.2	1124.8	164.4	1312.7	70.3	1227.2	1668.4	893.8	1912.9	975.9	1716	979.5	1160.5	821.4	350.9
INDUSTRIAS EXTRACTIVAS	155942	131974.7	11862.7	4527.8	23369.1	4200.6	11366.8	12992.6	12048.3	5857.4	14287.9	13989.3	9212.6	11322.8	9837.5	7811.5	14585.2	13146.2	9751.4	6946.2	12543.8	12291.3	14177	19612.2	12899.8	19276.9
ALUMINIO	46097.7	36.5	5820	4.4	3859.2	7.6	5090.1	2	4732	5.5	4876.2	2.8	4047	2	3601.6	0	3884.8	3.7	2840.2	2.7	3422.1	5.7	2050.7	0.1	1873.9	0
ANTIMONIO	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9	0	0	0	0	0	0	0	0	0	0	0
ASFALTO	22.6	4	18.6	0	0	0	0.6	0	0.7	0	0.9	0	0	3.6	0.1	0.4	1	0	0.3	0	0.4	0	0	0	0	0
CEMENTO	4908	0	24.8	0	3.6	0	62.4	0	71.5	0	47.1	0	21.5	0	68.2	0	2986.5	0	75.3	0	14.5	0	962.8	0	569.9	0
COBRE Y SUS MANUFACTURAS	1296.2	52.1	85.9	0	135.4	0	108.8	0	566.6	0	29.3	0	91.1	0	41.7	51.8	74.6	0	29	0.3	90.5	0	32.4	0	11	0
DESPERDICIOS Y DESECHOS DE METALES (CHATARRA)	417.6	64.3	19.3	0.9	12.9	0.6	6.4	6.3	12.9	20.2	25.8	35.9	21	0	27.9	0.3	60.2	0	67.1	0	70	0	73.4	0	20.7	0
ESTA&O	10.7	0	0.2	0	0.2	0	0.9	0	0.3	0	3.1	0	0.2	0	0.3	0	4.4	0	0.3	0	0.5	0	0.4	0	0.1	0
GASES INDUSTRIALES	16211.8	0	1466.8	0	904	0	1199.1	0	1272.4	0	1610.5	0	1503.9	0	1598.1	0	1582.1	0	1317.1	0	1405.7	0	1238.9	0	1113.1	0
GAS PROPANO	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIERRO Y ACERO	44734.3	41.6	1546.2	10.3	2360.8	0	2018.7	0	2140.7	4.9	4283.6	5.9	1561	4.9	3303.5	0	3439.3	0	3885.2	5.2	5861.2	5.2	7937.2	0	6396.8	5.2
MAGNESIO	18.4	8.1	2.3	0	0	0	2.6	0	0	0	3.7	0	0	0	2.4	0	0	0	2.4	0	4.9	2.4	0	0	0	5.7
MARMOL	383.2	115.1	27.5	11.7	21.6	31.6	38.3	0	28	0	34	15.2	14.6	14.5	36.9	0	40	14.5	47	1.8	21.9	0	49.2	12.6	24	13.2
NIQUEL	12.2	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	7.2	0	0	0	2.2	0
OTROS DERIVADOS DE PETROLEO	16942.1	29.7	159.8	0	15072.1	0	196.3	0	61.3	0	324.1	0	142.3	0	144.1	4.6	172.5	2.6	238.8	0	94	22.5	215.1	0	121.7	0
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS	53.1	131334.5	3.4	4493	6.2	4160.8	3	12919.6	12.1	5746.5	0.9	13901.5	0.7	11246	10.2	7753.6	4	13113.9	2.6	6936.2	2.6	12211.1	3.7	19599.5	3.8	19252.9
PLOMO	121.8	0	0	0	0	0	0	0	22.3	0	5.1	0	0	0	9.6	0	16.2	0	0	0	22	0	46.5	0	0	0
PRODUCTOS MINERALES DIVERSOS	10576.5	116	1286.8	7.5	969.5	0	850.9	29.2	1298.6	28.6	1246.7	1.1	778.3	19.3	729.1	0.8	604.6	11.6	863.4	0	759.8	17.8	732.2	0	456.6	0
ZINC	13930.6	172.9	1355.1	0	23.7	0	1784.6	35.4	1776.2	51.6	1796.9	26.8	1031.1	32.6	208.7	0	1715	0	382.7	0	716.4	26.6	834.3	0	2306	0
PRODUCTOS NO ESPECIFICADOS	194.2	0	46	0	0	0	0	0	50	0	0	0	0	0	48	0	0	0	0	0	50.2	0	0	0	0	0
