,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
CAUCHO NATURAL (HULE),"16,187.20","119,170.10","1,459.60","7,834.00","1,039.50","10,583.30","1,478.60","10,263.00","1,418.20","11,951.80","1,096.80","11,089.40","1,235.40","9,681.70","1,202.60","8,592.50","1,478.90","8,719.20","1,603.40","12,777.50","1,351.80","10,382.90","1,555.10","8,400.80","1,267.40","8,893.80"
CEBOLLA,"2,371.10",0.00,251.9,0.00,18.2,0,18.7,0,24,0.00,165.8,0,221.6,0,223,0,243.5,0,210.7,0,314.9,0.00,342.4,0,336.4,0
"CEREALES DIVERSOS (CENTENO, CEBADA, AVENA, SORGO, ETC)",0.00,523.8,0.00,145.8,0.00,378,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
ESPECIAS,71.70,6.20,0.8,0,1.1,0.3,13.6,0.6,3.8,0,2.9,0,5.9,0,1.1,0,0,0,4.1,0,6.6,0.3,18.4,0.3,13.3,4.8
FLORES Y FOLLAJES,13.60,3.10,7.1,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0,0,0,0,0,0,3.1
FRIJOL,4.00,184.00,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,1.8,0,1,131,1.1,53.00
"FRUTAS FRESCAS, SECAS O CONGELADAS","1,786.90",74.00,167.7,1.9,78.9,3.8,148.5,0.7,57.5,3.3,42.2,14.5,99.2,3.6,430,17.3,265.70,9.1,75.8,10.2,118.2,3.7,146.5,1.20,156.9,4.80
HUEVOS DE AVES,3.40,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,1.3,0,0.5,0
LEGUMBRES Y HORTALIZAS,"1,113.40","4,474.20",53.1,615.7,42.2,689.2,83.4,"1,056.10",93.2,707.70,139.3,471.1,314,90.5,49.4,42.6,61.8,47.2,72.3,0,75.3,0,84.6,239.6,44.6,514.60
MAIZ,"1,561.00",651.70,18,0,346.7,81.7,185.7,12,398,0,444.9,77.6,40.4,341.4,0.9,139.1,22.8,0,56.4,0,7.8,0,39.5,0,0,0
MATERIAS VEGETALES,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIEL DE ABEJAS,70.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.8,0,0,0,0,0,0,0
OTROS PRODUCTOS DEL REINO ANIMAL Y VEGETAL,810.00,69.60,1.6,8.1,9.6,5.9,101.3,0,155.6,11.5,129.5,0,109.8,19.1,114.1,5.9,109.3,7.3,5,6.1,26,5.9,47.8,0,0.3,0
PAPA,14.80,0.00,14.50,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PIMIENTA,270.40,12.10,11.90,0.00,7.90,2.80,24.20,0.00,12.40,0.00,41.50,0.00,25.70,2.80,14.60,0.30,11.20,0.00,26.20,0.00,39.10,3.10,23.10,2.00,32.60,1.20
"PLANTAS, SEMILLAS Y FRUTAS PARA USO MEDICO Y PERFUMERIA",568.10,47.70,21.80,0.00,15.40,19.20,100.60,0.00,38.80,20.00,31.40,0.00,56.90,0.00,40.60,8.40,82.80,0.00,25.40,0.00,34.40,0.00,81.00,0.00,38.90,0.00
SEMILLA DE AJONJOLI,339.60,"1,672.90",167.30,61.00,0.00,327.10,77.00,46.20,0.00,0.00,0.00,120.50,0.00,0.00,0.00,159.80,44.20,142.30,0.00,204.30,0.00,356.90,0.00,54.50,51.10,200.40
TABACO EN RAMA O SIN ELABORAR,837.10,0.00,0.00,0.00,0.00,0.00,404.20,0.00,369.60,0.00,0.00,0.00,0.00,0.00,63.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOMATE,40.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.10,0.00,6.50,0.00,0.00,0.00,10.00,0.00,1.80,0.00,1.40,0.00,12.90,0.00,5.40,0.00
TRIGO,"15,579.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"6,138.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,441.00",0.00,0.00,0.00,0.00,0.00
YUCA,5.90,0.00,0.00,0.00,0.00,0.00,0.90,0.00,1.00,0.00,4.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
INDUSTRIAS MANUFACTURERAS,"1,528,540.00","378,834.30","98,250.00","24,064.30","109,513.60","24,897.90","138,738.50","25,890.20","113,539.20","23,156.20","136,277.50","29,917.70","126,332.10","28,465.70","130,817.70","27,892.10","146,398.10","28,881.20","135,965.00","42,591.00","124,085.20","35,927.10","139,135.00","34,489.50","129,488.20","52,661.50"
ABONOS Y FERTILIZANTES,"15,563.10",11.30,166.10,0,121.70,0.00,142.40,0,"4,018.10",0.00,147.00,0.00,231.30,0.00,"8,993.20",11.30,490.00,0,704.10,0.00,160.00,0.00,177.80,0.00,211.20,0.00
ACEITE DE SEMILLA DE ALGODON,22.80,0.00,0.50,0,0.00,0,0.00,0,0.10,0,0.40,0,0.00,0,0.00,0,0.00,0,0.00,0,18.60,0,0.50,0,2.80,0
ALIMENTOS PREPARADOS PARA ANIMALES,"9,881.30",11.40,426.60,0,702.20,11.4,983.30,0,740.80,0,"1,001.10",0,670.40,0.00,827.80,0.00,726.30,0.00,"1,011.20",0.00,"1,075.80",0.00,843.60,0,872.20,0.00
APARATOS ELECTROMECANICOS DE USO DOMESTICO,"48,436.30",435.00,"3,036.10",43,"3,262.00",89.2,"4,710.80",67.1,"4,738.80",1.90,"4,029.30",8.00,"5,374.00",0,"3,855.90",0.80,"4,111.20",75.80,"3,473.60",27.80,"4,535.60",59.50,"4,615.70",5.20,"2,693.40",56.70
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO,"6,876.10",3.20,279.80,0.60,277.20,0.20,491.70,0.10,273.40,0.20,469.10,0.30,147.50,0.00,524.00,0.50,"1,527.70",0.20,757.00,0.10,885.00,0.20,239.20,0.70,"1,004.60",0.20
APARATOS TRANSMISORES Y RECEPTORES,"23,107.60",227.50,196.40,0.50,"1,010.60",101,595.80,1.9,201.10,0.6,"1,824.50",91.30,"1,934.40",0,"1,350.70",0.20,"6,573.40",26.40,"4,313.50",0.00,"1,379.60",0.10,"1,672.40",1.40,"2,055.30",4.10
ARMAS Y MUNICIONES,"1,332.60",0.00,0.00,0.00,252.00,0.00,369.40,0.00,0.00,0,257.70,0,101.90,0.00,149.80,0.00,0.00,0.00,0.00,0.00,145.20,0.00,50.40,0.00,6.10,0.00
ARTICULOS DE VESTUARIO,"10,099.70","5,164.10",748.90,213.90,532.50,116.40,824.00,210.9,640.40,211.2,840.30,279.8,786.80,710.1,650.80,719.30,"1,594.60",743.90,922.30,731.80,818.50,906.00,"1,038.40",239.50,702.10,81.20
AVES DE CORRAL BENEFICIADAS,0.00,37.20,0.00,0.00,0.00,0.00,0.00,18.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AZUCAR,2.80,"28,124.70",0.00,0.00,0.00,9.80,0.00,0.00,0.00,108.00,1.20,0.00,0.00,23.40,1.60,0.00,0.00,703.00,0.00,102.90,0.00,15.00,0.00,"9,200.40",0.00,"17,962.20"
AZUCARES Y ARTICULOS DE CONFITERIA,"23,270.30","9,922.20","1,714.30",933.60,"1,894.60",427.40,"2,283.40",758.30,"1,700.80",334.40,"2,460.90",382.20,"1,671.80",568.40,"1,631.70",373.30,"1,812.30","1,086.60","2,092.30","1,425.80","2,038.50","1,286.20","2,166.40","1,207.40","1,803.40","1,138.60"
BATERIAS ELECTRICAS,"14,773.70","2,860.20","1,484.60",351.90,"2,026.00",724.30,781.30,186.20,933.20,0.20,"1,567.40",320.60,944.50,0.00,"1,017.50",328.80,"1,190.90",250.10,997.40,146.20,"1,175.20",281.20,"1,386.20",185.00,"1,269.50",85.60
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES,"12,388.50","10,443.10",948.5,161.5,825.5,295.90,"1,380.50",846.50,"1,231.10","1,019.00","1,099.30","1,742.90",944.6,738.50,785.5,616,597.6,611.20,"1,192.20",574.20,925,"1,332.40","1,152.60","1,383.30","1,306.00","1,121.70"
CAFE SOLUBLE Y MOLIDO,"4,117.30",0.00,270.4,0.00,345.7,0.00,305.1,0.00,147.4,0,246.8,0.00,476.6,0.00,240.8,0.00,317.5,0.00,506.9,0.00,330.1,0.00,547,0.00,382.9,0.00
CALZADO,"5,304.30","2,554.70",296.80,53.30,426.10,216.20,631.40,169.90,199.50,273.30,187.50,182.50,474.00,283.70,445.20,307.80,553.00,272.00,654.40,230.50,588.00,262.40,546.50,113.70,302.00,189.50
CAMARON Y LANGOSTA,377.60,"9,405.20",0.00,967.60,0.00,388.20,0.00,425.90,0.00,0.00,0.00,0.00,148.20,"1,339.90",226.10,"1,279.50",0.00,"1,824.80",0.00,442.30,0.00,"1,275.90",3.40,646.30,0.00,814.70
CERAS,"1,508.80",187.90,104.30,0.00,92.90,13.90,98.70,0.00,87.00,38.60,185.70,0.40,93.70,0.00,172.40,7.70,165.70,18.60,119.60,32.70,62.60,44.00,190.30,14.30,135.90,17.90
CLAVOS Y TORNILLOS,"2,832.80",22.20,150.20,2.70,140.40,0.30,451.00,0.90,227.80,0.70,202.60,5.50,424.90,3.80,142.00,0.40,151.30,2.10,176.60,1.20,293.70,0.70,334.00,2.50,138.30,1.30
DETERGENTES Y JABONES,"54,871.60","3,547.10","3,802.80",211.70,"4,250.20",245.70,"5,627.50",277.20,"3,334.00",386.40,"4,655.80",186.30,"4,568.90",339.20,"4,048.90",243.80,"5,465.60",237.00,"5,599.60",352.00,"4,107.60",357.70,"5,008.90",350.50,"4,401.90",359.60
"DISCOS, MATRICES Y CINTAS (DE GRABACION)",185.30,1.50,19.90,0,12.10,0.10,17.10,0.00,7.80,0.1,6.60,0.20,42.20,0.00,10.40,0.10,18.40,0.10,12.40,0.00,18.60,0.70,11.90,0.1,7.80,0.20
GRASAS Y ACEITES COMESTIBLES,"3,371.80","172,081.60",338.10,"12,176.80",184.10,"13,972.20",345.80,"11,739.40",425.60,"11,473.50",350.50,"14,715.70",463.80,"10,551.90",129.90,"11,529.50",180.30,"9,657.20",251.50,"25,756.00",307.80,"18,548.10",220.20,"9,595.80",174.10,"22,365.50"
HARINAS DE CEREALES,"19,029.50",0.00,660.10,0.00,"1,123.10",0.00,"1,484.50",0.00,"1,721.80",0.00,"1,952.60",0.00,"1,582.90",0.00,"1,412.30",0.00,"1,263.20",0.00,"1,721.20",0.00,"2,140.40",0.00,"2,074.60",0.00,"1,892.80",0.00
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,"14,899.70",444.30,"1,174.10",0.30,"1,223.90",0.50,"1,544.20",152.80,"1,091.90",76.1,"1,245.90",2.20,964.00,0.60,"1,060.20",1.10,"1,389.20",2.10,894.70,1.10,"1,323.50",11.3,"1,274.40",189.30,"1,713.60",6.8
HILOS E HILAZAS,"10,273.00","1,815.80",820.50,74.00,689.00,37.30,"1,017.50",89.50,739.60,115.00,"1,053.20",233.50,"1,155.70",168.50,628.50,152.20,947.90,190.80,976.90,316.80,630.60,224.60,"1,067.00",103.80,546.50,109.60
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES","19,514.00",328.90,424.30,27.70,"1,158.20",70.70,"2,670.50",140.50,"1,387.40",70.30,"2,582.40",19.40,"3,036.80",0.00,"1,756.80",0.00,"1,268.30",0.00,"1,326.00",0.00,"1,156.20",0.00,"1,279.00",0.00,"1,468.10",0.30
INSTRUMENTAL MEDICO Y OTROS,"7,228.70",343.50,455.00,1,697.90,38.6,649.00,42.9,422.80,13,571.40,112.7,564.90,6.5,603.80,10.8,628.90,0.1,639.70,31.3,867.70,11.5,604.60,68.4,523.00,6.7
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES","3,915.30","2,140.30",107.40,12.10,187.30,0.30,339.00,0.90,372.90,3.30,195.00,5.30,255.80,7.50,441.90,4.10,213.00,459.40,449.20,"1,185.80",644.50,453.50,385.30,3.20,324.00,4.90
LAMINA Y ALAMBRE,"28,751.30",50.20,"1,498.40",0.00,"2,082.00",0.00,"2,148.20",3.40,"2,577.50",0.00,"3,436.20",28.30,"2,389.50",0.00,"3,885.50",0.00,"1,879.20",0.00,"2,654.20",0.00,"1,690.70",0.00,"2,769.80",0.4,"1,740.10",18.20
LECHE Y OTROS PRODUCTOS LACTEOS,"35,846.60",99.10,"2,149.30",0.3,"3,024.30",0,"2,989.30",9.6,"2,868.10",0.6,"2,882.90",9.4,"3,396.10",0,"3,079.20",29.1,"4,476.00",0,"2,541.20",23.2,"3,126.40",0,"2,508.40",0.00,"2,805.40",26.9
MADERA EN TROZA,458.80,0.00,12.40,0.00,0.00,0.00,67.40,0.00,23.00,0.00,0.00,0.00,64.20,0.00,52.60,0.00,38.70,0.00,38.70,0.00,38.70,0.00,77.30,0.00,45.90,0.00
MANUFACTURAS DE CAUCHO,"5,443.30",327.10,417.50,0.00,368.00,42.30,446.80,88.50,424.50,8.50,633.70,1.70,441.00,90.60,421.20,27.40,530.10,0.00,447.10,36.10,482.70,9.60,466.10,21.90,364.50,0.50
MANUFACTURAS DE CERAMICA,"13,903.40",539.40,835.50,52.20,736.40,32.60,"1,167.40",43.10,904.30,42.10,"1,161.00",15.50,"1,644.30",23.60,"1,177.10",144.70,"1,313.50",73.00,"1,331.80",31.70,"1,141.60",32.40,"1,168.60",22.70,"1,321.80",25.80
MANUFACTURAS DE CUERO,399.40,33.70,8.20,0.00,18.60,0.00,34.60,3.60,31.30,1.10,30.40,4.60,33.30,0.60,27.50,3.90,71.50,13.90,34.50,2.10,15.20,0.80,56.10,0.00,38.20,3.20
MANUFACTURAS DE MADERA,"6,265.40","4,321.70",664.20,296.6,532.10,434.60,674.90,421.10,401.00,354.9,927.20,331.90,534.00,380.40,536.20,531.40,480.30,285.90,313.60,364.40,426.40,513.9,382.00,175.40,393.70,231.3
MANUFACTURAS DE PAPEL Y CARTON,"97,389.30","12,576.30","7,610.90",468.50,"8,009.80",795.00,"6,842.60",751.10,"6,842.10","1,036.70","7,897.50","1,329.00","6,932.00","1,282.90","8,252.20","1,003.90","8,337.00","1,375.10","6,265.30","1,105.30","9,836.30","1,061.60","9,413.10","1,248.50","11,150.50","1,118.80"
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC","8,351.00",307.40,519.70,19.20,600.60,19.30,634.10,33.30,789.10,64.70,961.50,27.30,715.50,3.60,632.40,24.40,629.50,19.80,674.00,0.00,595.00,24.10,831.10,34.60,768.40,37.10
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,"1,652.20",65.40,172.40,0.00,100.60,0.00,137.30,0.00,102.10,0.00,100.60,3.00,143.70,18.90,189.80,13.00,81.70,3.80,104.20,24.50,193.30,1.00,193.60,1.10,132.90,0.10
MANUFACTURAS DE PIELES,"10,499.20",62.00,348.00,0.00,601.60,0.00,609.10,0.00,743.20,0.00,945.50,0.00,"1,109.90",0.00,"1,100.00",0.00,"1,439.70",0.00,830.40,0.00,999.50,0.00,829.90,62.00,942.40,0.00
MANUFACTURAS DIVERSAS,"44,407.00","6,490.90","2,231.20",461.40,"2,184.70",371.00,"4,624.60",471.80,"2,442.20",756.00,"5,736.50",825.20,"3,450.60",486.90,"2,853.70",873.20,"3,901.70",758.00,"2,726.60",165.80,"2,963.20",563.30,"5,770.10",343.10,"5,522.10",415.10
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,"147,435.70","5,888.00","6,763.00",764.60,"6,638.40",272.70,"9,813.80",526.60,"11,868.70",159.10,"13,260.60",251.80,"12,492.10",584.60,"13,263.60",117.30,"12,286.40",635.60,"16,378.90",630.40,"15,018.10",471.20,"16,845.70","1,141.40","12,806.40",332.70
MATERIALES PLASTICOS Y SUS MANUFACTURAS,"142,048.60","12,569.40","10,636.80","1,022.50","11,746.90",819.80,"16,300.10",904.00,"13,198.50",474.60,"11,944.70",882.90,"9,886.90","1,115.20","9,419.40","1,390.10","13,986.90",960.70,"10,845.00","1,599.20","9,196.00","1,161.60","13,400.50","1,295.00","11,486.90",943.80
MATERIALES TEXTILES (TEJIDOS O TELAS),"23,890.00","30,312.80","1,354.80","2,133.80","1,634.20","1,798.80","2,312.60","2,233.20","1,669.00","2,306.30","2,713.30","3,370.30","2,250.70","3,816.80","1,373.20","3,142.70","2,623.90","2,721.50","1,946.60","2,706.70","1,977.50","2,394.80","1,817.50","2,086.30","2,216.50","1,601.60"
MELAZAS DE AZUCAR,135.60,0.00,0.00,0.00,0.00,0.00,45.20,0.00,90.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.","6,133.00",557.30,102.90,41.50,335.30,4.60,396.00,6.40,564.20,4.40,389.80,75.30,446.40,192.00,336.30,143.30,672.90,27.90,953.50,2.20,704.80,45.50,707.00,12.10,523.90,2.00
NEUMATICOS Y TUBOS,"7,089.60",129.20,444.4,1.50,656.40,0.00,951.50,0.00,800.40,0.00,556.50,0.00,625.30,4.2,576.80,108.20,622.70,2.20,398.20,3.10,727.60,9.90,359.10,0.00,370.70,0.00
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",14.10,13.30,0.00,0.20,0.10,0.20,0.10,0.10,0.00,0.30,0.00,0.00,6.30,0,0.10,0.1,3.40,10.8,0.70,0,0.50,0.5,2.80,0.8,0.10,0.20
OTRAS MANUFACTURAS DE METALES COMUNES,"62,223.30","7,126.80","5,141.20",586.80,"5,280.50",636.80,"6,557.00","1,033.50","4,531.20",814.80,"5,432.90",725.60,"5,463.80",818.50,"4,889.40",821.80,"5,440.70",604.80,"4,533.70",388.00,"4,562.50",194.10,"5,220.90",389.60,"5,169.40",112.60
OTROS ACEITES ESENCIALES,"1,457.70",478.50,318.20,19.20,12.20,21.10,503.80,0.00,16.30,8.30,201.80,59.10,270.80,0.00,22.50,19.60,30.10,8.30,0.90,28.90,48.40,314.20,3.20,0.00,29.40,0.00
PAPEL Y CARTON,"6,179.10",279.80,651.00,28.10,545.60,5.40,364.80,9.80,349.80,11.00,305.70,19.60,428.10,17.40,468.10,23.90,835.60,48.20,585.00,43.90,406.40,21.90,584.00,21.50,655.00,29.00
PESCADO Y MOLUSCOS,"12,987.40",255.50,20.80,48.50,20.40,17.00,0.00,27.30,21.80,0.00,"2,412.00",0.00,61.70,0.00,21.30,25.70,"4,964.30",45.80,"5,395.20",22.30,69.40,32.00,0.60,20.00,0.00,16.90
PIELES Y CUEROS,0.20,"4,160.50",0.00,323.30,0.00,259.00,0.00,289.00,0.00,286.00,0.00,320.00,0.00,360.80,0.00,360.30,0.00,415.10,0.00,398.50,0.00,348.50,0.00,450.00,0.20,350.00
PINTURAS Y BARNICES,"32,618.10",901.00,"2,348.30",94.90,"2,217.90",5.50,"3,032.20",120.10,"2,276.10",2.30,"3,592.90",116.40,"2,328.70",107.20,"2,667.70",30.20,"2,776.90",17.70,"2,508.80",139.10,"2,514.40",2.80,"3,074.30",209.80,"3,280.00",54.90
"POLVORA, EXPLOSIVOS Y ARTICULOS DE PIROTECNIA","3,634.30",0.00,154.40,0.00,135.70,0.00,313.10,0.00,197.10,0.00,181.40,0.00,456.90,0.00,119.70,0.00,424.10,0.00,359.20,0.00,264.50,0.00,292.50,0.00,735.80,0.00
PREPARADOS A BASE DE CEREALES,"77,364.20","6,794.20","6,202.50",585.60,"5,990.30",496.80,"7,780.00",720.30,"5,139.60",518.60,"6,352.20",363.40,"6,067.80",576.10,"5,466.30",567.30,"5,144.50",575.90,"7,422.80",457.70,"6,431.20",458.30,"8,594.10",795.70,"6,773.00",678.50
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS","14,070.00","13,320.40","1,266.40","1,133.80","1,214.10","1,121.20","1,142.10","1,583.00",963.50,849.00,"1,286.10","1,077.90","1,277.60","1,392.00","1,090.30",960.00,"1,177.40","1,388.30","1,216.60",965.80,"1,133.90",914.10,996.30,"1,024.00","1,305.70",911.30
PREPARADOS DE LEGUMBRES Y HORTALIZAS,"1,736.80",712.00,102.00,50.90,108.60,40.70,208.50,0.30,129.30,40.70,253.40,2.90,111.90,84.20,150.90,93.30,89.50,45.60,137.70,21.00,210.70,154.60,88.80,40.70,145.30,137.10
PREPARADOS DE FRUTAS,"3,465.60","3,415.40",272.40,167.7,201.60,255.7,152.70,225.70,549.50,137.5,286.70,490.1,274.50,347.5,367.80,409.80,296.10,372.1,304.60,175.4,171.20,325.70,314.20,399.3,274.40,108.8
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS","125,547.00",882.70,"9,203.50",10.90,"9,618.70",38.50,"12,004.90",141.00,"8,450.90",95.9,"10,876.30",27.10,"9,302.90",1.6,"10,440.70",39.1,"12,817.40",27.3,"11,748.50",176.4,"10,422.60",45.00,"10,391.30",178.20,"10,269.40",101.7
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,"114,981.20","2,113.40","8,187.20",77.70,"9,304.70",111.10,"11,484.40",198.00,"9,115.40",456.50,"9,358.50",198.70,"9,763.10",344.90,"8,119.40",80.60,"10,540.90",104.50,"10,575.00",183.10,"9,087.40",70.80,"9,586.50",127.30,"9,858.70",160.10
PRODUCTOS FARMACEUTICOS,"69,897.80","4,888.40","4,769.50",286.70,"4,820.90",220.40,"6,583.40",577.80,"4,867.00",59.20,"6,900.90",94.30,"5,498.00",439.00,"5,888.60",185.30,"8,123.00",440.40,"6,217.10",653.50,"4,769.70","1,057.20","5,527.20",332.00,"5,932.40",542.70
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,905.10,0.00,97.30,0,58.00,0.00,60.10,0.00,67.80,0,58.40,0.00,90.00,0.00,65.50,0,49.90,0.00,66.30,0,79.50,0.00,61.30,0.00,150.90,0.00
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O","1,728.50",38.70,96.70,3.10,118.20,0.10,212.90,0.00,157.50,0.30,165.40,0.20,98.30,0.00,59.20,7.00,124.60,2.30,118.70,0.10,106.30,17.00,294.20,6.50,176.50,2.00
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS","5,978.10",153.50,384.40,11.20,270.70,11.30,606.30,9.90,383.20,9.70,402.10,10.30,678.60,11.10,391.00,8.90,578.50,7.40,635.80,14.90,437.80,12.10,577.60,25.20,632.10,21.40
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS","1,158.20",279.00,135.30,5.2,44.60,0.00,175.00,0.00,30.70,3.10,91.90,0.20,25.80,70.90,150.70,94.40,131.80,45.3,46.90,22.00,113.50,35.6,184.00,2.30,28.00,0.10
TABACO ELABORADO,"3,139.00",0.00,143.30,0.00,249.50,0.00,232.90,0.00,208.10,0.00,226.40,0.00,581.60,0.00,118.40,0.00,218.20,0.00,302.80,0.00,115.10,0.00,623.30,0.00,119.40,0.00
TUBERIA Y SUS ACCESORIOS,"19,893.50","3,336.20","1,907.80",116.30,"2,638.40",290.60,"2,693.60",314.80,"1,343.50",486.50,"1,610.80",77.60,"1,251.70",96.90,"2,328.30",187.20,"1,549.00",479.70,"1,292.80",102.50,"1,442.70",289.90,893.60,583.30,941.40,311.00
VEHICULOS Y MATERIAL DE TRANSPORTE,"61,688.30",716.20,"2,280.80",18.70,"4,934.50",15.90,"5,042.90",4.10,"2,525.30",5.10,"3,708.90",95.40,"7,177.20",10.70,"8,547.60",3.70,"5,146.00",175.40,"4,155.30",12.20,"6,349.20",217.60,"6,027.60",119.00,"5,793.10",38.40
VIDRIO Y SUS MANUFACTURAS,"14,588.30","4,526.00","1,171.40",1.00,"1,023.40",0.40,"1,648.10",10.10,"1,232.60",36.70,"1,860.80",794.00,"1,502.10","1,044.60","1,159.70",815.30,"1,378.00","1,027.50","1,064.40",732.50,586.70,54.70,"1,310.60",8.90,650.50,0.50
INDUSTRIAS EXTRACTIVAS,"286,881.70","5,038.80","20,354.40",528.30,"23,161.10",987.3,"25,442.30",455.7,"16,446.90",787.1,"34,414.70",78.1,"19,545.60",203.5,"31,669.40",489.00,"26,278.60",394.5,"18,987.20",419.6,"20,736.20",100.9,"36,470.50",204.1,"13,374.90",390.50
