,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
"CEREALES DIVERSOS (CENTENO, CEBADA, AVENA, SORGO, ETC)",76.40,35.90,0,0.00,0.2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,75.7,35.90,0,0.00,0.4,0.00,0,0.00,0.1,0.00,0.00,0.00
ESPECIAS,33.6,95.70,1,0.00,0,26.40,2.5,20.20,0.5,8.5,4.3,7.50,13.1,3.40,0.5,0.00,3.3,29.70,4.3,0.00,4.1,0.00,0,0.00,0,0.00
FLORES Y FOLLAJES,5.3,0.00,0,0.00,0,0,0,0,0,0.00,0,0,0,0,5.3,0,0,0,0,0,0,0.00,0,0,0,0
"FRUTAS FRESCAS, SECAS O CONGELADAS","1,353.50",9.6,113.80,0,88.80,0,137.4,0,103.70,0,61.90,0,54.80,0,94.60,9.6,77.00,0,99.90,0,132.40,0,172.10,0,217.10,0
LEGUMBRES Y HORTALIZAS,80.00,"2,425.30",12.2,236.3,9,103.7,15.3,20.1,9.7,0,7,0,4.6,0,7.4,0,3.4,24.9,5,6.6,0.1,616.7,6,779.1,0.3,637.9
MAIZ,306.90,90.10,0,0,58.8,0,0.1,0,169.1,90.1,70.3,0,1.4,0,0,0,0,0,0,0,0,0,0,0,7.2,0
MATERIAS VEGETALES,0.70,0.00,0.1,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.00
OTROS PRODUCTOS DEL REINO ANIMAL Y VEGETAL,359.10,95.80,5.6,0,0,5,21.6,10,23.1,0,25.2,0,0.8,10,118.4,16.1,7.2,9,3.5,14.5,6.2,8,1.1,19.2,146.4,4
PAPA,4.6,49.30,0,0,0,16.4,0,0,0,0,0,16.4,0,0,0,16.4,0,0,0,0,0,0,4.6,0,0,0
PIMIENTA,221.60,0.00,13.8,0,7.2,0,10.7,0,9.5,0,20.1,0,24.7,0,18.6,0,16.5,0,13.5,0,10.3,0,35.9,0,41.1,0
"PLANTAS, SEMILLAS Y FRUTAS PARA USO MEDICO Y PERFUMERIA","1,097.50",0.00,117.3,0,76.4,0,22.1,0,22.3,0,68.2,0,138.1,0,113.9,0,116.1,0,47.1,0,89.2,0,202.7,0,84.1,0
SEMILLA DE AJONJOLI,"1,057.90","1,467.10",0,276.7,283.6,0,497.3,90.7,35.1,42,158.5,0,0,73.1,0,458.1,0,136.1,0,243.3,0,13.5,0,13.4,83.5,120.2
TABACO EN RAMA O SIN ELABORAR,39.50,10.1,0,0,0,0,0,0,0,0,0,10.1,39.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIGO,0.10,0.00,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INDUSTRIAS MANUFACTURERAS,"515,649.00","118,752.40","37,474.30","8,128.10","33,681.90","6,791.90","48,415.10","11,245.30","39,806.80","6,377.20","44,651.50","8,337.40","37,225.90","7,690.80","44,902.60","10,200.50","44,339.70","10,932.10","43,344.90","11,524.50","55,349.50","12,107.20","44,935.50","13,122.10","41,521.30","12,295.50"
ABONOS Y FERTILIZANTES,"2,630.50",23.10,89.80,0.00,37.50,0.00,92.20,0.00,56.80,0.00,"1,847.80",10.80,18.10,0.00,103.60,0.00,101.10,0.00,122.20,0.00,53.00,4.50,56.80,0.40,51.40,7.40
ACEITE DE SEMILLA DE ALGODON,0.00,19.00,0.00,1.20,0.00,3.10,0.00,1.00,0.00,2.00,0.00,1.40,0.00,0.00,0.00,1.80,0.00,1.90,0.00,1.50,0.00,3.30,0.00,1.00,0.00,0.70
ALIMENTOS PREPARADOS PARA ANIMALES,"1,038.90",2.00,33.10,0.00,67.50,0.00,168.50,0.00,60.60,0.00,63.90,0.00,43.40,0.00,43.20,0.00,51.90,0.00,92.50,0.00,171.10,0.00,91.30,1.20,151.90,0.80
APARATOS ELECTROMECANICOS DE USO DOMESTICO,"13,212.90",904.80,756.00,294.30,682.60,211.00,"1,062.00",130.60,786.30,214.00,"1,259.70",23.80,794.60,1.80,"1,463.50",0.80,980.90,24.10,740.50,1.10,"1,559.80",2.50,"1,495.90",0.60,"1,631.00",0.20
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO,180.80,8.40,1.10,0.00,3.30,0.00,0.80,0.20,2.10,0.00,11.80,0.00,123.90,0.30,6.50,6.40,2.90,0.20,16.20,0.40,9.20,0.30,1.70,0.20,1.20,0.20
APARATOS TRANSMISORES Y RECEPTORES,"2,962.80",43.60,72.40,0.00,171.30,0.60,165.40,0.20,48.90,6.90,26.90,0.00,438.30,0.20,407.80,18.10,27.30,0.40,840.40,16.90,402.60,0.00,69.20,0.30,292.20,0.00
ARMAS Y MUNICIONES,207.40,0.00,0.00,0,0,0,25.20,0,0.00,0,19.90,0.00,0.00,0,0.00,0,19.90,0,0.00,0.00,20.3,0,26.60,0,95.50,0
ARTICULOS DE VESTUARIO,"1,719.40","8,932.00",100.30,52.60,153.20,"1,494.20",169.80,"2,213.40",83.70,36.00,228.30,77.20,78.30,248.10,60.00,619.40,209.00,802.00,65.20,"2,003.60",241.30,424.20,210.60,476.10,119.60,485.40
AZUCAR,0.00,"4,295.70",0.00,0,0.00,0.00,0.00,0,0.00,0.00,0.00,4.90,0.00,15.30,0.00,40.70,0.00,45.9,0.00,258.40,0.00,889.30,0.00,"1,198.80",0.00,"1,842.50"
AZUCARES Y ARTICULOS DE CONFITERIA,"8,487.40","1,082.80",853.20,86.4,498.10,0,783.70,49.6,577.90,84,861.40,83.5,509.2,31.8,"1,007.90",67.7,656.3,110.1,489.8,133.3,988.2,176.3,436.3,137.7,825.2,122.5
BATERIAS ELECTRICAS,"2,710.60","10,923.00",150.10,0,182.60,0,197.20,930.9,200.90,873.3,277.70,864.3,25.60,"1,092.20",230.00,"1,340.20",237.80,"1,855.40",353.30,"1,041.10",151.00,"1,106.30",354.60,999.4,349.70,820.00
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES,"3,866.70","3,589.10",188.80,168,101.10,77.5,490.80,211.9,307.40,127.5,202.00,140.9,423.40,234.1,235.30,202.7,227.70,186.7,456.10,338.2,468.90,898.1,507.10,656.7,258.10,346.80
CAFE SOLUBLE Y MOLIDO,631.80,0.00,19.80,0.00,10.90,0.00,45.00,0.00,153.50,0.00,20.20,0.00,41.40,0.00,80.10,0.00,36.80,0.00,68.50,0.00,54.80,0.00,100.90,0.00,0.00,0.00
CALZADO,"1,093.70",485.60,12.40,28.9,63.50,82.9,98.80,0,91.40,49.8,49.30,17.1,21.90,5.4,85.80,89.4,29.50,46.3,190.40,12.1,216.00,32.9,137.00,107.3,97.60,13.6
CAMARON Y LANGOSTA,18.50,166.20,0.00,0,0.00,0,0.00,0,0.00,0,18.50,46.2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,120,0.00,0
CARNE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
CERAS,394.50,0.00,20.10,0.00,25.40,0.00,43.90,0,26.30,0.00,34.40,0.00,26.20,0,22.80,0,53.10,0,30.90,0,44.00,0,23.90,0,43.50,0
CLAVOS Y TORNILLOS,876.00,0.10,92,0.00,66.6,0.00,63.7,0.00,84,0.00,95.5,0.00,50.9,0.00,85.8,0.00,95,0.00,75.7,0.00,50.3,0.10,28.1,0.00,88.3,0.00
DETERGENTES Y JABONES,"9,828.20",109.90,387.40,0.70,769.20,0.30,842.80,0.00,717.30,0.00,771.20,0.00,714.70,0.00,"1,105.00",1.50,846.30,51.10,795.30,0.40,"1,077.50",45.10,"1,100.80",7.50,700.50,3.40
"DISCOS, MATRICES Y CINTAS (DE GRABACION)","1,424.90",3.00,54.70,0.00,151.60,0.00,168.10,0.00,94.70,2.80,50.60,0.00,121.60,0.10,73.80,0.00,222.90,0.00,110.00,0.10,134.20,0.00,124.40,0.00,118.20,0.00
GLICERINA CRUDA,0.40,0.00,0,0,0,0.00,0,0.00,0,0,0,0.00,0.2,0.00,0,0,0,0.00,0.2,0.00,0,0.00,0,0.00,0,0.00
GRASAS Y ACEITES COMESTIBLES,"1,021.00","22,376.10",98.7,"1,351.90",61.5,"1,200.10",127.9,"1,493.80",29.9,932.1,54.9,"1,570.30",94.5,"1,320.00",79.2,"1,886.90",117.8,"1,607.70",67.3,"2,701.50",91.7,"2,601.40",49,"3,321.90",148.7,"2,388.50"
HARINAS DE CEREALES,"1,295.20",0.00,34.70,0.00,7.80,0.00,165.30,0.00,53.00,0.00,75.70,0.00,157.70,0.00,99.2,0.00,89,0.00,149.2,0.00,139.6,0.00,117,0.00,207,0.00
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,"6,055.30",21.60,486.5,0.00,503.6,0.00,597.3,0.00,429.9,0.20,628.6,16.80,391.3,0.80,367.2,1.30,487.4,0.60,327.7,0.40,629.5,0.90,630,0.30,576.3,0.30
HILOS E HILAZAS,"8,896.20",888.10,"1,021.70",133.80,495.60,28.80,916.70,187.00,"1,094.50",41.40,757.00,81.10,762.80,29.20,621.20,46.60,386.30,84.80,774.10,82.70,625.10,66.30,547.80,43.60,893.50,62.80
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES","3,135.20","1,562.00",86.30,35.60,54.40,76.90,166.00,452.10,8.70,47.80,738.60,83.70,408.60,189.80,567.70,37.10,38.70,27.00,383.50,76.00,192.20,200.50,252.10,85.00,238.30,250.50
INSTRUMENTAL MEDICO Y OTROS,"5,462.10",64.70,322.5,4.40,266.1,14.4,505.1,1.1,277.7,2.4,297,14.30,282.2,0,433.9,11.9,513.9,0.3,344.5,4.70,806.1,9.5,"1,119.20",0,293.9,1.7
JOYERIA DE FANTASIA,4.40,0.00,0.00,0,0.00,0.00,0.30,0.00,0.00,0,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.30,0.00,0.00,0.00,0.00,0,0.00,0.00
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",772.80,205.60,82.50,0.10,18.80,0.00,32.30,9.80,31.90,0.00,63.60,0.00,44.10,5.10,50.30,5.10,82.00,0.50,62.80,164.90,51.90,1.10,142.50,18.40,110.00,0.70
LAMINA Y ALAMBRE,"10,658.40",356.90,474.40,22.40,"1,613.80",15.00,715.80,24.70,857.80,31.10,"1,205.00",93.00,"1,271.40",69.70,840.80,10.30,906.30,21.40,419.30,30.20,848.70,15.40,878.50,1.60,626.60,22.30
LECHE Y OTROS PRODUCTOS LACTEOS,"12,628.20",266.00,468.60,0.00,664.10,0.00,"1,088.60",57.00,"1,160.70",57,929.30,57.00,769.80,38.00,"1,247.00",0.00,"1,154.50",0.00,940.50,57.00,"2,165.30",0,990.30,0.00,"1,049.50",0
MADERA EN TROZA,0.00,22.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,22.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MANUFACTURAS DE CAUCHO,"2,166.30",348.60,240.40,47.20,168.10,23.90,273.80,36.00,127.60,8.90,197.80,33.40,76.20,15.90,252.10,30.90,140.30,34.60,126.30,33.50,179.50,29.60,264.30,33.00,119.90,21.70
MANUFACTURAS DE CERAMICA,"3,199.70",595.10,127.10,78.2,250.40,47.2,266.50,115,238.40,69.3,213.50,51.8,124.00,16.6,289.50,77,518.60,28.9,224.40,54.6,488.10,23.5,339.40,25.9,119.70,7.1
MANUFACTURAS DE CUERO,313.90,11.70,9.80,0.00,3.20,0.00,8.00,0.00,14.60,0.00,5.40,0.00,7.60,0.00,56.60,0.00,44.90,0.00,40.10,6.50,43.90,0.00,52.70,1.40,27.20,3.80
MANUFACTURAS DE MADERA,"1,799.00","3,483.10",144.80,142.20,211.10,100.70,286.30,195.10,120.00,181.70,182.10,323.10,75.50,209.50,96.10,260.60,151.60,702.40,84.30,141.50,123.80,174.00,200.40,185.8,123.10,866.60
MANUFACTURAS DE PAPEL Y CARTON,"28,707.90","1,365.10","2,384.30",111.8,"1,619.50",98.1,"2,460.10",193.7,"2,129.90",72.4,"1,950.10",124.6,"2,286.80",48,"2,314.70",23,"3,006.80",109.3,"2,203.50",92.9,"2,731.80",204.2,"3,116.10",228.80,"2,504.10",58.3
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC","2,269.90",704.80,124.00,38.30,149.00,57.60,187.10,57.10,195.80,22.50,169.90,85.40,157.80,47.40,279.40,29.60,183.70,90.40,283.00,67.00,185.90,59.30,170.30,88.90,184.10,61.00
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,"2,046.90",28.20,106.30,1.40,88.50,0.00,76.30,0.00,131.20,0.00,110.60,26.20,173.00,0.70,212.30,0.00,254.40,0.00,301.80,0.00,277.00,0.00,133.00,0.00,182.60,0.00
MANUFACTURAS DE PIELES,"2,327.70",0.00,103.30,0.00,145.50,0.00,186.30,0.00,196.30,0.00,377.70,0.00,127.30,0.00,243.80,0.00,177.90,0.00,338.00,0.00,119.00,0.00,151.00,0.00,161.60,0.00
MANUFACTURAS DIVERSAS,"10,502.60","1,948.90",923.40,114.00,485.70,102.80,905.00,97.80,"1,132.50",87.90,912.70,104.80,635.50,285.60,849.50,357.70,501.20,215.70,921.30,154.30,899.70,245.80,823.80,97.60,"1,512.10",84.90
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,"37,545.40","3,799.50","2,325.80",892.1,"1,858.20",218.90,"2,742.30",740.6,"3,438.60",320.3,"2,459.80",503.30,"2,177.10",81.90,"3,607.30",28.00,"3,764.70",428.8,"2,227.70",37.5,"6,348.10",45.3,"3,309.70",92.20,"3,285.90",410.4
MATERIALES PLASTICOS Y SUS MANUFACTURAS,"49,012.50","5,394.40","3,581.20",430.00,"3,849.80",389.80,"5,976.10",480.00,"4,655.10",312.20,"4,718.70",421.10,"3,147.10",553.30,"3,405.70",660.40,"4,071.70",503.40,"3,406.50",440.00,"4,713.30",459.70,"4,066.40",388.40,"3,421.00",356.00
MATERIALES TEXTILES (TEJIDOS O TELAS),"8,872.00","14,368.50",677.20,"2,514.60",506.80,692.10,619.80,"1,048.20",485.00,961.40,685.60,"1,226.90",607.50,"1,000.80",640.00,"1,523.50","1,186.70","1,007.90",990.20,854.70,832.40,"1,127.40",920.20,"1,514.40",720.80,896.60
MELAZAS DE AZUCAR,569.70,0.00,0.00,0.00,379.80,0.00,0.00,0.00,0.00,0.00,189.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MOTA DE ALGODON,134.80,28.80,16.60,0.00,0.00,0.00,0.00,0.00,16.80,0.00,17.10,0.00,34.90,0.00,17.90,0.00,0.00,0.00,12.50,9.80,9.30,10.30,9.70,8.70,0.00,0.00
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.","3,509.10",53.20,100.20,15.10,195.60,0.00,222.90,1.70,106.4,0.20,293.20,1.70,258.80,5.00,239.60,1.20,290.30,5.00,347.6,6.40,324.20,11.60,240.10,1.80,890.00,3.40
NEUMATICOS Y TUBOS,"1,008.40","2,691.50",144.10,170.20,30.10,77.50,133.20,201.90,65.00,198.00,110.70,224.00,9.00,117.70,83.60,354.90,101.20,284.40,92.40,194.10,67.90,328.70,69.30,234.80,102.00,305.3
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",42.70,4.70,19.90,0.30,4.70,0.00,0.60,0.20,0.20,0.10,0.20,0.00,0.20,0.30,4.90,0.50,0.90,0.30,2.90,2.20,1.40,0.30,0.80,0.50,6.10,0.20
OTRAS MANUFACTURAS DE METALES COMUNES,"17,580.40","2,042.90","1,325.60",213.9,"1,330.50",142.4,"1,611.70",200.1,"1,323.00",134.8,"1,293.00",132.3,"1,187.30",111.4,"1,456.80",129.3,"1,228.30",292,"1,558.70",222.1,"1,595.70",119.7,"1,889.80",233.9,"1,780.00",111.1
OTROS ACEITES ESENCIALES,781.30,56.60,35.4,0.00,26.3,0,38.80,0.00,28.7,0.00,31.20,0.00,16,0,49.10,0,11.9,0.00,33.40,0.00,160.00,56.60,197.90,0,152.6,0.00
PAPEL Y CARTON,"2,288.90",270.90,288.20,5.30,282.90,5.30,118.80,6.10,374.40,16.50,239.10,8.90,71.10,17.80,316.40,23.60,192.40,43.90,114.80,30.20,106.10,39.30,111.60,38.70,73.10,35.30
PESCADO Y MOLUSCOS,0.40,547.50,0.1,13.70,0.00,51.40,0.10,34.70,0.10,0.00,0.00,8.00,0.10,29.2,0.00,7.30,0.00,33.00,0.00,33.00,0.00,31.20,0.00,181.50,0.00,124.60
PIELES Y CUEROS,0.00,"1,669.20",0.00,144.00,0.00,84.00,0.00,96.00,0.00,72.00,0.00,163.20,0.00,108,0.00,192,0.00,204,0.00,252,0.00,174,0.00,108,0.00,72.00
PINTURAS Y BARNICES,"16,106.10",164.00,"1,065.30",53.30,938.40,0.00,"1,456.30",8.00,958.80,3.60,994.70,0.00,"1,023.20",3.20,"1,295.80",34.60,"1,525.20",12.00,"1,529.30",5.70,"2,006.60",21.80,"1,665.00",21.80,"1,647.50",0.00
"POLVORA, EXPLOSIVOS Y ARTICULOS DE PIROTECNIA",436.60,0.00,0.00,0.00,0.00,0.00,73.70,0.00,57.40,0.00,55.00,0.00,0.50,0.00,55.20,0.00,0.00,0.00,60.80,0.00,0.00,0.00,72.60,0.00,61.50,0.00
PREPARADOS A BASE DE CEREALES,"23,036.80","3,325.10","1,284.70",45.80,"1,298.40",77.20,"1,596.60",270.90,"1,614.40",284.30,"1,945.30",276.20,"1,752.90",342.30,"2,501.60",280.30,"2,670.70",225.30,"2,136.10",193.70,"2,932.30",310.20,"1,614.80",358.50,"1,688.90",660.40
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS","4,161.70","8,636.10",313.10,188.20,292.90,245.40,541.50,628.00,461.60,484.60,360.10,506.40,312.80,808.30,270.70,752.80,265.60,887.90,382.90,"1,010.20",335.70,"1,116.30",364.30,"1,142.90",260.50,865.10
PREPARADOS DE LEGUMBRES Y HORTALIZAS,"1,818.50",399.80,115.60,0.20,123.70,0.10,146.00,33.50,138.50,0.30,86.50,19.50,213.00,0.10,208.10,74.30,223.50,11.50,149.70,103.10,197.00,79.60,131.20,37.90,85.70,39.70
PREPARADOS DE FRUTAS,"2,459.80",245.50,155.30,0.00,46.20,17.00,274.90,4.00,188.50,0.70,150.30,9.70,186.30,9.90,294.00,19.00,282.70,19.70,283.20,53.50,271.70,30.30,176.50,40.70,150.30,40.90
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS","27,410.20",988.60,"2,632.20",262.90,"1,190.20",22.40,"3,099.70",252.70,"2,354.70",109.30,"2,393.70",119.50,"1,911.00",83.90,"2,589.00",41.40,"2,285.80",23.10,"2,543.40",11.60,"2,781.30",24.00,"1,714.70",7.70,"1,914.70",30.20
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,"90,220.40","4,567.50","8,136.50",313.40,"7,126.40",658.00,"9,401.70",328.10,"6,488.80",226.60,"6,268.70",460.80,"7,082.00",272.20,"8,118.90",273.30,"7,063.40",328.10,"9,557.00",282.90,"8,948.30",502.40,"6,877.20",658.50,"5,151.40",263.20
PRODUCTOS FARMACEUTICOS,"31,377.20","1,561.40","2,534.80",15.30,"1,858.20",45.30,"2,900.10",71.70,"2,403.80",76.80,"3,717.80",79.90,"3,130.80",107.10,"2,826.40",64.70,"2,762.70",289.70,"1,846.90",20.50,"2,982.20",145.10,"2,407.80",108.20,"2,005.80",537.00
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,"2,902.20",0.30,106.10,0.00,255.60,0.00,345.80,0.00,168.10,0.00,139.40,0.00,55.10,0.00,21.50,0.00,268.50,0.30,295.40,0.00,450.30,0.00,302.40,0.00,494.00,0.10
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",213.80,"1,234.40",13.10,0.5,11.30,167,14.60,199.8,15.00,98.7,9.40,0,6.00,95.2,5.70,206.30,7.10,96.3,21.30,95,31.80,154.90,23.90,68.1,54.60,52.7
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS","2,526.70",92.30,218.20,6.30,79.60,8.90,227.40,10.20,132.80,7.7,290.40,8.00,217.70,3.7,188.80,10.2,242.90,8.8,205.90,7.5,372.30,9.20,162.60,8.80,188.20,3
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",588.30,934.90,7.80,50.30,55.40,167.30,53.40,150.90,12.90,37.40,76.70,166.70,14.50,7.30,18.50,176.90,70.80,42.30,38.00,135.60,83.00,0.00,38.80,0.00,118.60,0.00
TUBERIA Y SUS ACCESORIOS,"4,227.30",582.50,215.90,67.80,309.40,63.70,435.90,15.70,257.00,23.80,339.20,13.80,396.40,14.00,369.40,176.30,637.20,88.60,265.80,13.70,278.10,67.60,369.50,23.80,353.50,13.70
VEHICULOS Y MATERIAL DE TRANSPORTE,"22,940.30",197.40,"1,420.60",11,"1,249.10",23.20,"2,130.40",2.10,"1,721.50",55.8,"2,154.20",51.00,"1,333.30",1.80,"1,789.10",2.5,"1,741.40",5.70,"1,960.70",14.4,"2,447.30",26.90,"2,600.00",3.00,"2,392.80",0.00
VIDRIO Y SUS MANUFACTURAS,"9,329.70",57.00,670.50,0.20,591.20,0.00,870.30,2.00,817.50,1.20,922.30,1.10,803.50,11.10,616.40,0.00,890.50,20.10,839.70,20.60,832.20,0.30,856.00,0.00,619.70,0.30
INDUSTRIAS EXTRACTIVAS,"60,771.20","4,368.00","5,068.30",75.70,"3,557.40",59.40,"7,280.50",104.90,"5,087.50",75.40,"4,845.80",338.10,"4,968.30",704.30,"4,987.50",726.10,"4,865.70",794.20,"5,140.40",476.50,"5,857.40",195.80,"4,369.80",454.60,"4,742.60",362.80
ALUMINIO,"32,919.10",218.90,"2,017.70",18.4,"1,754.30",19.20,"2,601.20",15.60,"2,633.10",35.30,"2,159.20",19.30,"2,578.50",19.50,"2,872.70",9.50,"2,973.20",19,"3,444.60",15.20,"3,644.30",20.7,"3,262.90",17.70,"2,977.40",9.30
ANTIMONIO,0.00,38.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.20,0.00,0.00
ASFALTO,946.60,0.00,32.3,0,36.80,0,80.10,0,91.6,0,98.5,0,41.2,0,71.8,0,90.4,0,73.2,0,107.7,0,83.6,0,139.3,0
CEMENTO,"1,009.60",0.00,44.90,0.00,0.00,0.00,787.60,0.00,30.2,0.00,7.7,0.00,28.80,0.00,15.9,0.00,24.3,0.00,10.6,0.00,13.3,0.00,13.5,0.00,32.9,0.00
COBRE Y SUS MANUFACTURAS,264.40,0.80,12.7,0.00,2.9,0.00,34.9,0.00,7.4,0.00,23.5,0.00,15.00,0.00,13.6,0.00,54.20,0.00,16.10,0.00,68.7,0.00,3.7,0.00,11.7,0.80
DESPERDICIOS Y DESECHOS DE METALES (CHATARRA),168.50,135.00,12.9,6.00,6.4,6,22.2,14.4,12.9,7.2,6.4,12.2,6.4,10.4,12.9,12.60,11.2,17.1,19.3,13.2,32.1,13.6,12.9,13.6,12.9,8.8
ESTA&O,1.70,0.00,0.2,0,1.10,0,0.00,0,0.20,0,0.00,0,0.00,0.00,0.00,0.00,0.1,0.00,0.10,0,0.00,0,0.00,0,0.00,0
GASES INDUSTRIALES,"4,094.60",1.10,255.40,0.00,355.20,0.00,403.90,0.00,232.90,0.00,363.50,0.00,339.10,0.00,414.50,0.00,380.10,0.00,423.80,0.00,363.00,1.10,339.90,0.00,223.50,0.00
GAS PROPANO,7.80,0.00,7.8,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIERRO Y ACERO,"10,884.30",20.70,"1,422.30",0,973,0,"2,383.50",0,885,0,"1,003.40",18.9,818.6,0,899.50,0,625.40,0,541.4,0,724.1,0.6,266.9,1.3,341.4,0
MAGNESIO,11.40,0.00,2.10,0.00,0.20,0.00,2.30,0.00,0.00,0.00,2.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.10,0.00,0.00,0.00,0.00,0.00
MARMOL,301.00,218.3,24.6,16.8,22.1,27.7,43.7,37.8,41.2,5,28.8,0,7.3,8.7,36.5,12.5,0,26,21.20,33.5,47.2,6.2,0,8.7,28.4,35.5
NIQUEL,4.70,0.00,0,0,0,0,0,0,0,0,2.1,0,0,0,2.6,0,0,0,0.00,0,0,0,0,0,0,0
OTROS DERIVADOS DE PETROLEO,"2,638.30","3,435.20",391.5,3.7,241.2,0,320.1,0,349.9,0.00,355.9,262.8,217.4,606.6,182.4,674.4,187.3,702.20,125.3,400.5,176.6,145.6,43,365.6,47.9,273.8
