,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
ARTICULOS DE VESTUARIO,334.2,1.5,27.1,0.5,16.3,0,1.7,0,49.3,0,34.2,0,38,1,14.6,0,109.6,0.1,2.4,0,25,0,6.9,0,9.2,0
AZUCAR,0,11818.3,0,0,0,0,0,0,0,402.3,0,1163.5,0,977.7,0,1939.3,0,1535.7,0,1098.1,0,3866.5,0,540.5,0,294.5
AZUCARES Y ARTICULOS DE CONFITERIA,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4,0,0,0
BATERIAS ELECTRICAS,175.9,0,11.9,0,14.7,0,5.9,0,8.8,0,18.1,0,2.5,0,4.8,0,36.9,0,16.4,0,0,0,55.9,0,0,0
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.9,0,0,0,0,0
CALZADO,499.6,0,34,0,26.7,0,82.2,0,26,0,0,0,33.6,0,19.5,0,34.9,0,48.9,0,132.1,0,61.6,0,0,0
CERAS,5.9,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,4.2,0,0,0,0.3,0,0,0
CLAVOS Y TORNILLOS,1169.4,0,54.3,0,71.1,0,162,0,65.7,0,92.4,0,117.4,0,52.8,0,236.6,0,73.8,0,57.4,0,131.4,0,54.5,0
DETERGENTES Y JABONES,98.2,0,0,0,10.5,0,6.4,0,18.4,0,0,0,32.7,0,0,0,0,0,0,0,0,0,0,0,30.3,0
"DISCOS, MATRICES Y CINTAS (DE GRABACION)",557.4,0,30.5,0,0.1,0,0,0,2.7,0,4.5,0,3.4,0,2.2,0,446.6,0,0.2,0,19.8,0,34.9,0,12.3,0
GRASAS Y ACEITES COMESTIBLES,7.4,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,499.7,0.2,23.6,0.1,59,0,23,0,69,0,60.2,0,8.1,0.2,50.4,0,50.6,0,14.2,0,67.3,0,72.8,0,1.6,0
HILOS E HILAZAS,3693.1,0,9.7,0,146.7,0,236.1,0,242.5,0,249.9,0,165.4,0,229.7,0,265.9,0,608.3,0,517.8,0,711.5,0,309.6,0
INSTRUMENTAL MEDICO Y OTROS,2211.5,0,146,0,148.3,0,233.7,0,311.7,0,126.2,0,113.3,0,156.8,0,144.1,0,267.3,0,177.6,0,277.1,0,109.3,0
JOYERIA DE FANTASIA,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",2133.4,0.9,77.9,0.1,134.2,0,94.8,0,44.8,0,113.7,0,337.2,0.7,211.8,0,462.9,0.1,227.1,0,242.7,0,97.6,0,88.8,0
LAMINA Y ALAMBRE,710.3,0,36.5,0,134.7,0,4.2,0,13,0,80.7,0,32,0,56.8,0,20,0,14.5,0,82.4,0,117.1,0,118.4,0
LECHE Y OTROS PRODUCTOS LACTEOS,36.9,0,0,0,2,0,3.9,0,3.9,0,0,0,2.8,0,0,0,4.7,0,0,0,17.8,0,1.9,0,0,0
MANUFACTURAS DE CAUCHO,962.4,0,49.2,0,44.9,0,55.9,0,156.6,0,97.7,0,78.6,0,138.4,0,65.9,0,85.2,0,90,0,92.1,0,7.9,0
MANUFACTURAS DE CERAMICA,58.4,1.2,0.4,0.2,1.1,0,0,0,2.3,0,0.5,0,3.1,1,0,0,29.3,0,17.4,0,0.1,0,0,0,4.1,0
MANUFACTURAS DE CUERO,64.6,0,1.4,0,0.1,0,6,0,21.5,0,9,0,8.7,0,1.4,0,1.6,0,7.1,0,5.5,0,0.5,0,1.7,0
MANUFACTURAS DE MADERA,129.3,25.1,0.8,0,1.5,25.1,0,0,0.3,0,47.7,0,1.2,0,3.9,0,39.3,0,22.3,0,6.7,0,3.9,0,1.7,0
MANUFACTURAS DE PAPEL Y CARTON,873.1,0.7,42.6,0.1,31.6,0,67.4,0,91.4,0,109.7,0,228.2,0.6,82,0,23.9,0,39.3,0,57.4,0,24,0,75.5,0
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",19.9,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,0,0,0,0,0,3.5,0,0,0,0,0
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,230.9,0,0.1,0,0,0,56,0,0,0,0,0,0,0,75,0,45.6,0,50.2,0,1.6,0,0,0,2.4,0
MANUFACTURAS DE PIELES,6.2,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANUFACTURAS DIVERSAS,2479.9,0,241,0,167.3,0,129.2,0,185.1,0,231.2,0,215.7,0,307.1,0,227.2,0,308,0,246.7,0,144.1,0,77.2,0
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,9432.9,2.6,950.7,0.8,602.8,0,1016.7,0,590.7,0,748.7,0,1213.1,1.8,935,0,623,0,666.4,0,604.2,0,686.7,0,794.8,0
MATERIALES PLASTICOS Y SUS MANUFACTURAS,8751.3,0,515.8,0,376.6,0,581.8,0,1766.4,0,518.4,0,456.4,0,479.2,0,475.4,0,744.6,0,612,0,885.9,0,1338.7,0
MATERIALES TEXTILES (TEJIDOS O TELAS),25633.1,19.2,1685.4,0,1744.7,0,1222.4,7.4,2364.3,0,2682.9,0,2568,0,2449.3,0,1677.6,0,1577.6,11.9,3036.5,0,2418.9,0,2205.5,0
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.",1423.3,5.4,78.9,2.1,69.1,0,52,0,99.2,0,87.5,0,122.1,3.3,204.8,0,103.4,0,147.3,0,116.5,0,158.8,0,183.7,0
NEUMATICOS Y TUBOS,2396.4,0,184.8,0,180.5,0,78.4,0,239.4,0,109.2,0,135.8,0,339,0,239.6,0,186,0,152.2,0,224.4,0,327.1,0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",1.1,1.7,0.6,0.3,0.4,0,0,0,0,0,0.1,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0
OTRAS MANUFACTURAS DE METALES COMUNES,4641.6,2,245.5,1.1,241.3,0,326.4,0,431.4,0,418.2,0,359,1,594.4,0,271.5,0,522.2,0,334.7,0,446.8,0,450.2,0
PAPEL Y CARTON,58.1,0,32.1,0,0,0,0,0,1.5,0,18.1,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0
PINTURAS Y BARNICES,1423.6,0,48.3,0,136.9,0,171.2,0,66.9,0,173.3,0,118.2,0,274.1,0,28.2,0,69.8,0,121.7,0,112.8,0,102.2,0
"POLVORA, EXPLOSIVOS Y ARTICULOS DE PIROTECNIA",408,0,0,0,0,0,0,0,0,0,0,0,296.8,0,0,0,34.6,0,76.6,0,0,0,0,0,0,0
PREPARADOS A BASE DE CEREALES,38.8,0,0,0,0.1,0,28.2,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0.2,0,10.1,0,0,0
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0
PREPARADOS DE FRUTAS,165.7,0,46,0,1.4,0,26.9,0,0,0,23.2,0,1.7,0,21.6,0,1.6,0,0,0,21.5,0,1.8,0,20,0
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS",114,0,8.3,0,13.7,0,0,0,13.2,0,0,0,11.1,0,15.4,0,0,0,17.6,0,0,0,34.6,0,0,0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,4759.9,0,407.5,0,82.1,0,324.2,0,287.3,0,243.7,0,155.3,0,56.7,0,396.6,0,397.6,0,1457.1,0,833.9,0,118,0
PRODUCTOS FARMACEUTICOS,164.2,0,2,0,2.7,0,2.5,0,33.6,0,0,0,21.6,0,24.9,0,0,0,42.9,0,0,0,0,0,34.1,0
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,44.6,0,0,0,12.8,0,0,0,0,0,0,0,0,0,7.7,0,0,0,0,0,6.3,0,17.8,0,0,0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",45.7,0.2,1.2,0,31.9,0,0,0,0.4,0,0,0,1.6,0.1,0,0,0,0,0,0,10.4,0,0,0,0,0
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",58.6,0,1.3,0,15.1,0,0.2,0,0,0,10.6,0,0,0,0,0,12,0,11.8,0,0.5,0,2.2,0,4.9,0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",158.2,0,1.3,0,13.3,0,0,0,19.8,0,5,0,15.4,0,0.6,0,16.9,0,12.5,0,30.4,0,28,0,15.1,0
TUBERIA Y SUS ACCESORIOS,1777.4,0,146.1,0,78.2,0,150.1,0,90.2,0,157.2,0,192.8,0,89.9,0,84.1,0,174.7,0,242.9,0,145.1,0,226,0
VEHICULOS Y MATERIAL DE TRANSPORTE,25335.4,0.1,2074.3,0,1933.6,0,1403.3,0,1693.9,0,1732.7,0,1634.9,0.1,5190.6,0,2118.4,0,2086.3,0,1927,0,2072.4,0,1468,0
VIDRIO Y SUS MANUFACTURAS,1325.6,0,95.9,0,115.9,0,41.9,0,104.5,0,70.5,0,100.2,0,187.5,0,126,0,124.2,0,102.2,0,235.8,0,21.1,0
INDUSTRIAS EXTRACTIVAS,7326.3,277.1,6.3,0,54.2,0,20.5,0,17.8,0,45.9,0,7.7,59.7,62.4,0,1.8,0,676.2,107.2,344.9,50.4,6088.2,0,0.4,59.8
ALUMINIO,182.2,70.2,1.1,0,5.4,0,0.9,0,17,0,35.8,0,0,8.7,53.8,0,0.2,0,21,24,46.9,23,0,0,0.1,14.5
COBRE Y SUS MANUFACTURAS,13.5,0,0,0,0,0,0,0,0,0,6.9,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0
DESPERDICIOS Y DESECHOS DE METALES (CHATARRA),0,207,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,83.2,0,27.4,0,0,0,45.4
ESTA&O,4.8,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0
GASES INDUSTRIALES,1287.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648.8,0,260,0,378.7,0,0,0
HIERRO Y ACERO,94,0,5.2,0,44,0,19.6,0,0,0,0.3,0,0,0,1.5,0,0,0,0,0,9,0,14.4,0,0,0
NIQUEL,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,0,0
OTROS DERIVADOS DE PETROLEO,5701.9,0,0,0,0,0,0,0,0.8,0,0.6,0,0.2,0,0.5,0,0.7,0,3.8,0,0,0,5695,0,0.2,0
PLOMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRODUCTOS MINERALES DIVERSOS,5,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0.9,0,1.3,0,0.7,0,0,0,0,0
ZINC,36,0,0,0,4.7,0,0,0,0,0,0.1,0,2.7,0,0.1,0,0,0,0,0,28.4,0,0,0,0,0
