,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
CAFE SOLUBLE Y MOLIDO,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,0,0,0,0,0,0
CALZADO,1128.5,0,0,0,0.2,0,0,0,81,0,0,0,0,0,113.5,0,0.1,0,107.3,0,133.6,0,292,0,400.8,0
CAMARON Y LANGOSTA,0,287.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.4,0,92,0,0,0,0,0,99.1
CERAS,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.6,0,0,0
CLAVOS Y TORNILLOS,1059.2,0,145.7,0,42.5,0,37.9,0,95.1,0,150.4,0,46.1,0,66.4,0,126.5,0,150,0,73.7,0,24.1,0,100.8,0
DETERGENTES Y JABONES,244.8,0,0,0,0,0,46.8,0,47.7,0,0,0,0,0,0,0,98,0,0,0,52.4,0,0,0,0,0
"DISCOS, MATRICES Y CINTAS (DE GRABACION)",26.5,0,9.3,0,0,0,2,0,1.2,0,0.9,0,5.6,0,1.2,0,3.7,0,0,0,0,0,2.5,0,0,0
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,669.6,0,41.1,0,74.2,0,0.7,0,33.3,0,19.6,0,136.9,0,33.4,0,118.3,0,40.8,0,90.4,0,68.2,0,12.7,0
HILOS E HILAZAS,1821.3,0,120,0,0.6,0,32.2,0,70.6,0,233.8,0,191.5,0,89.9,0,520.6,0,220.4,0,101.5,0,109.6,0,130.6,0
INSTRUMENTAL MEDICO Y OTROS,1883.4,0.5,166,0.3,163.6,0.2,136,0,250.3,0,158.1,0,56.3,0,135.7,0,179.9,0,174.4,0,129.4,0,215.6,0,118,0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",1232.1,0.3,120.2,0.2,70.9,0,32.5,0,68.1,0,142.2,0,48.9,0,40.8,0,298.2,0,119.3,0,104.2,0,87.8,0,98.9,0
LAMINA Y ALAMBRE,3504.1,0,330,0,360.8,0,129.6,0,313.9,0,235.7,0,506,0,254.2,0,258.4,0,168.3,0,255.2,0,232.5,0,459.5,0
LECHE Y OTROS PRODUCTOS LACTEOS,16.3,0,7.1,0,0,0,0,0,0.3,0,1.5,0,0,0,0,0,7.3,0,0,0,0.1,0,0,0,0,0
MADERA EN TROZA,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0
MANUFACTURAS DE CAUCHO,1057,0,36.2,0,64,0,44,0,43.2,0,98.6,0,106,0,101,0,73.3,0,217,0,63.1,0,116.7,0,93.9,0
MANUFACTURAS DE CERAMICA,42,0.5,1.9,0.4,0,0,12.3,0,0,0,0,0,3.6,0,0,0,16.9,0,1.2,0,0.6,0,0,0,5.6,0
MANUFACTURAS DE CUERO,23.1,0,1.9,0,0,0,0,0,0,0,3.3,0,0.1,0,0,0,0.5,0,0,0,0,0,17.3,0,0,0
MANUFACTURAS DE MADERA,74,566.5,2.2,31.7,0.8,32.9,21.1,16.6,0,151.5,0.1,63.6,0,3.1,3.4,8.9,36.1,99,9.3,38.4,0.6,70.9,0,43.8,0.3,6
MANUFACTURAS DE PAPEL Y CARTON,1024.9,9.2,31.1,0.3,7.8,0,23.1,0,83.6,0,31.9,0,104.8,8.9,188.5,0,105.4,0,65.6,0,132.5,0,174.9,0,75.6,0
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",77.1,0.1,0,0,0,0,6,0,0,0,0,0,3.8,0,0,0,60.4,0,0,0,6.9,0.1,0,0,0,0
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,18.4,0,5.3,0,3.8,0,0,0,0,0,1.4,0,3.9,0,0,0,3.6,0,0,0,0,0,0.3,0,0,0
MANUFACTURAS DIVERSAS,3349.5,0.1,373.6,0,211.4,0,266.5,0,229,0,370.1,0,283.1,0,251.5,0,442,0,322.4,0.1,200.8,0,145,0,254.1,0
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,11782.4,1.3,835.1,1.3,803.6,0,848.9,0,750,0,557.6,0,979.4,0,1260.3,0,1309.8,0,1727.8,0.1,754.8,0,537,0,1418.1,0
MATERIALES PLASTICOS Y SUS MANUFACTURAS,24178.1,80,1313.2,0.1,1251.1,24.2,1848.8,0,1800.4,0,2752.1,35.3,2582.7,0,2555.4,0,2926.5,20.3,1368.6,0.1,2451.9,0,2123.2,0,1204.1,0
MATERIALES TEXTILES (TEJIDOS O TELAS),7441.6,0.9,547.3,0,510,0,327.9,0,231.7,0,696.5,0,1030.5,0,1101.5,0,564.3,0,771.8,0,401.6,0,531.2,0.8,727.4,0
MELAZAS DE AZUCAR,0,3525.1,0,1428.1,0,0,0,2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.",2192.1,1.7,180.2,1.5,94.5,0,94,0,203.3,0,249.4,0,202.5,0,179.2,0,260.6,0,68.1,0.2,198.2,0,308.8,0,153.2,0
NEUMATICOS Y TUBOS,3510.5,0,153.9,0,261.6,0,268.1,0,239.7,0,219.7,0,374.9,0,388.3,0,158,0,300.1,0,277.1,0,571.4,0,297.9,0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",6.6,5.1,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,6.5,0,0,5,0,0,0,0,0,0
OTRAS MANUFACTURAS DE METALES COMUNES,3175.3,1.3,252.1,1.3,180.2,0,169.6,0,212.6,0,493.5,0,328.6,0,225.1,0,358,0,271.9,0,183.7,0,250.9,0,249.1,0
PAPEL Y CARTON,3.2,532.5,0,54,0,57.2,0,72.2,0.4,51.6,0.9,78.6,0,47.2,0.2,61.8,1.8,22.6,0,0,0,21.1,0,33.7,0,32.6
PESCADO Y MOLUSCOS,54.9,0,0,0,0,0,54.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PINTURAS Y BARNICES,1464.4,0,66.8,0,143.9,0,207.7,0,130.2,0,202.1,0,173.4,0,81.3,0,44.8,0,24.6,0,111.9,0,182.3,0,95.5,0
PREPARADOS A BASE DE CEREALES,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.1,0,0,0,3,0
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",0.6,0,0,0,0.1,0,0,0,0,0,0.1,0,0.1,0,0.1,0,0,0,0,0,0,0,0.2,0,0,0
PREPARADOS DE LEGUMBRES Y HORTALIZAS,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0.7,0,0,0,0,0,0,0,0,0
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS",338.6,0,0,0,56.3,0,0,0,57.3,0,0,0,0,0,0,0,63.3,0,104.2,0,57.4,0,0,0,0,0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,19600.2,0,3723.6,0,115.2,0,61.4,0,1846.8,0,1389.2,0,2570.2,0,147.8,0,2934.8,0,82.5,0,1587.8,0,2676.3,0,2464.8,0
PRODUCTOS FARMACEUTICOS,201.9,0,0,0,0.1,0,0,0,4.2,0,39.6,0,24.3,0,22.6,0,66,0,41.2,0,0,0,0.2,0,3.7,0
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,26.6,0,0,0,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,1.1,0,0,0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",40.8,0.1,0.1,0.1,0,0,0,0,6.2,0,0,0,0.5,0,2.5,0,2.2,0,3.9,0,0,0,0,0,25.4,0
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,9.4,0,0,0,0,0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",240.6,0,1.1,0,0.1,0,29.9,0,5.7,0,32,0,3.4,0,34,0,27.7,0,11.7,0,45.3,0,45.8,0,3.8,0
TABACO ELABORADO,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.1,0,93.9
TUBERIA Y SUS ACCESORIOS,1594.5,0,35.2,0,94.4,0,158.2,0,103.8,0,158.2,0,155.3,0,28.9,0,188.4,0,328.8,0,179,0,43.6,0,120.7,0
VEHICULOS Y MATERIAL DE TRANSPORTE,19514,0.1,1750.8,0,1313.1,0,1012.8,0,1503.1,0,2080.6,0,1707.6,0,1621.1,0,2314.3,0,1380.3,0,1446.1,0,1712.2,0,1672,0
VIDRIO Y SUS MANUFACTURAS,1061.7,1.7,70.6,0,122.1,0,54.3,0,129.5,0,96.9,0,39.6,0,78.3,0,137.1,0,80,1.7,61.7,0,150.8,0,40.9,0
INDUSTRIAS EXTRACTIVAS,477.1,1807.9,35.7,572.4,24.4,52.8,2.3,39.1,73.8,95.8,3,49.1,45.7,491.8,58.6,86,44.4,88.3,43.5,159.3,1.8,52.5,132.6,69.8,11.3,51
ALUMINIO,80.7,313.5,22.8,104.5,0.4,0,0.6,17.6,5,33,3,0,2.2,34.7,15.4,14.3,0.5,20.4,26.3,8.8,0,8.8,0.1,38.3,4.3,33.2
CEMENTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COBRE Y SUS MANUFACTURAS,74.3,0,0,0,23.3,0,1.7,0,0,0,0,0,2.4,0,0,0,0,0,0.4,0,0,0,44.3,0,2.2,0
DESPERDICIOS Y DESECHOS DE METALES (CHATARRA),0,1230.5,0,448.1,0,12.5,0,0,0,12.5,0,41,0,454.5,0,69,0,52.9,0,99.8,0,28.4,0,0,0,11.9
ESTA&O,2.6,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0.4,0
HIERRO Y ACERO,160.9,0,10.3,0,0,0,0,0,0.2,0,0,0,34.4,0,0,0,26.7,0,0,0,0,0,88.1,0,1,0
OTROS DERIVADOS DE PETROLEO,88.6,0,0,0,0,0,0,0,62.1,0,0,0,0,0,0,0,16.7,0,9.8,0,0,0,0,0,0,0
OTROS METALES COMUNES,0.6,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.4
PLOMO,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0
PRODUCTOS MINERALES DIVERSOS,3.5,166,0.7,9,0,23,0,21.5,0,0,0,0,1.1,0,0,0,0,15,0,45.3,1.8,15.3,0,31.2,0,5.6
ZINC,62.7,97.3,0,10.8,0.7,17.3,0,0,5.9,50.3,0,8.1,5.6,2.7,43.2,2.7,0.1,0,3.8,5.4,0,0,0,0,3.5,0
