,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
AZUCAR,0,10869.2,0,498.2,0,605.6,0,1890.4,0,207.2,0,0,0,1277.9,0,1524.2,0,1259.2,0,604.6,0,376.9,0,1645.7,0,979.2
BATERIAS ELECTRICAS,304.3,0,17.5,0,46.3,0,5.3,0,29.3,0,50.7,0,14.1,0,13.5,0,8.4,0,1,0,69.7,0,24,0,24.6,0
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.6,0,4.4,0,3.3,0,0,0
CALZADO,687,0,38.8,0,0,0,31.1,0,0,0,28.8,0,136.7,0,89.5,0,0,0,32.5,0,46.7,0,142.7,0,140.2,0
CERAS,6.2,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLAVOS Y TORNILLOS,1386.1,0,167.7,0,94.9,0,135.1,0,125,0,141.3,0,131.9,0,46.5,0,112.6,0,58.8,0,137,0,13.1,0,222.3,0
DETERGENTES Y JABONES,121.9,0,12,0,0,0,0,0,29.9,0,0,0,0,0,0,0,30.2,0,20.6,0,0,0,29.3,0,0,0
"DISCOS, MATRICES Y CINTAS (DE GRABACION)",644.7,64,35.3,0,0.4,0,38.5,0,0,0,53.9,0,66.9,0,120.8,0,88.8,0,52.2,64,58.4,0,70.4,0,59.1,0
GRASAS Y ACEITES COMESTIBLES,19.8,0,0,0,0,0,6.6,0,6.6,0,0,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,534.2,0.2,44.6,0.1,58.1,0,87.4,0,21.7,0,27.4,0,48.4,0,85,0.1,17.9,0,23.1,0,73.8,0,18.2,0,28.8,0
HILOS E HILAZAS,5165.6,5.7,522.9,0,374,0,95,0,492,0,560.2,0,288.1,0,526.9,0,474.3,5.7,653.5,0,260.8,0,672.1,0,245.9,0
INSTRUMENTAL MEDICO Y OTROS,1835.4,0.6,72.8,0,34.7,0,218.8,0,149.9,0,389.7,0.5,228.3,0,65.3,0,75,0,109.3,0.1,148.2,0,139.9,0,203.4,0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",1723.4,0.1,78.6,0.1,163.8,0,162.8,0,48.9,0,158.9,0,173.4,0,27.1,0,277.8,0,295,0,176.8,0,93.9,0,66.6,0
LAMINA Y ALAMBRE,1343.4,0,63,0,60.6,0,1.7,0,139.6,0,92.5,0,106.7,0,131.9,0,83.2,0,292.4,0,51.1,0,59.4,0,261.5,0
LECHE Y OTROS PRODUCTOS LACTEOS,40.7,0,0,0,2.2,0,0,0,0.6,0,0,0,17.3,0,0,0,0,0,2.5,0,1.2,0,0.8,0,16.1,0
MANUFACTURAS DE CAUCHO,608.5,0,121.4,0,38,0,24.3,0,55.5,0,68.2,0,44,0,44.5,0,40.2,0,20.4,0,34.1,0,40.2,0,77.6,0
MANUFACTURAS DE CERAMICA,56.8,1.6,17.8,0.2,21,0,0.4,0,0,0,0,1.3,1.2,0,3.9,0.2,0,0,0.2,0,0.5,0,8.9,0,2.8,0
MANUFACTURAS DE CUERO,34.7,40.8,0,0,0,0,0,0,0,0,3.5,0,8.1,0,16.6,40.8,0,0,6.6,0,0,0,0,0,0,0
MANUFACTURAS DE MADERA,93,116.8,0.8,44.1,0,0,0,0,55.1,0,13.2,0,0.3,0,10,0,0.6,0,2.7,0,0.1,72.7,0.5,0,9.6,0
MANUFACTURAS DE PAPEL Y CARTON,919.1,17.6,64,0.4,112.9,0,79.3,0,37.8,0,20.5,0,20.3,0,83.8,17.2,111.4,0,121.6,0,115.1,0,56,0,96.3,0
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,3.5,0,0,0,2.5,0,2.1,0
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,79.7,0,0,0,0,0,0,0,5.1,0,16.3,0,0.3,0,4.4,0,0,0,53.5,0,0.1,0,0,0,0,0
MANUFACTURAS DE PIELES,30.3,0,0,0,0,0,0,0,8.3,0,0,0,0,0,0,0,11.2,0,0,0,0,0,0,0,10.8,0
MANUFACTURAS DIVERSAS,2073.3,0.8,172.3,0,106.1,0,45.6,0,106.9,0,246.2,0.8,305,0,268.3,0,192.2,0,159.8,0,159.3,0,181.1,0,130.6,0
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,10609.6,3.3,953.8,1.6,914.2,0,446.5,0,969.5,0,902.2,0,785.3,0,605.2,0.1,1835.6,0,788.8,0,875.1,0,670.1,1.6,863.5,0
MATERIALES PLASTICOS Y SUS MANUFACTURAS,9408.1,2.9,1083,0,747.6,0,788.1,0,570.6,0,643.3,0,740.2,0,1157.1,2.9,560,0,487.5,0,1006,0,979.2,0,645.4,0
MATERIALES TEXTILES (TEJIDOS O TELAS),25501.1,378.1,1825.2,0,1200,0,2126.7,0,779.3,0,2263.8,0,1767.1,0,4942.4,290.7,3487.8,41.1,2195.9,12.9,1813.9,0,2119.9,0,979.1,33.4
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.",1946.1,6.7,143.1,0.9,357.8,0,140.8,0,105.6,0,131.2,3.1,122.3,0,232.9,2.7,163.9,0,78.7,0,155.3,0,136.9,0,177.7,0
NEUMATICOS Y TUBOS,1976.5,0,157.5,0,154.4,0,82.7,0,205.8,0,340.9,0,19.3,0,98.3,0,303.9,0,100.7,0,219.8,0,175.6,0,117.8,0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",0.2,0.5,0,0.3,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0
OTRAS MANUFACTURAS DE METALES COMUNES,3997.5,0.4,244.9,0.3,287,0,234.6,0,314.9,0,363.8,0,418.9,0,545.9,0.1,206.6,0,319.3,0,318.1,0,482.4,0,261.1,0
PAPEL Y CARTON,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,4.6,0,1.2,0,5,0
PINTURAS Y BARNICES,1709.3,0,280.9,0,114.6,0,0.1,0,295.9,0,176.2,0,114.6,0,239.6,0,25.6,0,286.8,0,110.5,0,55.9,0,8.5,0
"POLVORA, EXPLOSIVOS Y ARTICULOS DE PIROTECNIA",15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,0
PREPARADOS A BASE DE CEREALES,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,6.4,0,0,0
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",0.7,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0
PREPARADOS DE LEGUMBRES Y HORTALIZAS,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
PREPARADOS DE FRUTAS,150.7,0,0,0,21.1,0,20.6,0,0,0,22,0,20.3,0,0,0,21,0,0,0,0,0,45.7,0,0,0
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS",219.1,0.1,0,0,15.9,0,0,0,14.6,0,75.8,0.1,2.6,0,21.1,0,0,0,22.1,0,67,0,0,0,0,0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,2556.3,0,98.8,0,542.2,0,80.3,0,406.3,0,198.7,0,79.3,0,92.1,0,203.1,0,95.5,0,139.5,0,316.4,0,304.2,0
PRODUCTOS FARMACEUTICOS,407.9,0,38.4,0,64.6,0,24.8,0,66,0,0,0,13.6,0,0,0,82.7,0,12.9,0,14.9,0,21.1,0,68.9,0
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0,1.5,0,0.1,0,0,0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",40.3,0.1,5.9,0,0.2,0,0,0,0,0,0,0.1,1.2,0,0,0,0.3,0,0,0,0,0,0,0,32.7,0
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",52,0,6.3,0,6.3,0,0,0,0,0,4.6,0,0,0,0.3,0,21.7,0,5.6,0,0,0,7.2,0,0,0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",262.8,0,6.1,0,0,0,31.9,0,53.6,0,5.7,0,29.9,0,44.8,0,39.5,0,5.6,0,0,0,8.1,0,37.5,0
TUBERIA Y SUS ACCESORIOS,1293.8,0,93.3,0,163,0,53.5,0,234.6,0,132.5,0,91.9,0,14.2,0,152.5,0,76.5,0,23.5,0,174.1,0,84.4,0
VEHICULOS Y MATERIAL DE TRANSPORTE,21868.3,47,1417,0,1879.9,0,1516.3,0,1440.4,0,2287.5,0,1433.9,28.5,2385.7,0,2091.4,0,1792.9,0,1688.8,0,2440.4,0,1494.1,18.5
VIDRIO Y SUS MANUFACTURAS,1809.6,0,81.1,0,135.6,0,115.7,0,321.5,0,219.6,0,105,0,278.5,0,118.5,0,129.2,0,56,0,170.4,0,78.6,0
INDUSTRIAS EXTRACTIVAS,35639.5,21.3,106.8,11.1,19033.3,5.2,32.2,0,34.8,0,8.7,0,47.9,0,4,0,16159.9,0,4.5,0,0.6,0,135.7,5,71.1,0
ALUMINIO,430.7,21.3,89.8,11.1,61.1,5.2,31.5,0,33.3,0,7.8,0,0.1,0,0,0,0.1,0,1.8,0,0,0,135.7,5,69.4,0
COBRE Y SUS MANUFACTURAS,10.7,0,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
ESTA&O,3,0,0,0,2.8,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIERRO Y ACERO,5.2,0,0,0,0,0,0,0,0,0,0,0,3.1,0,1.8,0,0.1,0,0.2,0,0,0,0,0,0,0
NIQUEL,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0
OTROS DERIVADOS DE PETROLEO,35125.2,0,0,0,18969.4,0,0,0,0,0,0,0,0,0,2.2,0,16153.6,0,0,0,0,0,0,0,0,0
PLOMO,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0
PRODUCTOS MINERALES DIVERSOS,4.7,0,1.9,0,0,0,0,0,1.3,0,0.7,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.7,0
ZINC,54,0,4.4,0,0,0,0.7,0,0.2,0,0,0,44.6,0,0,0,0,0,2.5,0,0.5,0,0,0,1,0
