	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones
TABACO EN RAMA O SIN ELABORAR	0	7.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3	0	1.7	0	0	0	0
INDUSTRIAS MANUFACTURERAS	257278.8	3598.3	15670.8	313.8	22810.4	240.4	23837.5	502.9	19339.7	223.5	20900.3	320.8	24178.4	400.5	18773.1	321	19909.4	233.1	24480.4	187.1	23191.7	218.7	21414	152.9	22773.1	483.6
APARATOS ELECTROMECANICOS DE USO DOMESTICO	135.3	1.7	47.5	0	0.1	0.1	30	1.6	16.6	0	0.3	0	0.4	0	9.7	0	1.4	0.1	3.5	0	12.1	0	11	0	2.8	0
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO	3.2	0.3	0	0	0	0.1	0	0	0	0	0.1	0	0	0	0	0	0.5	0.2	0.7	0	0	0	0.2	0	1.7	0
APARATOS TRANSMISORES Y RECEPTORES	504.3	0.1	7.5	0	5.7	0	5.4	0	5.4	0	5.3	0	1.2	0	26.2	0	5.3	0.1	5.7	0	416.3	0	4.3	0	16.1	0
ARTICULOS DE VESTUARIO	13.5	881.8	0.1	167.4	0.2	225.2	0.1	129.9	4.8	33.4	2.9	93.4	0.8	21.7	0	9.6	0.9	14.3	0	8.1	2	9.7	1	62.8	0.6	106.3
AZUCARES Y ARTICULOS DE CONFITERIA	0	35.8	0	0	0	14.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.6
BATERIAS ELECTRICAS	28	14	1.4	0	2.9	0	3.2	8.9	3.2	0	2.5	0	0.3	0	0.2	0	4	3.5	2.2	0	3.4	1.6	2.2	0	2.4	0
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES	0.2	655.5	0	112.1	0	0	0	0	0.2	0	0	155.6	0	143.8	0	0	0	55.1	0	0	0	0	0	0	0	188.8
CALZADO	0.3	0.4	0	0	0.1	0	0	0	0	0.4	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0
CLAVOS Y TORNILLOS	340.3	0	19.9	0	26.9	0	37.2	0	46.5	0	20.9	0	42.7	0	27.8	0	23.9	0	33.7	0	24.1	0	11.4	0	25.2	0
"DISCOS, MATRICES Y CINTAS (DE GRABACION)"	10.9	0	0	0	0.2	0	1	0	0	0	0	0	0	0	2	0	1.6	0	1.2	0	1.2	0	2.3	0	1.4	0
HERRAMIENTAS ARTICULOS DE CUCHILLERIA	117.2	0	0.7	0	38.8	0	1.6	0	1.9	0	2.9	0	0.7	0	34.1	0	16.9	0	1.7	0	6.4	0	10.2	0	1.3	0
HILOS E HILAZAS	34.6	0	0	0	7.2	0	16.6	0	4.9	0	0	0	4.9	0	0	0	0.2	0	0.7	0	0	0	0	0	0	0
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES"	521.6	24.1	50.5	0	70	0	0	0	80.2	0	61.2	0	190	0	50.5	0	0	0	0	0	0.6	24.1	18.4	0	0.2	0
INSTRUMENTAL MEDICO Y OTROS	2693	14	165.2	0	195.5	0.1	276	0	139.8	0	291.8	0	205.9	0	113.5	0	235.8	11.3	221.4	0	228.8	2.6	223.2	0	396.2	0
JOYERIA DE FANTASIA	9.9	0	2.9	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES"	119.3	4.7	24	0	53.4	0.2	4.4	2	8.2	0.9	20.6	0	0	0	0	0	0	0.2	0.3	1.4	8.4	0	0.1	0	0	0
LAMINA Y ALAMBRE	825.2	0	6	0	9.2	0	20.2	0	12.1	0	23.5	0	10.2	0	520.3	0	37.5	0	145.7	0	14.6	0	11.5	0	14.5	0
LECHE Y OTROS PRODUCTOS LACTEOS	0.4	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MANUFACTURAS DE CAUCHO	1047.5	0	54.2	0	78.3	0	125.4	0	85.8	0	98.6	0	77.9	0	96.5	0	89.5	0	77.8	0	72.7	0	68.2	0	122.6	0
MANUFACTURAS DE CERAMICA	38.7	0.4	0	0	0	0.2	0	0	0.1	0	0	0	0	0	18.4	0	0	0.2	0	0.1	0.8	0	19.4	0	0	0
MANUFACTURAS DE CUERO	2.7	3.8	0	0	0.1	0	0	0	2.6	1.9	0	0	0	0.7	0	0	0	0.5	0	0	0	0	0	0.5	0	0.3
MANUFACTURAS DE MADERA	14	209.5	13.4	31.1	0	0	0	0	0.5	7.7	0	0	0	0	0	0	0	68.6	0	63	0	25.2	0	0	0	14
MANUFACTURAS DE PAPEL Y CARTON	381.7	34.9	22.2	0	21.8	0.1	12.9	20.8	36.2	0	10.8	0	17.2	0	2.8	0	11.5	7.7	12.7	0	220.3	6.3	10	0	3.3	0
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC"	28.5	0.1	0	0	0	0	0	0.1	0	0	0	0	0.7	0	0	0	27.9	0	0	0	0	0	0	0	0	0
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS	0.2	0.2	0	0	0	0	0	0	0	0.1	0	0	0	0.1	0	0	0	0	0	0	0.2	0	0	0	0	0.1
MANUFACTURAS DIVERSAS	2582.2	3.4	126.6	0.9	76.1	0	294.8	0.9	221.1	0	145.9	0	194.7	0	104.7	0	309.6	0.4	152.2	0	711.8	1	161.1	0.1	83.7	0
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS	11732.2	48.7	530.8	0	603.8	0	1006	2.8	1192.9	10.3	851.6	3.9	685.3	1.6	461.7	0	884.6	7.2	1731.4	9.8	2285.4	13.2	882.1	0	616.5	0
MATERIALES PLASTICOS Y SUS MANUFACTURAS	811.9	16.2	550.9	1.4	0	0	0.8	3.8	7.9	1.4	9.4	0	1.3	2.1	5.4	0	57.7	2.3	45.9	3.2	4.5	1.3	124.7	0.7	3.5	0
MATERIALES TEXTILES (TEJIDOS O TELAS)	386.2	6.5	2.2	0.9	22.5	0	11.2	0	10.2	5	18	0.5	52.6	0	8.6	0	83.5	0.1	8.3	0	14.8	0	154.2	0	0	0
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC."	23.8	1.6	0	0	0	0.1	13	0.1	0.3	0	0	0	6.4	0	1.3	0	0	1.3	1.8	0	0.9	0	0	0	0	0
NEUMATICOS Y TUBOS	9527.3	0	1317.6	0	515.2	0	1409.3	0	456.3	0	1020.9	0	716.2	0	538.3	0	576.9	0	491.4	0	655.2	0	808.9	0	1021	0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES"	0	0.2	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0
OTRAS MANUFACTURAS DE METALES COMUNES	702.2	4	80.5	0	149.2	0.1	134.2	2.9	18.9	0	20.4	0	11.5	0	99.9	0	44	0.7	41.5	0	78.3	0.2	19.1	0	4.5	0
PAPEL Y CARTON	39.6	0	0	0	0	0	0	0	39.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PINTURAS Y BARNICES	142	0	6	0	0.3	0	11.7	0	19.1	0	16.1	0	21.8	0	0	0	32.4	0	0	0	28.8	0	5.7	0	0	0
PREPARADOS A BASE DE CEREALES	4.7	0	0	0	3.7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS"	1.1	0	0	0	0	0	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS"	0.2	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA	2459.3	0	251.8	0	12	0	57.1	0	61.2	0	185.7	0	341.7	0	0.4	0	460	0	625.3	0	121.2	0	127.1	0	215.7	0
PRODUCTOS FARMACEUTICOS	1.1	0	0	0	0.7	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0.2	0	0	0	0	0	0	0
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS	3997.8	198.2	363	0	364.1	0	319.1	80.1	356.1	13.7	327.3	0	279	0	402.6	0	178.8	53.2	620.7	0	111	51.3	298.2	0	377.8	0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O"	0.4	0.1	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0	0	0	0	0	0	0
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS"	0.1	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS"	2.1	1.4	0.1	0	0.1	0	0	0.2	0.6	0	0.4	0	0	0.8	0.4	0	0.4	0	0	0	0	0	0.1	0.4	0	0
TUBERIA Y SUS ACCESORIOS	1381.6	0	34.3	0	0.3	0	575	0	2.2	0	584.7	0	4.2	0	35.2	0	0.4	0	68.3	0	62.2	0	12.7	0	2	0
VEHICULOS Y MATERIAL DE TRANSPORTE	216230.6	1435.8	11950.5	0	20519.7	0	19426.9	248.8	16468.9	148.8	17157.2	67.3	21281.6	229.7	16185.2	311.4	16792.4	5.8	20152.7	101.6	18068.6	81.9	18390.4	88.5	19836.6	152
VIDRIO Y SUS MANUFACTURAS	381.6	0.8	40.7	0	31.5	0	41.1	0	32.9	0	21.4	0	29	0	27.5	0	31.5	0.1	33.2	0	33	0	36	0	23.7	0.7
INDUSTRIAS EXTRACTIVAS	59943.6	0	2683.5	0	6512.9	0	6005.2	0	7537.7	0	4806.6	0	8374.3	0	2350.8	0	6834.1	0	4892.4	0	5438.5	0	0	0	4507.4	0
ALUMINIO	40.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0.2	0	0	0	0	0
GASES INDUSTRIALES	500	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIERRO Y ACERO	59347	0	2683.5	0	6456.9	0	6005.2	0	7537.7	0	4306.6	0	8374.3	0	2350.8	0	6834.1	0	4852.4	0	5438	0	0	0	4507.4	0
OTROS DERIVADOS DE PETROLEO	56.3	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0
