,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
"PLANTAS, SEMILLAS Y FRUTAS PARA USO MEDICO Y PERFUMERIA",70.50,0.00,0.00,0.00,33.00,0.00,1.90,0.00,0.00,0.00,12.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
SEMILLA DE AJONJOLI,0.00,136.00,0.00,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,68,0.00,0,0.00,68.00,0.00,0,0.00,0
TABACO EN RAMA O SIN ELABORAR,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
INDUSTRIAS MANUFACTURERAS,"198,190.60","5,752.10","16,994.90",93,"11,222.40",659.6,"10,389.70",449.6,"17,602.80",558.5,"12,264.30",259,"9,675.50",270.4,"18,629.70",150,"13,759.40",251.8,"16,089.00",280.9,"28,984.40","1,539.80","20,055.50",207.50,"22,522.90","1,032.10"
ABONOS Y FERTILIZANTES,155.70,0.00,0.00,0,0.00,0,0.00,0,80.30,0,0.00,0,0.00,0,0.00,0.00,0.00,0,75.20,0,0.30,0,0.00,0,0.00,0
ALIMENTOS PREPARADOS PARA ANIMALES,662.40,0.00,137.5,0,86.3,0,5.30,0,0.00,0,43.1,0,25.1,0,157.2,0,41.60,0,25.4,0,24.3,0,91.3,0,25.2,0.00
APARATOS ELECTROMECANICOS DE USO DOMESTICO,"2,979.20",8.70,392.40,5.2,377.00,0,14.10,0.00,626.50,0.20,131.50,0,48.10,0.00,442.20,0,316.10,0,191.90,0,115.80,2.1,222.30,0.00,101.40,1.20
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO,474.00,1.50,296.20,1,13.30,0,49,0,7.70,0.10,9.50,0,5.40,0.1,14.2,0,13,0,7.10,0,32.9,0.3,7.40,0,18.20,0.1
APARATOS TRANSMISORES Y RECEPTORES,"1,452.60",73.30,12,0.5,0.10,0,9.50,0.60,375.00,0.00,47.40,47.5,869.80,0,0.00,0,3.30,0,9.90,0,9,0.1,12.90,24.5,103.60,0.10
ARMAS Y MUNICIONES,55.80,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,29.1,0,26.70,0
ARTICULOS DE VESTUARIO,527.70,"1,422.00",14.6,6.2,42,415.7,58.3,272.8,52.3,130.1,43.5,106,25.2,99.8,8.3,80.1,40.6,2.3,1.1,104.8,57.3,2.3,81.6,0,102.7,202
AZUCARES Y ARTICULOS DE CONFITERIA,124.40,574.10,18.70,43.6,0,86.9,0,66,36.5,44,19.8,45,0,65.9,8.3,0,0,104,22.3,39.6,0,79.1,8,0,10.6,0
BATERIAS ELECTRICAS,76.10,36.50,0,1.4,30.7,0,0.1,0.4,14.3,0,0,0,0.1,0,26.9,1.4,0.5,0,1.2,0,0.9,33.2,0.8,0,0.7,0
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES,85.10,45.30,0.00,0.00,17.60,0.00,0.00,0.00,9.90,18.00,19.20,0.00,0.00,0.00,0.00,0.00,19.20,0.00,0.20,27.30,19.20,0.00,0.00,0.00,0.00,0.00
CAFE SOLUBLE Y MOLIDO,"1,828.30",0.00,402.30,0.00,161.40,0.00,232.80,0.00,113.00,0.00,94.90,0.00,102.70,0.00,95.50,0.00,58.80,0.00,107.50,0.00,146.60,0.00,115.40,0.00,197.30,0.00
CALZADO,994.20,7.00,52.80,0.00,125.90,0.00,82.20,0.00,53.20,0.10,16.80,0.00,55.10,0.10,7.10,0.00,57.70,0.00,134.10,6.90,161.00,0.00,144.70,0.00,103.60,0.00
CERAS,254.50,0.40,10.40,0.00,3.80,0.00,0.00,0.40,1.20,0.00,27.90,0.00,86.90,0.00,6.50,0.00,9.20,0.00,2.10,0.00,1.00,0.00,95.90,0.00,9.80,0.00
CLAVOS Y TORNILLOS,525.50,0.00,126.20,0.00,19.50,0.00,10.00,0.00,118.40,0.00,28.00,0.00,27.00,0.00,36.70,0.00,29.50,0.00,42.40,0.00,18.10,0.00,9.80,0.00,59.80,0.00
DETERGENTES Y JABONES,886.00,3.10,106.60,0.00,79.60,0.00,37.60,3.10,126.10,0.00,21.80,0.00,73.30,0.00,74.00,0.00,125.50,0.00,38.70,0.00,82.20,0.00,56.50,0.00,64.00,0.00
"DISCOS, MATRICES Y CINTAS (DE GRABACION)",13.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.00,2.10,0.00,9.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00
GRASAS Y ACEITES COMESTIBLES,128.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,127.10,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.60,0.00,0.10,0.00,0.00,0.00,0.00,0.00
HARINAS DE CEREALES,129.40,0.00,4.00,0.00,6.10,0.00,40.30,0.00,0.00,0.00,0.00,0.00,39.50,0.00,0.00,0.00,0.00,0.00,39.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,"2,117.70",1.80,310.30,0.1,188.30,0.00,295.40,0.00,268.50,0.00,15.80,0.00,161.00,0.00,234.50,0.00,70.50,0.00,70.30,0.00,238.80,1.60,117.30,0.00,147.00,0.00
HILOS E HILAZAS,"1,585.30",109.40,27.00,0.00,18.00,0.00,6.90,0.00,106.60,45.60,19.10,0.00,262.20,0.00,85.60,0.00,420.40,0.00,430.50,0.00,24.60,0.00,145.60,21.30,38.70,42.50
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES","1,958.90","1,947.10",234.10,0.00,95.10,0.00,11.10,0.00,121.50,0.00,455.70,0.00,11.30,0.00,507.00,0.00,143.40,0.00,216.90,0.00,0.00,"1,260.00",103.60,0.00,59.20,687.10
INSTRUMENTAL MEDICO Y OTROS,"3,378.10",0.80,226.00,0.70,108.80,0.00,433.10,0.00,276.30,0.00,270.70,0.00,235.40,0.00,215.80,0.00,234.40,0.00,191.80,0.00,189.10,0.00,827.80,0.00,168.90,0.00
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",17.60,2.40,0.10,1.00,0.60,0.00,0.00,0.00,0.70,0.20,4.50,0.00,1.60,0.00,2.60,0.00,6.00,0.00,0.00,0.00,0.90,0.60,0.00,0.00,0.70,0.50
LAMINA Y ALAMBRE,"3,429.00",0.40,0.50,0.00,4.40,0,39.70,0.40,30.60,0.00,84.60,0.00,15.70,0.00,759.00,0.00,79.50,0.00,497.40,0.00,999.40,0.00,764.10,0.00,154.20,0.00
LECHE Y OTROS PRODUCTOS LACTEOS,5.80,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.40,0.00,0.00,0.00,0.00,0.00
MANUFACTURAS DE CAUCHO,693.60,0.00,35.20,0.00,28.60,0.00,33.50,0,44.40,0,47.80,0.00,82.00,0.00,143.40,0.00,92.20,0.00,53.40,0.00,34.70,0.00,29.60,0.00,68.70,0.00
MANUFACTURAS DE CERAMICA,"2,087.30",0.60,84.40,0.00,107.20,0.00,26.60,0.40,197.50,0.20,207.10,0.00,211.20,0.00,269.30,0.00,267.90,0.00,184.00,0.00,100.60,0.00,252.10,0.00,179.50,0.00
MANUFACTURAS DE CUERO,89.10,0.10,0.00,0.00,4.70,0.00,13.10,0.00,4.60,0.00,21.00,0.00,0.00,0.10,3.70,0.00,3.20,0.00,2.20,0.00,16.30,0.00,0.00,0.00,20.30,0.00
MANUFACTURAS DE MADERA,"4,328.50",0.10,574.20,0.00,327.50,0.00,481.10,0.00,469.00,0.10,499.10,0.00,205.00,0.00,358.10,0.00,210.40,0.00,671.10,0.00,126.80,0.00,235.40,0.00,170.60,0.00
MANUFACTURAS DE PAPEL Y CARTON,"2,313.00",1.40,407.70,0.60,31.00,0.00,92.90,0.00,295.50,0.20,365.10,0.00,214.30,0.10,258.10,0.00,131.80,0.00,179.80,0.00,4.00,0.30,208.70,0.00,124.20,0.30
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",766.60,0.00,44.90,0.00,124.20,0.00,7.10,0.00,63.20,0.00,106.20,0.00,27.70,0.00,145.30,0.00,64.20,0.00,38.40,0.00,70.70,0.00,52.70,0.00,22.00,0.00
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,860.20,1.70,0.90,0.00,98.20,0.00,173.10,0.00,89.40,0.00,15.90,0.00,70.30,0.00,145.20,0.00,67.30,0.00,99.90,0.00,26.40,1.70,34.60,0.00,39.00,0.00
MANUFACTURAS DE PIELES,148.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.30,0.00,76.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.30,0.00,0.70,0.00,0.00,0.00
MANUFACTURAS DIVERSAS,"5,915.40",42.80,480.90,0.00,476.50,0.00,284.80,0.00,907.40,0.00,334.00,0.00,330.00,0.00,535.50,0.00,465.20,0.00,472.30,0.00,474.00,0.00,866.40,13.60,288.50,29.20
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,"76,440.20",183.70,"5,753.20",6.00,"3,937.60",0.00,"3,195.20",29.20,"7,339.40",14.50,"3,221.10",1.20,"2,176.60",15.70,"8,409.00",0.00,"5,476.60",0.00,"7,906.30",60.00,"7,469.90",30.50,"8,915.90",0.00,"12,639.40",26.60
MATERIALES PLASTICOS Y SUS MANUFACTURAS,"14,760.90",268.90,"1,095.20",1.70,"1,190.20",0.70,"1,571.00",0.00,"1,125.10",0.10,"1,304.80",50.50,875.30,53.40,959.60,51.70,"1,216.20",51.40,803.00,28.90,"1,517.00",2.00,"2,229.60",0.00,873.90,28.50
MATERIALES TEXTILES (TEJIDOS O TELAS),563.60,0.90,87.60,0.20,10.00,0.50,6.00,0.00,16.00,0.00,50.20,0.00,15.20,0.20,94.80,0.00,97.40,0.00,8.70,0.00,162.70,0.00,0.00,0.00,15.00,0.00
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.","2,039.50",20.20,144.60,4.40,208.00,0.00,105.00,0.00,114.40,0.60,254.70,0.00,160.30,11.00,132.50,0.00,144.80,0.00,169.80,0.00,291.40,2.60,220.40,0.00,93.70,1.60
NEUMATICOS Y TUBOS,"4,540.90",0.00,364.40,0.00,452.00,0.00,277.00,0.00,194.10,0.00,206.30,0.00,427.90,0.00,338.80,0.00,552.90,0.00,397.20,0.00,679.70,0.00,284.30,0.00,366.20,0.00
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",0.90,1.20,0.00,0.50,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.20,0.50,0.00,0.00,0.00,0.20
OTRAS MANUFACTURAS DE METALES COMUNES,"2,071.30",525.10,140.70,2.20,51.60,133.30,44.30,66.60,184.10,93.9,74.40,0.00,389.80,0.00,387.80,0.00,167.80,66.60,159.10,0.00,276.90,95.1,144.10,66.60,50.80,0.8
OTROS ACEITES ESENCIALES,1.60,128.80,0.00,17.20,0.00,22.60,0.00,8.40,0.00,0.50,0.00,8.80,0.80,24.00,0.00,14.40,0.80,17.30,0.00,8.60,0.00,7.10,0.00,0.00,0.00,0.00
PAPEL Y CARTON,"3,633.10",0.00,796.40,0.00,565.00,0.00,406.40,0.00,567.10,0.00,150.40,0.00,0.00,0.00,310.50,0.00,75.80,0.00,223.60,0.00,317.30,0.00,71.30,0.00,149.40,0.00
PINTURAS Y BARNICES,"1,342.10",18.60,247.70,0.00,29.00,0.00,172.10,1.20,174.10,0.00,19.00,0.00,31.30,0.00,77.70,1.80,126.80,10.10,77.20,5.00,146.80,0.00,107.80,0.50,132.50,0.00
PREPARADOS A BASE DE CEREALES,587.00,0.00,2.30,0.00,31.90,0.00,3.00,0.00,77.10,0.00,29.80,0.00,3.00,0.00,75.60,0.00,63.90,0.00,72.00,0.00,59.40,0.00,125.50,0.00,43.40,0.00
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",207.70,0.00,0.10,0.00,59.60,0.00,0.00,0.00,0.00,0.00,29.30,0.00,0.00,0.00,35.40,0.00,0.10,0.00,28.60,0.00,0.00,0.00,0.00,0.00,54.60,0.00
PREPARADOS DE LEGUMBRES Y HORTALIZAS,0.00,0.60,0.00,0,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PREPARADOS DE FRUTAS,242.40,0.00,20.00,0.00,0.00,0.00,24.50,0.00,0.00,0.00,40.00,0.00,33.70,0.00,104.30,0.00,0.00,0.00,19.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS","2,897.90",0.00,225.40,0.00,188.60,0.00,166.00,0.00,173.20,0.00,291.50,0.00,286.90,0.00,256.40,0.00,205.00,0.00,289.80,0.00,308.70,0.00,220.20,0.00,286.10,0.00
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,"13,651.60",29.80,"1,136.10",0.00,942.70,0.00,883.50,0.00,"1,289.90",0.00,"1,379.10",0.00,918.20,0.00,"1,547.90",0.00,"1,012.20",0.00,692.10,0.00,"1,560.80",20.20,"1,183.20",9.60,"1,105.90",0.00
PRODUCTOS FARMACEUTICOS,"5,803.70",0.00,946.10,0.00,297.70,0.00,456.30,0.00,196.70,0.00,853.30,0.00,210.80,0.00,391.40,0.00,534.40,0.00,445.60,0.00,782.80,0.00,379.20,0.00,309.50,0.00
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,466.60,0.00,127.50,0.00,0.00,0.00,0.00,0.00,26.50,0.00,52.00,0.00,18.30,0.00,116.50,0.00,0.00,0.00,5.30,0.00,37.50,0.00,52.20,0.00,30.70,0.00
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",66.70,0.60,1.20,0.20,4.90,0.00,0.00,0.00,4.60,0.10,11.30,0.00,2.00,0.00,0.00,0.00,0.20,0.00,7.80,0.00,25.30,0.20,8.30,0.00,1.10,0.10
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",157.40,0.00,0.00,0.00,61.90,0.00,0.00,0.00,31.20,0.00,31.50,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",39.90,0.00,0.10,0.00,0.10,0.00,0.00,0.00,27.90,0.00,0.00,0.00,0.00,0.00,2.10,0.00,0.00,0.00,0.00,0.00,6.40,0.00,0.00,0.00,3.40,0.00
TABACO ELABORADO,458.10,0.00,0.00,0.00,58.10,0.00,280.00,0.00,0.00,0.00,0.00,0.00,119.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TUBERIA Y SUS ACCESORIOS,"3,438.90",0.00,861.10,0.00,19.90,0.00,41.60,0.00,118.50,0.00,488.60,0.00,68.20,0.00,39.50,0.00,125.70,0.00,105.60,0.00,75.30,0.00,"1,008.10",0.00,486.90,0.00
VEHICULOS Y MATERIAL DE TRANSPORTE,"22,622.20",292.70,885.10,0.20,488.80,0.00,292.80,0.00,"1,323.60",210.00,611.90,0.00,576.20,0.00,630.10,0.00,950.40,0.00,713.60,0.00,"12,064.40",0.10,548.90,71.40,"3,536.40",11.10
VIDRIO Y SUS MANUFACTURAS,"1,109.60",0.50,160.00,0.20,48.10,0.00,27.40,0.00,127.70,0.10,38.50,0.00,64.30,0.00,169.70,0.00,36.90,0.00,156.60,0.00,200.30,0.10,42.20,0.00,37.90,0.10
INDUSTRIAS EXTRACTIVAS,"6,059.00","2,714.20","2,869.30",0.00,941.30,0.00,54.60,0.00,213.10,0.00,82.00,0.00,222.80,284.80,172.10,645.80,41.40,441.50,183.70,71.40,836.30,570.40,379.10,246.50,63.40,453.80
ALUMINIO,836.80,684.60,489.20,0.00,23.00,0.00,0.00,0.00,43.20,0.00,0.40,0.00,78.20,8.00,93.20,0.00,0.20,72.50,0.60,71.40,42.90,201.40,64.20,246.50,1.70,84.80
COBRE Y SUS MANUFACTURAS,136.70,0.00,0.00,0.00,96.60,0.00,4.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.30,0.00,1.50,0.00,0.50,0.00,7.10,0.00
GASES INDUSTRIALES,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HIERRO Y ACERO,"4,497.10",0.00,"2,219.30",0.00,775.20,0.00,49.40,0.00,164.80,0.00,63.20,0.00,25.90,0,4.70,0,40.40,0,146.40,0,776.20,0,201.80,0,29.70,0.00
MAGNESIO,92.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.70,0.00,17.70,0.00,0.00,0.00,0.00,0.00,12.70,0.00,44.50,0.00,0.00,0.00
OTROS DERIVADOS DE PETROLEO,447.50,0.00,160.60,0.00,46.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.40,0.00,56.10,0.00,0.00,0.00,10.40,0.00,2.50,0.00,50.40,0.00,20.60,0.00
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,1.60,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.30,0.00
PLOMO,0.00,"2,029.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,276.70,0.00,645.80,0.00,369.00,0.00,0.00,0.00,369.00,0.00,0.00,0.00,369.00
PRODUCTOS MINERALES DIVERSOS,45.90,0.00,0.00,0.00,0.00,0.00,1.20,0.00,4.00,0.00,18.40,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.60,0.00,4.00,0.00
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
