,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
APARATOS ELECTROMECANICOS DE USO DOMESTICO,"2,199.00",6.00,182.1,0,58.3,0.3,286.60,0.2,140.70,0,525.80,0,118.30,0.6,154.80,0.2,158.70,0,162.40,0.1,303.70,0,6,1.5,101.60,3.1
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO,"1,473.80",46.50,189.4,0,64.7,0.1,17.6,0,472.2,0,218.5,0,7.6,45.8,73.9,0.3,96.4,0,0.9,0,15.9,0,256.8,0.2,59.9,0.1
APARATOS TRANSMISORES Y RECEPTORES,"1,409.80",74.50,5.50,0,133.8,0,21,0,381.2,0,17.5,0,6.4,0.2,6,73.8,750.8,0,9.6,0,43.3,0,24.5,0.2,10.3,0.2
ARMAS Y MUNICIONES,140.50,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.5,0,0,0,0,0,0,0,0,0
ARTICULOS DE VESTUARIO,341.10,"1,567.70",40.70,576.90,41.00,1.70,46.50,244.50,43.10,19.60,3.40,203.30,3.70,136.40,4.80,109.20,9.50,0.00,12.30,62.20,30.40,109.30,50.50,0.60,55.20,104.20
AZUCAR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AZUCARES Y ARTICULOS DE CONFITERIA,129.90,397.60,37.40,0.00,0.00,20.10,0.10,20.10,0.10,20.10,0.00,20.10,12.00,20.10,18.10,44.30,0.20,43.60,20.10,165.80,23.40,0.00,18.60,0.00,0.00,43.40
BATERIAS ELECTRICAS,62.50,5.10,0.00,0.00,0.00,0.60,1.60,0.00,1.40,0.00,28.30,0.00,0.90,0.00,0.30,0.00,0.50,4.50,0.00,0.00,29.30,0.00,0.00,0.00,0.00,0.00
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES,103.20,0.00,16.10,0.00,0.00,0.00,16.50,0.00,0.00,0.00,0.00,0.00,17.60,0.00,0.10,0.00,35.20,0.00,0.00,0.00,17.60,0.00,0.20,0.00,0.00,0.00
CAFE SOLUBLE Y MOLIDO,"2,781.20",0.00,275.80,0.00,265.50,0.00,215.30,0.00,330.60,0.00,227.30,0.00,247.50,0.00,186.50,0.00,0.00,0.00,576.20,0.00,60.00,0.00,287.30,0.00,109.20,0.00
CALZADO,616.20,0.80,15.20,0.00,47.60,0.70,28.20,0.00,29.30,0.00,93.20,0.00,20.40,0.10,154.40,0.00,1.50,0.00,45.00,0.00,120.70,0.00,28.60,0.00,32.00,0.00
CERAS,274.00,0.00,2.20,0.00,94.70,0.00,2.10,0.00,0.60,0.00,2.50,0.00,1.70,0.00,46.30,0.00,2.50,0.00,25.10,0.00,93.80,0.00,0.80,0.00,1.70,0.00
CLAVOS Y TORNILLOS,425.30,0.00,42.00,0.00,38.40,0.00,4.10,0.00,37.00,0.00,54.40,0.00,6.60,0.00,59.40,0.00,18.30,0.00,13.90,0.00,119.50,0.00,5.70,0.00,26.10,0.00
DETERGENTES Y JABONES,"1,039.00",1.20,92.40,0,111.50,1.20,54.00,0.00,95.30,0.00,84.20,0.00,113.50,0.00,72.60,0.00,95.30,0.00,71.90,0.00,113.00,0.00,28.40,0.00,106.80,0.00
"DISCOS, MATRICES Y CINTAS (DE GRABACION)",41.00,0.00,6.80,0.00,0.00,0.00,0.00,0.00,5.50,0.00,0.00,0.00,2.20,0.00,1.40,0.00,0.00,0.00,0.00,0.00,6.10,0.00,6.60,0.00,12.30,0.00
GRASAS Y ACEITES COMESTIBLES,486.20,0.00,190.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125.90,0.00,0.00,0.00,67.50,0.00,67.50,0.00,0.00,0.00,34.60,0.00
HARINAS DE CEREALES,126.10,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,37.70,0.00,4.00,0.00,0.00,0.00,0.00,0.00,30.20,0.00,42.30,0.00
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,"2,270.40",0.20,118.10,0.00,200.00,0.00,234.70,0.00,275.50,0.00,270.90,0.00,155.10,0.00,310.70,0.00,204.60,0.00,9.00,0.00,125.20,0.00,287.00,0.10,79.60,0.10
HILOS E HILAZAS,847.40,86.30,87.20,0.00,64.20,0,173.00,0.00,76.40,0.00,24.80,86.30,38.90,0.00,110.40,0.00,28.90,0.00,120.90,0.00,1.80,0.00,98.10,0.00,22.80,0.00
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES","1,909.00",0.00,207.10,0.00,222.00,0.00,139.80,0.00,85.40,0.00,133.40,0.00,65.80,0.00,178.20,0.00,507.20,0.00,3.40,0.00,119.90,0.00,30.10,0.00,216.60,0.00
INSTRUMENTAL MEDICO Y OTROS,"1,971.30",0.20,157.80,0.00,184.80,0.00,176.60,0,169.80,0,98.30,0.00,236.80,0.00,152.50,0.00,181.20,0.00,207.50,0.10,215.70,0.00,88.10,0.00,102.30,0.00
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",20.80,1.20,0.70,0.00,14.90,0.10,0.30,0.00,0.40,0.00,2.60,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.70,0.00,0.00,0.00,0.00,0.60,1.20,0.50
LAMINA Y ALAMBRE,"3,772.90",0.10,"1,178.20",0.00,474.80,0.00,603.80,0.00,784.10,0.00,316.10,0.00,163.30,0.10,125.90,0.00,87.40,0.00,17.20,0.00,7.40,0.00,14.90,0.00,0.10,0.00
LECHE Y OTROS PRODUCTOS LACTEOS,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MANUFACTURAS DE CAUCHO,578.10,2.50,40.30,0.00,44.40,0.00,33.20,0.00,57.70,0.00,67.70,2.50,23.90,0.00,50.00,0.00,45.20,0.00,67.60,0.00,52.10,0.00,53.30,0.00,42.90,0.00
MANUFACTURAS DE CERAMICA,"1,321.90",0.90,46.70,0.00,100.70,0.70,94.10,0.00,94.60,0.00,110.60,0.00,75.60,0.10,179.30,0.10,74.60,0.00,159.30,0.00,192.40,0.00,151.40,0.00,42.60,0.00
MANUFACTURAS DE CUERO,51.90,0.00,5.60,0.00,0.00,0.00,0.00,0.00,5.40,0.00,0.00,0.00,5.50,0.00,11.50,0.00,0.00,0.00,3.10,0.00,16.80,0.00,3.50,0.00,0.50,0.00
MANUFACTURAS DE MADERA,"3,818.60",0.20,51.60,0.00,324.40,0.00,168.10,0.00,12.00,0.00,161.30,0.00,459.10,0.10,433.20,0.20,249.80,0.00,364.30,0.00,483.90,0.00,585.80,0.00,525.20,0.00
MANUFACTURAS DE PAPEL Y CARTON,"5,316.50",0.80,555.70,0.00,221.90,0.10,353.70,0.00,358.80,0.00,444.00,0.00,987.20,0.20,292.20,0.00,207.50,0.00,468.30,0.10,833.30,0.00,247.70,0.30,346.20,0.10
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",888.20,0.00,83.60,0.00,116.80,0.00,24.80,0.00,43.90,0.00,0.20,0.00,41.30,0.00,163.80,0.00,79.70,0.00,62.60,0.00,78.30,0.00,27.00,0.00,166.30,0.00
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,"1,405.10",3.40,5.00,0.60,129.70,1.50,361.60,0.00,133.70,0.00,44.60,0.00,50.10,0.00,18.20,0.00,33.60,0.00,87.60,0.00,84.80,0.00,172.10,0.00,284.10,1.30
MANUFACTURAS DE PIELES,590.90,0.00,381.70,0.00,69.80,0.00,0.00,0.00,22.10,0.00,0.00,0.00,110.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.50,0.00,0.00,0.00
MANUFACTURAS DIVERSAS,"6,451.50",436.90,462.00,0.10,519.20,0.10,202.30,0.00,386.40,0.00,773.80,436.70,186.90,0.00,832.40,0.00,544.90,0.00,572.50,0.00,620.20,0.00,869.60,0.00,481.40,0.00
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,"59,713.60",547.00,"3,039.10",8.00,"3,399.80",0.30,"3,071.10",1.20,"2,275.90",0.00,"7,522.60",22.50,"6,605.80",426.20,"10,455.70",1.30,"4,090.40",0.00,"4,338.30",0.00,"4,553.00",0.00,"7,158.80",83.20,"3,202.90",4.20
MATERIALES PLASTICOS Y SUS MANUFACTURAS,"13,383.70",228.70,"1,689.30",0.00,"1,198.00",0.00,857.60,0.10,"1,222.30",0.00,"1,190.50",0.00,364.40,0.80,"1,084.70",133.30,926.40,61.80,"1,473.90",31.00,"1,514.10",0.20,"1,388.00",0.60,474.60,0.90
MATERIALES TEXTILES (TEJIDOS O TELAS),554.60,2.90,58.60,0.00,133.00,2.70,2.30,0.00,38.20,0,28.30,0.00,8.90,0.10,67.10,0.10,36.40,0.00,0.50,0.00,81.50,0,55.70,0.00,44.00,0
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.","1,730.20",8.50,169.90,0.00,108.30,0.60,93.80,0.40,206.60,0.00,90.80,0.00,262.90,1.20,323.30,0.70,124.90,0.00,119.60,0.00,85.70,0.00,52.60,2.50,91.80,3.00
NEUMATICOS Y TUBOS,"5,672.60",0.00,654.60,0.00,427.80,0.00,630.60,0.00,228.70,0.00,774.60,0.00,462.90,0.00,340.40,0.00,472.00,0.00,520.60,0.00,443.90,0.00,315.20,0.00,401.40,0.00
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",0.70,0.60,0.40,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.10,0.10,0.10
OTRAS MANUFACTURAS DE METALES COMUNES,"1,761.20",338.60,194.00,0.00,93.50,64.30,50.50,90.20,73.40,0.00,182.10,0.00,256.00,0.10,302.50,0.00,155.10,64.30,94.10,91.30,207.20,0.00,62.30,27.10,90.40,1.30
OTROS ACEITES ESENCIALES,14.90,68.90,0.00,0.00,7.30,0.00,0.00,19.80,0.00,9.40,3.30,0.00,0.00,0.00,0.00,22.90,2.00,0.00,2.30,0.00,0.00,12.40,0.00,4.40,0.00,0.00
PAPEL Y CARTON,"9,484.80",0.00,"1,256.90",0,161.30,0,495.40,0.00,814.30,0,"1,337.90",0,"2,181.30",0,802.00,0.00,437.40,0.00,646.90,0.00,456.30,0.00,623.00,0.00,272.20,0.00
PINTURAS Y BARNICES,"1,041.90",31.30,32.30,16.80,70.30,0.00,16.00,14.50,98.60,0.00,143.50,0.00,39.50,0.00,243.00,0.00,22.40,0.00,172.30,0.00,81.90,0.00,65.20,0.00,56.80,0.00
"POLVORA, EXPLOSIVOS Y ARTICULOS DE PIROTECNIA",40.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.30,0.00,0.00,0.00
PREPARADOS A BASE DE CEREALES,335.30,0.10,3.50,0.10,29.20,0.00,2.70,0.00,73.40,0.00,2.20,0.00,2.20,0.00,3.10,0.00,57.90,0.00,46.80,0.00,81.40,0.00,29.90,0.00,3.00,0.00
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",264.50,0.00,36.10,0.00,0.10,0.00,24.60,0.00,38.50,0.00,0.90,0.00,38.30,0.00,25.50,0.00,38.70,0.00,23.20,0.00,9.30,0.00,29.30,0.00,0.00,0.00
PREPARADOS DE FRUTAS,436.50,0.00,24.00,0.00,24.10,0.00,68.30,0.00,24.40,0.00,45.90,0.00,40.60,0.00,49.20,0.00,0.00,0.00,75.50,0.00,49.10,0.00,20.00,0.00,15.50,0.00
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS","5,929.70",3.00,454.20,0.00,557.40,0.20,623.00,0.00,888.10,0.00,673.00,0.00,640.00,0.00,432.80,0.00,519.90,2.90,296.60,0.00,501.90,0.00,147.50,0.00,195.30,0.00
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,"12,653.00",79.80,725.40,0.00,"1,467.10",22.70,"1,293.70",2.70,"1,093.20",0.00,"1,317.90",0.00,897.60,7.40,"1,067.00",46.30,760.70,0.00,956.40,0.70,"1,192.20",0.00,"1,167.20",0.00,714.60,0.00
PRODUCTOS FARMACEUTICOS,"5,642.60",0.00,647.70,0.00,660.30,0.00,707.70,0.00,385.50,0.00,427.50,0.00,221.00,0.00,618.50,0.00,419.00,0.00,293.10,0.00,468.90,0.00,392.30,0.00,401.20,0.00
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,284.20,0.00,0.00,0.00,12.20,0.00,14.60,0.00,81.50,0.00,0.10,0.00,0.00,0.00,111.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.60,0.00,11.60,0.00
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",79.90,1.80,20.70,0.10,7.10,1.00,0.00,0.00,0.50,0.00,0.90,0.00,0.00,0.40,1.00,0.10,0.00,0.00,6.50,0.00,0.00,0.00,43.10,0.00,0.00,0.10
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",404.80,0.00,30.70,0.00,31.70,0.00,33.70,0.00,0.00,0.00,33.70,0.00,33.70,0.00,0.10,0.00,207.50,0.00,33.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",1.90,0.00,0.20,0.00,0.10,0.00,0.10,0.00,1.20,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00
TABACO ELABORADO,522.80,0.00,0.00,0.00,99.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,199.60,0.00,54.10,0.00,0.00,0.00,0.00,0.00,169.90,0.00,0.00,0.00
TUBERIA Y SUS ACCESORIOS,776.40,0.00,52.00,0.00,63.90,0.00,55.70,0.00,45.90,0.00,67.00,0.00,54.30,0.00,99.10,0.00,56.10,0.00,69.40,0.00,137.00,0.00,37.90,0.00,38.00,0.00
VEHICULOS Y MATERIAL DE TRANSPORTE,"21,163.90",33.90,806.10,0.00,"1,160.50",0.00,927.90,0.00,"3,680.90",0.00,"4,171.00",0.00,"1,292.00",33.80,648.60,0.00,"3,245.80",0.00,773.80,0.00,"2,344.90",0.00,"1,482.10",0.00,630.50,0.10
VIDRIO Y SUS MANUFACTURAS,"1,316.10",0.50,84.60,0.00,136.80,0.00,99.70,0.00,101.90,0.00,85.40,0.00,6.70,0.10,199.20,0.10,137.90,0.00,58.80,0.00,180.90,0.00,91.70,0.10,132.60,0.20
INDUSTRIAS EXTRACTIVAS,"10,937.50",48.70,76.30,0.00,67.50,2.70,123.90,0.00,64.10,35.80,563.80,0.00,153.70,0,638.40,0,"1,123.10",0,568.30,0,932.10,10.1,355.90,0,"6,270.50",0.00
ALUMINIO,"3,690.10",10.20,8.40,0.00,65.80,0.00,1.10,0.00,47.70,0.00,130.90,0.00,70.80,0.00,578.70,0.00,918.80,0.00,437.20,0.00,815.90,10.10,285.60,0.00,329.30,0.00
ASFALTO,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
COBRE Y SUS MANUFACTURAS,17.50,0.00,1.00,0.00,0.10,0.00,0.10,0.00,3.70,0.00,8.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.10,0.00,2.90,0.00,0.00,0.00,0.00,0.00
GASES INDUSTRIALES,0.10,2.70,0.00,0.00,0.00,2.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HIERRO Y ACERO,"6,642.50",0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,312.40,0.00,41.60,0.00,57.90,0.00,92.90,0.00,63.30,0.00,70.40,0.00,62.60,0.00,"5,940.90",0.00
NIQUEL,1.90,35.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.80,0.00,0.00,0.00,0.00,0.00,0.00,1.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
OTROS DERIVADOS DE PETROLEO,561.80,0.00,65.20,0.00,0.00,0.00,122.30,0.00,12.70,0.00,93.30,0.00,41.30,0.00,1.80,0.00,109.30,0.00,66.00,0.00,42.20,0.00,7.60,0.00,0.00,0.00
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,3.00,0.00,0.00,0.00,0.30,0.00,0.30,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.60,0.00,0.60,0.00,0.00,0.00,0.30,0.00
PRODUCTOS MINERALES DIVERSOS,20.60,0.00,1.60,0.00,0.70,0.00,0.00,0.00,0.00,0.00,18.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
