,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
HARINAS DE CEREALES,48.60,0.00,0.20,0,0.00,0.00,19.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.30,0.00,0.00,0.00,0.00,0.00,13.30,0.00,0.00,0.00
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,"3,683.10",0.60,117.10,0.20,473.90,0.00,365.30,0.00,302.10,0.00,470.30,0.00,163.60,0.00,257.30,0.00,283.40,0.00,362.90,0.00,304.50,0.00,290.10,0.10,292.70,0.20
HILOS E HILAZAS,515.10,17.40,37.10,0.00,111.90,0.10,42.90,0.00,15.50,0.00,15.00,0.00,48.80,0.00,0.00,0.00,135.70,0.00,0.00,0.00,44.20,0.00,4.40,17.20,59.60,0.00
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES","1,662.20",0.00,159.10,0.00,0.00,0.00,48.90,0.00,171.80,0.00,424.90,0.00,0.60,0.00,177.20,0.00,225.20,0.00,109.00,0.00,218.60,0.00,0.00,0.00,126.80,0.00
INSTRUMENTAL MEDICO Y OTROS,"3,150.70",60.80,533.30,0.10,101.30,59.70,145.90,0.50,187.20,0.00,286.50,0.00,88.50,0.30,164.00,0.00,371.40,0.00,306.00,0.00,433.00,0.10,207.40,0.00,326.30,0.10
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",489.50,8.10,0.00,0.40,37.40,2.9,19.40,0.00,0.80,0.00,11.80,0.00,50.80,0.20,39.90,4.00,25.00,0.00,0.90,0.00,26.30,0.40,34.50,0.00,242.70,0.20
LAMINA Y ALAMBRE,"7,841.20",0.00,"1,810.10",0.00,786.20,0.00,138.80,0.00,346.80,0.00,905.20,0.00,512.10,0.00,303.90,0.00,531.30,0.00,558.70,0.00,815.40,0.00,89.50,0.00,"1,043.30",0.00
LECHE Y OTROS PRODUCTOS LACTEOS,195.50,0.00,16.60,0.00,57.00,0.00,21.20,0,11.30,0,0.00,0.00,50.50,0.00,0.00,0.00,1.90,0.00,0.50,0.00,36.50,0.00,0.00,0.00,0.00,0.00
MANUFACTURAS DE CAUCHO,682.10,6.60,38.10,0.00,42.60,0.00,31.90,0.00,12.10,0.00,25.50,6.50,27.30,0.00,47.90,0.00,121.20,0.10,195.40,0.00,37.20,0.00,31.80,0.00,71.00,0.00
MANUFACTURAS DE CERAMICA,"5,005.10",1.10,549.60,0.10,703.50,0.00,438.30,0.00,369.30,0.10,481.30,0.00,195.10,0.30,625.50,0.00,310.40,0.00,496.70,0.00,406.60,0.30,314.40,0.20,114.50,0.30
MANUFACTURAS DE CUERO,39.60,1.80,0.30,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,9.10,0.00,14.40,0.00,1.90,1.20,0.00,0.00,6.60,0.60,7.20,0.00,0.00,0.00
MANUFACTURAS DE MADERA,"3,773.60",0.80,168.70,0.00,401.40,0.00,276.80,0.00,282.70,0.00,110.80,0.00,251.10,0.10,347.50,0.00,309.60,0.00,414.60,0.00,560.90,0.70,414.20,0.00,235.40,0.00
MANUFACTURAS DE PAPEL Y CARTON,"4,646.90",1.80,217.60,0.10,253.70,0.00,622.40,0.00,282.70,0.80,423.00,0.00,266.00,0.30,102.40,0.00,755.80,0.00,341.00,0.00,743.00,0.40,321.70,0.20,317.60,0.10
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",326.80,0.00,26.50,0.00,34.50,0.00,7.60,0.00,34.30,0.00,11.90,0.00,31.70,0.00,43.70,0.00,8.80,0.00,18.30,0.00,49.70,0.00,58.50,0.00,1.40,0.00
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,"1,022.20",0.00,21.10,0.00,75.00,0.00,59.40,0.00,44.10,0.00,120.60,0.00,116.20,0.00,29.10,0.00,100.70,0.00,71.60,0.00,126.70,0.00,111.80,0.00,145.80,0.00
MANUFACTURAS DE PIELES,53.20,0.00,0.00,0.00,0.00,0.00,1.10,0.00,0.00,0.00,0.00,0.00,23.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.70,0.00,0.00,0.00,0.00,0.00
MANUFACTURAS DIVERSAS,"6,741.20",306.50,638.50,0.00,307.20,7.70,510.40,0.00,503.10,0.00,386.20,0.00,458.20,1.10,729.60,16.00,632.10,0.00,529.20,74.30,568.70,38.90,"1,139.80",83.40,338.20,85.00
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,"47,094.70",93.40,"5,312.00",8.70,"4,943.40",34.00,"2,197.70",0.00,"3,857.70",2.10,"3,106.30",10.10,"5,239.70",18.90,"3,630.80",17.00,"3,662.30",0.00,"2,897.80",0.00,"5,574.40",0.50,"4,667.10",0.20,"2,005.40",2.00
MATERIALES PLASTICOS Y SUS MANUFACTURAS,"15,115.30",185.60,"1,160.30",0.30,883.40,5.30,"1,560.10",0.00,"1,807.00",28.80,"1,037.40",28.90,"1,319.50",7.30,"1,638.40",57.20,759.70,0.00,"1,182.00",28.60,727.40,0.50,"1,061.50",28.60,"1,978.70",0.00
MATERIALES TEXTILES (TEJIDOS O TELAS),917.50,42.00,32.90,0.60,38.80,0.20,55.10,16.10,176.80,6.30,45.80,11.40,29.60,0.00,70.30,0.00,98.40,6.90,51.60,0.00,65.10,0.50,99.40,0.00,153.70,0.00
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.","6,237.10",18.80,590.30,3.20,366.60,0.10,385.20,0.00,348.80,0.70,885.70,0.00,460.30,2.00,789.30,0.00,752.60,0.00,300.80,0.00,415.40,5.60,646.90,1.70,295.30,5.50
NEUMATICOS Y TUBOS,"11,644.30",0.00,457.10,0.00,806.50,0.00,"1,399.50",0.00,889.20,0.00,"1,002.50",0.00,"1,485.50",0.00,979.10,0.00,"1,314.00",0.00,883.00,0.00,494.80,0.00,984.70,0.00,948.40,0.00
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",1.90,1.60,0.00,0.20,0.00,0.00,0.20,0.00,0.00,0,0.00,0.00,0.00,0.30,0.10,0.00,0.10,0.00,0.10,0.00,1.40,0.2,0.00,0.30,0.00,0.5
OTRAS MANUFACTURAS DE METALES COMUNES,"3,286.90",9.80,289.10,0.40,269.30,0.00,185.10,0.00,579.70,0.00,255.20,7.50,169.20,0.20,334.20,0.00,256.00,0.00,222.60,0.00,281.90,0.70,320.90,0.00,123.80,1.00
OTROS ACEITES ESENCIALES,0.50,24.40,0.00,0.00,0.00,1.60,0.00,0.00,0.00,9.00,0.00,1.60,0.00,1.60,0.00,4.30,0.00,0.00,0.00,2.10,0.00,2.10,0.40,2.10,0.10,0.00
PAPEL Y CARTON,"12,167.70",0.60,"1,059.50",0.00,872.80,0.00,"1,745.40",0.00,"1,429.90",0.00,905.70,0.60,834.40,0.00,527.30,0.00,"1,493.00",0.00,786.10,0.00,561.30,0.00,"1,338.00",0.00,614.10,0.00
PINTURAS Y BARNICES,"1,064.40",66.80,79.20,9.90,66.20,14.00,126.60,0.00,107.40,3.10,41.10,16.10,97.40,21.80,126.70,0.00,102.50,0.20,88.20,1.50,66.60,0.00,83.40,0.00,79.10,0.00
"POLVORA, EXPLOSIVOS Y ARTICULOS DE PIROTECNIA",22.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.90,0.00,0.00,0.00,0.00,0.00
PREPARADOS A BASE DE CEREALES,424.10,0.00,1.60,0,0.80,0,0.00,0.00,32.30,0,188.00,0,66.90,0,31.90,0.00,28.40,0.00,0.60,0.00,17.50,0.00,55.10,0.00,1.20,0.00
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",258.70,0.00,0.00,0.00,24.70,0.00,0.00,0.00,51.20,0.00,14.20,0.00,0.00,0.00,67.10,0.00,52.00,0.00,16.90,0.00,0.00,0.00,0.00,0.00,32.70,0.00
PREPARADOS DE LEGUMBRES Y HORTALIZAS,615.20,0.00,70.50,0.00,0.00,0.00,134.10,0.00,0.00,0.00,45.40,0.00,79.00,0.00,37.10,0.00,58.30,0.00,79.60,0.00,51.20,0.00,60.00,0.00,0.00,0.00
PREPARADOS DE FRUTAS,520.80,0.00,0.00,0.00,31.20,0.00,0.00,0.00,275.60,0.00,137.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,0.00,38.00,0.00,0.20,0.00
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS","4,387.10",75.30,222.00,0.00,41.90,74.10,157.30,0.00,574.90,0.00,292.60,1.10,170.20,0.00,712.00,0.00,387.00,0.00,361.30,0.00,711.20,0.10,282.50,0.00,474.20,0.00
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,"9,299.50",88.40,783.10,0.20,853.30,0.00,826.50,0.00,689.30,0.00,707.60,0.10,403.00,0.00,855.70,0.70,585.80,0.00,829.40,0.00,708.60,0.00,"1,159.30",35.00,897.90,52.40
PRODUCTOS FARMACEUTICOS,"1,865.60",688.10,86.90,0.00,160.10,0.00,268.10,113.20,59.20,0.10,227.50,0.00,145.40,0.00,184.40,204.10,232.10,0.00,48.50,0.00,215.70,0.00,58.60,142.90,179.20,227.80
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,70.40,5.90,4.50,5.00,0.00,0.00,0.00,0.90,24.50,0.00,0.00,0.00,0.00,0.00,16.20,0.00,0.00,0.00,0.00,0.00,20.00,0.00,5.20,0.00,0.00,0.00
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",59.50,1.80,5.80,0.20,4.50,0.00,19.40,0.00,1.90,0.00,6.10,0.00,0.50,0.60,0.00,0.00,0.20,0.00,3.50,0.00,7.60,0.20,1.70,0.00,8.30,0.90
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",20.20,0.00,0.00,0.00,5.10,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,6.60,0.00,0.00,0.00
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",13.80,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.10,0.00,0.70,0.00,0.00,0.00,0.50,0.00,0.10,0.00,1.00,0.00,4.10,0.00,0.40,0.00,0.00,0.00
TABACO ELABORADO,"1,144.50",0.00,54.80,0.00,184.70,0.00,0.00,0.00,78.30,0.00,277.30,0.00,78.40,0.00,0.00,0.00,115.50,0.00,0.00,0.00,153.90,0.00,80.50,0.00,121.10,0.00
TUBERIA Y SUS ACCESORIOS,"1,056.20",0.00,8.50,0.00,238.30,0.00,122.90,0.00,24.70,0.00,254.10,0.00,57.90,0.00,90.00,0.00,56.60,0.00,22.70,0.00,126.20,0.00,19.00,0.00,35.30,0.00
VEHICULOS Y MATERIAL DE TRANSPORTE,"31,999.00",17.40,"2,407.90",0.20,"2,739.00",0.00,"3,804.40",0.00,"2,122.40",0.10,"2,581.50",8.90,"2,812.70",0.00,"2,466.60",0.00,"2,236.70",8.10,"1,592.20",0.00,"4,159.20",0.10,"2,132.40",0.00,"2,944.00",0.00
VIDRIO Y SUS MANUFACTURAS,"2,430.30",2.60,150.00,0.00,243.90,2.30,212.40,0.00,294.30,0.00,417.00,0.00,104.60,0.10,133.90,0.00,320.50,0.00,184.60,0.00,102.40,0.20,157.10,0.00,109.50,0.00
INDUSTRIAS EXTRACTIVAS,"74,046.50","3,186.80","4,197.50",0.00,"15,913.90",0.00,524.90,0.00,646.80,12.50,"15,419.40",116.40,"6,117.10",90.50,"10,972.80",73.90,"14,497.00",575.50,"1,549.40",351.60,"1,679.70",688.40,643.00,943.60,"1,885.00",334.50
ALUMINIO,"1,086.50","2,533.60",79.40,0.00,28.70,0.00,74.60,0.00,164.70,12.50,195.50,116.40,57.30,90.50,204.10,67.60,19.70,574.10,94.50,350.00,112.60,458.20,51.00,529.90,4.40,334.50
ASFALTO,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
CEMENTO,3.30,0.00,1.20,0.00,0.00,0.00,2.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
COBRE Y SUS MANUFACTURAS,522.00,0.00,18.50,0.00,143.10,0.00,18.10,0.00,26.80,0.00,0.00,0.00,43.40,0.00,114.20,0.00,20.00,0.00,3.90,0.00,6.80,0.00,119.90,0.00,7.40,0.00
DESPERDICIOS Y DESECHOS DE METALES (CHATARRA),0.00,118.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.50,0.00,34.00,0.00,0.00
GASES INDUSTRIALES,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
HIERRO Y ACERO,"25,232.60",0.00,"3,692.60",0.00,"2,786.40",0.00,231.30,0.00,280.50,0.00,"4,739.20",0.00,"5,906.60",0.00,177.00,0.00,"3,820.10",0.00,227.20,0.00,"1,531.30",0.00,288.20,0.00,"1,552.30",0.00
MARMOL,0.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
OTROS DERIVADOS DE PETROLEO,"46,830.90",0.00,336.70,0.00,"12,930.20",0.00,198.90,0.00,133.40,0.00,"10,455.10",0.00,83.10,0.00,"10,422.20",0.00,"10,601.70",0.00,"1,209.10",0.00,27.30,0.00,155.10,0.00,278.10,0.00
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.20,0.00
PLOMO,0.00,506.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,126.30,0.00,379.70,0.00,0.00
PRODUCTOS MINERALES DIVERSOS,369.20,27.30,69.00,0.00,25.60,0.00,0.00,0.00,41.20,0.00,29.50,0.00,26.60,0.00,54.70,4.90,35.40,1.40,14.70,1.60,0.90,19.40,28.90,0.00,42.70,0.00
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
