,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO,2.60,0.70,0.2,0.3,0,0,0,0,0,0.1,0,0,0.9,0,0.8,0.00,0,0,0.00,0.1,0,0,0.6,0,0.00,0.3
APARATOS TRANSMISORES Y RECEPTORES,"6,268.70",159.30,433.5,158.4,344.1,0,"1,135.00",0,"1,048.70",0,358.9,0,33.3,0.2,670,0,571.8,0,327.1,0.2,300.6,0,773.2,0.2,272.5,0.20
ARTICULOS DE VESTUARIO,390.90,27.40,17.7,3.5,18.9,0,25,0.00,16.2,8.30,36.1,0,2.4,0.50,29.5,6.7,39.20,0.1,37.6,0.9,39.5,2.7,59.4,0.80,69.3,4.00
AZUCARES Y ARTICULOS DE CONFITERIA,"2,178.00",18.90,208.5,0,214.20,9.4,124.8,0,89.40,0.00,245.30,0,101.5,9.5,125.5,0,121,0,206.9,0,264.5,0,246,0,230.5,0
BATERIAS ELECTRICAS,15.30,0.00,0,0,0.8,0,0,0.00,2.50,0.00,0,0,3.8,0,0,0,0.20,0,1.5,0,0.3,0,0,0,6.20,0.00
CAFE SOLUBLE Y MOLIDO,"2,251.90",0.00,75.2,0,184.6,0,0.00,0,243.9,0,213.1,0,224.3,0,178.2,0,149.2,0,136.20,0,306.6,0,225,0,315.60,0
CALZADO,"1,841.00",0.20,16.4,0,64.2,0,120,0,86,0.1,251.8,0,74.7,0,36.5,0.1,135.2,0,222.1,0.1,233.7,0,430.8,0,169.7,0
CERAS,261.30,0,1.30,0,28.6,0,0.3,0,1.6,0,90,0,54.5,0,1.4,0,31.5,0,29.8,0,0.1,0,21.8,0,0.4,0
CLAVOS Y TORNILLOS,334.80,0.10,57.5,0,3.5,0,40.8,0.1,18.5,0,67.1,0,16.1,0,21.3,0,25.8,0,35.1,0,9.9,0,25.9,0,13.4,0
DETERGENTES Y JABONES,"1,248.40",0.70,126.20,0.00,89.60,0.70,246.30,0.00,45.40,0.00,102.30,0.00,117.40,0.00,160.60,0.00,102.30,0.00,32.20,0.00,69.40,0.00,90.10,0.00,66.70,0.00
"DISCOS, MATRICES Y CINTAS (DE GRABACION)",1.90,0.00,0.10,0.00,1.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GRASAS Y ACEITES COMESTIBLES,13.10,0.00,12.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00
HARINAS DE CEREALES,175.00,0.00,0.00,0.00,0.00,0.00,16.50,0.00,29.20,0.00,47.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.80,0.00,0.00,0.00,60.00,0.00,0.00,0.00
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,"3,476.40",1.40,210.70,0.50,304.10,0.00,552.10,0.00,279.70,0.00,79.30,0.00,228.10,0.00,121.30,0.00,339.30,0.10,178.20,0.10,684.10,0.00,303.10,0.30,196.50,0.30
HILOS E HILAZAS,250.50,0.00,5.00,0.00,0.00,0.00,47.10,0.00,0.00,0.00,0.00,0.00,2.30,0.00,68.40,0.00,0.00,0.00,1.10,0.00,53.00,0.00,0.00,0.00,73.50,0.00
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES","1,031.50",536.80,56.70,0.00,8.90,0.00,132.20,0.00,108.60,0.00,187.80,0.00,0.40,0.00,16.10,0.00,88.20,0.00,15.60,0.00,47.00,0.00,92.90,0.00,277.30,536.80
INSTRUMENTAL MEDICO Y OTROS,"1,846.90",8.60,62.30,0.00,98.30,0.00,141.00,2.30,175.20,6.10,156.10,0.00,40.30,0.00,122.60,0.00,78.70,0.00,168.00,0.00,507.40,0.00,162.10,0.00,134.80,0.20
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",222.80,1.20,15.10,0.70,25.20,0.00,48.10,0.10,29.40,0.10,23.40,0.00,24.70,0.00,44.80,0.10,0.00,0.00,6.90,0.40,4.90,0.00,0.10,0.00,0.20,0.00
LAMINA Y ALAMBRE,"6,555.80",0.00,478.30,0,339.90,0.00,"1,210.10",0.00,545.90,0.00,463.80,0.00,768.10,0.00,500.40,0.00,758.70,0.00,"1,097.30",0.00,12.50,0.00,54.90,0.00,325.70,0.00
LECHE Y OTROS PRODUCTOS LACTEOS,176.20,0.00,7.50,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,19.40,0.00,45.20,0.00,29.40,0.00,0.00,0.00,38.10,0.00,3.30,0.00,33.20,0.00
MANUFACTURAS DE CAUCHO,920.90,0.00,432.90,0.00,24.40,0.00,44.00,0.00,35.90,0.00,57.00,0.00,61.40,0.00,44.40,0.00,20.70,0.00,45.00,0.00,123.20,0.00,19.70,0.00,12.50,0.00
MANUFACTURAS DE CERAMICA,"5,982.80",2.30,457.90,0.80,595.30,0.10,698.50,0.00,643.30,0.10,348.00,0.00,365.90,0.20,409.20,0.10,536.20,0.00,540.50,0.30,588.30,0.00,458.60,0.40,341.10,0.40
MANUFACTURAS DE CUERO,93.30,0.00,0.50,0.00,0.00,0.00,0.00,0.00,8.30,0.00,15.80,0.00,3.60,0.00,0.00,0.00,2.70,0.00,6.10,0.00,48.50,0.00,4.10,0.00,3.60,0.00
MANUFACTURAS DE MADERA,"2,356.70",0.00,92.00,0.00,480.90,0,189.90,0.00,296.60,0.00,130.90,0.00,100.20,0.00,24.70,0.00,173.40,0.00,202.60,0.00,258.60,0.00,182.10,0.00,224.70,0.00
MANUFACTURAS DE PAPEL Y CARTON,"4,242.60",1.20,287.20,0.20,370.40,0.10,94.40,0.00,228.80,0.10,517.50,0.00,183.70,0.10,325.20,0.10,166.10,0.00,280.50,0.20,636.90,0.00,644.20,0.30,507.60,0.00
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",378.40,4.90,40.40,0.00,85.00,0.00,14.20,0,3.20,0,18.00,0.00,74.00,0.00,12.80,4.90,1.10,0.00,38.50,0.00,25.70,0.00,29.20,0.00,36.20,0.00
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,"1,693.40",0.00,53.20,0.00,89.60,0.00,91.80,0.00,102.90,0.00,109.30,0.00,131.90,0.00,99.40,0.00,225.10,0.00,216.60,0.00,227.30,0.00,167.80,0.00,178.50,0.00
MANUFACTURAS DE PIELES,162.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,73.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.20,0.00,0.00,0.00,17.10,0.00,0.00,0.00
MANUFACTURAS DIVERSAS,"4,818.80",6.10,433.60,0.00,290.60,1.00,171.70,5.00,515.10,0.00,295.00,0.00,395.50,0.00,289.80,0.00,418.10,0.00,508.90,0.00,477.50,0.00,677.20,0.00,345.90,0.00
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,"35,910.80",44.00,"4,203.70",0.60,"2,850.70",0.10,"2,905.90",20.50,"3,677.70",18.40,"2,988.40",0.00,"3,427.60",0.30,"2,062.30",0.20,"2,632.90",0.80,"3,737.50",0.40,"2,354.30",0.00,"1,706.30",1.00,"3,363.50",1.80
MATERIALES PLASTICOS Y SUS MANUFACTURAS,"8,619.80",81.60,696.80,0.10,393.30,18.70,418.70,0.10,459.60,19.80,734.30,0.00,666.00,20.90,521.90,0.00,448.90,0.00,879.20,22.10,887.60,0.00,"1,197.80",0.00,"1,315.60",0.00
MATERIALES TEXTILES (TEJIDOS O TELAS),535.10,5.60,43.90,0.00,13.30,0.10,28.20,0.00,24.70,0.20,85.30,0.00,0.60,0.10,80.90,0.30,47.70,0.00,57.80,0.10,62.50,0.40,48.70,4.50,41.30,0.00
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.","6,259.60",23.00,796.30,7.90,569.30,0.70,224.40,0.40,317.60,0.40,329.10,0.00,665.20,2.00,653.60,1.80,593.70,0.10,559.60,3.40,443.50,0.00,692.50,3.50,414.80,2.90
NEUMATICOS Y TUBOS,"8,087.40",169.00,826.30,27.00,891.60,0.00,288.20,0.00,486.10,0.40,520.60,0.00,585.70,0.00,447.80,0.00,639.10,0.00,621.90,0.00,905.80,0.00,"1,320.90",141.50,553.50,0.00
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",1.10,1.90,0.40,0.50,0.00,0.10,0.00,0.10,0.00,0.10,0.00,0.00,0.40,0.10,0.20,0.10,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.60,0.00,0.20
OTRAS MANUFACTURAS DE METALES COMUNES,"4,710.20",3.30,451.80,0.90,247.00,0.00,630.20,0.00,362.30,0.10,162.20,0.00,589.50,0.60,243.20,0.00,603.10,0.00,537.90,0.40,348.80,0.00,358.70,0.50,175.60,0.80
OTROS ACEITES ESENCIALES,1.90,12.80,1.00,0.00,0.00,12.00,0.40,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.30,0.00,0.00,0.00
PAPEL Y CARTON,"5,074.20",0.00,232.30,0.00,92.50,0.00,219.30,0.00,101.60,0.00,168.30,0.00,380.40,0.00,625.50,0.00,255.60,0.00,270.00,0.00,645.80,0.00,"1,083.90",0.00,998.90,0.00
PINTURAS Y BARNICES,966.00,0.60,54.60,0.00,14.40,0.00,108.50,0.00,12.60,0.00,96.10,0.60,76.70,0.00,110.10,0.00,55.20,0.00,62.80,0.00,178.40,0.00,138.00,0.00,58.50,0.00
PREPARADOS A BASE DE CEREALES,446.40,0.10,79.10,0.00,113.30,0.00,1.40,0.00,0.50,0.00,88.70,0.00,0.50,0.00,37.50,0.00,0.80,0.00,0.80,0.10,93.40,0.00,12.50,0.00,17.90,0.00
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",160.10,0.00,18.30,0.00,19.20,0.00,0.00,0.00,31.40,0,21.30,0.00,19.40,0.00,0.00,0.00,17.50,0.00,0.00,0.00,17.30,0,15.60,0.00,0.00,0
PREPARADOS DE LEGUMBRES Y HORTALIZAS,154.40,0.00,0.00,0.00,28.70,0.00,27.80,0.00,28.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PREPARADOS DE FRUTAS,0.90,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS","2,064.60",25.10,160.60,3.00,290.40,13.40,40.70,0.00,210.90,6.00,193.50,1.20,160.30,0.00,245.60,1.50,112.30,0.00,256.40,0.00,129.30,0.10,115.80,0.00,148.70,0.00
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,"6,167.20",8.90,543.70,0.00,148.80,0.00,283.60,0.00,448.90,0.50,577.70,2.00,554.80,0.00,473.30,0.50,397.00,0.00,571.00,0.00,655.30,4.90,618.00,1.00,895.30,0.00
PRODUCTOS FARMACEUTICOS,"1,063.20",0.00,11.40,0.00,67.00,0.00,89.30,0.00,129.40,0.00,12.40,0.00,169.20,0.00,187.40,0.00,24.20,0.00,23.90,0.00,128.00,0.00,143.90,0.00,77.10,0.00
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,54.90,0.00,0.10,0,0.00,0,9.90,0.00,0.00,0,0.00,0,0.00,0,36.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,0.00
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",28.70,1.00,0.50,0.40,0.00,0.00,0.50,0.00,0.00,0.10,0.20,0.00,0.50,0.20,18.30,0.00,3.50,0.00,1.50,0.20,2.20,0.00,0.10,0.00,1.30,0.20
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",2.40,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.80,0.00,0.00,0.00,0.00,0.00
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",6.90,0.00,1.60,0.00,0.90,0.00,0.00,0.00,0.10,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.50,0.00,0.00,0.00,0.10,0.00,1.00,0.00
TABACO ELABORADO,715.40,0.00,220.20,0.00,0.00,0.00,0.10,0.00,0.00,0.00,64.40,0.00,41.90,0.00,77.50,0.00,132.70,0.00,65.40,0.00,0.00,0.00,79.40,0.00,33.90,0.00
TUBERIA Y SUS ACCESORIOS,982.10,0.60,260.70,0.00,92.30,0.00,125.90,0.60,53.20,0.00,60.30,0.00,69.70,0.00,82.00,0.00,61.00,0.00,41.70,0.00,19.20,0.00,94.80,0.00,21.30,0.00
VEHICULOS Y MATERIAL DE TRANSPORTE,"35,838.40",76.10,"3,785.70",0.20,"2,690.90",0.00,"1,701.30",0.00,"2,535.60",54.50,"2,192.90",0.00,"2,519.10",0.00,"3,424.50",21.10,"3,631.90",0.10,"2,966.80",0.20,"2,759.00",0.00,"3,254.50",0.10,"4,376.20",0.00
VIDRIO Y SUS MANUFACTURAS,"1,752.60",0.10,377.50,0.00,158.30,0.00,37.60,0.00,46.10,0.10,251.40,0.00,91.10,0.00,71.50,0.00,254.20,0.00,168.70,0.10,70.70,0.00,121.40,0.00,104.00,0.00
INDUSTRIAS EXTRACTIVAS,"55,732.80",590.70,"1,407.70",0.00,482.90,0.00,194.10,0.00,"1,568.40",0.00,"3,617.60",0.00,497.50,0.00,"2,466.10",0.00,791.20,0.00,939.20,0.00,"16,841.50",204.10,"17,148.50",172.10,"9,777.90",214.40
ALUMINIO,"1,290.90",182.70,209.30,0.00,155.70,0.00,89.00,0.00,204.00,0.00,30.60,0.00,117.20,0.00,43.30,0.00,119.30,0.00,85.50,0.00,1.10,1.00,170.90,76.80,65.10,104.80
CEMENTO,3.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
COBRE Y SUS MANUFACTURAS,256.90,0.00,24.30,0.00,12.20,0.00,66.20,0.00,12.10,0.00,31.60,0.00,74.60,0.00,3.50,0.00,2.30,0.00,25.20,0.00,5.00,0.00,0.00,0.00,0.00,0.00
HIERRO Y ACERO,"12,634.40",0.00,"1,126.60",0.00,265.30,0.00,5.40,0.00,"1,201.00",0.00,"3,497.70",0.00,167.80,0.00,"2,362.90",0.00,575.20,0.00,752.30,0.00,"2,488.70",0.00,24.60,0.00,167.00,0.00
OTROS DERIVADOS DE PETROLEO,"41,320.80",0.00,47.50,0.00,13.70,0.00,17.80,0.00,128.10,0.00,32.40,0.00,121.30,0.00,56.40,0.00,66.80,0.00,54.20,0.00,"14,326.90",0.00,"16,933.70",0.00,"9,521.90",0.00
OTROS METALES COMUNES,2.10,0.00,0.00,0.00,2.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,5.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.70,0.00,0.00,0.00
PLOMO,0.00,408.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,203.10,0.00,95.30,0.00,109.60
PRODUCTOS MINERALES DIVERSOS,208.10,0.00,0.00,0.00,34.00,0.00,13.90,0.00,23.30,0.00,22.10,0.00,16.60,0,0.00,0,27.70,0,15.90,0,19.70,0,10.90,0,24.00,0.00
ZINC,10.60,0.00,0.10,0.00,0.00,0.00,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.20,0.00,0.00,0.00,2.60,0.00,0.00,0.00
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
