,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
"PLANTAS, SEMILLAS Y FRUTAS PARA USO MEDICO Y PERFUMERIA",113.60,0.00,25.2,0.00,2.40,0.00,0,0.00,0,0.00,24.1,0.00,0,0.00,5.1,0.00,30.8,0.00,0,0.00,5.1,0.00,21,0.00,0.00,0.00
PLATANO,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00
SEMILLA DE AJONJOLI,0.00,867.70,0.00,44.30,0.00,46.1,0.00,52.3,0.00,31.70,0.00,146.6,0.00,100.2,0.00,34,0.00,68,0.00,31.4,0.00,92.70,0.00,186.5,0.00,34
TABACO EN RAMA O SIN ELABORAR,"2,109.70",0.00,569.30,0,0.00,0,354.30,0,115.30,0,0.00,0,157.60,0,0.00,0,0.00,0,0.00,0,667.30,0,0.00,0,246.00,0
INDUSTRIAS MANUFACTURERAS,"206,061.50","5,878.00","13,055.60",185.4,"13,998.90",209.2,"14,012.10",897.4,"20,551.50",312.6,"12,916.40",254.7,"19,438.40",477.4,"23,708.80",302.9,"22,161.60",432.5,"16,170.70",405,"18,311.00",563.1,"13,350.70","1,074.00","18,385.70",763.9
ABONOS Y FERTILIZANTES,9.60,0.00,0.00,0,0.00,0,9.60,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
ALIMENTOS PREPARADOS PARA ANIMALES,"7,127.50",0.00,28.8,0,0,0,0.00,0,0.00,0,0,0,44.6,0,47.1,0,"6,842.30",0,69.1,0,41.6,0,30.4,0,23.5,0.00
APARATOS ELECTROMECANICOS DE USO DOMESTICO,"2,665.70",3.50,180.8,0.2,158.3,0.4,160,0.00,382.3,0.00,33.1,0,242.4,0.50,603.7,0.2,172.30,0,261,0,4.9,0,99,0.60,368,1.60
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO,136.00,1.20,6.30,0,2.10,0,8.8,0,3.40,0.00,29.70,0,3.8,0,37.8,0.1,9,0,15.00,0,11,0,4.50,1,4.50,0.1
APARATOS TRANSMISORES Y RECEPTORES,"19,139.50",1.40,145.2,0,"1,956.40",0.2,"1,006.40",0.00,580.10,0.00,"2,426.50",0,"1,416.80",0.6,"1,062.60",0.1,805.00,0,"1,672.70",0,945,0,"1,172.40",0.3,"5,950.40",0.20
ARMAS Y MUNICIONES,90.30,0.00,0,0,0,0,0.00,0,0.00,0,0.00,0,40.10,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,50.20,0
ARTICULOS DE VESTUARIO,723.30,"2,084.30",3.4,0,101.6,175.5,181,297.8,23.7,0,34.7,0,27.6,278.3,23.3,154.7,42.2,271.6,57.5,358.8,53.2,215.9,36.7,140.5,138.3,191.3
AZUCARES Y ARTICULOS DE CONFITERIA,"1,623.90",219.7,94.00,0,154.7,0,121.6,59.3,288.6,46.1,204.5,29.6,76,0,70.9,16.4,115,16.4,139.5,17.3,181.9,17.3,62.4,0,114.8,17.3
BATERIAS ELECTRICAS,161.40,0.00,101.2,0,0.4,0,0.3,0,0,0,33.2,0,0.2,0,0,0,0,0,5.1,0,0.6,0,20.4,0,0.1,0
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES,28.90,1.20,0.00,1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.60,0.00,0.00,0.10,28.00,0.00
CAFE SOLUBLE Y MOLIDO,"3,261.70",0.00,258.50,0.00,207.60,0.00,376.10,0.00,288.20,0.00,450.90,0.00,174.90,0.00,199.00,0.00,369.20,0.00,195.20,0.00,339.20,0.00,157.30,0.00,245.60,0.00
CALZADO,663.30,0.40,123.90,0.10,110.10,0.00,81.80,0.00,107.20,0.00,0.00,0.00,21.70,0.00,52.60,0.10,26.40,0.00,39.70,0.00,46.50,0.00,13.10,0.20,40.20,0.00
CERAS,138.50,0.00,40.50,0.00,0.00,0.00,0.70,0.00,32.30,0.00,8.30,0.00,2.20,0.00,0.00,0.00,4.80,0.00,0.00,0.00,18.50,0.00,0.70,0.00,30.50,0.00
CLAVOS Y TORNILLOS,380.70,0.40,4.00,0.40,38.40,0.00,65.90,0.00,61.80,0.00,86.80,0.00,18.70,0.00,8.40,0.00,28.30,0.00,18.90,0.00,11.80,0.00,17.60,0.00,20.10,0.00
DETERGENTES Y JABONES,955.00,0.00,68.90,0.00,70.90,0.00,133.90,0.00,114.90,0.00,122.30,0.00,6.10,0.00,80.70,0.00,63.60,0.00,60.50,0.00,87.80,0.00,82.10,0.00,63.20,0.00
"DISCOS, MATRICES Y CINTAS (DE GRABACION)",13.80,0.00,0.80,0.00,0.00,0.00,2.30,0.00,2.20,0.00,0.00,0.00,3.20,0.00,1.10,0.00,1.90,0.00,1.40,0.00,0.00,0.00,0.00,0.00,0.90,0.00
GRASAS Y ACEITES COMESTIBLES,"21,672.90",0.00,0.00,0.00,"2,331.90",0.00,0.00,0.00,"4,953.70",0.00,0.00,0.00,"2,956.80",0.00,"8,305.20",0.00,"1,544.70",0.00,0.00,0.00,"1,580.60",0.00,0.00,0.00,0.00,0.00
HARINAS DE CEREALES,9.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.70,0.00,0.00,0.00
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,"2,389.90",0.20,179.20,0,23.30,0.10,297.40,0.00,398.00,0.00,136.10,0.00,207.70,0.00,168.70,0.00,281.00,0.00,232.90,0.00,226.60,0.00,134.70,0.00,104.30,0.00
HILOS E HILAZAS,219.70,159.70,0.00,0.00,5.70,0.00,0.30,0.00,3.60,0.00,56.70,0.00,4.20,159.70,1.30,0.00,0.00,0.00,35.30,0.00,62.70,0.00,0.00,0.00,49.80,0.00
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES","1,777.90",0.00,197.40,0.00,381.10,0.00,35.00,0.00,196.80,0.00,2.80,0.00,54.00,0.00,97.00,0.00,188.80,0.00,250.90,0.00,0.00,0.00,353.10,0.00,20.90,0.00
INSTRUMENTAL MEDICO Y OTROS,"2,720.20",17.20,235.10,0.00,340.50,0.00,248.90,0.00,249.30,0.00,123.40,0.00,257.10,0.00,171.30,0.00,249.00,12.60,264.10,0.00,91.10,0.00,354.40,0.00,136.00,4.50
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",28.50,1.40,8.40,0.10,0.00,0.30,0.10,0.00,1.50,0.00,0.50,0.00,0.00,0.20,0.10,0.00,0.00,0.00,0.40,0.00,2.00,0.00,12.10,0.10,3.40,0.70
LAMINA Y ALAMBRE,"4,555.70",0.00,14.00,0.00,16.70,0,"1,239.80",0.00,70.00,0.00,46.30,0.00,1.70,0.00,"1,426.80",0.00,17.40,0.00,476.90,0.00,448.40,0.00,15.10,0.00,782.70,0.00
MANUFACTURAS DE CAUCHO,486.30,0.00,40.30,0.00,32.60,0.00,21.50,0.00,32.00,0.00,24.00,0.00,107.70,0.00,35.60,0.00,48.10,0.00,47.60,0.00,39.40,0.00,18.30,0.00,39.20,0.00
MANUFACTURAS DE CERAMICA,"1,849.00",0.60,26.80,0.10,123.20,0.00,151.50,0,160.50,0,323.00,0.00,254.00,0.00,215.00,0.10,228.40,0.00,190.10,0.00,55.50,0.00,35.60,0.30,85.40,0.20
MANUFACTURAS DE CUERO,64.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.10,0.00,0.00,0.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.30,0.00,33.10,0.00
MANUFACTURAS DE MADERA,"1,596.10",0.20,230.50,0.00,28.10,0.00,285.50,0.00,158.60,0.00,101.60,0.00,222.60,0.00,148.80,0.00,110.20,0.00,63.10,0.00,56.50,0.00,127.30,0.20,63.20,0.00
MANUFACTURAS DE PAPEL Y CARTON,"5,004.10",490.00,468.90,0.10,185.20,0.00,576.60,0.00,515.70,0.00,310.40,0.00,214.80,0.10,387.10,0.10,334.50,0.00,424.80,0.30,265.90,235.20,547.20,222.40,773.20,31.90
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",362.20,1.20,0.20,0.00,23.50,0.10,10.80,1.10,33.00,0.00,26.40,0.00,0.00,0.00,43.50,0.00,72.40,0.00,12.70,0.00,25.10,0.00,54.30,0.00,60.30,0.00
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,735.20,0.00,14.90,0.00,46.00,0.00,46.30,0.00,40.30,0.00,52.30,0.00,34.00,0.00,57.90,0.00,99.20,0.00,74.50,0.00,99.00,0.00,72.30,0.00,98.70,0.00
MANUFACTURAS DE PIELES,58.70,0.00,0.00,0.00,0.00,0.00,42.90,0.00,5.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,9.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00
MANUFACTURAS DIVERSAS,"8,379.30",99.20,265.30,30.40,206.40,13.50,"1,371.40",12.50,868.60,12.40,144.10,12.20,256.80,0.00,374.50,0.00,447.80,16.70,"1,368.30",0.00,559.50,0.00,"1,931.10",1.50,585.40,0.00
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,"53,051.40",72.20,"4,164.30",31.80,"3,016.90",1.00,"2,116.20",24.90,"6,393.30",0.00,"3,687.10",0.00,"8,057.90",1.00,"4,626.30",0.10,"2,580.90",10.30,"4,713.00",0.10,"7,704.60",0.00,"2,913.10",1.50,"3,077.80",1.60
MATERIALES PLASTICOS Y SUS MANUFACTURAS,"9,893.40",170.30,833.60,0.10,918.10,0.20,933.10,39.60,885.20,0.20,812.60,39.60,491.40,0.70,683.50,39.70,857.10,2.60,722.70,0.00,"1,011.00",19.90,483.10,27.40,"1,261.90",0.20
MATERIALES TEXTILES (TEJIDOS O TELAS),891.00,98.30,165.40,96.70,25.30,0.00,82.20,0.00,56.60,0.00,32.60,0.00,99.30,0.00,8.80,0.20,41.20,0.00,201.70,0.00,12.40,0.00,137.50,1.30,28.10,0.10
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.","3,139.10",6.30,542.30,1.00,47.10,1.50,190.40,0.00,309.10,0.00,77.80,0.00,223.30,0.00,644.90,0.70,247.90,0.00,163.70,0.00,190.00,0.00,198.70,1.10,303.90,2.10
NEUMATICOS Y TUBOS,"6,151.70",0.00,"1,108.90",0.00,235.90,0.00,594.70,0.00,255.20,0.00,380.30,0.00,173.40,0.00,408.50,0.00,640.90,0.00,686.10,0.00,287.50,0.00,701.60,0.00,678.80,0.00
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",0.60,0.80,0.30,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.30,0.00,0.20
OTRAS MANUFACTURAS DE METALES COMUNES,"2,228.10",306.00,71.60,0.40,102.20,0.30,212.30,67.00,320.40,0.00,191.10,134.00,272.40,20.20,146.30,0.00,200.10,0.00,286.70,0.00,50.80,0.00,185.20,20.10,189.20,64.20
OTROS ACEITES ESENCIALES,38.70,102.80,0.00,3.50,2.40,4.10,34.40,4.10,0.00,3.1,0.00,10.50,0.00,15.70,0.00,8.80,0.00,16.50,0.00,9.20,0.00,0,2.00,16.80,0.00,10.4
PAPEL Y CARTON,"9,114.30",0.00,964.00,0.00,752.00,0.00,671.80,0.00,869.80,0.00,"1,098.60",0.00,"1,114.50",0.00,663.00,0.00,518.40,0.00,601.00,0.00,502.70,0.00,961.10,0.00,397.20,0.00
PINTURAS Y BARNICES,"1,425.20",9.90,184.60,0.00,57.70,0.00,254.30,0.00,76.30,0.30,26.50,0.00,157.70,0.00,10.00,0.00,50.90,8.80,45.50,0.00,273.60,0.00,98.90,0.00,189.30,0.80
PREPARADOS A BASE DE CEREALES,347.60,163.60,1.20,19.10,0.00,9.60,40.70,19.10,0.60,9.60,41.90,28.70,0.90,0.00,1.00,19.10,41.50,9.60,0.60,19.40,105.00,9.80,1.60,9.80,112.70,9.80
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",320.40,0.00,23.50,0.00,25.90,0.00,44.70,0.00,0.00,0.00,43.60,0.00,0.00,0.00,69.90,0.00,22.50,0.00,0.00,0.00,43.30,0.00,22.60,0.00,24.40,0.00
PREPARADOS DE LEGUMBRES Y HORTALIZAS,7.70,0.20,0.00,0.00,7.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00
PREPARADOS DE FRUTAS,419.80,0.00,0.00,0,0.00,0,0.00,0.00,2.20,0,47.60,0,50.00,0,23.20,0.00,18.70,0.00,123.00,0.00,34.00,0.00,45.00,0.00,76.10,0.00
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS","3,417.30",2.10,222.00,0.00,108.50,0.00,244.00,0.00,336.20,0.00,155.00,0.00,378.90,0.00,489.80,0.00,298.50,2.10,320.80,0.00,232.50,0.00,371.60,0.00,259.40,0.00
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,"9,030.90",0.00,504.60,0.00,713.70,0.00,"1,095.70",0.00,408.40,0.00,419.60,0.00,850.50,0.00,"1,140.40",0.00,821.30,0.00,619.20,0.00,952.80,0.00,935.20,0.00,569.40,0.00
PRODUCTOS FARMACEUTICOS,"2,305.70","1,828.80",186.40,0.00,115.00,0.60,163.30,372.00,137.60,225.60,179.40,0.00,236.90,0.40,168.20,61.40,225.20,65.30,431.80,0.00,148.10,65.00,138.40,612.20,175.50,426.20
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,411.00,0.00,62.80,0.00,0.00,0.00,53.20,0.00,5.00,0.00,2.00,0.00,74.10,0.00,0.00,0.00,38.70,0.00,40.40,0.00,0.00,0.00,1.80,0.00,133.20,0.00
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",85.30,0.90,0.10,0.10,5.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,7.30,0.00,6.50,0.10,42.40,0.00,0.00,0.00,8.80,0.00,8.90,0.50,5.20,0.20
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",199.00,15.50,95.50,0.00,97.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.90,0.00,2.40,15.50,1.30,0.00
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",1.60,0.00,0.10,0.00,0.20,0.00,0.70,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TABACO ELABORADO,380.90,0.00,0.00,0.00,95.70,0.00,0.00,0.00,52.40,0.00,87.00,0.00,0.00,0.00,0.00,0.00,71.40,0.00,0.00,0.00,74.50,0.00,0.00,0.00,0.00,0.00
TUBERIA Y SUS ACCESORIOS,"1,235.00",0.00,37.70,0.00,9.00,0.00,27.40,0.00,87.80,0.00,17.00,0.00,28.10,0.00,393.60,0.00,423.50,0.00,107.40,0.00,13.40,0.00,35.00,0.00,55.10,0.00
VEHICULOS Y MATERIAL DE TRANSPORTE,"12,091.00",18.00,"1,076.90",0.00,"1,075.90",1.70,712.60,0.00,761.00,15.40,724.40,0.00,526.10,0.00,479.90,0.80,"2,849.80",0.00,"1,044.10",0.00,"1,314.10",0.00,669.20,0.00,857.00,0.10
VIDRIO Y SUS MANUFACTURAS,846.80,0.70,72.40,0.20,42.40,0.00,63.50,0.00,22.80,0.00,99.00,0.00,46.00,0.00,123.50,0.10,68.60,0.00,73.70,0.00,95.90,0.00,62.80,0.20,76.20,0.10
INDUSTRIAS EXTRACTIVAS,"20,297.00","3,508.80",620.50,46.70,585.50,52.10,"3,577.70",17.30,"2,018.70",35.40,186.00,92.30,"5,097.40",224.50,"3,200.90",151.00,"1,853.40",73.90,735.50,202.10,"1,960.10","1,584.00",165.10,386.40,296.30,643.00
ALUMINIO,748.60,"2,425.00",73.40,46.70,46.40,51.00,12.50,0.00,58.80,35.40,39.20,92.30,8.50,224.50,162.50,151.00,113.20,73.90,104.40,202.10,6.20,838.40,86.60,386.40,37.00,323.30
CEMENTO,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00
COBRE Y SUS MANUFACTURAS,157.70,0.00,1.30,0.00,26.50,0.00,47.10,0.00,0.40,0.00,12.70,0.00,38.40,0.00,4.30,0.00,0.00,0.00,0.20,0.00,26.80,0.00,0.00,0.00,0.00,0.00
DESPERDICIOS Y DESECHOS DE METALES (CHATARRA),0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00
GASES INDUSTRIALES,11.10,0.00,0.00,0.00,6.90,0.00,4.20,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00
GASOLINA,"8,069.40",0.00,0.00,0.00,0.00,0.00,"3,053.40",0.00,0.00,0.00,0.00,0.00,"5,016.10",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HIERRO Y ACERO,"8,911.20",0.00,442.10,0.00,350.50,0.00,392.50,0.00,"1,841.40",0.00,9.60,0.00,34.30,0.00,"2,137.80",0.00,"1,617.60",0.00,21.30,0.00,"1,888.00",0.00,51.80,0.00,124.30,0.00
MARMOL,0.00,2.60,0.00,0.00,0.00,0.00,0.00,2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
OTROS DERIVADOS DE PETROLEO,"1,627.30",0.00,71.40,0.00,101.50,0.00,47.80,0.00,101.80,0.00,78.60,0.00,0.00,0.00,870.80,0.00,53.20,0.00,245.90,0.00,0.00,0.00,26.10,0.00,30.30,0.00
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,2.40,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,1.40,0.00,0.10,0.00,0.00,0.00,0.20,0.00,0.30,0.00
PLOMO,0.00,"1,079.20",0.00,0.00,0.00,0.00,0.00,13.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,745.70,0.00,0.00,0.00,319.70
PRODUCTOS MINERALES DIVERSOS,466.50,2.00,32.40,0.00,53.70,1.00,20.00,1.00,16.20,0.00,46.00,0.00,0.00,0.00,25.60,0.00,68.10,0.00,61.00,0.00,39.10,0.00,0.00,0.00,104.40,0.00
ZINC,302.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,302.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
