,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
MAIZ,"17,528.50",0.00,1,0.00,0.30,0.00,0,0.00,0,0.00,0.3,0.00,0,0.00,125,0.00,0,0.00,0.30,0.00,0.00,0.00,"5,085.30",0.00,"12,316.30",0.00
MANZANA,45.90,0.00,0.00,0.00,0.00,0.00,22.80,0.00,23.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
OTROS PRODUCTOS DEL REINO ANIMAL Y VEGETAL,338.80,207.60,121.80,0.00,0.00,0,0.20,0,149.00,127.00,0.00,0,0.00,0,0.60,0,0.00,0,36.70,0,30.60,0.00,0.00,80.6,0.00,0
PAPA,9.20,0.00,0.00,0,0.00,0,0.00,0,0.00,0,9.20,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
PIMIENTA,235.30,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,235.30,0.00,0.00,0.00
"PLANTAS, SEMILLAS Y FRUTAS PARA USO MEDICO Y PERFUMERIA",64.10,0.00,3.90,0,0.00,0.00,0.00,0,15.20,0.00,0.00,0,0.00,0,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0,0.00,0,30.00,0
SEMILLA DE AJONJOLI,0.00,24.50,0,0,0,0,0.00,0,0.00,0,0,0,0,0,0,24.5,0.00,0,0,0,0,0,0,0,0,0.00
TABACO EN RAMA O SIN ELABORAR,0.00,0.10,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.10
INDUSTRIAS MANUFACTURERAS,"192,318.30","12,672.90","16,836.90",857.2,"8,507.60","1,866.10","15,192.30",185.6,"11,520.00",659.40,"18,483.80",899.2,"13,228.00","1,072.40","19,465.50",200.6,"16,105.70","1,906.80","19,159.20","1,304.60","20,084.80",454.7,"17,567.10","2,219.50","16,167.40","1,046.80"
ABONOS Y FERTILIZANTES,92.90,0.00,0,0,0.00,0,0.00,0.00,0.00,0.00,92.90,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0.00,0,0.00,0.00
ALIMENTOS PREPARADOS PARA ANIMALES,"1,124.00",0.00,105.3,0,0,0,94.40,0,132.70,0,160.50,0,136.60,0,83.50,0,110.00,0,56.60,0,210.60,0,33.9,0,0.00,0
APARATOS ELECTROMECANICOS DE USO DOMESTICO,"3,173.80",16.40,176.9,0.4,136,0,469.5,1.2,58.5,0,619.4,3.8,340.7,0.4,66.5,0,37.6,5.4,434.5,1.2,486.4,1.7,76.5,1,271.2,1.4
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO,792.20,0.40,0.30,0.1,158.9,0,377.7,0.1,129.6,0,56.2,0,7.1,0,41.4,0,0.1,0,12.4,0,0.4,0,5.4,0.1,2.9,0
APARATOS TRANSMISORES Y RECEPTORES,94.00,663.90,0.2,0,16.7,0,25.6,0.1,0.2,0,2.5,0.1,20.5,0,0.2,0,13.2,0.1,2.9,0.2,1.8,0,9.4,663.4,0.8,0
ARMAS Y MUNICIONES,196.90,0.00,87.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.80,0.00,0.00,0.00,5.30,0.00,67.40,0.00,0.00,0.00,0.00,0.00
ARTICULOS DE VESTUARIO,414.30,345.90,88.30,2.20,11.00,0.00,72.60,5.10,27.80,0.00,26.40,176.10,23.90,2.00,29.50,43.10,1.30,95.80,15.80,6.50,56.40,6.50,14.60,3.60,46.60,5.00
AZUCAR,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AZUCARES Y ARTICULOS DE CONFITERIA,478.10,235.10,8.40,26.80,13.80,27.40,52.50,28.90,20.60,29.00,63.00,0.00,8.10,29.00,0.00,58.00,13.80,0.00,112.10,35.90,55.70,0.00,96.40,0.00,33.70,0.00
BATERIAS ELECTRICAS,77.80,0.00,0.00,0.00,0.40,0.00,27.30,0.00,0.00,0.00,0.30,0.00,0.20,0.00,0.10,0.00,28.20,0.00,0.20,0.00,0.60,0.00,0.00,0.00,20.60,0.00
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES,133.50,0.00,19.90,0.00,19.90,0.00,0.00,0.00,19.90,0.00,0.00,0.00,0.00,0.00,18.40,0.00,0.30,0.00,18.40,0.00,18.40,0.00,0.00,0.00,18.40,0.00
CAFE SOLUBLE Y MOLIDO,631.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.20,0.00,267.60,0.00,55.10,0.00,277.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CALZADO,"1,132.70",0.20,15.60,0.10,113.10,0.00,115.50,0.00,52.90,0.00,21.10,0.00,81.10,0.00,24.70,0.00,93.50,0.00,99.90,0.00,152.40,0.00,174.90,0.10,188.20,0.00
CERAS,252.10,0.00,47.00,0.00,0.00,0.00,12.50,0.00,2.10,0.00,4.20,0.00,1.70,0.00,2.30,0.00,54.50,0.00,15.30,0.00,43.90,0.00,62.80,0.00,5.90,0.00
CLAVOS Y TORNILLOS,305.80,0.00,70.80,0,7.20,0.00,10.70,0.00,60.60,0.00,19.40,0.00,13.00,0.00,28.20,0.00,20.40,0.00,16.80,0.00,15.70,0.00,28.40,0.00,14.40,0.00
DETERGENTES Y JABONES,"1,892.40",0.00,118.70,0.00,41.00,0.00,191.60,0.00,301.00,0.00,228.40,0.00,244.30,0.00,205.70,0.00,187.70,0.00,104.30,0.00,116.70,0.00,90.30,0.00,62.80,0.00
GRASAS Y ACEITES COMESTIBLES,663.40,0.00,49.80,0.00,23.30,0.00,46.80,0.00,144.80,0.00,69.50,0.00,47.10,0.00,118.10,0.00,0.00,0.00,0.00,0.00,64.20,0.00,22.30,0.00,77.40,0.00
HARINAS DE CEREALES,88.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.90,0.00,0.00,0.00,0.00,0.00
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,"2,947.00",34.70,463.20,0.00,510.20,0.00,39.80,0.10,94.20,0.00,142.90,0.80,122.00,0.80,112.40,32.20,101.60,0.20,309.00,0.10,279.60,0.50,348.10,0.00,424.10,0.00
HILOS E HILAZAS,707.80,0.00,29.40,0.00,6.20,0,210.00,0.00,47.10,0.00,49.60,0.00,2.30,0.00,0.00,0.00,102.10,0.00,0.00,0.00,73.00,0.00,104.70,0.00,83.40,0.00
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES","1,371.30","8,018.30",0.00,662.20,23.80,"1,682.60",13.10,55.40,2.50,469.70,34.10,56.20,178.90,595.30,38.20,31.00,0.10,"1,182.60",327.20,"1,170.20",51.60,0.00,324.50,"1,404.00",377.40,709.00
INSTRUMENTAL MEDICO Y OTROS,"2,236.80",0.70,298.10,0.10,75.90,0.00,126.00,0,275.60,0,95.20,0.00,213.10,0.00,159.00,0.00,219.30,0.00,130.50,0.40,217.40,0.00,277.80,0.10,148.90,0.10
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",30.40,4.60,9.30,0.50,0.60,0.00,0.00,0.90,0.00,0.00,1.20,0.10,0.00,1.10,0.20,0.00,0.00,0.90,0.00,1.10,0.10,0.00,0.50,0.00,18.40,0.10
LAMINA Y ALAMBRE,"1,558.40",0.00,100.20,0.00,1.80,0.00,0.50,0.00,10.10,0.00,11.60,0.00,17.60,0.00,10.60,0.00,4.30,0.00,100.60,0.00,410.50,0.00,414.50,0.00,476.20,0.00
MANUFACTURAS DE CAUCHO,725.80,0.00,90.30,0.00,48.20,0.00,17.70,0.00,129.50,0.00,35.80,0.00,64.90,0.00,94.30,0.00,35.20,0.00,60.40,0.00,30.90,0.00,68.10,0.00,50.50,0.00
MANUFACTURAS DE CERAMICA,"2,478.50",0.70,164.70,0.20,272.90,0.00,126.30,0.00,201.40,0.00,286.90,0.10,87.30,0.00,147.70,0.00,293.70,0.00,162.90,0.00,74.40,0.00,322.80,0.20,337.50,0.30
MANUFACTURAS DE CUERO,48.90,0.00,2.00,0.00,0.20,0.00,0.00,0.00,2.90,0.00,11.70,0.00,12.70,0.00,7.60,0.00,9.90,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
MANUFACTURAS DE MADERA,"6,703.00",0.20,370.50,0.00,281.60,0.00,502.30,0.00,903.30,0.00,"1,096.30",0.20,442.30,0.00,459.30,0.00,522.60,0.00,603.70,0.00,249.30,0.00,491.40,0.00,780.50,0.00
MANUFACTURAS DE PAPEL Y CARTON,"2,838.60",2.70,143.70,0.20,490.00,0.00,479.70,0.20,236.50,0.00,163.40,0.00,0.00,0.80,230.70,0.00,36.10,0.00,369.90,0.30,428.40,0.60,154.70,0.50,105.50,0.10
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",991.80,0.00,55.30,0.00,15.00,0.00,67.40,0.00,71.70,0.00,215.70,0.00,51.50,0.00,27.10,0.00,109.50,0.00,120.50,0.00,118.90,0.00,80.40,0.00,58.70,0.00
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,535.80,1.10,61.20,0.00,0.00,0.00,49.60,0.00,40.50,0.00,4.60,1.10,33.50,0.00,19.20,0.00,27.20,0.00,40.60,0.00,72.20,0.00,85.20,0.00,101.90,0.00
MANUFACTURAS DIVERSAS,"6,087.90",1.70,655.70,0.00,284.00,0.00,227.20,0.00,338.70,0.00,435.70,0.00,451.60,0.00,428.90,0.00,688.00,0.00,576.90,1.70,"1,450.30",0.00,348.40,0.00,202.50,0.00
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,"52,186.00",34.20,"4,794.70",1.80,"2,278.10",0.00,"6,297.70",5.50,"2,671.40",16.00,"5,034.50",0.10,"4,002.90",2.70,"5,538.50",0.00,"2,970.20",2.30,"4,433.30",4.10,"5,658.20",0.70,"3,066.90",0.30,"5,439.50",0.70
MATERIALES PLASTICOS Y SUS MANUFACTURAS,"34,063.10",322.30,"3,732.10",1.50,"1,256.00",69.00,"1,299.60",1.50,"1,900.60",128.70,"2,424.60",1.40,"1,369.40",0.80,"5,508.70",26.00,"5,320.50",90.00,"2,603.10",1.90,"3,070.90",1.00,"3,032.10",0.50,"2,545.50",0.00
MATERIALES TEXTILES (TEJIDOS O TELAS),"1,189.10",0.00,49.80,0.00,30.30,0.00,326.60,0.00,122.20,0.00,160.50,0.00,110.50,0.00,143.10,0.00,63.20,0.00,3.90,0.00,51.30,0.00,117.70,0.00,10.10,0.00
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.","2,291.70",23.60,245.40,2.30,39.10,0.00,161.50,3.20,110.20,0.00,80.60,1.60,274.30,3.00,276.70,0.00,187.10,3.70,156.80,3.90,209.90,2.60,295.00,1.80,255.00,1.40
NEUMATICOS Y TUBOS,"4,715.10",0.00,426.20,0.00,66.30,0.00,233.40,0.00,126.60,0,578.10,0.00,215.10,0.00,477.30,0.00,611.80,0.00,479.90,0.00,449.50,0,663.80,0.00,387.20,0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",3.90,3.50,0.20,0.30,3.70,0.00,0.00,1.30,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.20,0.00,0.80,0.00,0.00,0.00,0.20,0.00,0.10
OTRAS MANUFACTURAS DE METALES COMUNES,"3,043.80",695.90,348.30,144.50,48.40,71.10,232.60,74.00,191.90,0.00,680.80,1.10,458.00,1.40,220.30,0.00,260.50,74.70,94.90,75.40,118.00,109.60,191.10,143.70,199.00,0.40
OTROS ACEITES ESENCIALES,0.00,32.30,0.00,8.80,0.00,16.00,0.00,6.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00
PAPEL Y CARTON,"4,169.90",0.00,171.70,0.00,127.00,0.00,95.20,0.00,61.20,0.00,840.20,0.00,630.60,0.00,378.10,0.00,528.00,0.00,350.20,0.00,482.80,0.00,298.40,0.00,206.50,0.00
PINTURAS Y BARNICES,"2,028.10",26.50,333.00,0.00,83.70,0.00,232.50,0.00,130.50,15.70,104.60,0.00,105.60,10.50,239.90,0.00,326.10,0.40,55.10,0.00,327.60,0.00,40.00,0.00,49.50,0.00
"POLVORA, EXPLOSIVOS Y ARTICULOS DE PIROTECNIA",75.30,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.30,0.00
PREPARADOS A BASE DE CEREALES,"1,014.30",0.70,80.50,0.00,125.20,0.00,43.10,0.00,42.90,0.00,92.00,0.10,10.10,0.00,166.70,0.00,145.10,0.00,102.90,0.00,2.60,0.20,87.90,0.00,115.40,0.40
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",721.60,0.00,52.90,0.00,57.70,0.00,80.80,0.00,0.00,0.00,47.60,0.00,47.60,0.00,124.50,0.00,46.30,0.00,92.80,0.00,46.30,0.00,51.20,0.00,73.90,0.00
PREPARADOS DE LEGUMBRES Y HORTALIZAS,4.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00,0.00,0.00,0.00,3.80,0.00,0.00,0.00
PREPARADOS DE FRUTAS,140.10,0.00,0.00,0.00,0.20,0.00,0.00,0.00,46.60,0.00,0.00,0.00,23.30,0.00,0.00,0.00,0.00,0.00,23.30,0.00,0.00,0.00,23.30,0.00,23.30,0.00
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS","3,371.90",0.00,267.40,0.00,208.50,0.00,164.10,0.00,577.40,0.00,363.60,0.00,287.50,0.00,239.10,0.00,259.10,0.00,283.70,0.00,180.80,0.00,361.50,0.00,179.30,0.00
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,"15,929.00","2,123.50","1,293.40",5.10,878.30,0.00,"1,385.20",0.00,841.80,0.00,"1,619.60",655.60,"1,521.00",402.50,"1,427.70",0.00,"1,245.90",404.90,"1,576.00",0.00,"2,073.40",327.70,"1,245.30",0.00,821.70,327.70
PRODUCTOS FARMACEUTICOS,"6,086.60",45.20,586.00,0.00,276.40,0.00,753.30,0.00,113.20,0.00,"1,126.50",0.00,92.30,0.00,610.70,0.00,419.10,45.20,480.10,0.00,511.30,0.00,831.60,0.00,286.10,0.00
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,126.50,0.00,44.60,0.00,8.90,0.00,0.00,0.00,34.80,0.00,20.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",120.90,2.30,7.50,0.10,23.80,0.00,0.00,0.60,0.00,0.00,47.40,0.30,0.00,0.70,7.70,0.00,0.00,0.00,11.00,0.60,0.00,0.00,0.00,0.00,23.60,0.10
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",8.90,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.90,0.00,0.00,0.00,4.10,0.00
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",51.20,0.00,2.20,0.00,0.00,0.00,0.30,0.00,1.90,0.00,16.80,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,29.50,0.00,0.10,0.00,0.10,0.00
TABACO ELABORADO,44.30,0.40,44.30,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TUBERIA Y SUS ACCESORIOS,894.80,0.00,31.20,0.00,56.20,0.00,39.30,0.00,59.80,0.00,34.20,0.00,198.40,0.00,24.20,0.00,149.70,0.00,93.70,0.00,93.90,0.00,80.90,0.00,33.30,0.00
VEHICULOS Y MATERIAL DE TRANSPORTE,"18,130.30",34.20,"1,067.10",0.10,344.60,0.00,431.10,0.40,"1,043.80",0.00,"1,168.50",0.00,"1,144.80",20.20,"1,317.60",10.00,684.10,0.30,"4,155.30",0.10,"1,808.60",3.00,"3,475.20",0.00,"1,489.80",0.10
VIDRIO Y SUS MANUFACTURAS,"1,101.80",1.80,26.50,0.00,43.60,0.00,58.60,0.30,94.40,0.00,94.90,0.40,103.40,0.60,106.70,0.00,123.00,0.00,171.40,0.30,173.10,0.20,65.40,0.10,40.90,0.00
INDUSTRIAS EXTRACTIVAS,"10,036.60","4,609.20",728.40,318.40,980.10,271.00,"1,775.20",941.50,"1,134.00",380.30,"1,097.10",548.70,168.40,310.70,176.90,305.00,182.60,291.70,198.50,297.90,905.40,311.40,"2,632.30",367.40,57.60,265.30
ALUMINIO,599.00,"1,804.40",40.80,124.70,0.10,88.10,8.40,123.50,0.40,201.80,77.40,348.70,91.60,110.3,0.40,121.4,76.80,115.4,71.80,128.6,51.30,143.2,136.30,194.9,43.70,103.70
ASFALTO,1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
COBRE Y SUS MANUFACTURAS,15.30,0.00,0.00,0.00,0.10,0.00,0.00,0.00,1.70,0.00,8.60,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.60,0.00,1.30,0.00
GASES INDUSTRIALES,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
HIERRO Y ACERO,"4,596.20",0.00,640.60,0.00,518.00,0.00,340.80,0.00,331.90,0.00,109.00,0.00,44.00,0.00,156.60,0.00,29.30,0.00,16.00,0.00,594.60,0.00,"1,815.40",0.00,0.00,0.00
MAGNESIO,193.00,0.00,6.20,0.00,31.10,0.00,41.80,0.00,13.60,0.00,68.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NIQUEL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
OTROS DERIVADOS DE PETROLEO,"4,475.90",0.00,35.30,0.00,415.60,0.00,"1,374.70",0.00,777.00,0.00,821.70,0.00,32.90,0.00,0.30,0.00,54.80,0.00,47.10,0.00,259.00,0.00,647.80,0.00,9.80,0.00
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.10,0.00,0.10,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00
PLOMO,0.00,"2,804.80",0.00,193.60,0.00,182.90,0.00,818.00,0.00,178.50,0.00,200.00,0.00,200.40,0.00,183.60,0.00,176.20,0.00,169.30,0.00,168.20,0.00,172.50,0.00,161.60
PRODUCTOS MINERALES DIVERSOS,147.30,0.00,5.60,0.00,15.20,0.00,3.40,0.00,9.40,0.00,11.60,0.00,0.00,0.00,18.30,0.00,19.00,0.00,31.70,0.00,0.00,0.00,30.30,0.00,2.70,0.00
ZINC,6.10,0.00,0.00,0.00,0.00,0.00,6.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
