	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones
MANUFACTURAS DE PAPEL Y CARTON	590.9	12.1	45.1	0.3	25.1	0	87.9	0	35.5	0.1	37.8	11.4	30.7	0	36.3	0.2	67.5	0	32.5	0.2	107.3	0	42.4	0	43	0
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC"	54.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	6.5	0	0	0	0	0	0	0	47.7	0
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS	27.5	0	0	0	0	0	12.9	0	0	0	5.9	0	0.4	0	0	0	4.6	0	0	0	2.7	0	0.9	0	0	0
MANUFACTURAS DIVERSAS	2429	0.1	135.2	0	101.1	0	218.1	0	203.1	0.1	111.6	0	229.9	0	197	0	231.9	0	255.7	0	242.3	0	120.3	0	382.8	0
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS	7740	13.7	1067.5	0.7	659.4	10.4	558.5	0	808.3	1.1	594.4	0	519.4	0	810.6	0.1	350	0	497.4	1	413.2	0	708.9	0.5	752.5	0
MATERIALES PLASTICOS Y SUS MANUFACTURAS	10326.9	11.4	918.9	0.1	831.2	0	1215.5	0	619.8	0.1	498	0	833.1	0	1951.3	0	1014	0	598.9	11.2	725.3	0	504.8	0	616.1	0
MATERIALES TEXTILES (TEJIDOS O TELAS)	7703.4	0.2	520.8	0	490.2	0	631	0	775.6	0	1010.9	0	564.8	0	1433.9	0.2	501	0	368	0	580.2	0	592.7	0	234.3	0
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC."	1262.9	2.2	79.3	1.1	50.6	0	84.5	0	194.1	0.3	154.1	0	42	0	136	0.2	165.6	0	93	0.6	102.5	0	68.6	0	92.5	0
NEUMATICOS Y TUBOS	1819.6	0	93.7	0	45.9	0	169.8	0	79.7	0	236	0	55.3	0	136.4	0	142.7	0	200.2	0	252.2	0	53.2	0	354.5	0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES"	0.4	0.2	0	0.1	0	0	0	0	0.3	0.1	0	0	0	0	0	0.1	0	0	0.2	0	0	0	0	0	0	0
OTRAS MANUFACTURAS DE METALES COMUNES	1826.6	88.8	296	0.8	48.2	0	104.8	0	250.3	30.7	52.4	0	86.4	0	200.1	16.8	156.2	0	166.5	0	228.8	0	74.7	40.4	162.3	0
PAPEL Y CARTON	25.4	164.5	0.1	0	0	5.4	0	0	0.3	0	0	4.3	0	6.5	13.3	0	11.7	31	0	30.2	0	25.9	0	40.3	0	20.9
PESCADO Y MOLUSCOS	102.4	2	0	0	33.6	0	0	0	0	0	33	0	0	0	0	0	0	0.6	0	1.3	35.9	0	0	0	0	0
PINTURAS Y BARNICES	332.7	0	14.3	0	2.6	0	79	0	11.5	0	87.6	0	44.6	0	7.7	0	15.2	0	19	0	0	0	51.3	0	0	0
PREPARADOS A BASE DE CEREALES	0.2	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0.1	0
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS"	0.2	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0.1	0
PREPARADOS DE LEGUMBRES Y HORTALIZAS	2.3	0	0	0	0	0	1.1	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0.8	0	0	0
PREPARADOS DE FRUTAS	0	8.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS"	191.3	0	0	0	58.5	0	0	0	3.5	0	32.5	0	0	0	0	0	0	0	0	0	52	0	1.1	0	43.7	0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA	15491.1	0	756.7	0	1331.1	0	448.8	0	1112.9	0	1649.9	0	1050.5	0	1808.8	0	2233.6	0	288.2	0	1542.9	0	278.2	0	2989.5	0
PRODUCTOS FARMACEUTICOS	407.1	0	50.6	0	20.4	0	72.8	0	37.6	0	40	0	38.8	0	40.4	0	58.8	0	25.7	0	0	0	22	0	0	0
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS	4.3	0	0	0	0	0	0	0	0	0	4.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O"	59.3	0	4.7	0	0	0	11.6	0	1.3	0	3.8	0	6.5	0	0.1	0	0	0	11.9	0	11.6	0	0	0	7.9	0
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS"	26.3	0	0	0	8.5	0	0	0	4.5	0	13.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS"	112.6	0	1.7	0	0	0	0.8	0	18.7	0	2.9	0	14.9	0	16.7	0	8.6	0	28.3	0	12.3	0	1	0	6.8	0
TUBERIA Y SUS ACCESORIOS	1155.8	0	226.8	0	118.9	0	50.6	0	61.8	0	180.2	0	136.1	0	38.9	0	62.9	0	72.7	0	63.1	0	7.6	0	136.2	0
VEHICULOS Y MATERIAL DE TRANSPORTE	14889.3	44.5	1145.9	0	603.3	0	963.5	44.5	1539.7	0	1497.8	0	1272.3	0	1402.1	0	1319.5	0	1064.6	0	1177.3	0	1211.4	0	1691.9	0
VIDRIO Y SUS MANUFACTURAS	931.2	0	76.1	0	68.3	0	60.9	0	105.9	0	86.6	0	89	0	130	0	55.4	0	79.8	0	37	0	73.9	0	68.3	0
INDUSTRIAS EXTRACTIVAS	576	1436.8	24.1	8.4	1.4	15.6	46.2	29.2	1	0	18.1	116.2	48	197.3	211.8	143.5	29.6	302.6	9.4	212.7	32.4	122.3	10.4	99.8	143.6	189.1
ALUMINIO	192.2	419.3	24.1	0	1.4	0	0.1	0	0.1	0	9.7	20.9	42.2	56.7	4.2	46.4	1.9	85.3	1.4	59.1	13.9	0	0	50.1	93.1	100.7
COBRE Y SUS MANUFACTURAS	60.7	53.8	0	0	0	0	0	0	0	0	8.4	0	0	10.5	40.6	10.5	0	32.8	0	0	11.8	0	0	0	0	0
DESPERDICIOS Y DESECHOS DE METALES (CHATARRA)	0	621.8	0	8.4	0	15.6	0	0	0	0	0	93.4	0	90.7	0	57	0	157	0	126	0	39.3	0	0	0	34.4
ESTA&O	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0
GASES INDUSTRIALES	143	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0
HIERRO Y ACERO	78.8	0	0	0	0	0	46	0	0	0	0	0	0	0	13.4	0	0	0	3.4	0	5.6	0	0	0	10.4	0
OTROS DERIVADOS DE PETROLEO	55.5	0	0	0	0	0	0	0	0	0	0	0	4.7	0	8	0	8.2	0	0	0	0	0	9.6	0	25	0
OTROS METALES COMUNES	0.6	0	0	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS	6.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9	0
PLOMO	2.8	0	0	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0.8	0	1.2	0
PRODUCTOS MINERALES DIVERSOS	2.5	20	0	0	0	0	0.2	0	0.3	0	0	0	0.3	20	0.8	0	0	0	0	0	0.9	0	0	0	0	0
ZINC	32.9	321.9	0	0	0	0	0	29.2	0	0	0	1.8	0	19.3	1.8	29.6	19.5	27.6	4.5	27.6	0	83.1	0	49.7	7	54
* Fuente: Declaraciones y formularios aduaneros																										
