	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones
CAFE SOLUBLE Y MOLIDO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALZADO	570.4	0.1	53.2	0	0	0	53.6	0	40.8	0	30.7	0	48.3	0	48.7	0	29.3	0	76.9	0	41.4	0	56.2	0	91.2	0.1
CERAS	23.1	0	0	0	0	0	1.8	0	0.7	0	0	0	0.4	0	19.8	0	0	0	0	0	0.4	0	0.1	0	0	0
CLAVOS Y TORNILLOS	1154.6	0	93.3	0	109.7	0	65.4	0	61.7	0	119.8	0	117.1	0	152.3	0	153.2	0	49.3	0	42.8	0	86.1	0	103.9	0
DETERGENTES Y JABONES	99.2	0	0	0	0	0	10.3	0	0	0	0	0	0	0	0	0	0	0	0.2	0	26.9	0	61.8	0	0	0
"DISCOS, MATRICES Y CINTAS (DE GRABACION)"	388.7	0	7.6	0	117.9	0	10.6	0	1.8	0	161.4	0	0	0	0.1	0	22.8	0	5.2	0	6.2	0	46.1	0	9	0
GRASAS Y ACEITES COMESTIBLES	28.4	0	5.2	0	0	0	0	0	5.2	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	6	0
HERRAMIENTAS ARTICULOS DE CUCHILLERIA	529	1.6	17.2	0.2	62.4	0	95.2	0	49.3	0	56.6	0	14.5	0	22.6	1.3	17.7	0	23.5	0	66.9	0	65.8	0	37.5	0
HILOS E HILAZAS	2977.7	0	141.3	0	37.7	0	111.2	0	182.7	0	234.5	0	201.9	0	148.4	0	497.7	0	176.8	0	163.7	0	449.9	0	632	0
INSTRUMENTAL MEDICO Y OTROS	2357.6	2.5	147.3	1.4	152.3	0	50	0	254.4	0	291.8	0	110.1	0	179.8	1.1	335.4	0	211.9	0	152.4	0	143.7	0	328.6	0
JOYERIA DE FANTASIA	8.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	6.4	0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES"	2270.5	2.1	155.6	0.1	148.5	0	82.5	0	161.4	0	90.6	0	170.2	0	152.6	0.4	523.1	0	146.7	0	279.6	1.6	183.3	0	176.4	0
LAMINA Y ALAMBRE	499.4	0	20.1	0	8.8	0	32.7	0	66.2	0	61.7	0	13.4	0	49.9	0	97.9	0	25	0	41.7	0	11.1	0	70.8	0
LECHE Y OTROS PRODUCTOS LACTEOS	9.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.5	0	0	0	0	0	0	0	0.6	0
MANUFACTURAS DE CAUCHO	849.2	0	33.8	0	85.2	0	117.2	0	51.4	0	93	0	68.9	0	55.8	0	78.9	0	36.1	0	88.4	0	22.3	0	118	0
MANUFACTURAS DE CERAMICA	90.6	2.5	0	0.5	0	0	11.5	0	0.1	0	26.1	0	19.4	0	0.6	0.5	0.3	0	30.1	0	0	0	1.8	0	0.8	1.4
MANUFACTURAS DE CUERO	41.2	0	0.3	0	1.9	0	0	0	1.8	0	6	0	0	0	0	0	11.8	0	0	0	9.2	0	10.2	0	0	0
MANUFACTURAS DE MADERA	106.6	4.5	22.4	0	2.9	4.5	4.3	0	12.8	0	0.2	0	14.2	0	6.5	0	13.7	0	1.6	0	3	0	17.5	0	7.5	0
MANUFACTURAS DE PAPEL Y CARTON	544.1	0.7	54.4	0.2	23.9	0	87.3	0	100	0	59.7	0	8.2	0	33.9	0.2	19.3	0	75.5	0	32	0	17.8	0	32.1	0.2
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC"	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2	0	0	0	0	0	0	0
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS	35.9	0	7.6	0	0.5	0	0.7	0	2.4	0	5.1	0	3.3	0	3.7	0	3.3	0	2.5	0	0	0	5.5	0	1.4	0
MANUFACTURAS DIVERSAS	2924.1	18.6	193.2	0	121.1	0	367.9	0	269.4	0	259.8	0	284.8	0	300.3	1.1	248.5	0	338.3	0	210.7	17.5	125.5	0	204.7	0
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS	17281.9	7.8	721.7	1.5	1659.7	0	1673	0	2776.4	4	2464.1	0.3	1961.1	0	600.6	2	562.5	0	450.9	0	1123.9	0	2032.3	0	1255.7	0
MATERIALES PLASTICOS Y SUS MANUFACTURAS	6980.9	7.9	820.7	0	395.7	0	592.5	0	497.3	0	672.6	0	410.8	0	708.3	0.7	626.3	0	453.4	0	445.2	0	449.7	0	908.4	7.2
MATERIALES TEXTILES (TEJIDOS O TELAS)	39040.6	0	3522.6	0	1905.5	0	1742.2	0	3283.8	0	5080	0	3312.9	0	3237.2	0	4391.9	0	2342.7	0	3780.7	0	3345.7	0	3095.4	0
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC."	1210.8	6.4	152.8	2.1	81.4	0	92.1	0	40.3	0	108.2	0.1	82.3	0	52.5	3.1	114.1	0	38.5	0	123.5	0	95.4	0	229.6	1
NEUMATICOS Y TUBOS	2526.1	0	236.9	0	228	0	151.9	0	199.4	0	218.6	0	138.8	0	292.3	0	191.1	0	290	0	282.4	0	219.8	0	76.8	0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES"	0.4	1.3	0	0.5	0	0	0	0	0	0	0	0.1	0	0	0.2	0.7	0.1	0	0	0	0	0	0	0	0	0
OTRAS MANUFACTURAS DE METALES COMUNES	3485.5	1.6	336	0.7	208.8	0	262	0	228.9	0	207.3	0	310.9	0	257.6	0.9	332.4	0	459.2	0	312.6	0	177.9	0	392	0
PAPEL Y CARTON	85.8	0	0	0	0	0	14.9	0	0	0	0	0	46.7	0	0.3	0	0.9	0	0	0	21.1	0	1.5	0	0.2	0
PINTURAS Y BARNICES	1183.4	0	13.1	0	46.3	0	39.9	0	138.2	0	65.5	0	187	0	50.8	0	97.4	0	171.3	0	100.3	0	44.2	0	229.4	0
PREPARADOS A BASE DE CEREALES	130.4	0	0	0	0	0	12.1	0	11.9	0	13.2	0	0	0	11.9	0	37	0	13	0	3.5	0	13.2	0	14.6	0
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS"	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	1.6	0
PREPARADOS DE LEGUMBRES Y HORTALIZAS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PREPARADOS DE FRUTAS	133.5	0	23.7	0	0	0	0	0	0	0	21	0	0	0	0	0	21	0	22.7	0	0	0	22.3	0	22.8	0
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS"	73.5	0	0	0	5.7	0	10.3	0	9.1	0	14.3	0	0	0	7.7	0	0	0	10.2	0	15.7	0	0.5	0	0	0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA	2428.8	0	199.3	0	191.7	0	212.1	0	802.1	0	205.9	0	238	0	44.9	0	41.4	0	149	0	143.3	0	82.5	0	118.7	0
PRODUCTOS FARMACEUTICOS	254.6	0	8	0	0	0	0	0	27.2	0	1.2	0	98.9	0	0	0	26.2	0	0	0	21.3	0	7.3	0	64.4	0
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS	16.8	0	0.2	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	16.4	0	0	0	0	0	0	0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O"	58.9	0.2	0	0	0	0	4.1	0	1.9	0	0.9	0	0	0	7.8	0.2	0.5	0	7.4	0	0.4	0	35.8	0	0	0
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS"	31.5	0	10.7	0	0	0	7.3	0	0	0	0	0	0	0	0	0	13.5	0	0	0	0	0	0	0	0	0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS"	198.9	0	0	0	3.3	0	11.7	0	48.8	0	27.5	0	43.9	0	0	0	5.6	0	19.3	0	6.2	0	29.8	0	2.7	0
TUBERIA Y SUS ACCESORIOS	1296.4	0	30.1	0	134.6	0	70	0	139.6	0	64.6	0	142.5	0	178.2	0	78.8	0	67.5	0	115.8	0	114.2	0	160.4	0
VEHICULOS Y MATERIAL DE TRANSPORTE	26091.4	0.1	1949.8	0.1	1388	0	2253.3	0	1816.4	0	2206.5	0	1883	0	2255.5	0	2725.8	0	2210.9	0	2158.3	0	2832.3	0	2411.8	0
VIDRIO Y SUS MANUFACTURAS	1206	0	121	0	44.8	0	48.2	0	58.9	0	90.3	0	62.8	0	46.6	0	141.2	0	159.2	0	98	0	130	0	205	0
INDUSTRIAS EXTRACTIVAS	710.9	117.4	9.9	0	45.9	0	5.1	0	21.9	0	19.1	0	20.1	3	73.2	15.9	7.8	0	3.1	37.7	3.8	27.1	84.4	0	416.5	33.7
ALUMINIO	153.3	95.4	6.9	0	43.2	0	4.2	0	11.3	0	16.6	0	0.2	3	31.7	15.9	6	0	0.2	25.7	0.3	17.1	31.3	0	1.4	33.7
COBRE Y SUS MANUFACTURAS	6.7	0	0	0	0.7	0	0.4	0	0	0	0	0	0.3	0	5.2	0	0	0	0.2	0	0	0	0	0	0	0
DESPERDICIOS Y DESECHOS DE METALES (CHATARRA)	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	10	0	0	0	0
ESTA&O	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
GASES INDUSTRIALES	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0
HIERRO Y ACERO	97	0	3	0	0	0	0	0	6.2	0	0	0	0	0	30.3	0	1.2	0	0	0	0	0	46.4	0	10	0
NIQUEL	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0
OTROS DERIVADOS DE PETROLEO	6.5	0	0	0	0	0	0	0	3.8	0	0.2	0	0.3	0	0	0	0	0	1.9	0	0.1	0	0	0	0	0
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLOMO	2.3	0	0	0	2	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRODUCTOS MINERALES DIVERSOS	2.3	0	0	0	0	0	0.3	0	0.2	0	0	0	0	0	0	0	0.4	0	0.8	0	0	0	0	0	0.6	0
ZINC	80.5	0	0	0	0	0	0.3	0	0	0	2.3	0	19.2	0	6.1	0	0	0	0	0	1.4	0	6.8	0	44.5	0
