	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones
ARTICULOS DE VESTUARIO	351.5	7.9	11.9	0	19.7	0	0	7.9	15.7	0	110.5	0	10	0	0	0	87.9	0	2.2	0	48.2	0	40.5	0	4.8	0
AZUCAR	0	4520.1	0	4520.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BATERIAS ELECTRICAS	199.1	0	17.9	0	20	0	10.3	0	16.9	0	12.6	0	1.2	0	5.7	0	11.9	0	39.3	0	19.9	0	8.3	0	35.1	0
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES	1.4	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0.5	0
CAFE SOLUBLE Y MOLIDO	0.3	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0
CALZADO	1076.9	0.4	134.1	0	41.6	0	133.3	0.4	25.5	0	44.2	0	104	0	33.8	0	87.4	0	97.3	0	159.9	0	102	0	113.9	0
CERAS	31.2	0	0	0	0	0	0.1	0	10.3	0	0.2	0	0	0	0	0	0	0	0	0	0	0	20.7	0	0	0
CLAVOS Y TORNILLOS	790.6	0	59.5	0	28.9	0	58.9	0	111.7	0	38.3	0	67.1	0	58.8	0	52.3	0	105.9	0	51	0	68.3	0	89.9	0
DETERGENTES Y JABONES	41.2	0	3.5	0	0.1	0	3.8	0	7.4	0	0	0	0	0	0.1	0	0	0	21.7	0	0	0	4.5	0	0.1	0
"DISCOS, MATRICES Y CINTAS (DE GRABACION)"	293.9	0	1.3	0	0	0	0	0	0	0	104	0	16.6	0	0	0	0.9	0	108.8	0	15.1	0	1.3	0	45.9	0
GRASAS Y ACEITES COMESTIBLES	10.4	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2	0	0	0	0	0	0	0	0	0	5.2	0
HERRAMIENTAS ARTICULOS DE CUCHILLERIA	501.8	0	15.7	0	7.3	0	16.4	0	146.2	0	44.9	0	121	0	66.5	0	24.5	0	7	0	16	0	20	0	16.4	0
HILOS E HILAZAS	1778.6	0	233.1	0	118.1	0	60.4	0	195.5	0	173.6	0	151.6	0	159.3	0	210.8	0	90.6	0	234.4	0	60.6	0	90.8	0
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES"	98.5	0	0	0	9	0	0	0	89.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
INSTRUMENTAL MEDICO Y OTROS	1029.5	0	88	0	24.2	0	9.3	0	67.5	0	102.1	0	71.1	0	171.4	0	65.8	0	83.7	0	95.7	0	141.9	0	108.8	0
JOYERIA DE FANTASIA	5.5	0	0	0	2.2	0	3.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES"	1407.7	0.3	110	0	1.9	0	31.8	0.2	82	0	150.4	0	44.2	0	38.8	0	7.4	0	159.7	0	224.7	0	112.9	0	444.1	0
LAMINA Y ALAMBRE	408	0	10	0	92.7	0	7	0	22.4	0	35.8	0	25.9	0	56.6	0	8.9	0	22.2	0	79.4	0	26.6	0	20.6	0
LECHE Y OTROS PRODUCTOS LACTEOS	1.2	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0
MANUFACTURAS DE CAUCHO	599.9	0	63.7	0	13.9	0	19.5	0	72.1	0	72.9	0	41.9	0	77	0	88.8	0	20.6	0	57.6	0	56.6	0	15.1	0
MANUFACTURAS DE CERAMICA	35.2	0.4	0.4	0	0.5	0	0.5	0	0	0	21.7	0	0.5	0	0.2	0	0.1	0	0	0	1.3	0	9.8	0	0	0.4
MANUFACTURAS DE CUERO	80.7	0	12.7	0	0.8	0	0	0	7.8	0	6.5	0	0	0	1.4	0	4.2	0	8	0	36.5	0	2.5	0	0.3	0
MANUFACTURAS DE MADERA	48.3	13.8	5.8	0	0	0	0.2	0.1	6.5	0	0	0	0	0	2.8	0	14.1	0	6.7	0	6.1	0	0	13.7	6	0
MANUFACTURAS DE PAPEL Y CARTON	568.2	1.1	122.2	0	0.2	0	30.3	0.9	31.7	0	23.1	0	10	0	82.8	0.1	23.9	0	40.7	0	53.6	0	136.9	0	12.8	0.1
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC"	12.6	0.1	10.4	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	1	0	0.9	0.1
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS	15.4	0	3.4	0	1.4	0	0	0	0	0	0	0	0	0	3.9	0	1.9	0	2.7	0	0	0	0.9	0	1.2	0
MANUFACTURAS DE PIELES	7.6	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0	4.6	0	0	0
MANUFACTURAS DIVERSAS	3291.7	0.1	279.2	0	89.6	0	135.7	0.1	220.3	0	297.8	0	195.4	0	351.1	0	253.9	0	391.1	0	494.4	0	354.2	0	228.9	0
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS	7025.7	0.6	611.9	0	354.5	0	282.4	0.1	612.2	0	798.7	0	416.4	0	447.5	0.4	549.3	0	526.5	0	1194.6	0	626.1	0	605.7	0.1
MATERIALES PLASTICOS Y SUS MANUFACTURAS	5829.7	0	484.9	0	346.8	0	238.3	0	416.2	0	541.9	0	435.7	0	579.3	0	319.6	0	318.1	0	655.9	0	822.3	0	670.7	0
MATERIALES TEXTILES (TEJIDOS O TELAS)	39227.6	0.4	2670.6	0	1432.5	0	703.4	0	3167.8	0	5107.2	0	4726	0	4633.3	0.1	3620.1	0	2606.6	0	2991.3	0.1	5121	0	2447.7	0.3
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC."	1126	8.4	109.1	0	56.5	7.6	121.9	0	42.9	0	84.4	0	143.6	0	111.1	0.5	131	0	74.2	0	83.6	0	71.4	0	96.2	0.3
NEUMATICOS Y TUBOS	1284.7	0	97.8	0	61.8	0	106.9	0	45.6	0	262.3	0	107.8	0	30.1	0	118.7	0	66.5	0	198.8	0	126.1	0	62.3	0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES"	2.2	0.1	0	0	0.5	0	0	0	0	0	0	0	0	0	1.5	0.1	0.1	0	0.1	0	0	0	0	0	0	0
OTRAS MANUFACTURAS DE METALES COMUNES	2548.2	0.5	291.3	0	122.4	0	187.7	0.2	183.6	0	373.7	0	243.6	0	277.1	0.2	181.3	0	127.6	0	222.8	0	240.5	0	96.4	0.2
PAPEL Y CARTON	19.8	0	0	0	0	0	0	0	0	0	1	0	18.6	0	0.1	0	0	0	0	0	0	0	0	0	0	0
PINTURAS Y BARNICES	414.6	0	21.5	0	3.8	0	4.2	0	49	0	49.3	0	3	0	26.8	0	110.9	0	0	0	66.6	0	54.9	0	24.6	0
PREPARADOS A BASE DE CEREALES	3.3	0	1.3	0	0	0	0	0	0	0	0.5	0	0	0	1.3	0	0.1	0	0	0	0	0	0	0	0	0
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS"	1.2	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0.3	0	0	0	0.1	0	0	0	0	0	0	0
PREPARADOS DE LEGUMBRES Y HORTALIZAS	13.8	4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.8	4.2	0	0	0	0	0	0	0	0
PREPARADOS DE FRUTAS	2.8	0	0	0	0	0	0	0	0	0	0	0	2	0	0.8	0	0	0	0	0	0	0	0	0	0	0
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS"	54.8	0	4.9	0	0	0	0	0	8	0	4.6	0	7.2	0	2.9	0	9.9	0	7.8	0	5.1	0	1.7	0	2.9	0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA	1235.2	0	27.8	0	68.6	0	144.4	0	122	0	146.7	0	34.9	0	12.8	0	396.1	0	60.4	0	120.7	0	3.4	0	97.4	0
PRODUCTOS FARMACEUTICOS	143	0	25	0	0	0	14	0	0	0	0	0	10	0	23.7	0	16.8	0	0	0	20.6	0	13	0	19.9	0
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS	8.3	0	0	0	1.1	0	0	0	0	0	0	0	0	0	0	0	6.8	0	0.4	0	0	0	0	0	0	0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O"	7.8	0.6	0	0	0.1	0	0.1	0.6	0.2	0	0	0	5.3	0	0.5	0	0.1	0	0	0	0	0	1.2	0	0.4	0
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS"	23.5	0	0	0	1.5	0	0	0	0	0	0.4	0	0	0	0.2	0	0	0	8.4	0	7	0	0	0	6	0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS"	361.5	0	6.8	0	5.1	0	111.4	0	3	0	72.9	0	3	0	78.4	0	5.3	0	0	0	20.2	0	8.5	0	46.9	0
TUBERIA Y SUS ACCESORIOS	1446	0	90.7	0	26.1	0	100.4	0	129.9	0	214	0	68.4	0	144.2	0	90.3	0	236.7	0	79.6	0	160.2	0	105.4	0
VEHICULOS Y MATERIAL DE TRANSPORTE	18758.5	0	1283.7	0	797.1	0	802.4	0	1517.3	0	1912.2	0	1169.4	0	1797.7	0	1377.9	0	1840.1	0	2404.5	0	2603.4	0	1252.8	0
VIDRIO Y SUS MANUFACTURAS	1221.9	0	205.8	0	18.7	0	67.2	0	84.9	0	150.1	0	91.4	0	71.8	0	100.3	0	83.3	0	150.6	0	73.1	0	124.6	0
INDUSTRIAS EXTRACTIVAS	5912.9	0	588	0	282.8	0	375.6	0	493.2	0	861.9	0	463.5	0	298.9	0	1053.3	0	255.7	0	292.6	0	68.1	0	879.3	0
ALUMINIO	191.2	0	13.2	0	8.6	0	24.1	0	24.1	0	0	0	6.3	0	16.3	0	20.2	0	4.7	0	0.5	0	45.2	0	27.8	0
COBRE Y SUS MANUFACTURAS	42.8	0	0.1	0	9.8	0	0	0	0.6	0	0	0	0	0	15.2	0	1.4	0	0	0	0	0	15.4	0	0.4	0
ESTA&O	2.7	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	0	0
GASES INDUSTRIALES	5443.3	0	549.2	0	262.5	0	351.5	0	437.5	0	787.5	0	457.2	0	241.5	0	1028.5	0	241.5	0	245.3	0	0	0	841	0
HIERRO Y ACERO	93.3	0	18	0	0	0	0	0	30.1	0	6.7	0	0	0	25.9	0	0	0	6.2	0	0	0	6.4	0	0	0
OTROS DERIVADOS DE PETROLEO	20	0	0	0	0	0	0	0	0	0	17.6	0	0	0	0	0	1.9	0	0	0	0	0	0.5	0	0	0
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLOMO	2.6	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0	0	0	0	0	0	0
PRODUCTOS MINERALES DIVERSOS	3.1	0	1.2	0	0	0	0	0	0.4	0	0	0	0	0	0	0	1.4	0	0	0	0	0	0	0	0.1	0
ZINC	114	0	6.3	0	0	0	0	0	0.3	0	50.2	0	0	0	0	0	0	0	0	0	46.7	0	0.5	0	10	0
* Fuente: Declaraciones y formularios aduaneros																										
