,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,122.8,0,0.5,0,2.4,0,0.2,0,0.8,0,0.2,0,49.6,0,1.1,0,40.8,0,0.3,0,6.6,0,0.3,0,20,0
HILOS E HILAZAS,29.7,9,0,0,0,0,0,0,2,0,3.5,5.4,11,0,0.9,0,0,0,12.4,0,0,3.6,0,0,0,0
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES",1476.6,27.8,0,0,0,21,0,0,155.8,0,654.7,0,0,3.4,0,0,114.5,0,0,0,0,0,551.5,0,0,3.3
INSTRUMENTAL MEDICO Y OTROS,4861.6,0.1,250.2,0,301.7,0,408.5,0,372.6,0,434,0,362.4,0,375.5,0,306.1,0,530.2,0,378,0,752.9,0,389.4,0
JOYERIA DE FANTASIA,4.8,0,0,0,1.5,0,1.3,0,0,0,0,0,0,0,0.8,0,1.3,0,0,0,0,0,0,0,0,0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",37,0.6,1.1,0,0.3,0,2.3,0.1,1.3,0,1.3,0,0.5,0,0.9,0,2.3,0,0.8,0.4,22.9,0,1.4,0,1.7,0
LAMINA Y ALAMBRE,80.2,0,10.9,0,1.8,0,4.2,0,5.2,0,4.8,0,1.7,0,11.7,0,8.5,0,5.5,0,3.7,0,13.9,0,8.2,0
LECHE Y OTROS PRODUCTOS LACTEOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANUFACTURAS DE CAUCHO,1408.8,0,89.9,0,77.1,0,114,0,196.8,0,72.9,0,107.5,0,129.8,0,71.9,0,166.9,0,81.1,0,148.3,0,152.4,0
MANUFACTURAS DE CERAMICA,4.2,2.5,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,4.1,2.3,0,0,0,0,0,0
MANUFACTURAS DE CUERO,0,105.9,0,0,0,20,0,19.2,0,3,0,22.6,0,35.7,0,0,0,0,0,5.4,0,0,0,0,0,0
MANUFACTURAS DE MADERA,2.3,53.9,0,0,0,0,0.2,0.3,0,0,0,0,0,0,0,0,0,0.2,0,14.4,0.5,39,0,0,1.6,0
MANUFACTURAS DE PAPEL Y CARTON,145.9,1030.6,3.4,40.8,11,35.7,7.8,41.9,4.8,32.9,3.3,31.9,12.4,177.4,16.7,201.1,8.6,158.5,3.3,106.6,17.5,50.8,23,49.8,34.2,103.1
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,1.3,272.5,0.2,0,0,72,0,21.8,0,41.3,0,51.5,0,54.9,0.1,14.6,0,15.8,0,0,1,0.3,0,0,0,0.4
MANUFACTURAS DIVERSAS,1539.9,109,39.9,0,62.8,13,88.2,11.5,313.7,0,95.1,1.6,81.8,8.5,203.6,0,85.3,0,227.7,2.8,130.9,69.7,75.3,0.5,135.7,1.5
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,22644.2,0.8,6437.2,0.6,468.8,0,2383.2,0,563.5,0,541.9,0,5787.2,0,1337.7,0,1362.2,0.2,1460.5,0,702.3,0,831.3,0,768.5,0
MATERIALES PLASTICOS Y SUS MANUFACTURAS,1392.3,167.4,6.7,2.8,43.9,6.5,110.2,15.5,131.8,0.7,71.4,20.8,8.4,12,144.6,11.6,22.9,14.1,268.3,15.4,141.7,4,354.2,17.6,88.2,46.6
MATERIALES TEXTILES (TEJIDOS O TELAS),69.9,0,7.7,0,0,0,0.4,0,1,0,7.8,0,0,0,0,0,5,0,11.4,0,20.4,0,1.9,0,14.3,0
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.",9,1.9,1.7,0,0,1.8,0.1,0,4.9,0,0.3,0,0.1,0,0.3,0,1.4,0.1,0,0,0,0,0.1,0,0.1,0
NEUMATICOS Y TUBOS,13023.7,0,1393.6,0,707.8,0,1799.1,0,1255.3,0,1082.2,0,770.2,0,1327.4,0,962.4,0,1000,0,933.8,0,698.7,0,1093.2,0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.2,0
OTRAS MANUFACTURAS DE METALES COMUNES,917,8.2,9.6,0,56,0,49.8,0,178.1,0,57.8,0,129.8,8.2,25.5,0,39.5,0,111.6,0,35.4,0,26.1,0,197.9,0
OTROS ACEITES ESENCIALES,0,69,0,0,0,11.8,0,1.5,0,0,0,0,0,55.8,0,0,0,0,0,0,0,0,0,0,0,0
PAPEL Y CARTON,1.5,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PINTURAS Y BARNICES,170.7,0,1.1,0,0,0,0,0,39,0,0,0,16.5,0,31.1,0,0,0,38.5,0,12.6,0,0.6,0,31.3,0
PREPARADOS A BASE DE CEREALES,2.6,0,0.8,0,0,0,0,0,0,0,0,0,0.6,0,0.1,0,0,0,0,0,0.5,0,0,0,0.5,0
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",4.5,0,0.1,0,0.8,0,0.2,0,0,0,0.1,0,0.3,0,0.6,0,0.7,0,0,0,0.9,0,0.5,0,0.2,0
PREPARADOS DE LEGUMBRES Y HORTALIZAS,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
PREPARADOS DE FRUTAS,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS",0.2,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,4196.2,0,309.5,0,155.3,0,249.8,0,473.6,0,0,0,432.5,0,350.8,0,350,0,638.6,0,432.2,0,477.4,0,326.5,0
PRODUCTOS FARMACEUTICOS,147.3,0,0,0,24.7,0,17.7,0,0,0,0,0,0,0,0,0,39,0,65.9,0,0,0,0,0,0,0
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,36.4,0,10.6,0,0,0,0,0,0,0,25.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",27.5,3.6,0,0,0,2.2,0,0.3,0,0,0.1,0,0,0.9,0,0,27.3,0,0,0,0,0,0,0.1,0.1,0
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",90.7,0,0.4,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,89.8,0,0.1,0,0,0,0.2,0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",9.3,0.2,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,9.1,0,0.1,0
TUBERIA Y SUS ACCESORIOS,137.1,0,8.5,0,0.1,0,31.8,0,9,0,5.5,0,4.1,0,23.7,0,48,0,1.4,0,1.1,0,2.3,0,1.5,0
VEHICULOS Y MATERIAL DE TRANSPORTE,170147.3,328.1,10834.1,0,12473.9,0,14431.9,0,14202.1,0,14741,0,9787.9,0,16647.1,0,14641.1,0,14243.1,0,15563,0,17775.5,271.5,14806.6,56.6
VIDRIO Y SUS MANUFACTURAS,347.9,0,24.9,0,22.3,0,23.4,0,30,0,22.8,0,30.4,0,40.8,0,40.4,0,26.6,0,26.2,0,29.4,0,30.7,0
INDUSTRIAS EXTRACTIVAS,54646.7,9980.2,2197.2,436.6,7052.6,629,5572.5,1835,398.7,73.3,4051.9,605.6,2574.6,0,8707,331.3,7511.1,263,5729.8,3801.9,4050.7,437.2,4077.6,1139.1,2723.2,428.1
ALUMINIO,112.1,0,0,0,0,0,0,0,0,0,112.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COBRE Y SUS MANUFACTURAS,31.3,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.3,0,0,0,30.9,0,0,0,0,0,0,0
GASES INDUSTRIALES,79,0,0,0,0,0,21.7,0,0,0,0,0,0,0,18.5,0,0,0,0,0,20.8,0,0,0,18,0
HIERRO Y ACERO,54414.8,0,2197,0,7052.6,0,5550.8,0,398.5,0,3937.5,0,2574.5,0,8684.4,0,7511.1,0,5698.8,0,4029.9,0,4077.2,0,2702.6,0
OTROS DERIVADOS DE PETROLEO,9.4,0,0.2,0,0,0,0,0,0.2,0,2.3,0,0,0,3.8,0,0,0,0,0,0,0,0.4,0,2.6,0
PLOMO,0,3099.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3099.6,0,0,0,0,0,0
PRODUCTOS MINERALES DIVERSOS,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZINC,0,6880.6,0,436.6,0,629,0,1835,0,73.3,0,605.6,0,0,0,331.3,0,263,0,702.3,0,437.2,0,1139.1,0,428.1
