,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
TOTAL,275184.5,38465.8,24778.7,4300.5,17861.5,4006.4,20173,4143.1,24812,4400.6,20943.5,4189.4,21245,4492.3,23457.6,3968,28202.5,3491.5,18458.8,1980.1,23591.8,386.1,18223.2,1277.5,33437,1830.4
INDUSTRIAS AGROPECUARIAS,279.3,36259.3,43.2,4134,0,3900.8,0,4055.4,47.6,4162.7,0,4084.8,0,4368.4,95.4,3893.9,0,3232.9,46.4,1560,0,302.4,0,953.8,46.8,1610.1
"BULBOS, RAICES Y PLANTAS ORNAMENTALES",2.1,943.9,0,47.2,0,35.9,0,98.4,1.2,33.6,0,90.3,0,84.9,0.9,133.7,0,54,0,177.3,0,71.9,0,80.4,0,36.2
CAFE,0,25403.8,0,2118,0,2351.9,0,2135.2,0,3598.7,0,2640.7,0,3875.8,0,3390.5,0,2887.8,0,994.3,0,72.3,0,601.6,0,736.9
CARDAMOMO,0,157.7,0,12.3,0,0,0,0,0,81.8,0,0,0,27.3,0,15.6,0,0,0,0,0,20.8,0,0,0,0
CAUCHO NATURAL (HULE),182.8,474.6,43.2,114.2,0,0,0,219.3,46.4,0,0,0,0,0,0,0,0,0,46.4,0,0,0,0,0,46.8,141.1
FLORES Y FOLLAJES,0,378,0,24.3,0,26.6,0,49.4,0,17.1,0,26,0,14.7,0,14.5,0,27,0,33.3,0,41.3,0,16.9,0,86.9
"FRUTAS FRESCAS, SECAS O CONGELADAS",0,234,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEGUMBRES Y HORTALIZAS,0,798.5,0,79.1,0,136.4,0,155,0,0,0,0,0,0,0,0,0,132.5,0,120,0,0,0,76.9,0,98.6
OTROS PRODUCTOS DEL REINO ANIMAL Y VEGETAL,0,2.6,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0
SEMILLA DE AJONJOLI,94.4,7866.2,0,1738.9,0,1350.1,0,1397.2,0,431.5,0,1093.8,0,365.7,94.4,339.5,0,129.8,0,235.1,0,96.1,0,178.1,0,510.4
