,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
OTROS PRODUCTOS DEL REINO ANIMAL Y VEGETAL,7.8,0.5,0,0,0,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,2.3,0,5,0,0,0,0.4,0.1
PIMIENTA,0,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.4,0,0,0,0,0,0
SEMILLA DE AJONJOLI,156.2,18193.1,0,3420.2,0,2015,0,1159.5,0,933.8,156.2,3584,0,2538.8,0,3267.4,0,697.4,0,331,0,43.6,0,49,0,153.5
INDUSTRIAS MANUFACTURERAS,196114.1,2119,18128.2,60.9,16069.7,68.3,16047.9,284.9,12562.5,77.4,13171,323.2,17078.1,86.1,15160.6,120.8,19975.7,450,16511.9,194.2,18856,36,15610.4,44.4,16942.1,372.9
APARATOS ELECTROMECANICOS DE USO DOMESTICO,31.4,0.1,0.6,0,1.6,0.1,0,0,0.2,0,21.6,0,0,0,5.5,0,0,0,0,0,1.8,0,0.3,0,0,0
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO,95.5,1.5,2.6,0,0.1,0,0.2,0,0.1,0,0,0,0,0.5,84.7,0.9,2.8,0,0.9,0,0.2,0,3.7,0,0.1,0
APARATOS TRANSMISORES Y RECEPTORES,1748.6,30.7,2.6,0,553.6,0,15.4,30.7,4.3,0,0.7,0,255.2,0,182.4,0,114.4,0,22.1,0,588.3,0,1.2,0,8.5,0
ARTICULOS DE VESTUARIO,8.6,849.1,1.1,56.1,1.7,48.4,0,241.7,0.3,65.6,0,47.7,0,62.8,0,119.2,0,0.1,0,10.5,4.7,33.4,0.3,15.9,0.7,147.6
AZUCAR,0,107.9,0,0,0,0,0,0,0,0,0,107.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BATERIAS ELECTRICAS,7.3,0,0,0,0.1,0,1.3,0,0.1,0,2,0,0.5,0,1,0,0.4,0,1.2,0,0.8,0,0.1,0,0,0
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.4,0.1
CAFE SOLUBLE Y MOLIDO,0,9,0,0,0,0,0,5,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0
CALZADO,32.6,0,0.2,0,10.3,0,0,0,0,0,0,0,0,0,10.8,0,0,0,0,0,11.3,0,0,0,0,0
CAMARON Y LANGOSTA,0,753.2,0,0,0,0,0,0,0,0.1,0,165.6,0,0,0,0,0,218.9,0,169.2,0,0,0,0,0,199.5
CERAS,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0
CLAVOS Y TORNILLOS,252.6,0,10.3,0,16.4,0,13.1,0,33.4,0,9.7,0,39,0,15.4,0,17.8,0,16.1,0,30.2,0,34.1,0,17.1,0
"DISCOS, MATRICES Y CINTAS (DE GRABACION)",6.6,0,0,0,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0
GRASAS Y ACEITES COMESTIBLES,0,209.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.3,0,0,0,0,0,0,0,0
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,78.8,0,0.2,0,1.1,0,1.4,0,27.4,0,2.2,0,2.9,0,8.1,0,6.6,0,24.3,0,2,0,0.2,0,2.5,0
HILOS E HILAZAS,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES",896.4,0,67.8,0,159.2,0,9.7,0,4.9,0,0,0,136.5,0,55.4,0,122.6,0,45,0,252.5,0,0,0,42.7,0
INSTRUMENTAL MEDICO Y OTROS,2592.2,20.8,162.7,0,194.8,18.1,129.6,0,88.2,0,65.7,0,338.6,0,205.7,0,338,0,308.5,0,207.4,0,264.9,2.7,288.2,0
JOYERIA DE FANTASIA,14.1,0,0,0,3.2,0,3.3,0,0,0,1.9,0,0.2,0,1.5,0,0,0,1.6,0,1.2,0,0,0,1.2,0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",60.2,4.8,21.2,0,1.2,0.7,0,0.2,22.9,0.4,0,0,0,0,0.1,0,13,0.7,0,0.1,0,0.4,1.8,1.1,0,1.2
LAMINA Y ALAMBRE,4328.9,0,855.7,0,8.7,0,12.1,0,890.1,0,9.6,0,1544.5,0,11.6,0,917.2,0,18.6,0,40.4,0,10.2,0,10.2,0
MANUFACTURAS DE CAUCHO,1155.1,0,88.1,0,144.1,0,77.7,0,109,0,81.8,0,99.8,0,112,0,67.8,0,97.7,0,69.5,0,112.6,0,95,0
MANUFACTURAS DE CERAMICA,0,1.8,0,0,0,0.1,0,0.1,0,0.5,0,0,0,0,0,0.1,0,0.7,0,0,0,0,0,0.1,0,0.2
MANUFACTURAS DE CUERO,0,18.3,0,0.1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1.6,0,1.8,0,9.9,0,0
MANUFACTURAS DE MADERA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANUFACTURAS DE PAPEL Y CARTON,104.5,0.1,38.5,0,3.1,0.1,3,0,2.5,0,6.1,0,5,0,3.5,0,6.5,0,5.3,0,4.6,0,21.1,0,5.3,0
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,1.4,5.1,0,0,0,0,0,0,0,1.6,0,1.3,0,0,0,0,0,0.7,0,0.9,0,0,1.4,0.6,0,0
MANUFACTURAS DIVERSAS,4164.8,21.2,233.2,0.2,332,0,263.9,0.3,174.7,3.2,208,0,415.5,0,419.9,0.1,253.4,0.8,430.7,1.5,199.2,0.4,568.9,9.3,665.5,5.4
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,9823.9,0.1,1410,0,665.5,0.1,524.8,0,1058.6,0,440.9,0,743.7,0,497,0,2481.2,0,656.4,0,417.1,0,577.3,0,351.3,0
MATERIALES PLASTICOS Y SUS MANUFACTURAS,263.7,18.5,2.2,4.5,0.9,0.1,1.4,0.3,3.9,0,0.5,0.6,119.7,3.5,0.3,0.2,0.1,3.4,0.1,1.7,63.2,0,67.2,0.6,4.3,3.6
MATERIALES TEXTILES (TEJIDOS O TELAS),383.2,6.4,116.6,0,0.1,0,9.1,5.6,42,0.1,55.7,0,0.1,0,6.1,0,4.5,0,29.5,0,13.2,0,103.3,0.5,2.8,0
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.",7.1,0.5,0,0,0.6,0.2,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,5,0,0.1,0,1.1,0.3
NEUMATICOS Y TUBOS,15607.5,0,983.4,0,1038.9,0,1380.8,0,1603.8,0,813.6,0,1119.6,0,1095.5,0,956.4,0,1784.4,0,1897.4,0,1771.1,0,1162.7,0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",0.1,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTRAS MANUFACTURAS DE METALES COMUNES,587.8,1.1,25.7,0,57.7,0.1,25.5,0,117.8,0,8.1,0,8.2,0,44.6,0,97,0,32.3,0,64.4,0,89.4,0.9,17.1,0
OTROS ACEITES ESENCIALES,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
PINTURAS Y BARNICES,256.3,0,21.3,0,0,0,22.2,0,2.6,0,0,0,38,0,40,0,10.5,0,0,0,0,0,39.7,0,81.9,0
PREPARADOS A BASE DE CEREALES,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0.1,0,5.5,0
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",5.4,19.9,0,0,0,0,0,0,0,0,0,0,0,8.8,0,0,3,0,0,0,0,0,1.8,0,0.6,11.1
PREPARADOS DE LEGUMBRES Y HORTALIZAS,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.2,0
PREPARADOS DE FRUTAS,0,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,0,0
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,2324.1,21.7,230.8,0,349.9,0,259.5,0,98.2,0,224.9,0,289,6.5,185.6,0,97.9,15.2,207.8,0,125.8,0,156.5,0,98.2,0
PRODUCTOS FARMACEUTICOS,688.5,0,30.6,0,56.2,0,35,0,246.6,0,121.2,0,0.9,0,0.5,0,0.3,0,31,0,58.1,0,108.1,0,0,0
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,1603.1,0,73.3,0,118.3,0,476.2,0,8.6,0,82.4,0,2,0,136.5,0,215.1,0,208.3,0,70.4,0,52.9,0,158.9,0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",0.9,1.2,0.4,0,0.1,0,0,0.5,0.1,0.4,0,0.1,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0.2
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0.3,0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",0.5,2.6,0.4,0,0,0,0,0.4,0,0.5,0,0,0,0,0,0.2,0,0.2,0,0,0.1,0,0,1.3,0,0
TUBERIA Y SUS ACCESORIOS,34.7,0,3.1,0,1,0,2.5,0,5.7,0,0.9,0,1.4,0,1.3,0,2,0,2.9,0,3.4,0,8.6,0,1.9,0
VEHICULOS Y MATERIAL DE TRANSPORTE,148654.5,0.1,13722.7,0,12333.1,0,12752.8,0,7993,0,10988.7,0,11900.5,0,12006.3,0,14222.1,0,12560.8,0,14701,0,11576.2,0,13897.3,0.1
VIDRIO Y SUS MANUFACTURAS,281.1,0,22.8,0,16.3,0,27.4,0,17.8,0,24.9,0,17.4,0,28.2,0,20.8,0,26.2,0,21.5,0,37.4,0,20.6,0
INDUSTRIAS EXTRACTIVAS,79890.6,140.8,9064.2,0,3527.6,0,7676.8,0,6990.1,0,7641.4,0,9199,0,5257.5,0,12852,0,4978.8,140.8,4139,0,6658.8,0,1905.5,0
ALUMINIO,74.9,0,0.1,0,0,0,0.1,0,23,0,3.7,0,0.1,0,0.1,0,23.9,0,0,0,23.9,0,0,0,0,0
COBRE Y SUS MANUFACTURAS,40.7,140.8,0,0,11.1,0,0,0,0,0,0,0,0,0,0,0,29.6,0,0,140.8,0,0,0,0,0,0
HIERRO Y ACERO,79774.9,0,9064.2,0,3516.4,0,7676.7,0,6967.1,0,7637.7,0,9198.9,0,5257.4,0,12798.5,0,4978.7,0,4115,0,6658.8,0,1905.4,0
OTROS DERIVADOS DE PETROLEO,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
