,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
ARTICULOS DE VESTUARIO,39.2,566.5,0,15.7,0,75.3,0,85.2,0.1,61.8,0.1,46.3,5.4,19.8,24.6,15.4,4.2,66.2,3.9,45.7,0.1,31.3,0.9,37.8,0,66
AZUCAR,0,78.7,0,0,0,0,0,0,0,78.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AZUCARES Y ARTICULOS DE CONFITERIA,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
BATERIAS ELECTRICAS,12.7,0,0.9,0,1.4,0,1.7,0,0.1,0,3.1,0,0,0,3.6,0,0.5,0,0.4,0,0.5,0,0.5,0,0,0
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES,0.1,217.1,0,0,0,70,0,0,0,0,0,70,0,0,0.1,0,0,0.1,0,7,0,70,0,0,0,0
CAFE SOLUBLE Y MOLIDO,0,22.3,0,0,0,4.5,0,0,0,0,0,1.4,0,0,0,16.4,0,0,0,0,0,0,0,0,0,0
CALZADO,33.9,0,0,0,0.9,0,0,0,7.3,0,0,0,0,0,0,0,14.9,0,0,0,10.7,0,0,0,0.1,0
CAMARON Y LANGOSTA,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0
CARNE,0,0.7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CERAS,0,21.8,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0
CLAVOS Y TORNILLOS,322.3,0.2,16.7,0,44.6,0,14.9,0,8,0,36,0,40.3,0,12.7,0.2,15.8,0,18.6,0,31.3,0,26.3,0,57.2,0
"DISCOS, MATRICES Y CINTAS (DE GRABACION)",0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,117.4,15.3,0.9,0,31.7,0,6.4,0,0.4,0,0.5,0,2.7,0,4.4,15.3,5.3,0,0.8,0,32.1,0,29.5,0,2.7,0
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES",647.4,0,0,0,76.3,0,24.3,0,147.1,0,0.7,0,147.1,0,1.2,0,31.8,0,69.3,0,0,0,128.2,0,21.5,0
INSTRUMENTAL MEDICO Y OTROS,1972.8,8.3,54.6,0,70.3,0,339.6,0,229.7,5.4,227.8,0,47.9,0,200.3,0.2,120.6,0,99.9,0,149,0,105.6,0,327.6,2.7
JOYERIA DE FANTASIA,8.9,0,0,0,0,0,0,0,0,0,0.3,0,0,0,2.2,0,1.9,0,0,0,1.7,0,2.9,0,0,0
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",51.2,1.8,16,0,12.6,0.9,0,0.1,0,0.4,2.7,0,0,0,15.7,0.1,1.9,0.1,1.1,0,0,0,0.7,0.2,0.6,0
LAMINA Y ALAMBRE,193.9,0,8.1,0,25,0,12,0,8.2,0,7.9,0,11.4,0,21.4,0,63.1,0,11.3,0,10,0,10.8,0,4.7,0
MANUFACTURAS DE CAUCHO,1321.9,1,95.3,0,105.9,0,140.9,0,84.7,0,92.5,0,193.2,0,95.2,1,70.5,0,68.2,0,83.2,0,214.3,0,77.9,0
MANUFACTURAS DE CERAMICA,0.5,1.4,0.1,0,0.4,0,0,0.5,0,0.6,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0.1
MANUFACTURAS DE CUERO,0.6,20.6,0,0.2,0,3.9,0,1.5,0,12.9,0,0,0,0.8,0,0,0,1.3,0.6,0,0,0,0,0,0,0
MANUFACTURAS DE MADERA,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.3,0
MANUFACTURAS DE PAPEL Y CARTON,106.4,0.3,8.9,0,6.1,0,6.5,0,1.6,0,3.8,0,8.5,0,3.8,0.1,26.7,0,9.5,0,5.4,0,1.4,0.1,24,0.1
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,2.1,3.8,0.2,0,0,0,0,2.1,1.6,0.2,0.3,0,0,0.7,0,0,0,0.7,0,0,0,0,0,0,0,0.1
MANUFACTURAS DIVERSAS,2615.3,34.7,216.1,0.1,107.9,14.1,103.8,2.2,90.3,1.8,160,0,57.2,1.3,496.7,5.7,206.2,1.2,337.1,5.2,167.5,0.7,77,2.3,595.4,0.1
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,5842.3,0.3,526.3,0,536.3,0,554.2,0,640.2,0.2,567.6,0,372.2,0,525.7,0.1,359.4,0,413.3,0,502.9,0,299.2,0,545.2,0
MATERIALES PLASTICOS Y SUS MANUFACTURAS,138.5,21.1,0.1,0.9,1.7,3.3,12.7,4,1.9,1.3,0.5,9.9,58.4,0.9,4.8,0.1,0.7,0.5,56.5,0,0.2,0.1,0.2,0.1,0.8,0
MATERIALES TEXTILES (TEJIDOS O TELAS),52,9,0,0,10,4.6,0.7,0.1,8.2,0.1,18.3,0,3.6,2.4,0.6,0,0,0,9.7,0,0,0,0.3,0,0.6,1.9
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.",58.7,0.9,0,0,0.1,0,0.4,0,0,0,0,0,0.1,0,0,0.2,37,0.5,20,0,0,0,1.1,0,0,0.2
NEUMATICOS Y TUBOS,8372.5,0,630.3,0,840.9,0,900.3,0,442.2,0,413,0,583.3,0,456.8,0,641.1,0,760.8,0,912.2,0,1043.5,0,748.3,0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",0.4,0.1,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1
OTRAS MANUFACTURAS DE METALES COMUNES,497.4,0.3,53.9,0,24.5,0,54,0,14.5,0,97.4,0,12.2,0,19.8,0.2,21.8,0,8.1,0,13.9,0,89.4,0,87.6,0.1
PAPEL Y CARTON,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,0,0,0,0,0,0,0,0,0
PINTURAS Y BARNICES,286.5,0,14.3,0,78.4,0,0.5,0,0,0,0,0,0,0,3.1,0,18.8,0,0,0,88.4,0,27.6,0,55.5,0
PREPARADOS A BASE DE CEREALES,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PREPARADOS DE LEGUMBRES Y HORTALIZAS,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS",82.1,0,0,0,0,0,2.8,0,0,0,78.4,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,2365.3,0,177.3,0,111.3,0,169.5,0,90.1,0,24.2,0,430.6,0,227.7,0,371.4,0,211.4,0,103.7,0,145.8,0,302.2,0
PRODUCTOS FARMACEUTICOS,137.2,0,0,0,0,0,1.8,0,0,0,0,0,77.4,0,0,0,0,0,0,0,0,0,58,0,0,0
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,2643.3,0,357.1,0,228.3,0,130.4,0,446.2,0,161.8,0,124.9,0,288.6,0,404.9,0,105.1,0,190,0,41.7,0,164.2,0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",0.8,0.8,0,0,0,0,0,0.2,0,0,0.1,0,0,0,0.1,0,0,0.1,0.3,0,0,0,0,0.1,0.2,0.4
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",0.4,4.6,0,0.6,0,1.4,0,1,0,0.1,0,0,0,0.7,0.3,0,0,0.9,0.2,0,0,0,0,0,0,0
TUBERIA Y SUS ACCESORIOS,37.3,5.3,1.7,0,0.1,0,1.6,0,1.2,0,3.3,0,6.3,0,9.6,5.3,1.6,0,1.9,0,2.5,0,2.8,0,4.8,0
VEHICULOS Y MATERIAL DE TRANSPORTE,103523.3,173.8,7114.9,0,7087.9,0,8677.4,0,9911.4,1.1,6118.3,0.1,7816.8,0,12394.3,0.4,5492.3,0.1,9583.9,0.1,7237.1,81.1,9203.4,44.7,12885.7,46.3
VIDRIO Y SUS MANUFACTURAS,348.9,0.1,29,0,37.7,0,31.4,0,12.7,0,55,0,18,0,32.2,0,32.7,0,41.8,0,23,0,17.7,0,17.7,0.1
INDUSTRIAS EXTRACTIVAS,40202.3,0.5,251.3,0,1479,0,0,0,11.8,0,3899.1,0,5009.1,0,2900.2,0,4499.6,0.5,4653.3,0,4954.7,0,7007.5,0,5536.6,0
ALUMINIO,100.4,0,0.2,0,0,0,0,0,0,0,74,0,0.2,0,0,0,0,0,0,0,0,0,0,0,25.9,0
COBRE Y SUS MANUFACTURAS,56.4,0,0,0,0,0,0,0,0,0,56.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DESPERDICIOS Y DESECHOS DE METALES (CHATARRA),1479,0,0,0,1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIERRO Y ACERO,38542.9,0,251.1,0,0,0,0,0,0,0,3768.7,0,5008.9,0,2900.2,0,4499.6,0,4641.5,0,4954.7,0,7007.5,0,5510.7,0
OTROS DERIVADOS DE PETROLEO,23.6,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0,0,0,11.8,0,0,0,0,0,0,0
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
