,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
INDUSTRIAS EXTRACTIVAS,6321,52691.8,294.7,4498.9,220.6,5407.4,443.9,5503,440.7,3414.9,2292.6,9218.7,44.5,0,700.9,5246.9,132,4581.8,474.7,4834.5,743.7,4386.1,130.6,5599.5,402,0
ALUMINIO,1272.3,0.1,84.8,0,38.8,0,107,0,40.6,0,0,0,0,0,306.9,0,21.1,0,344.1,0,254.6,0,65.3,0,9.2,0
COBRE Y SUS MANUFACTURAS,129.7,0,16.5,0,16.2,0,0,0,0,0,0,0,0,0,37.8,0,0,0,0,0,59.2,0,0,0,0,0
ESTA&O,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0
GASES INDUSTRIALES,22.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1,0,0,0,0.3,0
GASOLINA,7.2,0,3.8,0,0,0,0,0,0,0,1.3,0,0.1,0,0,0,2,0,0,0,0,0,0,0,0,0
HIERRO Y ACERO,3454.9,0,0,0,154.5,0,173.1,0,317.7,0,2165.1,0,0,0,202.6,0,22.3,0,46,0,205.2,0,0,0,168.5,0
OTROS DERIVADOS DE PETROLEO,1432.4,18.3,189.1,0,11.1,18.3,163.8,0,82,0,126.1,0,43.5,0,153.6,0,86.5,0,84.6,0,202.6,0,65.3,0,224.1,0
PLOMO,0,52620.8,0,4498.9,0,5389.2,0,5478.8,0,3414.9,0,9190.3,0,0,0,5246.9,0,4581.8,0,4834.5,0,4386.1,0,5599.5,0,0
PRODUCTOS MINERALES DIVERSOS,1.8,0,0.5,0,0,0,0,0,0.3,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0
ZINC,0,52.7,0,0,0,0,0,24.2,0,0,0,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
