,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",251.3,0,0,0,0,0,56.3,0,0,0,0,0,0,0,54.7,0,0,0,12,0,108.8,0,0,0,19.4,0
PREPARADOS DE LEGUMBRES Y HORTALIZAS,160.4,0,67.3,0,0,0,39.3,0,41.3,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0
PREPARADOS DE FRUTAS,15.7,3.2,0,0,0,0,0,0,8.9,0,0,0.9,0,0,0,0,0,0,6.7,0,0,2.3,0,0,0,0
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS",1114.5,17.3,0,0,151.9,0,131.6,0,102.5,0,89.2,0.3,52.7,0,105.8,0,105.8,0,17.9,0,207.8,17,65.6,0,83.8,0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,16356.9,24.2,1231.6,0,1412.5,0,2984.2,0,798.7,24,1900.5,0,821.8,0,1631.9,0.2,1411.4,0,837,0,1188.4,0,1070.6,0,1068.3,0
PRODUCTOS FARMACEUTICOS,2385.5,0,117.6,0,244.6,0,222.6,0,334.7,0,255.2,0,25,0,162.4,0,108.3,0,210.1,0,16.4,0,67.6,0,620.9,0
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,1455.4,88,104.4,0,272.1,0,226.7,0,151.1,88,135.2,0,43.9,0,136.2,0,16.4,0,91.4,0,42.1,0,96.9,0,138.8,0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",35.3,222.3,0,0,0,0,0,0,0.2,221.5,0.2,0,28.7,0,0.1,0.1,0.3,0,0.2,0,2.4,0,3.4,0.6,0,0
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",65.8,0,59.4,0,0,0,5.7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",3,0,0.1,0,0,0,0,0,0.8,0,0,0,1.9,0,0,0,0,0,0.1,0,0,0,0,0,0,0
TABACO ELABORADO,9.8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0
TUBERIA Y SUS ACCESORIOS,364,0,16,0,122.8,0,48.9,0,1.1,0,112,0,3.1,0,0.3,0,29.1,0,1.1,0,9.9,0,2.6,0,17.1,0
VEHICULOS Y MATERIAL DE TRANSPORTE,6359.7,0,1059.2,0,1050.1,0,313,0,205.7,0,361.5,0,216.6,0,249.8,0,831.6,0,352.5,0,164.6,0,133.1,0,1422.1,0
VIDRIO Y SUS MANUFACTURAS,252.1,0.6,1.7,0.1,3.9,0.1,1.9,0,22.8,0,0.8,0,1.1,0,54.1,0.1,136.5,0,0.3,0.2,22.1,0,6.9,0,0,0
INDUSTRIAS EXTRACTIVAS,3949.9,33.6,361.5,0,245.1,0,435.5,0,793.5,0,263.7,0,311.3,33.5,332.3,0,68,0,143.4,0,9.6,0,699.9,0,286.3,0
ALUMINIO,46.6,0,0.7,0,0,0,0,0,0,0,0,0,22.8,0,8,0,0.7,0,0.1,0,3.7,0,0,0,10.6,0
COBRE Y SUS MANUFACTURAS,9.8,0,0,0,5.1,0,0,0,3.8,0,0,0,0.1,0,0,0,0.3,0,0.2,0,0.2,0,0.1,0,0,0
GASES INDUSTRIALES,270.9,0,69.7,0,0,0,32.1,0,17.3,0,18,0,0,0,18,0,19.3,0,78.4,0,0,0,18,0,0,0
HIERRO Y ACERO,2850.9,0,125.6,0,141.1,0,358,0,705.9,0,230,0,212.5,0,225.9,0,0,0,0,0,0,0,576.6,0,275.5,0
MARMOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTROS DERIVADOS DE PETROLEO,758.2,33.5,165.4,0,98.8,0,45.4,0,66.5,0,2.7,0,75.8,33.5,80.4,0,47.6,0,64.5,0,5.7,0,105.1,0,0.2,0
OTROS METALES COMUNES,0.2,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLOMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRODUCTOS MINERALES DIVERSOS,13.2,0,0,0,0,0,0,0,0,0,12.9,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0
