,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
INDUSTRIAS MANUFACTURERAS,144968.4,1767.1,17664.7,116.4,22183.3,59.2,6784.5,143.6,8852.7,60.3,10232,82.1,16789.9,60,13226.7,102.2,13732,192.6,7033.7,69.1,10368.2,164,9898.2,31.3,8202.5,686.4
ABONOS Y FERTILIZANTES,16062.5,0,3824.4,0,147.7,0,135.5,0,52.6,0,123.9,0,4456.9,0,466.3,0,4394.3,0,365.2,0,408.6,0,1458.8,0,228.3,0
ALIMENTOS PREPARADOS PARA ANIMALES,383.7,0,24.3,0,45.2,0,62.1,0,46.4,0,0,0,16.3,0,87.4,0,0,0,24.5,0,24.3,0,0,0,53.2,0
APARATOS ELECTROMECANICOS DE USO DOMESTICO,1807.3,0.9,609,0.1,1078.7,0,12,0,16.3,0.1,0.5,0,2.8,0,13.9,0.2,7.5,0.3,34.4,0,5.5,0,0.5,0,26.2,0.2
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO,49.4,0.1,0.2,0,0.9,0,0.5,0,0.8,0,0,0,0,0,0.1,0.1,0.1,0,0,0,1,0,4.8,0,41,0
APARATOS TRANSMISORES Y RECEPTORES,27.6,0.6,0,0.2,19.8,0,0,0,0.5,0,0,0,0,0,0,0,1.6,0.5,3.9,0,1.4,0,0.3,0,0,0
ARMAS Y MUNICIONES,5.8,0,0,0,0,0,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARTICULOS DE VESTUARIO,67.6,100,0,0.6,3.5,0,3.6,2.9,14.6,0,1.2,19.7,2.2,0,1.1,11.9,4.6,30.4,16.9,8.9,2.9,0,13.1,0,3.9,25.6
AZUCAR,0,532.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532.9
AZUCARES Y ARTICULOS DE CONFITERIA,131.9,0,0.1,0,0,0,0,0,6.4,0,0,0,4.7,0,0,0,51,0,5.8,0,15.1,0,4.8,0,44,0
BATERIAS ELECTRICAS,25.7,0,1.4,0,0,0,0.6,0,7,0,0,0,1.3,0,4.9,0,1.7,0,0.2,0,8.3,0,0,0,0.3,0
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES,1240.5,0.1,42.8,0,24.5,0,19.4,0,2.4,0,37.2,0,95.7,0,193.1,0,0,0.1,75.4,0,474.8,0,57.4,0,217.9,0
CALZADO,27.3,0.2,0,0,0,0,0.3,0,0.3,0,9.6,0,0,0,0,0,0.4,0.1,0,0.1,6.1,0,10.6,0,0,0
CERAS,135,0,0,0,34.9,0,19.5,0,0,0,0.1,0,13.9,0,29.4,0,0.1,0,0,0,37.1,0,0,0,0,0
CLAVOS Y TORNILLOS,68.5,0,4,0,7.6,0,3.4,0,6.2,0,0.5,0,3.5,0,8.6,0,10.4,0,0.3,0,0.6,0,22.5,0,1,0
DETERGENTES Y JABONES,1345.7,0,117.7,0,77.5,0,101.5,0,119.6,0,137.4,0,66,0,24.5,0,163.4,0,118,0,218.7,0,90.2,0,111.3,0
GRASAS Y ACEITES COMESTIBLES,202.7,50.1,0,0,0,0,0,0,0,0,0,0,0,0,9.8,0,13.3,50.1,33.2,0,73.2,0,73.2,0,0,0
HARINAS DE CEREALES,3717.7,0,8.5,0,8.7,0,7.2,0,0,0,0,0,0,0,1908.1,0,10.7,0,8.8,0,0,0,11.7,0,1754,0
HERRAMIENTAS ARTICULOS DE CUCHILLERIA,485.9,0.1,29.2,0,35.1,0,3.1,0,13.8,0,24.5,0,56.3,0,3.6,0.1,17.6,0,47.8,0,68.7,0,130.5,0,55.9,0
HILOS E HILAZAS,973.6,6.5,20.4,6.5,2.1,0,556.3,0,2.5,0,12.1,0,0,0,118.3,0,207.3,0,13.1,0,9.3,0,16.5,0,15.6,0
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES",8782,0,1155.2,0,324,0,200.6,0,963.5,0,806.3,0,319.5,0,1307.3,0,1314,0,802.1,0,735.5,0,705.8,0,148.2,0
INSTRUMENTAL MEDICO Y OTROS,3083.5,43.5,193.3,0.1,107.7,0,74.3,0,39.2,0,60.9,0,474.6,0,73.4,43.1,1250.8,0.2,105.3,0,116,0,344,0,243.9,0.1
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES",80.7,1.7,0,0.2,0.9,0,9.6,0,26.2,0,19.2,0,0.7,0.1,7.6,0.5,3.6,0.8,1.8,0.1,10.6,0,0.5,0,0,0
LAMINA Y ALAMBRE,458.1,0,102.1,0,0,0,0.9,0,35.8,0,0,0,2.1,0,157.8,0,18,0,119.3,0,17.3,0,4.7,0,0,0
LECHE Y OTROS PRODUCTOS LACTEOS,446.4,0,1.4,0,54.2,0,35.1,0,32.2,0,0.1,0,60.3,0,0,0,29,0,2.3,0,133.4,0,55.9,0,42.4,0
MANUFACTURAS DE CAUCHO,367.5,0,18.3,0,16.7,0,14.5,0,102.8,0,21.3,0,20,0,68.2,0,8.9,0,18.7,0,6,0,19.6,0,52.5,0
MANUFACTURAS DE CERAMICA,3118.7,0.4,0,0,0.8,0,15.6,0,73.1,0,9.1,0,3.9,0.1,0,0,76.8,0.2,909.1,0.1,1673.3,0,16,0,341,0
MANUFACTURAS DE CUERO,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,3.3,0,0,0,0,0,0,0
MANUFACTURAS DE MADERA,223.1,0.3,0,0,0.1,0,49,0,0,0,25.2,0,3.1,0,0,0,61.5,0.1,0.3,0.2,41.9,0,2.5,0,39.5,0
MANUFACTURAS DE PAPEL Y CARTON,935.9,21.6,72.1,0.2,46.3,0,32.5,0,95.4,0,204.8,0,107.5,0,7.5,0.2,32.8,3.3,140.7,17.2,53.5,0,102.3,0.7,40.4,0
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC",176.1,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,77.4,0,97.8,0,0,0
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS,0.3,1.2,0,0,0.2,0,0,0,0,0,0,0,0.1,0,0,1.2,0,0,0,0,0,0,0,0,0,0
MANUFACTURAS DE PIELES,1.2,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANUFACTURAS DIVERSAS,2516.6,31.5,66.4,0,1161,0,107.6,0,323.4,0,97.4,0,47.4,0,91.6,0,106,31.4,98.9,0,61.6,0,165,0,190.2,0
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS,28973.2,1.8,4420.1,0.1,8970.8,0,1241.3,0,1050.7,1.1,3340.4,0,3253.2,0,2426,0.1,1384.5,0.5,361.8,0,692,0,1043,0,789.2,0
MATERIALES PLASTICOS Y SUS MANUFACTURAS,4973,120.5,439.1,0.4,237.8,0,181.6,0,411.6,19.3,739.2,0,323.4,0,396.3,43.4,307.3,0.5,231.9,0.3,894.3,34.4,465.8,0,344.8,22.3
MATERIALES TEXTILES (TEJIDOS O TELAS),562.7,0.8,0.5,0,2.1,0,46.2,0,82.7,0,110.7,0,46.2,0,15.6,0,4.5,0.5,0.1,0.4,144.7,0,99.2,0,10.2,0
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC.",912.5,732.2,6.4,25.1,711.6,59.2,13.2,127.9,2,29.9,18.3,62.3,8.3,59.8,44.8,0.7,8.8,72.1,3.3,38,11.1,123,70.9,30.6,13.8,103.7
NEUMATICOS Y TUBOS,339.5,0,0,0,0,0,0,0,111.7,0,0,0,0,0,17.6,0,0,0,0,0,195.6,0,14.6,0,0,0
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES",42.3,1,0.2,0.1,0.2,0,0.9,0,0.6,0,0,0,0,0,0.1,0.2,0.1,0.3,38.4,0,0.1,0,1.7,0,0,0.3
OTRAS MANUFACTURAS DE METALES COMUNES,1366.6,2.7,198,0.6,579.7,0,73.9,0,47.1,0,9.7,0.1,44.4,0,20.7,0.5,59.2,0.6,32.8,0,120.1,0,144.8,0,36.2,0.9
OTROS ACEITES ESENCIALES,163.8,12.8,28.2,0,28,0,28,12.8,0,0,0,0,79.8,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPEL Y CARTON,650.6,0,16.5,0,5.5,0,0,0,25.5,0,120.1,0,0,0,9.9,0,8.1,0,66.2,0,153.6,0,119.3,0,125.9,0
PINTURAS Y BARNICES,2394.7,0,198.7,0,145.9,0,155.1,0,221.8,0,32.6,0,141.2,0,157.8,0,232.4,0,116.3,0,248.3,0,451.3,0,293.2,0
PREPARADOS A BASE DE CEREALES,3374.9,0,359.4,0,102.6,0,262.4,0,64.4,0,581.1,0,662.9,0,77.5,0,202.4,0,15.4,0,380.1,0,30.4,0,636.5,0
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS",0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0
PREPARADOS DE LEGUMBRES Y HORTALIZAS,789.1,0,59.7,0,19.9,0,42.2,0,114,0,126.3,0,42.4,0,55.3,0,72.7,0,45,0,33.7,0,50.5,0,127.4,0
PREPARADOS DE FRUTAS,0,72.1,0,72.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS",1419.4,0,132.6,0,0.1,0,297.2,0,92.2,0,77,0,66.1,0,74.8,0,163.2,0,131,0,151.3,0,124.2,0,109.7,0
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA,26049.3,0,2660.6,0,2458.8,0,1451.9,0,3007.4,0,1865.3,0,4131.6,0,2296,0,1654.9,0,1774.7,0,1968.2,0,1635.6,0,1144.2,0
PRODUCTOS FARMACEUTICOS,7125.3,0,157.3,0,3265.5,0,257.2,0,45.4,0,164.9,0,578.4,0,233.2,0,242.1,0,229.7,0,498.4,0,1055.6,0,397.6,0
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS,1546.4,9.9,109.6,0,112.9,0,141,0,149.3,9.9,167.2,0,115.3,0,90.6,0,176.9,0,144.1,0,126.3,0,202.5,0,10.7,0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O",213.9,0.8,1.2,0,0.7,0,86.6,0,1.5,0,0.1,0,4,0,52.8,0,0.8,0.3,3.7,0.2,3.7,0,58.5,0,0.2,0.2
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS",5.1,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS",21.6,0,0.1,0,1.2,0,6.8,0,0,0,0.7,0,0.1,0,0,0,0.2,0,7.4,0,0.3,0,2.5,0,2.3,0
TABACO ELABORADO,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,5.6,0,5.1,0,0,0,0,0,0,0
TUBERIA Y SUS ACCESORIOS,762.3,1.2,4.6,0,261.5,0,2,0,45.5,0,3.5,0,17.8,0,22,0,226.9,0,6.6,0,36.1,1.2,131.1,0,4.6,0
VEHICULOS Y MATERIAL DE TRANSPORTE,15933.1,19.2,2538.3,10.1,2050.8,0,984.8,0,1397.5,0,1233,0,1482.2,0,2648.6,0,1141.7,0.1,810.6,3.6,427.6,5.5,757.3,0,460.6,0
VIDRIO Y SUS MANUFACTURAS,382.4,0.5,36.6,0,29.6,0,47.7,0,0.6,0,45.1,0,32.6,0,1.6,0,54,0.2,59.4,0,0.6,0,29.9,0,44.5,0.2
INDUSTRIAS EXTRACTIVAS,7324,91.6,576.9,0,150.3,0,594.3,0,236.2,43.1,384.7,0,427,0,455.2,0,980.6,0,615.2,0,1396,46,1272.4,2.5,235.4,0
ALUMINIO,219.7,2.5,53,0,14.1,0,0.1,0,22.8,0,9.4,0,27.8,0,75.5,0,4.9,0,0,0,1.1,0,10,2.5,1.1,0
COBRE Y SUS MANUFACTURAS,78.2,0,0,0,0,0,1.5,0,0,0,16.2,0,18.4,0,0.1,0,0,0,16.8,0,0,0,25.1,0,0,0
ESTA&O,70.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.7,0,0,0,0,0,0,0,0,0
GASES INDUSTRIALES,119.2,0,21.9,0,0,0,21.9,0,0,0,21.9,0,21.9,0,0,0,0,0,0,0,1.9,0,0,0,29.8,0
HIERRO Y ACERO,4596.2,0,491.1,0,42.4,0,502.7,0,136.6,0,216.2,0,296.5,0,303.4,0,535.3,0,430.4,0,1060.8,0,378.5,0,202.4,0
OTROS DERIVADOS DE PETROLEO,855,0,8.7,0,93.9,0,68.1,0,76.7,0,121,0,41.5,0,76.1,0,64.6,0,167.9,0,116,0,20.2,0,0.1,0
OTROS METALES COMUNES,19.2,0,0,0,0,0,0,0,0,0,0,0,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0
PRODUCTOS MINERALES DIVERSOS,1149.4,0,2.2,0,0,0,0,0,0,0,0,0,1.6,0,0,0,305,0,0,0,0,0,838.6,0,2.1,0
ZINC,216.3,89.1,0,0,0,0,0.1,0,0,43.1,0,0,0,0,0,0,0,0,0,0,216.2,46,0,0,0,0
