	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS"	4183.9	5387.3	453.6	381	446.7	443	417.8	380.7	359.2	435.7	212.3	594.4	178.1	443.2	238.1	427.6	404.8	396.4	524.5	390.5	304.9	403	140.6	569.9	503.3	522
PREPARADOS DE LEGUMBRES Y HORTALIZAS	1230	4169.9	56.4	300.5	107.4	400.1	80.6	299.8	108.5	429.2	61	286.6	96	303	123.7	373.9	63.3	266.2	216.8	284	93.1	280.4	138.3	541.2	84.8	405.2
PREPARADOS DE FRUTAS	2277.5	2716.7	76.3	156.3	100.2	257.7	230.8	324.8	196.1	203.2	202.2	209.6	240.6	263.4	195.9	320.4	159.3	190.7	188	177.6	259.6	195.4	259	204.4	169.5	213.1
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS"	613.9	12973.5	28.2	849	37.4	817.1	39	1298.6	63.1	1215	74.4	1092.9	49.2	1334	45.3	883.1	87.6	1109.6	83.2	1374.2	13.2	892.8	25.7	1049.1	67.6	1058.2
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA	13060	7056.2	849.9	513.8	1343.5	512.2	910.1	650.5	1017.5	569.8	1144.9	578.2	1326.6	375.5	1031.9	589.2	1198.5	435.5	1037.5	722.9	1191	638.9	1059.1	980.8	949.5	489.1
PRODUCTOS FARMACEUTICOS	42038.6	20768	2455.1	1825.8	2594.7	2047.5	2548.8	1566.3	3016.3	1897.3	5085.9	1519	4366.7	1854.6	3576.5	1973.8	3038.8	1794.2	3104.2	1920.7	4780.4	2119.1	4167.9	1301.2	3303.2	948.5
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS	34.5	430.7	2.9	66.6	2	48.5	1	32.7	2	56.7	2.4	47.9	9.5	3.6	0.3	16.5	0	16.8	2.6	48	1.3	11.9	5.8	74.7	4.6	6.8
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O"	160.1	1161.7	0.2	121.3	0.1	96.3	5	51.9	6.7	151	0.1	88	6.8	108.5	0.5	82.4	14.6	98.2	20	40.3	68	118.1	29.3	131.6	8.9	74
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS"	13768.1	567.6	1242.8	26	872.3	32.5	968.9	54.7	1012.1	79.4	1255.9	13	946.7	55.9	1166.6	65.4	1101.3	24.4	1241.8	55.8	1519.4	21.6	1251.8	58.4	1188.5	80.5
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS"	31.7	38	0.5	4.2	0.1	1.9	1.7	0.3	0	1.9	15.5	0.6	7.1	14.7	0.5	4.3	0.5	6.5	3.7	1.3	0	1	0	0.4	2.1	1
TABACO ELABORADO	9	1	0.3	0	0.4	0	0.3	0	0.3	0	2.1	0	0.8	0	0.6	0	1.3	1	0.7	0	0.5	0	1	0	0.8	0
TUBERIA Y SUS ACCESORIOS	1945.3	1859.6	129.3	128.9	154.1	122.7	155.9	105.5	182.2	117	204.5	226.2	146.8	131.7	133	82.6	213.5	145.9	171.4	250.5	143.5	227.8	259.3	132.2	51.8	188.6
VEHICULOS Y MATERIAL DE TRANSPORTE	1590.2	2400.4	25.7	367.5	30.5	33.6	69.6	24.1	125.9	225.9	55.4	86.4	183.7	176	69.5	711.1	129.6	0.3	139.8	366.2	290.7	31.4	313.5	31.8	156.4	346.2
VIDRIO Y SUS MANUFACTURAS	6043	1838.1	648.7	253.7	1140.8	43.5	623	120.1	445.7	138.8	349.8	127.8	364	163.3	352.1	87.1	389	209.7	342.4	436.8	421.6	62.2	279.6	106.3	686.4	88.8
INDUSTRIAS EXTRACTIVAS	12871.8	7740.1	1196.9	2069.1	1020.6	362.5	730.7	257.8	1240.1	543	1725.3	400.4	1472.1	265.7	1003.9	756.1	1137.7	920.7	733.4	639.2	777.9	342.6	1103.1	520.1	729.9	663
ALUMINIO	3503.5	76.3	149.2	1.9	373.6	0	232.5	28.4	260.5	26.4	251.4	1.6	198.2	2.1	144.9	1.1	518.3	1.4	285.7	9.6	307.2	0.3	523.5	2	258.6	1.6
ASFALTO	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0
CEMENTO	2048.6	0	584.5	0	4.2	0	0	0	357.4	0	735.6	0	367	0	0	0	0	0	0	0	0	0	0	0	0	0
COBRE Y SUS MANUFACTURAS	56.8	21.5	5.2	11.5	0.3	0	0.2	0	1.1	7.1	18.8	0	3.2	0	20.1	2.8	0.2	0	0	0	0	0	7.6	0.1	0.1	0
DESPERDICIOS Y DESECHOS DE METALES (CHATARRA)	4759.5	0	433.4	0	524.9	0	433.9	0	477.9	0	541.9	0	502.2	0	399	0	370.7	0	255.4	0	283	0	248.7	0	288.4	0
ESTA&O	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GASES INDUSTRIALES	309.3	109.9	10.4	0	15.2	0	16.7	1.2	39.1	33.5	17.4	54.4	11.4	0	26.1	0	30.3	0.3	39.5	12.5	68.7	7.3	9.3	0.7	25.3	0
HIERRO Y ACERO	1345.9	4405.7	1.9	53.3	17.7	242.3	32.1	108	90.2	401	114	237.6	342.6	164.8	155.1	664.5	72.4	778.6	120	542.4	104	236.7	175.4	430.2	120.4	546.3
MAGNESIO	2.2	14.6	0	0	0	0	0	0	0	0	0	5.4	0	5.7	0	0	0	0	2.2	0	0	0	0	0	0	3.5
MARMOL	0	89.9	0	3	0	7.1	0	21.3	0	5.1	0	19.1	0	8.1	0	7.5	0	1.1	0	3.8	0	1.1	0	9.7	0	3.2
OTROS DERIVADOS DE PETROLEO	528.3	1979.6	0	1854.2	10.3	8.6	3.4	10.5	0	4.7	0	0.9	0	7.8	244.9	25.4	140	14.2	0.2	5.1	2.3	24.4	107.1	10.1	20.2	13.7
OTROS METALES COMUNES	6.2	0	0	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS	16.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.4	0	0	0	0	0	0	0
PRODUCTOS MINERALES DIVERSOS	194.5	1039	9.2	142	66.2	104.5	9.5	88.3	4.5	65.3	39	81.5	26.1	77.3	2.6	54.7	0.2	124.6	7.2	65.9	1.7	72.9	26	67.3	2.3	94.7
ZINC	100.7	3.1	3.1	3.1	8.3	0	2.5	0	3.3	0	7.2	0	21.5	0	11.2	0	5.7	0	6.7	0	10.9	0	5.5	0	14.7	0
