	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones	Importaciones	Exportaciones
"CEREALES DIVERSOS (CENTENO, CEBADA, AVENA, SORGO, ETC)"	0	12.8	0	0.9	0	0	0	0	0	0	0	2	0	0.9	0	0.9	0	1.2	0	0	0	1	0	4.6	0	1.2
ESPECIAS	64.6	388.2	0.5	35.1	6.5	9.6	5	44.8	18.1	43.6	1.9	49.1	7	50.7	6.4	26.2	0	57.4	2.3	0	2.7	20.1	9.6	14.4	4.6	37.1
FLORES Y FOLLAJES	0	265.2	0	12	0	8.4	0	75.1	0	9.8	0	9.9	0	8.8	0	9.3	0	8.1	0	87.8	0	9.7	0	7.6	0	18.7
FRIJOL	0	1184.7	0	745.9	0	259.2	0	139.4	0	27.4	0	0	0	5.3	0	0	0	0	0	0	0	0	0	0	0	7.5
"FRUTAS FRESCAS, SECAS O CONGELADAS"	5816.6	749.6	445	47.9	535.9	13	508.1	47.6	809.1	4.2	634.1	63.1	678.2	128.3	402.9	26	6	41.9	121.6	103.5	418.9	120.4	628	131.6	628.9	22.2
LEGUMBRES Y HORTALIZAS	65.3	2082.6	0	427.5	31.3	391.5	0	420.5	0	210.7	0	97.9	8.1	90.8	6.4	86.9	1.4	177	0	41.4	11.7	33.4	3.9	83.9	2.6	20.8
MAIZ	0.3	209.3	0	6.5	0	0	0	37.2	0	0	0	0	0	80.3	0	0	0.3	0	0	0	0	0	0	34	0	51.1
MANZANA	56.8	0	0	0	0	0	0	0	0	0	0	0	18	0	19.9	0	0	0	18.9	0	0	0	0	0	0	0
MATERIAS VEGETALES	7.2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2.6	0	1.8	0	1	0	1	0
MIEL DE ABEJAS	0	204.5	0	0	0	0	0	0	0	0	0	66.7	0	0	0	70.4	0	0	0	0	0	0	0	67.4	0	0
OTROS PRODUCTOS DEL REINO ANIMAL Y VEGETAL	559.4	320.9	1.3	15.2	10.7	126.4	111.3	73.6	132.2	1.3	68.9	22.6	45.2	4.7	59.9	15.6	24.3	2.6	14.4	8.1	34.2	15.4	38.9	12	18	23.5
PIMIENTA	96.2	40.4	4.4	2.3	3.8	0.6	4.8	7	2.4	6	9.5	1.3	13.2	0.8	8.8	2.3	5	3.2	5.9	1	12.7	3.9	20.2	0	5.6	12
"PLANTAS, SEMILLAS Y FRUTAS PARA USO MEDICO Y PERFUMERIA"	374.7	441.4	10.9	33.5	25.2	16.2	5.7	58.2	11.6	48.3	48.8	15.1	14.8	22.7	9.1	34.3	5.6	105.3	30.9	26.5	177.1	15.6	14.4	38.5	20.6	27.2
PLATANO	0.5	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SEMILLA DE AJONJOLI	0	752.8	0	46	0	35	0	71.1	0	70.6	0	105.8	0	0	0	70.6	0	71.5	0	70.6	0	70.6	0	70.6	0	70.6
TOMATE	0	36.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.3
YUCA	9.9	0	0	0	0	0	0	0	0	0	0	0	1.2	0	1.4	0	1.5	0	0	0	0	0	0.8	0	5	0
INDUSTRIAS MANUFACTURERAS	506977.8	365048.9	38650.3	26076.6	42660.8	31912.8	44109.4	35102	38805.4	31868.3	46345.8	29562.1	41354.6	30285.6	45781.6	30059.8	38414.1	29138.7	41938.6	25540.9	45087.4	31170.8	41241.1	30911.6	42588.8	33419.8
ABONOS Y FERTILIZANTES	361	2086.2	0	89.7	0	58.6	43.7	283.6	59.8	110.4	45	127.7	84.1	181.1	60.8	254.4	25	160.6	0	190.9	12	123.8	21	297.9	9.7	207.4
ALIMENTOS PREPARADOS PARA ANIMALES	1121.1	1608.1	89.3	156.9	125.6	217.5	121.2	117.9	155.2	178.5	25.3	173.7	103.5	117.5	84.4	67.7	54.4	137.8	87.9	136.6	54	64.6	109.2	131.4	111	107.7
APARATOS ELECTROMECANICOS DE USO DOMESTICO	10038.8	771.9	767.3	72.6	1142.2	173.4	1075.7	61.6	490.1	30.6	1050.3	60.6	1397.6	39.3	1055.4	53.3	766.6	30.1	712.7	9.2	308.3	158.5	436.1	69.1	836.4	13.6
APARATOS DE REGISTRO Y REPRODUCCION DE SONIDO	1698.5	119.5	11.6	40.9	10.5	0	14.7	3.6	3.6	0.2	498.4	51.6	110	0.1	348.6	0.1	243	2.7	139	1.2	68	3.2	181	10.2	70	5.7
APARATOS TRANSMISORES Y RECEPTORES	1285.2	242.1	243.1	0.3	256	7.4	152.6	0.1	84.8	0	38.9	10	140.5	134	109.8	0.7	47.3	2.7	55.4	34.6	45.5	9.3	43.2	9.8	68	33.2
ARMAS Y MUNICIONES	536.3	0	0	0	276.6	0	153.4	0	0	0	76.4	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0
ARTICULOS DE VESTUARIO	648.9	7002.1	33.7	472.9	21.3	521.4	19.9	926.5	75.8	425.4	32.4	590.2	38.6	524.9	42.9	488.8	30.1	635.7	59.4	360.3	58.7	686.1	149.5	571.4	86.6	798.4
AZUCAR	0.5	0	0	0	0.2	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0
AZUCARES Y ARTICULOS DE CONFITERIA	5837.6	6467.4	489.9	472.8	499.3	516.3	708.7	640.2	417.5	475.7	357.4	355.5	424.5	403.2	479.9	392.9	543.9	653.8	537.9	476.8	393.4	664.6	465.4	684.1	519.7	731.4
BATERIAS ELECTRICAS	1205.4	598.5	42.4	52	31.4	31.7	10.4	71.8	43.5	97.5	91.2	41.1	130	66.9	129	34.6	90.3	21.1	90.8	31.6	259.3	36.9	244.5	71.7	42.6	41.4
BEBIDAS LIQUIDOS ALCOHOLICOS Y VINAGRES	64481.3	9151.4	4900	458.1	4834.7	1055.2	5416.6	858	5658.5	837.4	4908.7	919.4	4317.1	857.9	5839.2	739.4	3764.5	681.6	5805.9	607	6637.6	627.1	6196.1	835	6202.3	675.3
CAFE SOLUBLE Y MOLIDO	157.5	68.5	10.8	7.7	0.8	27.8	0.1	22.3	2.7	0	0	0	0	0	68.6	0	0	0	3.5	0	63.6	0	0.6	0	6.8	10.6
CALZADO	1074.3	6003	27.5	494.4	49.1	509.2	32.5	500	101.8	340.3	94.2	303	26.5	655.4	221.9	343.6	68.5	462.2	71.5	350.1	166.4	628	123	417.1	91.5	999.8
CAMARON Y LANGOSTA	10.7	6.7	0	3.3	0	0	0	1.8	10.7	0	0	0	0	0	0	0	0	0	0	0	0	1.6	0	0	0	0
CARNE	1732.1	229	209.7	85.5	194.4	4.1	118	88.6	0.8	4.1	69.5	8.2	119.8	4.1	0	4.1	210.8	8.2	211.6	4.1	210.1	9	347.4	4.5	40.1	4.5
CERAS	548.6	6074.6	37.9	453.2	39.3	492.6	58	532.9	26	561.5	71.5	523.3	33.9	533.7	39.2	530	32.8	473	73.9	426.8	53.4	511.7	44.3	477.8	38.4	558.1
CLAVOS Y TORNILLOS	172.9	21.6	4.7	0.4	4.3	2.8	5.7	9.1	14.7	0.1	6.8	0.6	17.8	0	8.9	0	2.5	0.2	20.9	0	18	0.3	19.6	1.2	48.8	6.9
DETERGENTES Y JABONES	4257.5	19469.4	348.2	1332.3	340.6	1315.5	387.6	1579.1	310.8	1789.2	356.3	1678.9	269	1680.7	371.6	1707.6	405.6	1557.6	459.3	1662.1	353.3	1827.1	278.2	1573.2	376.9	1766.1
"DISCOS, MATRICES Y CINTAS (DE GRABACION)"	18.5	0.5	0	0	0	0	0	0.5	0.4	0	1.3	0	2.7	0	0	0	0	0	9.5	0	0.7	0	0	0	4	0
GRASAS Y ACEITES COMESTIBLES	1910.9	3121.6	125.4	184.7	97.7	259.6	169.5	304.2	137.7	348	150.6	331.1	177	288.3	154.2	254.5	180.7	189.8	205.4	308.3	135.1	185.2	174.5	264.6	203.1	203.4
HARINAS DE CEREALES	1238.8	1149.5	90.1	102.7	78.2	58.2	81.5	94.7	100.9	125.5	95.1	52.7	90.8	151.7	89.4	90.3	62.6	69.7	117.7	71	183.1	101.8	99.4	141.2	149.9	89.9
HERRAMIENTAS ARTICULOS DE CUCHILLERIA	387.7	155.4	24.9	19.9	36.9	7.1	27.6	14.3	13.3	10.3	21.5	15.3	4.5	0	91.3	22.6	16.8	3.6	37.6	10.1	28.6	30.3	77.5	10	7.1	12
HILOS E HILAZAS	53.2	2248.4	0.4	160.1	2.5	386.8	21.3	290.7	2.9	179.1	1.4	335.1	0.8	283.3	2.4	132.6	4	127.5	2.7	112.5	9.7	75.5	3.5	89	1.5	76.2
"INSECTICIDAS, FUNGICIDAS Y DESINFECTANTES"	19977.6	34243.9	2195.2	1983.4	1374.2	3677.2	2508.9	2551.4	2230.7	2266.8	1845.2	3851.1	1363.7	3009	1903.4	2864.2	926.1	3878.7	1416.5	2457.6	1312.9	2881.6	1296.8	2410.3	1604.2	2412.7
INSTRUMENTAL MEDICO Y OTROS	2272.4	514.9	876	25.2	106.7	5.3	158.9	12.6	55.2	29.8	65	32	97.9	88.2	90	72.7	156.4	74.1	202.3	84.1	151	37.9	165.6	8.1	147.1	44.9
"JUGUETES, JUEGOS Y ARTICULOS DE RECREO Y DEPORTES"	292.1	834.1	43.6	49.8	12.4	61.3	4.2	21.1	59.6	31.8	7.5	55	2.7	52.2	30.2	52.6	5.3	55	44.8	119.3	6.4	216.7	15	56.1	60.2	63.2
LAMINA Y ALAMBRE	42539.4	10717.6	3709.3	1415.4	3665.4	1020.4	4662	1488.3	3098.2	1555.3	3557.1	1402.4	5634.7	741.7	3055.2	711.8	3307.2	609	2997.5	236	3129.1	194.4	2761	590.3	2962.6	752.7
LECHE Y OTROS PRODUCTOS LACTEOS	51625.2	2619.3	3974.1	157.7	4595.3	360.3	3497.4	336.1	3923.2	288.2	4755.1	204.7	3708.1	200.4	5810.4	109	4772.9	255.8	5073.9	178.1	3905.9	165.4	3942.6	84.5	3666.2	279.1
MANUFACTURAS DE CAUCHO	1716.1	721	65	44.5	133.9	36.1	101.9	139.7	144.9	15.6	173.1	112.4	240.8	46.4	143.1	39.8	146.4	65.6	173.5	57.6	143.9	42.5	124.2	21	125.4	99.7
MANUFACTURAS DE CERAMICA	715.1	5465.5	6.4	570.1	86.5	442.7	55	814.4	50.3	350.1	58.8	525.7	63.7	385.8	63.1	205.6	43.5	586.5	103.3	319.3	78.8	211.8	56.2	430.4	49.5	623.1
MANUFACTURAS DE CUERO	62.2	69.8	2.4	0	5.4	5.2	0.6	5.7	6.2	0.2	6.5	4.3	13.2	12	7.7	22.5	4.2	1.7	2.3	0.3	3.1	1.9	7.7	7.9	2.9	8.1
MANUFACTURAS DE MADERA	582.5	2570.4	31.1	82.5	58.7	128.3	40.3	388.4	25.2	430.3	73.8	258.7	29.3	204.9	42.8	137.8	39.7	203.1	46.7	184.8	52.7	174.7	55.2	151.1	87.2	226
MANUFACTURAS DE PAPEL Y CARTON	9479.9	19357.9	479.4	1280.2	842.7	1550.7	823	1962.7	630.1	1759.3	711.7	1491.7	1775.8	1629.6	501.3	1738.6	680.6	1573.8	696	1555.7	694.3	1653.5	788.2	1514.4	856.8	1647.7
"MANUFACTURAS DE PIEDRA, CEMENTO, YESO, ETC"	57.3	236.7	0	20.1	0	6.4	17.1	43.3	0	31.5	0	11.7	4.9	9.1	2.3	18.8	4.9	15.8	3.4	21.6	23.1	22.3	1.6	14	0	22
MANUFACTURAS DE PIEDRAS Y METALES PRECIOSOS Y SEMI PRECIOSOS	100.2	54.5	1	1.3	12.6	3.6	2.4	1.5	13.8	36	5.3	1.3	1.8	3.3	3.2	1.3	15.1	1.6	8.6	1.3	18.5	1.3	7.8	0.9	10.2	1.3
MANUFACTURAS DE PIELES	152.2	86.8	51.5	0	50.4	18.7	0	0	50.4	20.7	0	0	0	4.6	0	5.7	0	4.7	0	0	0	21.6	0	10.8	0	0
MANUFACTURAS DIVERSAS	38077.6	5396.6	2693.7	578.7	3252.4	322.5	2938.9	473.4	2972.5	495.8	4049	440.1	3130.5	324.5	3394.5	414.3	2699.4	430.3	2499.6	406.3	3063.7	436.5	3663.8	511	3719.6	563.4
MAQUINAS Y APARATOS MECANICOS PARA USOS ELECTROTECNICOS	19104.8	11437.2	1279.8	575.3	1396.5	1462.7	1057.3	1568.8	1270.5	463	1913.4	695.4	1453.3	797.4	1366.9	863.8	1879.4	1120.6	1726.4	798.6	2435.5	1105.9	2135.3	1272.6	1190.6	713.1
MATERIALES PLASTICOS Y SUS MANUFACTURAS	36351.8	39996.2	3061.2	3017.9	3150.2	3153.7	2613.6	3400.9	2650	3430.6	3240.6	3272.1	3309.4	3930.6	3031.7	3501.6	3091.9	3040.5	3174.2	2800.6	3223.6	2731.3	2596	3859	3209.5	3857.7
MATERIALES TEXTILES (TEJIDOS O TELAS)	583.2	4933	102.1	292	11.4	254.2	12.7	530.7	54.2	479.4	14	290.7	16.8	394.5	61.3	498.3	73.4	414.9	53.6	440.8	29.1	371.5	100.2	535.9	54.5	430.1
MELAZAS DE AZUCAR	106	0	10.3	0	9.7	0	9.1	0	0	0	13.2	0	5.2	0	6.2	0	6.8	0	9.2	0	14.6	0	11.1	0	10.6	0
"MUEBLES PARA EL HOGAR, OFICINA, MEDICOQUIRURGICO, ETC."	1390.2	4865.9	77.6	219.3	52.4	232	160.5	325.8	74.9	241	89.4	240.7	51.6	493	97.9	584.5	158.3	609.3	74.4	449.8	251.3	598.6	201.5	478.7	100.5	393.1
NEUMATICOS Y TUBOS	11659.5	696	977.8	69.2	369.4	74.8	887.6	105.9	694.1	27.7	1093.3	79.9	702.9	82.4	1163	6.9	1426.3	47.5	832.2	39.3	1000.6	97.6	1340.3	58.6	1171.9	6.2
"OBJETOS DE ARTE, PARA COLECCIONES Y ANTIGUEDADES"	6.9	0.8	0.5	0	0.1	0.1	0.4	0	3.8	0.1	0.2	0.3	0.3	0	0.1	0	0.2	0	0	0	1	0	0	0.1	0.2	0.1
OTRAS MANUFACTURAS DE METALES COMUNES	11895.8	7379	978.2	459.6	479.2	446.1	1355.6	960.7	772.9	853.5	956.1	833.4	725.7	643.7	1224.7	658.4	788.3	412.2	1187.8	502.9	1332.5	516.3	1131.8	544.9	962.9	547.4
OTROS ACEITES ESENCIALES	3.8	40.2	0.1	0	0	4.6	0.6	2	0	0	0	0	0.1	1.1	0	1	0.8	0	0.3	1.9	0.6	0.7	0.3	24.4	1.1	4.5
PAPEL Y CARTON	9878.8	2532.9	516.9	326.3	789.4	113.3	733.7	182.4	942	124.8	952.8	178.6	960.2	136.2	815.9	154	1081.5	325.8	934.2	257.5	841.6	377.6	398.8	164.4	911.6	191.9
PIELES Y CUEROS	0	73.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.1
PINTURAS Y BARNICES	11822.4	5212.4	719.9	609.7	942.2	340.3	853	471.3	662.3	423.2	1017.7	318.2	1164	470.4	925.3	464.5	1145.3	305.4	751.9	369.6	1403.1	503.8	1110.5	464.9	1127	471
PREPARADOS A BASE DE CEREALES	27757.4	22365.7	1799	1726.6	2515.1	1680.6	2581.2	2220.7	1823.6	1735	2735	1760.5	2206.5	1789.9	2101	1939.2	2262	1914.1	2519.7	1750.3	3118.7	1871.9	2092.2	2013.2	2003.6	1963.6
"PREPARADOS DE CARNE, PESCADO, CRUSTACEOS Y MOLUSCOS"	7845.1	8204.5	910.5	365.9	1115.6	427.2	1021.1	711.6	361.2	691.3	287.8	300.8	462.6	636.2	771.4	707.5	526	866.7	651.2	874.8	639.1	1009.1	341.9	571.6	756.6	1041.8
PREPARADOS DE LEGUMBRES Y HORTALIZAS	1353.5	7456	65.9	501.2	93.5	640	125.9	557.9	65.1	792	149.8	431.5	95.7	383.8	149.9	540.1	82.2	650	156.8	515.6	135.3	597.3	153.8	688.4	79.7	1158
PREPARADOS DE FRUTAS	5449.3	4520.4	290.1	309.8	589.6	387.1	523.1	335.5	499	618.9	389.8	427.3	448.1	307.1	577.6	422.6	492	340	506	313.7	426.4	318.1	410.9	273.1	296.8	467.3
"PRODUCTOS DE PERFUMERIA, TOCADOR Y COSMETICOS"	2069.7	6186.4	94.4	501.5	171.8	568.4	228.1	436.6	123.8	559.9	128.7	492.8	138.9	647.6	227	478.6	140.7	544.8	222	438	225.1	455.2	208.2	487.4	160.9	575.7
PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA	10802.7	11759.1	952.5	963.4	864.1	951.9	973	1067.5	684.6	939.6	929.8	838.6	782.5	1179	794.1	1096.9	972.9	880.4	845.1	810.9	1219.8	692.5	967.7	1160.2	816.6	1178.3
PRODUCTOS FARMACEUTICOS	27345.8	36238.6	1888.6	3360.2	2716.3	4101.4	2981.4	2275.3	1710.4	4067.9	3976.4	2656	749.4	2603.6	3228.3	3719.4	1644.3	1889.8	1657.6	2088.2	2866	3884.1	1008.1	3242.7	2919	2350
PRODUCTOS FOTOGRAFICOS Y CINEMATOGRAFICOS	79.4	75	6.4	23.9	2.2	2.4	1.3	0	30.4	7.4	4.9	0	3.1	0	15	0	1.4	9.6	1.6	4.7	1.7	14.2	8.3	12.8	2.9	0
"ROPA DE CAMA, DE MESA, TOCADOR, COCINA Y BA&O"	71.8	2300.8	0.9	168.5	4.6	204.8	7.6	146.4	5.2	99.7	0.7	107.1	1	229.7	22	299.4	0.2	195.7	10.7	197.4	2.6	134.1	3	260.7	13.3	257.2
"SALSAS, CONDIMENTOS Y SAZONADORES COMPUESTOS"	28578.7	8288.3	2043.4	480.9	2485.9	689.6	2329.4	781.6	2107.3	668.4	2453.2	514.8	2236.3	806.1	2583.8	690.4	2054.7	609.7	3020.3	619.3	2216.1	842.6	2857.2	630.5	2191.2	954.4
"SOMBREROS, PARAGUAS, TAPASOLES, OTROS"	95.1	59.1	4.8	4.8	3	10.6	1.8	1.7	3.9	3	11.4	8.9	12.6	5.4	18.6	3.3	7.3	1.8	6.1	4.8	9.7	2.1	12	6.8	3.7	5.9
TABACO ELABORADO	6384	0	1.3	0	941.8	0	474.9	0	333.8	0	213.4	0	823.8	0	1230.1	0	0	0	420.5	0	640.6	0	594.8	0	708.9	0
TUBERIA Y SUS ACCESORIOS	4539.9	19476.9	158.6	674.3	247.7	1712.5	391.7	2385.6	488.9	1921.1	468.3	1374.9	540	1532.2	579.5	1434	233.9	1336.9	290.7	1185.3	490.1	1854.4	381.6	1611.4	268.9	2454.1
VEHICULOS Y MATERIAL DE TRANSPORTE	4832.9	5704.4	491.4	266	589.6	439	254.9	1277.3	666.4	242.5	294.2	509.7	170.6	303.2	268.4	84.7	434.4	491.3	412	425	399.7	753.5	305.2	260.5	546.3	651.8
VIDRIO Y SUS MANUFACTURAS	10542	5762.5	632.8	290.9	881.4	731.6	1100.4	715.9	1805.4	653.1	1710.9	260.7	737.8	278.2	277.1	398.9	558.6	158.3	473.2	236.7	520.4	631.6	970.6	818.7	873.5	587.8
INDUSTRIAS EXTRACTIVAS	19717.5	29283.4	1132.7	751.6	2139.4	1129.3	1953	1988.1	1380.5	3268.3	1753.3	5956.2	2130	7983	1614.5	3139.5	1461.8	1659.1	1607.6	959.5	1464.4	587.8	1525.4	903.1	1554.8	957.8
ALUMINIO	7586.5	3457.6	574.8	112.9	848.8	166.3	551.2	249.7	516.1	759.1	488.3	503.2	481	272.8	673.1	283.8	623.8	543.7	793.5	88.2	600.9	87.4	575	239.1	859.9	151.4
CEMENTO	0	10.5	0	4.4	0	0	0	0.4	0	5.2	0	0.1	0	0.2	0	0.1	0	0	0	0.2	0	0	0	0	0	0.1
COBRE Y SUS MANUFACTURAS	1047.9	51.5	10.5	0	173	50.7	335.9	0	16.4	0	113.7	0	85.8	0.5	44.6	0	56.8	0.2	55	0	29.6	0	64.1	0	62.4	0
DESPERDICIOS Y DESECHOS DE METALES (CHATARRA)	3331.2	0	195	0	299.6	0	205.1	0	160.1	0	274.1	0	278.8	0	169.7	0	372.3	0	391.6	0	329.7	0	366.9	0	288.3	0
DIESEL	0	1503.4	0	0	0	0	0	0	0	0	0	0	0	1503.4	0	0	0	0	0	0	0	0	0	0	0	0
GASES INDUSTRIALES	222.7	575.2	0.3	33.9	42.5	37.1	0	18.6	0.2	7	0.9	135	21.5	56.4	21.3	103.1	0.4	32.4	34.8	75.7	42.8	30.3	26.5	12.3	31.6	33.2
GASOLINA	0.6	8.2	0	0	0	0.3	0	0	0	0	0.6	0	0	0	0	0	0	0	0	7.8	0	0	0	0	0	0
HIERRO Y ACERO	6759.2	6792.5	296.6	413.5	689.1	547.9	825	983.1	635.5	1279.4	808.4	560.5	1232.8	771.9	643.3	396.6	282.7	389	261.2	361.3	386.1	267.3	455.1	486.1	243.4	336.1
MAGNESIO	3.2	105.6	0	0	0	0	0	0	3.2	0	0	4.1	0	4.2	0	0	0	0	0	0	0	0	0	0	0	97.3
MARMOL	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0
OTROS DERIVADOS DE PETROLEO	523.5	354.5	13.1	18.5	50.3	27.6	29.4	25.2	45.2	19.7	43.5	32.5	13.6	14.7	58.3	17.2	100.4	70.4	14.5	29.5	72.2	33	28.8	26.8	54.1	39.4
PLOMO	0	6.3	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7
PRODUCTOS MINERALES DIVERSOS	130.8	2659.1	2.6	168.4	31.4	282.8	0	428.2	0	273.8	15	213.6	14.6	238.5	0	174.9	1.2	123.4	48.2	151.2	0	169.8	6.2	138.8	11.7	295.7
ZINC	111.9	16.6	39.7	0	4.6	16.6	6.4	0	3.8	0	8.9	0	2	0	4.3	0	24.2	0	8.9	0	3.1	0	2.7	0	3.5	0
PRODUCTOS NO ESPECIFICADOS	0	13742.1	0	0	0	0	0	281.3	0	924.1	0	4507.3	0	5120.4	0	2163.5	0	500.1	0	245.5	0	0	0	0	0	0
