,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
TOTAL,3372813.1,2384288.1,275614.1,198416.6,255270.5,192546.7,304022.3,174310.3,286966.1,188072.9,267510.4,235240.7,268436.3,192787.4,266843.9,259299.7,296623,206412.3,272041.5,191878.8,298272.9,199012.6,290610.8,162770.3,290601.4,183540
INDUSTRIAS AGROPECUARIAS,212259.1,562841.9,10055.6,51389.3,14499.9,42949.7,13520.3,34470.8,16304.3,48763.2,21884.3,65808.5,18765,56625.8,17481.4,52417.3,19146,47445.1,23078.2,43160.8,14749.3,43465.8,22224.3,38127,20550.5,38218.8
AJO,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0
ALGODON,22163.5,276.3,1288.1,0,1751.7,0,1231,0,1768.1,0,2068.9,0,2073.6,0,1080.6,0,4967.3,0,1101.3,0,628.9,0,1889.9,0,2314,276.3
ANIMALES VIVOS DE GANADERIA,200.5,0,2.6,0,188,0,0,0,4,0,0,0,0,0,0,0,0,0,3.6,0,0,0,1.5,0,0.9,0
ANIMALES VIVOS DIVERSOS,144.9,2.7,9.1,0,8.4,0,13.9,0,6.9,0,13.3,0,10,2.7,9.2,0,11.6,0,19.1,0,10.2,0,20.3,0,13,0
ARROZ,11711,9.9,137.7,0,84.9,0,174,0,1827.8,1.9,2679.8,3.1,5603.1,0,287,0,126.8,2.2,240.1,0.3,132.7,1.6,162.1,0,254.9,0.8
AVES DE CORRAL VIVAS,2949.9,0,248.3,0,276.1,0,317.3,0,282.9,0,216.3,0,255.9,0,298.8,0,277.9,0,209.2,0,223.6,0,214.4,0,129.2,0
BANANO,0,207182.4,0,10681.2,0,11258.1,0,11051.4,0,18746.4,0,19658.2,0,23605.3,0,17011.2,0,18493.8,0,19998.5,0,23622.8,0,17935.4,0,15120.2
"BULBOS, RAICES Y PLANTAS ORNAMENTALES",10663.4,26213.5,642.2,3092.3,282.6,3711.1,712.4,1657.9,1425.6,2195,311.5,1945.4,331.2,2020.9,631.2,2969,1251.3,1255.6,616,1616.8,1848.1,1805.7,1989.2,1428.6,622.1,2515.4
CACAO,1.9,0.3,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.2
CAFE,0.4,151732.7,0,12520.8,0,13867.2,0,10973.9,0,12580.6,0,28209.6,0.3,15786.2,0,19820.8,0,12710.8,0,10075.1,0,6403.9,0,4788.8,0,3995.1
CARDAMOMO,0,2298.1,0,170.7,0,355.3,0,121,0,451.2,0,345.8,0,2.6,0,89.4,0,38.8,0,28.8,0,154.7,0,247.3,0,292.6
CAUCHO NATURAL (HULE),3656.5,861.1,425.5,24.8,237.4,51.5,393.5,63.9,261.6,0,495.6,0,319.3,0,184.8,0,276.3,16.7,302.4,91.3,222.8,31.6,319.6,208.3,217.9,373.1
CEBOLLA,11.5,964.4,3.2,77.7,0,56.1,0,103.2,0,93.4,0,74.9,0,106.8,0,114.6,0,65.4,8.2,65.6,0,70.6,0.1,70.6,0,65.5
"CEREALES DIVERSOS (CENTENO, CEBADA, AVENA, SORGO, ETC)",217.9,4.7,6.6,0,37,0.8,43.4,0,28,0.3,46,0.7,7.8,0.1,33.5,0.1,0,1.1,6.7,0.1,0.1,0.9,0.2,0,8.7,0.7
ESPECIAS,109.2,462,14.2,0,5.8,0,16.9,0.3,7.6,87.1,5.2,67.3,5.5,36.3,4.2,25.8,20.4,50.3,5.3,12.8,12.3,125.9,10.3,15.2,1.4,40.9
FLORES Y FOLLAJES,85.3,7089,0.5,436.3,0,893.4,3.1,639.3,0,800,11,840.1,1,524.6,0,532.4,0,396.2,12.1,490.1,2.3,553.2,55.2,488.3,0,495.2
FRIJOL,99.9,365.5,39.8,19.5,2.7,31.7,12.6,27.5,12.4,39.2,12.4,72.6,3.4,34.2,5.2,20.7,0,11.2,3.6,26.1,2.7,18.3,2.7,28.4,2.5,36.1
"FRUTAS FRESCAS, SECAS O CONGELADAS",8193.4,70782.5,290.3,14925.7,99.7,6450.3,99.2,3181.8,96.6,7913.7,165.5,6615.4,153.3,9234,172,3420.3,612.2,1323.6,592,2463.1,1101,1689.2,1681.7,5068.7,3129.9,8496.7
HUEVOS DE AVES,273.3,0,9.1,0,6.9,0,10.4,0,26,0,13.8,0,25.3,0,31.5,0,29,0,11.2,0,38.6,0,64.9,0,6.5,0
LEGUMBRES Y HORTALIZAS,3070.3,53464.8,51.5,5196,46.4,4179.3,113.6,3817.8,327.2,4022.9,225.4,3528.3,344,2506.9,698.6,5308.7,180.1,5206.6,146.5,3696,358.1,6352.7,113,5463,465.8,4186.8
MAIZ,68179.7,0.7,1823.8,0,3680.9,0,5029.5,0,5119.3,0,6591,0,5377.4,0,5746.5,0,5858.3,0,5454.9,0,9569.3,0.1,7354.6,0,6574.1,0.5
MANZANA,3020,0,345,0,185.3,0,74.8,0,49.3,0,0,0,0,0,0,0,29.4,0,47.9,0,282.7,0,424.2,0,1581.4,0
MATERIAS VEGETALES,45.4,53.5,7.7,3.8,0,3,0.2,0,5.9,11.2,0,8.1,6,0,0,3.4,5.9,0,0,6.8,7.4,13.5,12.4,0.1,0,3.7
MIEL DE ABEJAS,15.8,63,1.3,0,0,0,0.5,0,0.5,0,4.4,63,0.5,0,1.6,0,1.6,0,3.2,0,2.1,0,0,0,0,0
OTROS PRODUCTOS DEL REINO ANIMAL Y VEGETAL,1810.5,111.4,66.8,3.5,78.3,0.3,120.3,0.3,93.7,0.8,198.8,3.5,222.5,0.2,79,0,118,0,134.6,29.1,264.5,7.8,128.9,0,305,65.8
PAPA,211.3,20.3,19.2,1.8,8.3,0.9,4.6,1.1,35.9,4.7,52.3,1.3,5.7,4.4,23.1,0.8,2.5,0.8,17,0.8,16.2,0.6,12.5,1.4,13.9,1.7
PIMIENTA,126,193.3,9.6,12.9,1.6,0,1.7,0,8.4,0,11.6,2,29.1,0,22.6,0,2,28,33.6,106.8,4.3,29.9,0.8,11.1,0.5,2.7
"PLANTAS, SEMILLAS Y FRUTAS PARA USO MEDICO Y PERFUMERIA",1088.1,3.1,118,0,2,0,131.7,0.8,107.6,0,113.2,0.7,111.4,0.1,101.6,0,119,0.2,229.3,1.1,15.7,0,6.9,0,31.7,0.2
PLATANO,0,20659.8,0,1676.1,0,1316.9,0,1274.8,0,1309.9,0,1664.7,0,2062.3,0,2382.3,0,1817.6,0,2327.9,0,1602,0,1682.3,0,1542.9
SEMILLA DE ALGODON,0,1.3,0,0,0,0,0,0,0,0,0,0.2,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0
