,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones,Importaciones,Exportaciones
TOTAL,4642680.5,2932429.3,339796.4,257874.8,326102.2,237199.7,378644.5,265110.3,323329.2,218249.1,397781.9,298259.9,413303.3,255190.8,385919.7,251119,437433.1,249093.7,357597,241874.4,428334.2,210762.3,386972.1,212949.4,467467,234745.8
INDUSTRIAS AGROPECUARIAS,396334.1,900644.5,27558.2,81614.8,21995.3,58803.9,26755.7,91393.5,21987.7,78154.1,32154.8,105141.2,33673.8,96860.5,31126.1,76424,40032,67083.1,30809.8,54336.3,45899.7,45830.7,36046.6,60243.1,48294.3,84759.3
AJO,1,1.8,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0,1,0,0,0,0,0,0,0,0,0
ALGODON,35877.5,0,3659.7,0,2138.5,0,4231,0,2149.9,0,2785.4,0,2212.5,0,3108.7,0,2853.8,0,2663.1,0,1765.4,0,4910.9,0,3398.5,0
ANIMALES VIVOS DE GANADERIA,397.1,2,0,0,12.1,0,0,0,0,0,303.1,0,14.7,0,0,0,0,0,62.5,2,4.3,0,0,0,0.5,0
ANIMALES VIVOS DIVERSOS,153.7,4.5,10.5,0,9.9,0,10.4,0,8.9,0,13.9,0,10.8,1.8,11.2,1,15.6,0.2,12,0,19.7,0.7,16.7,0.6,14.1,0.2
ARROZ,29730,40.1,1714.2,0.5,2342.5,1.7,1510,2.4,469.5,0.1,2820.3,3,2218.9,2.8,499.8,0.8,8015.7,2.2,308.2,15.8,2231,5.2,2890.5,3.5,4709.5,2.2
AVES DE CORRAL VIVAS,3971.6,0,344.5,0,379.5,0,256.9,0,267.1,0,410.2,0,279.6,0,326.8,0,342.5,0,365,0,347.5,0,373.4,0,278.7,0
BANANO,10.5,269487.8,0,25918.9,0,12064.1,8.7,21222.9,0,9407.4,0.2,28932.7,0,35444.4,0.6,21892.9,0.2,21516.5,0,22800.5,0.8,21219.7,0,27582.9,0,21484.7
"BULBOS, RAICES Y PLANTAS ORNAMENTALES",12801.8,24898.1,745.9,2802.8,1042.8,2429.1,492.5,2199,733.1,959.8,520.5,1663.9,483.3,3035.4,408.9,3514.4,2017.7,1753.7,3058.5,1565.7,1018,1725.1,976.2,1795.1,1304.5,1454.1
